,First_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_3_Scoring_Average_AVG,First_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
110,T111,T111,Jim Furyk,71.13,1138,16
111,T111,T111,Charles Warren,71.13,569,8
112,113,113,Ryan Armour,71.14,498,7
113,114,114,Arron Oberholser,71.22,641,9
114,T115,T115,Matt Kuchar,71.25,285,4
115,T115,T115,Mike Weir,71.25,570,8
116,117,117,Tripp Isenhour,71.33,214,3
117,T118,T118,Cameron Beckman,71.38,571,8
118,T118,T118,Jerry Kelly,71.38,928,13
119,120,120,Brendon de Jonge,71.4,357,5
120,121,121,Luke Donald,71.43,500,7
121,T122,T122,Glen Day,71.5,286,4
122,T122,T122,Jeff Gove,71.5,572,8
123,T122,T122,Daisuke Maruyama,71.5,286,4
124,T122,T122,Ryan Palmer,71.5,286,4
125,T122,T122,Kyle Reifers,71.5,143,2
126,T122,T122,Vaughn Taylor,71.5,572,8
127,T122,T122,Camilo Villegas,71.5,858,12
128,T122,T122,Steve Wheatcroft,71.5,286,4
129,130,130,David Toms,71.56,644,9
130,131,131,Charlie Wi,71.58,859,12
131,T132,T132,Chad Campbell,71.6,358,5
132,T132,T132,Brian Davis,71.6,358,5
133,T132,T132,Brandt Snedeker,71.6,716,10
134,T135,T135,Zach Johnson,71.67,430,6
135,T135,T135,Craig Lile,71.67,215,3
136,T137,T137,Bob Heintz,71.71,502,7
137,T137,T137,Brett Wetterich,71.71,502,7
138,139,139,Rod Pampling,71.73,789,11
139,140,140,Harrison Frazar,71.75,287,4
140,141,141,Padraig Harrington,71.82,790,11
141,T142,T142,Robert Gamez,71.86,503,7
142,T142,T142,Brett Quigley,71.86,503,7
143,144,144,Anthony Kim,71.89,647,9
144,T145,T145,Gavin Coles,72.0,360,5
145,T145,T145,Craig Kanada,72.0,792,11
146,T145,T145,Bryce Molder,72.0,72,1
147,T145,T145,Geoff Ogilvy,72.0,792,11
148,T145,T145,José María Olazábal,72.0,216,3
149,T145,T145,Ted Purdy,72.0,432,6
150,T145,T145,Joey Sindelar,72.0,360,5
151,T145,T145,Darron Stiles,72.0,144,2
152,T145,T145,Duffy Waldorf,72.0,288,4
153,154,154,Tommy Armour III,72.17,433,6
154,T155,T155,Mark Calcavecchia,72.2,722,10
155,T155,T155,Alex Cejka,72.2,361,5
156,T155,T155,Michael Sim,72.2,361,5
157,158,158,Rich Barcelo,72.25,289,4
158,159,159,Jason Gore,72.33,868,12
159,160,160,Nick Watney,72.38,579,8
160,T161,T161,Retief Goosen,72.4,362,5
161,T161,T161,Jarrod Lyle,72.4,362,5
162,163,163,Michael Putnam,72.42,869,12
163,T164,T164,Chris DiMarco,72.43,507,7
164,T164,T164,Jason Dufner,72.43,507,7
165,T166,T166,Chris Couch,72.5,435,6
166,T166,T166,Paul Gow,72.5,145,2
167,T166,T166,Steve Lowery,72.5,290,4
168,169,169,Mark Hensby,72.63,581,8
169,170,170,Scott Gutschewski,72.75,291,4
170,171,171,Tim Herron,72.8,364,5
171,172,172,J.J. Henry,72.83,437,6
172,173,173,Billy Andrade,72.86,510,7
173,T174,T174,David Branshaw,73.0,219,3
174,T174,T174,Doug LaBelle II,73.0,292,4
175,T174,T174,Parker McLachlin,73.0,219,3
176,T174,T174,Kevin Stadler,73.0,292,4
177,T174,T174,Jaco Van Zyl,73.0,146,2
178,179,179,Marco Dawson,73.33,220,3
179,180,180,Henrik Stenson,73.4,367,5
180,T181,T181,Frank Lickliter II,73.5,294,4
181,T181,T181,Jason Schultz,73.5,147,2
182,183,183,John Daly,73.67,221,3
183,184,184,Corey Pavin,73.8,369,5
184,185,185,Eric Axley,73.83,443,6
185,186,186,D.J. Brigman,74.2,371,5
186,T187,T187,Davis Love III,74.5,298,4
187,T187,T187,Kirk Triplett,74.5,149,2
188,T189,T189,Matt Hendrix,75.0,75,1
189,T189,T189,Greg Owen,75.0,75,1
190,T189,T189,Jeff Sluman,75.0,150,2
191,192,192,Rocco Mediate,75.5,453,6
192,T193,T193,Craig Barlow,76.0,76,1
193,T193,T193,Michael Boyd,76.0,228,3
194,195,195,Todd Hamilton,77.67,233,3
