,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,T1,T1,José María Olazábal,66.0,66,1
1,T1,T1,Tiger Woods,66.0,198,3
2,3,3,Tim Clark,67.0,268,4
3,4,4,K.J. Choi,67.5,135,2
4,5,5,Mike Weir,67.67,203,3
5,T6,T6,Stephen Ames,68.0,408,6
6,T6,T6,Charles Warren,68.0,340,5
7,8,8,Daisuke Maruyama,68.2,341,5
8,T9,T9,Brandt Snedeker,68.5,411,6
9,T9,T9,Chris Stroud,68.5,411,6
10,T11,T11,Robert Garrigus,68.75,275,4
11,T11,T11,Adam Scott,68.75,275,4
12,13,13,Craig Lile,68.8,688,10
13,T14,T14,Robert Allenby,69.0,207,3
14,T14,T14,Phil Mickelson,69.0,552,8
15,T14,T14,Steve Stricker,69.0,207,3
16,17,17,Kevin Sutherland,69.14,484,7
17,18,18,Freddie Jacobson,69.17,415,6
18,T19,T19,Ryan Moore,69.2,346,5
19,T19,T19,Michael Putnam,69.2,346,5
20,21,21,Arron Oberholser,69.25,277,4
21,T22,T22,Billy Andrade,69.33,624,9
22,T22,T22,Tom Johnson,69.33,208,3
23,24,24,D.J. Brigman,69.4,347,5
24,25,25,Bob Tway,69.44,625,9
25,T26,T26,Mark Calcavecchia,69.5,417,6
26,T26,T26,Cliff Kresge,69.5,417,6
27,T26,T26,Tom Lehman,69.5,139,2
28,T26,T26,Vijay Singh,69.5,834,12
29,30,30,Jim Furyk,69.56,626,9
30,T31,T31,Daniel Chopra,69.57,487,7
31,T31,T31,Mathias Grönberg,69.57,487,7
32,T33,T33,Brian Davis,69.6,348,5
33,T33,T33,Steve Lowery,69.6,348,5
34,T33,T33,John Rollins,69.6,348,5
35,36,36,Jason Dufner,69.63,557,8
36,T37,T37,Alex Cejka,69.67,209,3
37,T37,T37,Jeff Overton,69.67,209,3
38,T37,T37,Boo Weekley,69.67,209,3
39,T40,T40,Jason Bohn,69.8,349,5
40,T40,T40,Ken Duke,69.8,349,5
41,T42,T42,Rich Barcelo,69.88,559,8
42,T42,T42,Bill Haas,69.88,559,8
43,T42,T42,Craig Kanada,69.88,559,8
44,T42,T42,Duffy Waldorf,69.88,559,8
45,46,46,Ryan Armour,69.91,769,11
46,T47,T47,Aaron Baddeley,70.0,350,5
47,T47,T47,Brendon de Jonge,70.0,210,3
48,T47,T47,Jeff Gove,70.0,420,6
49,T47,T47,Paul Gow,70.0,420,6
50,T47,T47,Michael Sim,70.0,210,3
51,T52,T52,Tripp Isenhour,70.13,561,8
52,T52,T52,Heath Slocum,70.13,561,8
53,T54,T54,J.P. Hayes,70.14,491,7
54,T54,T54,Rocco Mediate,70.14,491,7
55,T54,T54,John Merrick,70.14,491,7
56,T54,T54,Carl Pettersson,70.14,491,7
57,58,58,Briny Baird,70.17,421,6
58,T59,T59,Tommy Armour III,70.2,351,5
59,T59,T59,Brian Gay,70.2,702,10
60,T59,T59,Steve Wheatcroft,70.2,702,10
61,62,62,Bart Bryant,70.25,281,4
62,T63,T63,Mark Hensby,70.33,211,3
63,T63,T63,Tim Herron,70.33,211,3
64,T65,T65,Ryan Palmer,70.43,493,7
65,T65,T65,Bubba Watson,70.43,493,7
66,T67,T67,Michael Allen,70.5,282,4
67,T67,T67,Tim Petrovic,70.5,564,8
68,T69,T69,Steve Flesch,70.57,494,7
69,T69,T69,Tom Pernice Jr.,70.57,494,7
70,71,71,Tag Ridings,70.6,353,5
71,T72,T72,Craig Bowden,70.63,565,8
72,T72,T72,Michael Boyd,70.63,565,8
73,T72,T72,Lucas Glover,70.63,565,8
74,T75,T75,Kevin Na,70.67,424,6
75,T75,T75,Kevin Stadler,70.67,636,9
76,77,77,Kenny Perry,70.71,495,7
77,T78,T78,Woody Austin,70.8,354,5
78,T78,T78,Ben Curtis,70.8,354,5
79,T78,T78,Luke Donald,70.8,354,5
80,T78,T78,Robert Gamez,70.8,354,5
81,T82,T82,Bubba Dickerson,70.83,425,6
82,T82,T82,Harrison Frazar,70.83,425,6
83,84,84,Eric Axley,70.86,496,7
84,85,85,Richard Johnson,70.88,567,8
85,86,86,Kent Jones,70.91,780,11
86,T87,T87,Chris Couch,71.0,213,3
87,T87,T87,Bob Estes,71.0,426,6
88,T87,T87,Nathan Green,71.0,568,8
89,T87,T87,Bob Heintz,71.0,426,6
90,T87,T87,Matt Hendrix,71.0,568,8
91,T87,T87,Peter Lonard,71.0,497,7
92,T87,T87,Shaun Micheel,71.0,568,8
93,T87,T87,Chris Riley,71.0,213,3
94,T87,T87,Scott Verplank,71.0,284,4
95,T87,T87,Charlie Wi,71.0,355,5
96,97,97,Vaughn Taylor,71.13,569,8
97,T98,T98,Jason Gore,71.17,427,6
98,T98,T98,Paul Goydos,71.17,427,6
99,T98,T98,Jarrod Lyle,71.17,427,6
100,T98,T98,Jesper Parnevik,71.17,427,6
101,T102,T102,Billy Mayfair,71.2,356,5
102,T102,T102,Joey Sindelar,71.2,356,5
103,T104,T104,Frank Lickliter II,71.22,641,9
104,T104,T104,Bo Van Pelt,71.22,641,9
105,T106,T106,John Mallinger,71.25,570,8
106,T106,T106,Nick O'Hern,71.25,285,4
107,108,108,Ted Purdy,71.29,499,7
108,T109,T109,Cameron Beckman,71.33,856,12
109,T109,T109,Rich Beem,71.33,428,6
110,T109,T109,Chris DiMarco,71.33,428,6
111,T109,T109,J.B. Holmes,71.33,214,3
112,T109,T109,Troy Matteson,71.33,428,6
113,T109,T109,Sean O'Hair,71.33,214,3
114,T115,T115,Jerry Kelly,71.38,571,8
115,T115,T115,Doug LaBelle II,71.38,571,8
116,T117,T117,Ernie Els,71.4,357,5
117,T117,T117,Padraig Harrington,71.4,357,5
118,T119,T119,Stephen Leaney,71.44,643,9
119,T119,T119,Johnson Wagner,71.44,643,9
120,T121,T121,David Branshaw,71.5,143,2
121,T121,T121,George McNeill,71.5,429,6
122,T123,T123,Mathew Goggin,71.57,501,7
123,T123,T123,Jeff Maggert,71.57,501,7
124,T125,T125,Steve Elkington,71.6,358,5
125,T125,T125,Anders Hansen,71.6,358,5
126,T127,T127,Brian Bateman,71.67,215,3
127,T127,T127,Justin Rose,71.67,215,3
128,T127,T127,Brett Wetterich,71.67,215,3
129,130,130,Ryuji Imada,71.7,717,10
130,131,131,Will MacKenzie,71.71,502,7
131,T132,T132,Chad Campbell,71.75,287,4
132,T132,T132,José Coceres,71.75,287,4
133,T132,T132,Anthony Kim,71.75,287,4
134,T135,T135,Marco Dawson,71.8,359,5
135,T135,T135,Shigeki Maruyama,71.8,359,5
136,T137,T137,Steve Allan,71.83,431,6
137,T137,T137,Steve Marino,71.83,431,6
138,139,139,Davis Love III,71.86,503,7
139,T140,T140,Craig Barlow,72.0,72,1
140,T140,T140,Sergio Garcia,72.0,288,4
141,T140,T140,Charley Hoffman,72.0,432,6
142,T140,T140,Matt Kuchar,72.0,288,4
143,T140,T140,Justin Leonard,72.0,72,1
144,T140,T140,Bryce Molder,72.0,504,7
145,T140,T140,Jeff Quinney,72.0,504,7
146,T140,T140,John Senden,72.0,360,5
147,T140,T140,D.J. Trahan,72.0,432,6
148,T140,T140,Dean Wilson,72.0,432,6
149,T140,T140,Mark Wilson,72.0,288,4
150,151,151,Joe Ogilvie,72.11,649,9
151,152,152,Zach Johnson,72.14,505,7
152,153,153,Brett Quigley,72.17,433,6
153,T154,T154,Charles Howell III,72.2,722,10
154,T154,T154,Kyle Reifers,72.2,361,5
155,T154,T154,Jim Rutledge,72.2,361,5
156,T157,T157,Geoff Ogilvy,72.25,289,4
157,T157,T157,Jason Schultz,72.25,289,4
158,T157,T157,Paul Stankowski,72.25,289,4
159,T160,T160,Jeff Sluman,72.33,434,6
160,T160,T160,Jay Williamson,72.33,217,3
161,162,162,Camilo Villegas,72.43,507,7
162,163,163,Jaco Van Zyl,72.44,652,9
163,T164,T164,Stuart Appleby,72.5,290,4
164,T164,T164,Glen Day,72.5,290,4
165,T164,T164,Lee Janzen,72.5,435,6
166,167,167,Dicky Pride,72.56,653,9
167,T168,T168,Rory Sabbatini,72.57,508,7
168,T168,T168,Kirk Triplett,72.57,508,7
169,170,170,Scott Gutschewski,72.6,363,5
170,T171,T171,Stewart Cink,72.75,291,4
171,T171,T171,Gavin Coles,72.75,291,4
172,T171,T171,David Toms,72.75,291,4
