,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
33,T33,T33,Hunter Mahan,91,4.58,229,50
34,T33,T33,Joey Sindelar,75,4.58,220,48
35,T33,T33,Heath Slocum,101,4.58,275,60
36,T33,T33,Steve Stricker,81,4.58,142,31
37,T38,T38,Ryan Armour,107,4.59,376,82
38,T38,T38,Charley Hoffman,97,4.59,280,61
39,T38,T38,Kevin Na,84,4.59,303,66
40,T41,T41,Rich Beem,89,4.6,216,47
41,T41,T41,Marco Dawson,73,4.6,221,48
42,T41,T41,Jason Dufner,100,4.6,267,58
43,T41,T41,Lucas Glover,98,4.6,184,40
44,T41,T41,Pat Perez,84,4.6,230,50
45,46,46,Stephen Ames,81,4.61,106,23
46,T47,T47,Jeff Overton,60,4.62,231,50
47,T47,T47,Michael Putnam,96,4.62,245,53
48,T47,T47,Michael Sim,52,4.62,157,34
49,T47,T47,Charles Warren,101,4.62,277,60
50,T51,T51,D.J. Brigman,67,4.63,190,41
51,T51,T51,Bob Estes,88,4.63,213,46
52,T51,T51,Billy Mayfair,98,4.63,259,56
53,T51,T51,Tim Petrovic,106,4.63,361,78
54,T55,T55,Mark Calcavecchia,93,4.64,209,45
55,T55,T55,Brendon de Jonge,76,4.64,306,66
56,T55,T55,Sergio Garcia,68,4.64,65,14
57,T55,T55,Bill Haas,93,4.64,232,50
58,T55,T55,John Mallinger,96,4.64,283,61
59,T55,T55,Ryan Moore,92,4.64,204,44
60,T55,T55,Bubba Watson,80,4.64,255,55
61,T62,T62,J.B. Holmes,71,4.65,200,43
62,T62,T62,Stephen Leaney,82,4.65,144,31
63,T62,T62,Jeff Sluman,60,4.65,158,34
64,T62,T62,Brandt Snedeker,105,4.65,214,46
65,T62,T62,Chris Tidland,59,4.65,302,65
66,T67,T67,Parker McLachlin,83,4.66,326,70
67,T67,T67,Johnson Wagner,97,4.66,326,70
68,T69,T69,Jonathan Byrd,73,4.67,112,24
69,T69,T69,Padraig Harrington,64,4.67,42,9
70,T69,T69,Anthony Kim,93,4.67,210,45
71,T69,T69,Matt Kuchar,85,4.67,266,57
72,T69,T69,Will MacKenzie,100,4.67,285,61
73,T69,T69,Jeff Maggert,79,4.67,182,39
74,T69,T69,John Merrick,92,4.67,299,64
75,T69,T69,Brett Wetterich,88,4.67,196,42
76,T77,T77,Woody Austin,95,4.68,192,41
77,T77,T77,Harrison Frazar,88,4.68,318,68
78,T77,T77,D.J. Trahan,99,4.68,178,38
79,T77,T77,Bo Van Pelt,104,4.68,234,50
80,T81,T81,Craig Bowden,78,4.69,230,49
81,T81,T81,Ben Curtis,80,4.69,197,42
82,T81,T81,Brian Gay,107,4.69,300,64
83,T81,T81,Tom Johnson,74,4.69,291,62
84,T81,T81,George McNeill,95,4.69,197,42
85,T81,T81,Tag Ridings,52,4.69,150,32
86,T81,T81,Nick Watney,87,4.69,253,54
87,T88,T88,Gavin Coles,87,4.7,268,57
88,T88,T88,Glen Day,85,4.7,348,74
89,T88,T88,Mathew Goggin,97,4.7,296,63
90,T88,T88,Retief Goosen,50,4.7,127,27
91,T88,T88,Arron Oberholser,69,4.7,108,23
92,T88,T88,Tom Pernice Jr.,104,4.7,268,57
93,T88,T88,Ian Poulter,63,4.7,188,40
94,T88,T88,Steve Wheatcroft,73,4.7,207,44
95,T88,T88,Mark Wilson,87,4.7,334,71
96,T97,T97,Brian Davis,101,4.71,330,70
97,T97,T97,Craig Kanada,109,4.71,330,70
98,T97,T97,Craig Lile,77,4.71,259,55
99,T97,T97,Peter Lonard,85,4.71,240,51
100,T97,T97,Steve Lowery,74,4.71,245,52
101,T97,T97,Daisuke Maruyama,86,4.71,259,55
102,T97,T97,Shaun Micheel,91,4.71,259,55
103,T97,T97,Brett Quigley,79,4.71,198,42
104,T97,T97,Kyle Reifers,71,4.71,259,55
105,T97,T97,Rory Sabbatini,81,4.71,99,21
106,T107,T107,Bart Bryant,87,4.72,250,53
107,T107,T107,Andrew Buckle,77,4.72,269,57
108,T107,T107,Jeff Gove,103,4.72,434,92
109,T107,T107,Jerry Kelly,101,4.72,151,32
110,T107,T107,Doug LaBelle II,104,4.72,274,58
111,T107,T107,Charlie Wi,90,4.72,222,47
112,T107,T107,Jay Williamson,50,4.72,203,43
113,T114,T114,Tim Clark,66,4.73,142,30
114,T114,T114,Mathias Grönberg,95,4.73,312,66
115,T114,T114,Frank Lickliter II,95,4.73,260,55
116,T114,T114,Greg Owen,81,4.73,293,62
117,T114,T114,Jim Rutledge,59,4.73,265,56
118,T114,T114,Duffy Waldorf,69,4.73,232,49
119,T120,T120,Paul Goydos,60,4.74,147,31
120,T120,T120,Tripp Isenhour,86,4.74,275,58
121,T120,T120,Lee Janzen,66,4.74,275,58
122,T120,T120,Davis Love III,66,4.74,147,31
123,T120,T120,Jarrod Lyle,77,4.74,147,31
124,T120,T120,José María Olazábal,52,4.74,109,23
125,T126,T126,Eric Axley,107,4.75,394,83
126,T126,T126,Daniel Chopra,106,4.75,299,63
127,T126,T126,Chris Couch,76,4.75,323,68
128,T126,T126,Jim Furyk,84,4.75,19,4
129,T126,T126,Jason Gore,86,4.75,228,48
130,T126,T126,Todd Hamilton,76,4.75,290,61
131,T126,T126,Jeff Quinney,95,4.75,228,48
132,T133,T133,Chris Stroud,66,4.76,200,42
133,T133,T133,Kevin Sutherland,85,4.76,176,37
134,T135,T135,Briny Baird,115,4.77,334,70
135,T135,T135,Rich Barcelo,80,4.77,296,62
136,T135,T135,Paul Gow,70,4.77,224,47
137,T135,T135,Troy Matteson,87,4.77,205,43
138,T135,T135,Ted Purdy,102,4.77,329,69
139,T135,T135,Chris Riley,59,4.77,210,44
140,T135,T135,Kevin Stadler,95,4.77,272,57
141,T142,T142,Steve Elkington,87,4.78,234,49
142,T142,T142,Freddie Jacobson,70,4.78,129,27
143,T142,T142,Justin Leonard,95,4.78,282,59
144,T142,T142,Kirk Triplett,77,4.78,258,54
145,T146,T146,Mark Brooks,53,4.79,115,24
146,T146,T146,Ken Duke,112,4.79,321,67
147,T146,T146,Mark Hensby,81,4.79,254,53
148,T146,T146,Tim Herron,98,4.79,206,43
149,T146,T146,Shigeki Maruyama,84,4.79,302,63
150,T146,T146,Bryce Molder,56,4.79,187,39
151,T152,T152,José Coceres,50,4.8,96,20
152,T152,T152,Jason Schultz,63,4.8,197,41
153,T152,T152,Vijay Singh,102,4.8,72,15
154,T152,T152,Scott Verplank,82,4.8,168,35
155,T156,T156,Michael Boyd,61,4.81,226,47
156,T156,T156,David Branshaw,83,4.81,337,70
157,T156,T156,Chad Campbell,96,4.81,279,58
158,T156,T156,Rocco Mediate,72,4.81,149,31
159,T156,T156,Corey Pavin,81,4.81,202,42
160,T156,T156,Bob Tway,103,4.81,274,57
161,T156,T156,Jaco Van Zyl,51,4.81,173,36
162,T156,T156,Mike Weir,82,4.81,154,32
163,164,164,Rod Pampling,92,4.82,159,33
164,T165,T165,Chris DiMarco,79,4.83,145,30
165,T165,T165,Ryan Palmer,91,4.83,198,41
166,T167,T167,Matt Hendrix,63,4.85,160,33
167,T167,T167,Jesper Parnevik,88,4.85,228,47
168,T167,T167,Carl Pettersson,111,4.85,194,40
169,T170,T170,Steve Allan,63,4.86,170,35
170,T170,T170,Stewart Cink,91,4.86,175,36
171,T170,T170,Anders Hansen,55,4.86,102,21
172,T173,T173,Tommy Armour III,81,4.87,292,60
173,T173,T173,Bob Heintz,85,4.87,253,52
174,T173,T173,Richard Johnson,93,4.87,302,62
175,T173,T173,John Senden,97,4.87,146,30
176,T177,T177,J.P. Hayes,89,4.88,288,59
177,T177,T177,Dicky Pride,71,4.88,127,26
178,T179,T179,Tom Byrum,50,4.89,181,37
179,T179,T179,Kent Jones,97,4.89,318,65
180,181,181,Dean Wilson,92,4.9,206,42
181,T182,T182,Trevor Immelman,74,4.91,113,23
182,T182,T182,Zach Johnson,76,4.91,54,11
183,T184,T184,Ryuji Imada,104,4.92,300,61
184,T184,T184,Boo Weekley,101,4.92,290,59
185,186,186,Fred Funk,65,4.93,143,29
186,T187,T187,Nick O'Hern,72,4.94,79,16
187,T187,T187,Geoff Ogilvy,84,4.94,79,16
188,189,189,Brian Bateman,55,4.95,208,42
189,190,190,Bubba Dickerson,51,4.96,134,27
190,191,191,Robert Gamez,88,4.98,304,61
191,T192,T192,Ernie Els,59,5.0,55,11
192,T192,T192,Adam Scott,69,5.0,45,9
193,T192,T192,Tiger Woods,63,5.0,10,2
194,195,195,Luke Donald,69,5.12,87,17
195,196,196,Henrik Stenson,52,5.31,69,13
