,Early_Par_3_Scoring_Average_RANK THIS WEEK,Early_Par_3_Scoring_Average_RANK LAST WEEK,Early_Par_3_Scoring_Average_PLAYER NAME,Early_Par_3_Scoring_Average_ROUNDS,Early_Par_3_Scoring_Average_AVG,Early_Par_3_Scoring_Average_TOTAL STROKES,Early_Par_3_Scoring_Average_TOTAL HOLES
72,T72,T72,Bob Heintz,85,3.07,556,181
73,T72,T72,Richard Johnson,93,3.07,704,229
74,T72,T72,Jerry Kelly,101,3.07,583,190
75,T72,T72,John Mallinger,96,3.07,658,214
76,T72,T72,Steve Marino,106,3.07,587,191
77,T72,T72,Jeff Overton,60,3.07,350,114
78,T72,T72,Jeff Quinney,95,3.07,642,209
79,T72,T72,Jason Schultz,63,3.07,393,128
80,T72,T72,Boo Weekley,101,3.07,636,207
81,T82,T82,Stephen Ames,81,3.08,406,132
82,T82,T82,Billy Andrade,88,3.08,554,180
83,T82,T82,Gavin Coles,87,3.08,612,199
84,T82,T82,John Daly,59,3.08,363,118
85,T82,T82,Marco Dawson,73,3.08,539,175
86,T82,T82,Glen Day,85,3.08,552,179
87,T82,T82,Ken Duke,112,3.08,769,250
88,T82,T82,Jason Gore,86,3.08,496,161
89,T82,T82,Paul Goydos,60,3.08,404,131
90,T82,T82,Tim Herron,98,3.08,726,236
91,T82,T82,Charley Hoffman,97,3.08,579,188
92,T82,T82,Doug LaBelle II,104,3.08,748,243
93,T82,T82,Frank Lickliter II,95,3.08,655,213
94,T82,T82,Phil Mickelson,73,3.08,367,119
95,T82,T82,Joe Ogilvie,102,3.08,665,216
96,T82,T82,Adam Scott,69,3.08,333,108
97,T82,T82,Paul Stankowski,52,3.08,339,110
98,T82,T82,Bob Tway,103,3.08,681,221
99,T82,T82,Johnson Wagner,97,3.08,598,194
100,T82,T82,Charlie Wi,90,3.08,496,161
101,T102,T102,Eric Axley,107,3.09,682,221
102,T102,T102,Craig Bowden,78,3.09,565,183
103,T102,T102,David Branshaw,83,3.09,559,181
104,T102,T102,Chris Couch,76,3.09,414,134
105,T102,T102,Brian Davis,101,3.09,710,230
106,T102,T102,Bob Estes,88,3.09,614,199
107,T102,T102,Robert Gamez,88,3.09,596,193
108,T102,T102,Robert Garrigus,95,3.09,630,204
109,T102,T102,Zach Johnson,76,3.09,458,148
110,T102,T102,Peter Lonard,85,3.09,532,172
111,T102,T102,Jeff Maggert,79,3.09,497,161
112,T102,T102,Shigeki Maruyama,84,3.09,503,163
113,T102,T102,Troy Matteson,87,3.09,553,179
114,T102,T102,Billy Mayfair,98,3.09,587,190
115,T102,T102,José María Olazábal,52,3.09,334,108
116,T102,T102,Pat Perez,84,3.09,457,148
117,T102,T102,John Rollins,102,3.09,702,227
118,T102,T102,Kevin Sutherland,85,3.09,522,169
119,T102,T102,David Toms,80,3.09,470,152
120,T102,T102,Bo Van Pelt,104,3.09,705,228
121,T122,T122,Steve Allan,63,3.1,403,130
122,T122,T122,Robert Allenby,90,3.1,505,163
123,T122,T122,Jason Bohn,57,3.1,341,110
124,T122,T122,Ernie Els,59,3.1,307,99
125,T122,T122,Fred Funk,65,3.1,434,140
126,T122,T122,Trevor Immelman,74,3.1,366,118
127,T122,T122,Tom Lehman,62,3.1,385,124
128,T122,T122,Will MacKenzie,100,3.1,657,212
129,T122,T122,Parker McLachlin,83,3.1,549,177
130,T122,T122,Ian Poulter,63,3.1,387,125
131,T122,T122,Michael Putnam,96,3.1,582,188
132,T122,T122,Duffy Waldorf,69,3.1,394,127
133,T122,T122,Bubba Watson,80,3.1,468,151
134,T122,T122,Mike Weir,82,3.1,511,165
135,T136,T136,Ryan Armour,107,3.11,660,212
136,T136,T136,Cameron Beckman,96,3.11,637,205
137,T136,T136,Rich Beem,89,3.11,541,174
138,T136,T136,D.J. Brigman,67,3.11,436,140
139,T136,T136,J.J. Henry,86,3.11,598,192
140,T136,T136,Justin Leonard,95,3.11,621,200
141,T136,T136,Davis Love III,66,3.11,383,123
142,T136,T136,Jesper Parnevik,88,3.11,581,187
143,T136,T136,Carl Pettersson,111,3.11,625,201
144,T136,T136,Jim Rutledge,59,3.11,373,120
145,T136,T136,Joey Sindelar,75,3.11,528,170
146,T136,T136,Brett Wetterich,88,3.11,570,183
147,T148,T148,Brendon de Jonge,76,3.12,412,132
148,T148,T148,Harrison Frazar,88,3.12,565,181
149,T148,T148,Paul Gow,70,3.12,499,160
150,T148,T148,Rory Sabbatini,81,3.12,452,145
151,T148,T148,Chris Tidland,59,3.12,359,115
152,T148,T148,Kirk Triplett,77,3.12,533,171
153,T154,T154,Michael Boyd,61,3.13,372,119
154,T154,T154,Tom Byrum,50,3.13,329,105
155,T154,T154,Mark Calcavecchia,93,3.13,600,192
156,T154,T154,Daisuke Maruyama,86,3.13,626,200
157,T154,T154,Ryan Moore,92,3.13,625,200
158,T154,T154,Ted Purdy,102,3.13,675,216
159,T154,T154,Chris Riley,59,3.13,341,109
160,T154,T154,Darron Stiles,65,3.13,425,136
161,T154,T154,Jaco Van Zyl,51,3.13,291,93
162,T154,T154,Charles Warren,101,3.13,669,214
163,T154,T154,Nick Watney,87,3.13,557,178
164,T165,T165,Andrew Buckle,77,3.14,443,141
165,T165,T165,Bill Haas,93,3.14,587,187
166,T165,T165,Matt Hendrix,63,3.14,434,138
167,T165,T165,Hunter Mahan,91,3.14,568,181
168,T165,T165,Corey Pavin,81,3.14,577,184
169,T165,T165,Vijay Singh,102,3.14,544,173
170,T165,T165,D.J. Trahan,99,3.14,676,215
171,T165,T165,Camilo Villegas,82,3.14,528,168
172,T173,T173,Ben Curtis,80,3.15,579,184
173,T173,T173,Tripp Isenhour,86,3.15,532,169
174,T173,T173,Jarrod Lyle,77,3.15,573,182
175,T173,T173,Geoff Ogilvy,84,3.15,419,133
176,T173,T173,Kevin Stadler,95,3.15,675,214
177,T178,T178,Mathias Grönberg,95,3.16,666,211
178,T178,T178,Nick O'Hern,72,3.16,401,127
179,T178,T178,Tag Ridings,52,3.16,357,113
180,T181,T181,Stuart Appleby,74,3.17,365,115
181,T181,T181,Todd Hamilton,76,3.17,523,165
182,T181,T181,Charles Howell III,89,3.17,587,185
183,T181,T181,Steve Wheatcroft,73,3.17,459,145
184,T185,T185,Brian Bateman,55,3.18,381,120
185,T185,T185,Chad Campbell,96,3.18,582,183
186,T185,T185,J.B. Holmes,71,3.18,445,140
187,T185,T185,Tom Johnson,74,3.18,528,166
188,T185,T185,Steve Lowery,74,3.18,480,151
189,T185,T185,Brett Quigley,79,3.18,505,159
190,T185,T185,Kyle Reifers,71,3.18,493,155
191,T192,T192,Jeff Brehaut,59,3.19,335,105
192,T192,T192,Joe Durant,88,3.19,616,193
193,T192,T192,Jeff Sluman,60,3.19,456,143
194,195,195,Bryce Molder,56,3.2,393,123
195,196,196,Bubba Dickerson,51,3.23,323,100
