,Rounds_in_the_60s_RANK THIS WEEK,Rounds_in_the_60s_RANK LAST WEEK,Rounds_in_the_60s_PLAYER NAME,Rounds_in_the_60s_EVENTS,Rounds_in_the_60s_TOTAL RNDS
185,T185,T185,Olin Browne,15,12
186,T185,T185,Bubba Dickerson,19,12
187,T185,T185,Bob May,16,12
188,T185,T185,José María Olazábal,16,12
189,T190,T190,Jeff Sluman,21,11
190,T190,T190,Darron Stiles,24,11
191,T192,T192,Paul Azinger,13,10
192,T192,T192,Tom Byrum,20,10
193,T192,T192,Ángel Cabrera,14,10
194,T192,T192,Ben Crane,9,10
195,T192,T192,Jay Delsing,12,10
196,T192,T192,John Huston,16,10
197,T192,T192,Tag Ridings,18,10
198,T192,T192,Garrett Willis,13,10
199,T200,T200,Brian Bateman,18,9
200,T200,T200,Brad Faxon,18,9
201,T200,T200,Carlos Franco,12,9
202,T200,T200,Brent Geiberger,17,9
203,T200,T200,Greg Kraft,10,9
204,T205,T205,Arjun Atwal,12,8
205,T205,T205,Todd Hamilton,28,8
206,T205,T205,Dudley Hart,12,8
207,T205,T205,Bryce Molder,21,8
208,T209,T209,Alejandro Cañizares,3,7
209,T209,T209,Paul Casey,10,7
210,T209,T209,Dan Forsman,12,7
211,T209,T209,Retief Goosen,14,7
212,T209,T209,Jim Rutledge,23,7
213,T209,T209,Henrik Stenson,15,7
214,T215,T215,Michael Bradley,8,6
215,T215,T215,John Cook,13,6
216,T215,T215,Steve Jones,9,6
217,T215,T215,Robert Karlsson,13,6
218,T215,T215,Colt Knost,4,6
219,T215,T215,"Wes Short, Jr.",12,6
220,T215,T215,Jerry Smith,19,6
221,T215,T215,Jaco Van Zyl,21,6
222,T215,T215,Vance Veazey,9,6
223,T215,T215,Grant Waite,12,6
224,T225,T225,David Duval,7,5
225,T225,T225,Nick Flanagan,4,5
226,T225,T225,Skip Kendall,5,5
227,T225,T225,Paul McGinley,5,5
228,T225,T225,B.J. Staten,7,5
229,T225,T225,Lee Westwood,8,5
230,T231,T231,Niclas Fasth,10,4
231,T231,T231,Todd Fischer,4,4
232,T231,T231,Scott Gump,12,4
233,T231,T231,Spike McRoy,6,4
234,T231,T231,Chris Smith,8,4
235,T231,T231,Phil Tataurangi,8,4
236,T237,T237,Shane Bertsch,4,3
237,T237,T237,Markus Brier,2,3
238,T237,T237,Kris Cox,8,3
239,T237,T237,Danny Ellis,2,3
240,T237,T237,"Jim Gallagher, Jr.",9,3
241,T237,T237,Richard Green,5,3
242,T237,T237,Jim McGovern,5,3
243,T237,T237,Larry Mize,12,3
244,T237,T237,Mark O'Meara,4,3
245,T237,T237,Paul Sheehan,11,3
246,T237,T237,Omar Uresti,4,3
247,T237,T237,Willie Wood,6,3
248,T249,T249,Andy Bare,1,2
249,T249,T249,"David Berganio, Jr.",3,2
250,T249,T249,Bob Burns,5,2
251,T249,T249,Darren Clarke,10,2
252,T249,T249,Nick Dougherty,3,2
253,T249,T249,Matt Every,2,2
254,T249,T249,Tadd Fujikawa,4,2
255,T249,T249,Tom Gillis,3,2
256,T249,T249,David Howell,10,2
257,T249,T249,Chris Kirk,3,2
258,T249,T249,Jamie Lovemark,2,2
259,T249,T249,Bill Lunde,1,2
260,T249,T249,Pablo Martin Benavides,6,2
261,T249,T249,Len Mattiace,10,2
262,T249,T249,Kelly Mitchum,4,2
263,T249,T249,Jonathan Moore,2,2
264,T249,T249,Scott Piercy,6,2
265,T249,T249,Andres Romero,3,2
266,T249,T249,Andrew Ruthkoski,2,2
267,T249,T249,Brady Schnell,1,2
268,T269,T269,Alex Aragon,1,1
269,T269,T269,Ricky Barnes,2,1
270,T269,T269,Chris Baryla,1,1
271,T269,T269,Notah Begay III,7,1
272,T269,T269,Thomas Bjørn,6,1
273,T269,T269,Ronnie Black,1,1
274,T269,T269,Ryan Blaum,1,1
275,T269,T269,Guy Boros,4,1
276,T269,T269,Paul Broadhurst,2,1
277,T269,T269,Michael Campbell,9,1
278,T269,T269,Michael Clark II,1,1
279,T269,T269,Russ Cochran,1,1
280,T269,T269,Joe Daley,2,1
281,T269,T269,Robert Damron,10,1
282,T269,T269,Graham DeLaet,1,1
283,T269,T269,James Driscoll,2,1
284,T269,T269,Simon Dyson,1,1
285,T269,T269,Pelle Edberg,1,1
286,T269,T269,Johan Edfors,8,1
287,T269,T269,Tony Finau,1,1
288,T269,T269,Mark Foster,1,1
289,T269,T269,Philip Francis,3,1
290,T269,T269,Andres Gonzales,1,1
291,T269,T269,Mike Grob,1,1
292,T269,T269,Anton Haig,2,1
293,T269,T269,Peter Hanson,3,1
294,T269,T269,David Hearn,1,1
295,T269,T269,Mike Heinen,1,1
296,T269,T269,Nolan Henke,1,1
297,T269,T269,Billy Hurley III,1,1
298,T269,T269,Raphael Jacquelin,3,1
299,T269,T269,Miguel Angel Jiménez,5,1
300,T269,T269,Shingo Katayama,7,1
301,T269,T269,Danny King,1,1
302,T269,T269,Joel Kribel,1,1
303,T269,T269,Bronson La'Cassie,1,1
304,T269,T269,Franklin Langham,1,1
305,T269,T269,José Manuel Lara,2,1
306,T269,T269,Han Lee,1,1
307,T269,T269,Ian Leggatt,4,1
308,T269,T269,Jim Lemon,1,1
309,T269,T269,J.L. Lewis,4,1
310,T269,T269,Luke List,4,1
311,T269,T269,James Love,1,1
312,T269,T269,Eric Manning,1,1
313,T269,T269,Graeme McDowell,3,1
314,T269,T269,William McGirt,1,1
315,T269,T269,Rory McIlroy,1,1
316,T269,T269,Brian Miller,1,1
317,T269,T269,Yusaku Miyazato,1,1
318,T269,T269,Louis Oosthuizen,1,1
319,T269,T269,Andrew Parr,2,1
320,T269,T269,"Ron Philo, Jr.",6,1
321,T269,T269,Richie Ramsay,6,1
322,T269,T269,Loren Roberts,3,1
323,T269,T269,Martin Rominger,1,1
324,T269,T269,Phil Schmitt,1,1
325,T269,T269,Charl Schwartzel,6,1
326,T269,T269,Graeme Storm,3,1
327,T269,T269,Chris Taylor,1,1
328,T269,T269,Kyle Thompson,1,1
329,T269,T269,Oliver Thomson,2,1
330,T269,T269,Esteban Toledo,2,1
331,T269,T269,Paul Trittler,1,1
332,T269,T269,Jon Turcott,1,1
333,T269,T269,Tom Watson,2,1
334,T269,T269,Lee Williams,2,1
335,T269,T269,Y.E. Yang,9,1
336,T269,T269,Azuma Yano,1,1
337,T269,T269,Kaname Yokoo,2,1
338,T269,T269,Eli Zackheim,1,1
339,T269,T269,Fabrizio Zanotti,1,1
