,Back_9_Round_5_Scoring_Average_RANK THIS WEEK,Back_9_Round_5_Scoring_Average_RANK LAST WEEK,Back_9_Round_5_Scoring_Average_PLAYER NAME,Back_9_Round_5_Scoring_Average_AVG,Back_9_Round_5_Scoring_Average_TOTAL STROKES,Back_9_Round_5_Scoring_Average_TOTAL ROUNDS
0,1,1,Joe Ogilvie,32.0,32,1
1,2,2,Richard Johnson,33.0,33,1
2,T3,T3,Mark Calcavecchia,34.0,34,1
3,T3,T3,Will MacKenzie,34.0,34,1
4,T3,T3,John Rollins,34.0,34,1
5,T3,T3,Nick Watney,34.0,34,1
6,T3,T3,Mark Wilson,34.0,34,1
7,T8,T8,Charley Hoffman,35.0,35,1
8,T8,T8,Cliff Kresge,35.0,35,1
9,T8,T8,Steve Marino,35.0,35,1
10,T8,T8,Heath Slocum,35.0,35,1
11,T8,T8,Johnson Wagner,35.0,35,1
12,T13,T13,Craig Barlow,36.0,36,1
13,T13,T13,Paul Gow,36.0,36,1
14,T13,T13,Anders Hansen,36.0,36,1
15,T13,T13,Lee Janzen,36.0,36,1
16,T13,T13,George McNeill,36.0,36,1
17,T13,T13,Kevin Sutherland,36.0,36,1
18,T13,T13,Scott Verplank,36.0,36,1
19,T20,T20,Tommy Armour III,37.0,37,1
20,T20,T20,Ryan Armour,37.0,37,1
21,T20,T20,Steve Flesch,37.0,37,1
22,T20,T20,Nathan Green,37.0,37,1
23,T20,T20,Bill Haas,37.0,37,1
24,T20,T20,Tom Johnson,37.0,37,1
25,T20,T20,Anthony Kim,37.0,37,1
26,T20,T20,Peter Lonard,37.0,37,1
27,T20,T20,Shaun Micheel,37.0,37,1
28,T20,T20,Corey Pavin,37.0,37,1
29,T20,T20,Ted Purdy,37.0,37,1
30,T20,T20,Justin Rose,37.0,37,1
31,T20,T20,Charles Warren,37.0,37,1
32,T33,T33,Andrew Buckle,38.0,38,1
33,T33,T33,Jonathan Byrd,38.0,38,1
34,T33,T33,Ken Duke,38.0,38,1
35,T33,T33,Joe Durant,38.0,38,1
36,T33,T33,Jason Gore,38.0,38,1
37,T33,T33,Paul Goydos,38.0,38,1
38,T33,T33,Mark Hensby,38.0,38,1
39,T33,T33,Ian Poulter,38.0,38,1
40,T33,T33,Jeff Quinney,38.0,38,1
41,T33,T33,Kevin Stadler,38.0,38,1
42,T33,T33,Mike Weir,38.0,38,1
43,T44,T44,Jason Dufner,39.0,39,1
44,T44,T44,Harrison Frazar,39.0,39,1
45,T44,T44,Lucas Glover,39.0,39,1
46,T44,T44,Bob Heintz,39.0,39,1
47,T44,T44,Charles Howell III,39.0,39,1
48,T44,T44,Matt Kuchar,39.0,39,1
49,T44,T44,Phil Mickelson,39.0,39,1
50,T44,T44,Kenny Perry,39.0,39,1
51,T44,T44,John Senden,39.0,39,1
52,T44,T44,Bob Tway,39.0,39,1
53,T44,T44,Duffy Waldorf,39.0,39,1
54,T55,T55,Robert Allenby,40.0,40,1
55,T55,T55,Rich Barcelo,40.0,40,1
56,T55,T55,Cameron Beckman,40.0,40,1
57,T55,T55,Craig Kanada,40.0,40,1
58,T55,T55,Brandt Snedeker,40.0,40,1
59,T55,T55,Paul Stankowski,40.0,40,1
60,T61,T61,Woody Austin,41.0,41,1
61,T61,T61,Robert Gamez,41.0,41,1
62,T61,T61,Brian Gay,41.0,41,1
63,T61,T61,Tripp Isenhour,41.0,41,1
64,T61,T61,Vaughn Taylor,41.0,41,1
65,T66,T66,Daniel Chopra,42.0,42,1
66,T66,T66,Hunter Mahan,42.0,42,1
67,68,68,Briny Baird,43.0,43,1
68,T69,T69,Kevin Na,45.0,45,1
69,T69,T69,Dean Wilson,45.0,45,1
70,71,71,Steve Lowery,48.0,48,1
