,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
48,49,49,Hunter Mahan,91,16.7,169,1012
49,50,50,Vaughn Taylor,91,16.67,165,990
50,T51,T51,Andrew Buckle,77,16.65,141,847
51,T51,T51,Joe Ogilvie,102,16.65,183,1099
52,T53,T53,Ryan Armour,107,16.62,192,1155
53,T53,T53,Mathias Grönberg,95,16.62,168,1011
54,55,55,Camilo Villegas,82,16.59,148,892
55,T56,T56,Daniel Chopra,106,16.47,185,1123
56,T56,T56,Bubba Watson,80,16.47,140,850
57,58,58,Kevin Na,84,16.46,148,899
58,59,59,Bart Bryant,87,16.43,152,925
59,60,60,J.P. Hayes,89,16.4,155,945
60,61,61,Bubba Dickerson,51,16.39,89,543
61,62,62,Bob Tway,103,16.32,181,1109
62,63,63,Marco Dawson,73,16.31,128,785
63,64,64,Rich Beem,89,16.26,158,972
64,65,65,Brett Wetterich,88,16.25,156,960
65,66,66,Carl Pettersson,111,16.2,195,1204
66,67,67,Aaron Baddeley,83,16.18,143,884
67,68,68,Chris Stroud,66,16.17,115,711
68,69,69,Jason Dufner,100,16.16,174,1077
69,T70,T70,John Daly,59,16.1,104,646
70,T70,T70,Tim Petrovic,106,16.1,185,1149
71,T72,T72,Billy Mayfair,98,16.09,172,1069
72,T72,T72,Heath Slocum,101,16.09,178,1106
73,74,74,Jim Furyk,84,16.08,146,908
74,75,75,Harrison Frazar,88,16.05,152,947
75,76,76,George McNeill,95,16.03,163,1017
76,T77,T77,John Merrick,92,16.01,159,993
77,T77,T77,Duffy Waldorf,69,16.01,117,731
78,79,79,Rich Barcelo,80,16.0,137,856
79,80,80,Padraig Harrington,64,15.99,110,688
80,81,81,John Rollins,102,15.97,177,1108
81,T82,T82,Brian Gay,107,15.96,184,1153
82,T82,T82,Jeff Overton,60,15.96,102,639
83,T84,T84,Brian Bateman,55,15.95,96,602
84,T84,T84,Pat Perez,84,15.95,151,947
85,86,86,Craig Barlow,52,15.93,87,546
86,87,87,Luke Donald,69,15.91,119,748
87,88,88,Daisuke Maruyama,86,15.9,148,931
88,T89,T89,Chris Couch,76,15.89,130,818
89,T89,T89,Michael Sim,52,15.89,89,560
90,91,91,Jeff Maggert,79,15.88,135,850
91,92,92,Kirk Triplett,77,15.86,128,807
92,93,93,Darron Stiles,65,15.83,111,701
93,94,94,Paul Stankowski,52,15.82,87,550
94,95,95,Steve Marino,106,15.78,180,1141
95,96,96,Nick Watney,87,15.76,148,939
96,97,97,Zach Johnson,76,15.71,129,821
97,98,98,Stephen Ames,81,15.7,136,866
98,99,99,K.J. Choi,87,15.69,147,937
99,100,100,Parker McLachlin,83,15.67,139,887
100,T101,T101,Craig Kanada,109,15.65,183,1169
101,T101,T101,Justin Leonard,95,15.65,164,1048
102,T101,T101,Greg Owen,81,15.65,136,869
103,T104,T104,Tim Clark,66,15.57,109,700
104,T104,T104,Kenny Perry,83,15.57,140,899
105,T106,T106,Chad Campbell,96,15.55,155,997
106,T106,T106,Peter Lonard,85,15.55,144,926
107,T106,T106,Phil Mickelson,73,15.55,121,778
108,T106,T106,Arron Oberholser,69,15.55,118,759
109,110,110,Shigeki Maruyama,84,15.52,142,915
110,111,111,Ken Duke,112,15.49,186,1201
111,T112,T112,Brandt Snedeker,105,15.45,178,1152
112,T112,T112,Mike Weir,82,15.45,138,893
113,114,114,Craig Bowden,78,15.39,127,825
114,115,115,Steve Flesch,100,15.36,167,1087
115,T116,T116,Mathew Goggin,97,15.34,160,1043
116,T116,T116,Charlie Wi,90,15.34,147,958
117,118,118,Craig Lile,77,15.32,127,829
118,119,119,Michael Allen,74,15.3,121,791
119,120,120,Glen Day,85,15.27,140,917
120,121,121,Michael Boyd,61,15.25,99,649
121,T122,T122,Tommy Armour III,81,15.21,131,861
122,T122,T122,Jerry Kelly,101,15.21,171,1124
123,124,124,Billy Andrade,88,15.18,141,929
124,T125,T125,Robert Gamez,88,15.13,143,945
125,T125,T125,Johnson Wagner,97,15.13,156,1031
126,127,127,D.J. Brigman,67,15.1,109,722
127,128,128,Sergio Garcia,68,15.03,110,732
128,129,129,Joey Sindelar,75,14.99,118,787
129,130,130,Tom Johnson,74,14.94,117,783
130,131,131,Jeff Gove,103,14.89,163,1095
131,132,132,Tim Herron,98,14.86,160,1077
132,T133,T133,Nathan Green,103,14.82,165,1113
133,T133,T133,Ted Purdy,102,14.82,162,1093
134,135,135,Troy Matteson,87,14.81,140,945
135,136,136,Mark Wilson,87,14.8,139,939
136,137,137,Kevin Stadler,95,14.75,150,1017
137,138,138,Briny Baird,115,14.72,182,1236
138,139,139,John Mallinger,96,14.7,151,1027
139,140,140,Ian Poulter,63,14.65,97,662
140,T141,T141,Stuart Appleby,74,14.64,118,806
141,T141,T141,Bill Haas,93,14.64,146,997
142,143,143,Lee Janzen,66,14.63,102,697
143,144,144,Steve Wheatcroft,73,14.62,113,773
144,T145,T145,Nick O'Hern,72,14.61,111,760
145,T145,T145,John Senden,97,14.61,154,1054
146,T147,T147,Fred Funk,65,14.6,106,726
147,T147,T147,Scott Gutschewski,67,14.6,105,719
148,149,149,Matt Kuchar,85,14.43,133,922
149,T150,T150,Mark Hensby,81,14.42,125,867
150,T150,T150,Stephen Leaney,82,14.42,127,881
151,152,152,Corey Pavin,81,14.38,126,876
152,153,153,Tom Pernice Jr.,104,14.3,162,1133
153,154,154,Kevin Sutherland,85,14.27,130,911
154,155,155,Doug LaBelle II,104,14.22,160,1125
155,T156,T156,Brett Quigley,79,14.2,121,852
156,T156,T156,Henrik Stenson,52,14.2,71,500
157,T156,T156,Dean Wilson,92,14.2,142,1000
158,159,159,Joe Durant,88,14.15,135,954
159,160,160,Gavin Coles,87,14.07,131,931
160,T161,T161,Trevor Immelman,74,14.04,105,748
161,T161,T161,Rod Pampling,92,14.04,141,1004
162,163,163,Paul Gow,70,14.02,105,749
163,164,164,Charles Howell III,89,14.01,131,935
164,165,165,Steve Elkington,87,13.97,131,938
165,166,166,Shaun Micheel,91,13.91,132,949
166,167,167,Tom Lehman,62,13.89,95,684
167,168,168,Tripp Isenhour,86,13.79,128,928
168,169,169,Chris DiMarco,79,13.78,116,842
169,170,170,Ben Curtis,80,13.76,123,894
170,171,171,Michael Putnam,96,13.75,144,1047
171,172,172,Ryan Palmer,91,13.73,133,969
172,173,173,Paul Goydos,60,13.71,88,642
173,174,174,Eric Axley,107,13.68,158,1155
174,175,175,Chris Tidland,59,13.54,85,628
175,176,176,Kyle Reifers,71,13.53,103,761
176,177,177,J.J. Henry,86,13.48,127,942
177,T178,T178,Jason Bohn,57,13.47,83,616
178,T178,T178,Richard Johnson,93,13.47,135,1002
179,180,180,Jaco Van Zyl,51,13.46,72,535
180,181,181,D.J. Trahan,99,13.4,143,1067
181,182,182,Davis Love III,66,13.06,94,720
182,T183,T183,Matt Hendrix,63,13.04,87,667
183,T183,T183,Jason Schultz,63,13.04,88,675
184,185,185,José Coceres,50,12.98,71,547
185,186,186,Bryce Molder,56,12.94,77,595
186,187,187,David Branshaw,83,12.91,114,883
187,188,188,Anders Hansen,55,12.87,79,614
188,189,189,Mark Brooks,53,12.78,73,571
189,190,190,Jeff Sluman,60,12.66,81,640
190,191,191,Retief Goosen,50,12.64,68,538
191,192,192,Jeff Brehaut,59,12.44,78,627
192,193,193,Todd Hamilton,76,12.02,98,815
193,194,194,Tom Byrum,50,11.99,64,534
194,195,195,Jim Rutledge,59,11.37,72,633
195,196,196,José María Olazábal,52,10.78,58,538
