,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
56,T57,T57,Briny Baird,70.63,565,8
57,T57,T57,Harrison Frazar,70.63,565,8
58,59,59,Tim Petrovic,70.64,777,11
59,60,60,Glen Day,70.71,495,7
60,61,61,Billy Mayfair,70.78,637,9
61,T62,T62,Joe Ogilvie,70.83,425,6
62,T62,T62,Michael Putnam,70.83,425,6
63,64,64,Mark Hensby,70.88,567,8
64,T65,T65,Ryan Armour,71.0,568,8
65,T65,T65,Rich Barcelo,71.0,355,5
66,T65,T65,K.J. Choi,71.0,355,5
67,T65,T65,Stewart Cink,71.0,284,4
68,T65,T65,Steve Flesch,71.0,710,10
69,T65,T65,Jim Furyk,71.0,71,1
70,T65,T65,Paul Gow,71.0,568,8
71,T65,T65,Matt Kuchar,71.0,497,7
72,T65,T65,Jesper Parnevik,71.0,497,7
73,T65,T65,Jeff Quinney,71.0,355,5
74,T65,T65,Adam Scott,71.0,71,1
75,T65,T65,Vijay Singh,71.0,71,1
76,T65,T65,Henrik Stenson,71.0,142,2
77,T65,T65,Mike Weir,71.0,355,5
78,79,79,Shigeki Maruyama,71.08,853,12
79,80,80,Eric Axley,71.09,782,11
80,81,81,Charley Hoffman,71.11,640,9
81,T82,T82,Gavin Coles,71.14,498,7
82,T82,T82,Brian Gay,71.14,498,7
83,T82,T82,Retief Goosen,71.14,498,7
84,T82,T82,Daisuke Maruyama,71.14,498,7
85,T86,T86,Anthony Kim,71.2,356,5
86,T86,T86,Hunter Mahan,71.2,356,5
87,T86,T86,Heath Slocum,71.2,712,10
88,89,89,David Branshaw,71.25,570,8
89,T90,T90,Todd Hamilton,71.29,499,7
90,T90,T90,Jeff Overton,71.29,499,7
91,T92,T92,Ted Purdy,71.33,642,9
92,T92,T92,Jay Williamson,71.33,214,3
93,94,94,Scott Verplank,71.4,357,5
94,T95,T95,Michael Allen,71.5,286,4
95,T95,T95,Stephen Ames,71.5,429,6
96,T95,T95,Tommy Armour III,71.5,572,8
97,T95,T95,Aaron Baddeley,71.5,286,4
98,T95,T95,Brendon de Jonge,71.5,429,6
99,T95,T95,Ernie Els,71.5,143,2
100,T95,T95,J.B. Holmes,71.5,572,8
101,T95,T95,Ryuji Imada,71.5,572,8
102,T95,T95,Rod Pampling,71.5,429,6
103,104,104,Kent Jones,71.57,501,7
104,T105,T105,Billy Andrade,71.6,358,5
105,T105,T105,Craig Lile,71.6,358,5
106,T105,T105,Paul Stankowski,71.6,358,5
107,T108,T108,J.J. Henry,71.67,645,9
108,T108,T108,Tim Herron,71.67,430,6
109,T108,T108,Tom Lehman,71.67,215,3
110,T108,T108,Shaun Micheel,71.67,645,9
111,112,112,Bob Tway,71.71,502,7
112,113,113,Jason Gore,71.8,359,5
113,T114,T114,Fred Funk,71.83,431,6
114,T114,T114,Jeff Maggert,71.83,431,6
115,116,116,Mark Calcavecchia,71.86,503,7
116,T117,T117,Steve Allan,72.0,72,1
117,T117,T117,Craig Barlow,72.0,288,4
118,T117,T117,Michael Boyd,72.0,360,5
119,T117,T117,Mathias Grönberg,72.0,360,5
120,T117,T117,Freddie Jacobson,72.0,216,3
121,T117,T117,Lee Janzen,72.0,432,6
122,T117,T117,Cliff Kresge,72.0,432,6
123,T117,T117,George McNeill,72.0,432,6
124,T117,T117,Jeff Sluman,72.0,504,7
125,T117,T117,Chris Stroud,72.0,288,4
126,T117,T117,Boo Weekley,72.0,360,5
127,T117,T117,Brett Wetterich,72.0,432,6
128,129,129,Vaughn Taylor,72.13,577,8
129,T130,T130,Brian Bateman,72.14,505,7
130,T130,T130,Chad Campbell,72.14,505,7
131,T130,T130,J.P. Hayes,72.14,505,7
132,133,133,Brian Davis,72.17,433,6
133,134,134,Richard Johnson,72.18,794,11
134,T135,T135,Robert Garrigus,72.2,361,5
135,T135,T135,Bubba Watson,72.2,722,10
136,T137,T137,José Coceres,72.25,289,4
137,T137,T137,Ben Curtis,72.25,578,8
138,T137,T137,Carl Pettersson,72.25,289,4
139,T137,T137,Joey Sindelar,72.25,578,8
140,T141,T141,John Daly,72.33,651,9
141,T141,T141,Steve Elkington,72.33,434,6
142,T141,T141,Tom Pernice Jr.,72.33,434,6
143,T141,T141,Duffy Waldorf,72.33,434,6
144,145,145,Peter Lonard,72.43,507,7
145,T146,T146,Craig Kanada,72.44,652,9
146,T146,T146,Pat Perez,72.44,652,9
147,T148,T148,Chris DiMarco,72.5,290,4
148,T148,T148,Luke Donald,72.5,435,6
149,T148,T148,Frank Lickliter II,72.5,580,8
150,T148,T148,Arron Oberholser,72.5,290,4
151,152,152,D.J. Trahan,72.57,508,7
152,T153,T153,Tim Clark,72.67,436,6
153,T153,T153,Rory Sabbatini,72.67,218,3
154,T153,T153,Jason Schultz,72.67,218,3
155,156,156,Justin Leonard,72.71,509,7
156,T157,T157,Daniel Chopra,72.75,582,8
157,T157,T157,Bryce Molder,72.75,291,4
158,159,159,Rocco Mediate,72.8,364,5
159,T160,T160,D.J. Brigman,72.83,437,6
160,T160,T160,Bob Heintz,72.83,437,6
161,T160,T160,Kevin Stadler,72.83,437,6
162,163,163,Corey Pavin,72.86,510,7
163,T164,T164,Alex Cejka,73.0,146,2
164,T164,T164,Sergio Garcia,73.0,146,2
165,T164,T164,Paul Goydos,73.0,292,4
166,167,167,Will MacKenzie,73.11,658,9
167,168,168,Parker McLachlin,73.2,366,5
168,169,169,Doug LaBelle II,73.29,513,7
169,T170,T170,Mark Brooks,73.33,220,3
170,T170,T170,Robert Gamez,73.33,660,9
171,T170,T170,Jarrod Lyle,73.33,220,3
172,T173,T173,Jim Rutledge,73.5,441,6
173,T173,T173,Chris Tidland,73.5,441,6
174,175,175,Johnson Wagner,73.6,736,10
175,176,176,Dean Wilson,73.67,442,6
176,T177,T177,Bob Estes,73.83,443,6
177,T177,T177,Troy Matteson,73.83,443,6
178,T179,T179,Chris Couch,73.88,591,8
179,T179,T179,Kirk Triplett,73.88,591,8
180,T181,T181,Stuart Appleby,74.0,296,4
181,T181,T181,Bubba Dickerson,74.0,148,2
182,T181,T181,Trevor Immelman,74.0,296,4
183,T181,T181,Greg Owen,74.0,370,5
184,T181,T181,Kyle Reifers,74.0,592,8
185,T181,T181,Tiger Woods,74.0,74,1
186,187,187,Scott Gutschewski,74.2,371,5
187,T188,T188,Matt Hendrix,74.33,223,3
188,T188,T188,Brett Quigley,74.33,223,3
189,T190,T190,Rich Beem,74.5,298,4
190,T190,T190,Steve Wheatcroft,74.5,149,2
191,192,192,Tom Byrum,74.67,224,3
192,193,193,Woody Austin,74.75,299,4
193,194,194,Anders Hansen,74.8,374,5
194,195,195,Ryan Palmer,75.33,226,3
195,196,196,José María Olazábal,76.67,230,3
