,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,63,3.96,1875,473
1,2,2,Bo Van Pelt,104,3.97,2085,525
2,3,3,Jay Williamson,50,3.98,972,244
3,4,4,Woody Austin,95,3.99,1854,465
4,T5,T5,Cameron Beckman,96,4.0,1907,477
5,T5,T5,Ernie Els,59,4.0,1483,371
6,T5,T5,Jim Furyk,84,4.0,2229,557
7,T5,T5,Billy Mayfair,98,4.0,2226,556
8,T5,T5,Tag Ridings,52,4.0,996,249
9,T5,T5,Steve Stricker,81,4.0,2066,516
10,T11,T11,Tommy Armour III,81,4.01,1705,425
11,T11,T11,Jason Gore,86,4.01,1938,483
12,T11,T11,Freddie Jacobson,70,4.01,1850,461
13,T11,T11,Kevin Na,84,4.01,1777,443
14,T11,T11,Jeff Overton,60,4.01,1357,338
15,T11,T11,Rory Sabbatini,81,4.01,1857,463
16,T17,T17,K.J. Choi,87,4.02,2385,593
17,T17,T17,Ken Duke,112,4.02,2172,540
18,T17,T17,Nathan Green,103,4.02,2266,563
19,T17,T17,Jesper Parnevik,88,4.02,1835,456
20,T17,T17,John Senden,97,4.02,1917,477
21,T22,T22,Alex Cejka,80,4.03,1558,387
22,T22,T22,Daniel Chopra,106,4.03,2227,552
23,T22,T22,Sergio Garcia,68,4.03,1744,433
24,T22,T22,Stephen Leaney,82,4.03,1690,419
25,T22,T22,Peter Lonard,85,4.03,1907,473
26,T22,T22,Sean O'Hair,98,4.03,2339,580
27,T22,T22,Chris Riley,59,4.03,1391,345
28,T22,T22,Joey Sindelar,75,4.03,1448,359
29,T30,T30,Craig Bowden,78,4.04,1357,336
30,T30,T30,Steve Elkington,87,4.04,1871,463
31,T30,T30,Lucas Glover,98,4.04,2192,542
32,T30,T30,Zach Johnson,76,4.04,1677,415
33,T30,T30,Anthony Kim,93,4.04,1928,477
34,T30,T30,Jarrod Lyle,77,4.04,1398,346
35,T30,T30,Shigeki Maruyama,84,4.04,1957,484
36,T30,T30,Ian Poulter,63,4.04,1248,309
37,T30,T30,Jeff Quinney,95,4.04,1859,460
38,T30,T30,Adam Scott,69,4.04,1795,444
39,T30,T30,Vijay Singh,102,4.04,2566,635
40,T30,T30,Heath Slocum,101,4.04,2380,589
41,T30,T30,David Toms,80,4.04,1716,425
42,T30,T30,D.J. Trahan,99,4.04,2015,499
43,T44,T44,Steve Allan,63,4.05,1356,335
44,T44,T44,Stephen Ames,81,4.05,1962,484
45,T44,T44,Bart Bryant,87,4.05,1952,482
46,T44,T44,Brian Davis,101,4.05,1877,464
47,T44,T44,Jason Dufner,100,4.05,2104,520
48,T44,T44,Bob Estes,88,4.05,1693,418
49,T44,T44,Steve Lowery,74,4.05,1564,386
50,T44,T44,Phil Mickelson,73,4.05,1828,451
51,T44,T44,Carl Pettersson,111,4.05,2572,635
52,T44,T44,Dicky Pride,71,4.05,1404,347
