,Par_5_Scoring_Average_RANK THIS WEEK,Par_5_Scoring_Average_RANK LAST WEEK,Par_5_Scoring_Average_PLAYER NAME,Par_5_Scoring_Average_ROUNDS,Par_5_Scoring_Average_AVG,Par_5_Scoring_Average_TOTAL STROKES,Par_5_Scoring_Average_TOTAL HOLES
119,T116,T116,Scott Gutschewski,67,4.71,1026,218
120,T116,T116,Davis Love III,66,4.71,919,195
121,T116,T116,Jarrod Lyle,77,4.71,1158,246
122,T116,T116,John Mallinger,96,4.71,1455,309
123,T116,T116,Nick O'Hern,72,4.71,913,194
124,T116,T116,Michael Sim,52,4.71,800,170
125,T116,T116,Joey Sindelar,75,4.71,1206,256
126,T116,T116,Chris Stroud,66,4.71,1008,214
127,T116,T116,Bob Tway,103,4.71,1554,330
128,T116,T116,Mark Wilson,87,4.71,1268,269
129,T130,T130,Robert Gamez,88,4.72,1336,283
130,T130,T130,Retief Goosen,50,4.72,652,138
131,T130,T130,Matt Hendrix,63,4.72,1000,212
132,T130,T130,Craig Kanada,109,4.72,1665,353
133,T130,T130,Cliff Kresge,107,4.72,1557,330
134,T130,T130,Geoff Ogilvy,84,4.72,1067,226
135,T130,T130,Tag Ridings,52,4.72,859,182
136,T130,T130,Jeff Sluman,60,4.72,907,192
137,T130,T130,Kevin Stadler,95,4.72,1488,315
138,T130,T130,Camilo Villegas,82,4.72,1167,247
139,T140,T140,Glen Day,85,4.73,1268,268
140,T140,T140,Luke Donald,69,4.73,932,197
141,T140,T140,Ken Duke,112,4.73,1727,365
142,T140,T140,Brian Gay,107,4.73,1616,342
143,T140,T140,Anders Hansen,55,4.73,752,159
144,T140,T140,Bob Heintz,85,4.73,1290,273
145,T140,T140,Doug LaBelle II,104,4.73,1546,327
146,T140,T140,Stephen Leaney,82,4.73,1231,260
147,T140,T140,Craig Lile,77,4.73,1182,250
148,T140,T140,Jeff Maggert,79,4.73,1212,256
149,T140,T140,Shigeki Maruyama,84,4.73,1226,259
150,T140,T140,Rocco Mediate,72,4.73,1098,232
151,T140,T140,Ryan Palmer,91,4.73,1418,300
152,T153,T153,Tom Byrum,50,4.74,773,163
153,T153,T153,Chris DiMarco,79,4.74,1115,235
154,T153,T153,Tripp Isenhour,86,4.74,1293,273
155,T153,T153,Daisuke Maruyama,86,4.74,1281,270
156,T153,T153,Arron Oberholser,69,4.74,920,194
157,T153,T153,José María Olazábal,52,4.74,763,161
158,T153,T153,Jeff Quinney,95,4.74,1422,300
159,T153,T153,Jim Rutledge,59,4.74,914,193
160,T153,T153,Kirk Triplett,77,4.74,1265,267
161,T153,T153,Scott Verplank,82,4.74,1090,230
162,T163,T163,Woody Austin,95,4.75,1373,289
163,T163,T163,D.J. Brigman,67,4.75,1022,215
164,T163,T163,Chris Couch,76,4.75,1158,244
165,T163,T163,Padraig Harrington,64,4.75,870,183
166,T163,T163,Mark Hensby,81,4.75,1249,263
167,T163,T163,Corey Pavin,81,4.75,1215,256
168,T163,T163,Boo Weekley,101,4.75,1415,298
169,T163,T163,Dean Wilson,92,4.75,1358,286
170,T171,T171,Stephen Ames,81,4.76,1029,216
171,T171,T171,Tommy Armour III,81,4.76,1289,271
172,T171,T171,Eric Axley,107,4.76,1623,341
173,T171,T171,Brian Bateman,55,4.76,805,169
174,T171,T171,Marco Dawson,73,4.76,1113,234
175,T171,T171,Lee Janzen,66,4.76,1071,225
176,T171,T171,Justin Leonard,95,4.76,1351,284
177,T171,T171,Shaun Micheel,91,4.76,1352,284
178,T171,T171,Bryce Molder,56,4.76,904,190
179,T171,T171,Greg Owen,81,4.76,1271,267
180,T181,T181,Michael Boyd,61,4.78,985,206
181,T181,T181,Chad Campbell,96,4.78,1272,266
182,T181,T181,José Coceres,50,4.78,731,153
183,T181,T181,Ben Curtis,80,4.78,1133,237
184,T181,T181,Paul Goydos,60,4.78,842,176
185,T181,T181,Trevor Immelman,74,4.78,994,208
186,T181,T181,Jay Williamson,50,4.78,807,169
187,T188,T188,Bubba Dickerson,51,4.79,805,168
188,T188,T188,Fred Funk,65,4.79,876,183
189,190,190,Richard Johnson,93,4.8,1401,292
190,191,191,David Branshaw,83,4.81,1312,273
191,T192,T192,Mark Brooks,53,4.82,815,169
192,T192,T192,Dicky Pride,71,4.82,1098,228
193,T192,T192,Jaco Van Zyl,51,4.82,858,178
194,195,195,Todd Hamilton,76,4.85,1197,247
195,196,196,Henrik Stenson,52,4.88,712,146
