,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Tom Lehman,62,2.97,371,125
1,T2,T2,Tim Clark,66,2.99,464,155
2,T2,T2,Rory Sabbatini,81,2.99,497,166
3,T4,T4,Craig Kanada,109,3.0,676,225
4,T4,T4,Kenny Perry,83,3.0,516,172
5,T4,T4,Justin Rose,63,3.0,405,135
6,T4,T4,Scott Verplank,82,3.0,573,191
7,T4,T4,Jay Williamson,50,3.0,276,92
8,T9,T9,Michael Allen,74,3.01,419,139
9,T9,T9,Freddie Jacobson,70,3.01,497,165
10,T9,T9,Jeff Overton,60,3.01,388,129
11,T9,T9,Brett Quigley,79,3.01,458,152
12,T9,T9,Tiger Woods,63,3.01,497,165
13,T14,T14,Tommy Armour III,81,3.02,489,162
14,T14,T14,Ken Duke,112,3.02,604,200
15,T14,T14,Fred Funk,65,3.02,366,121
16,T17,T17,Jonathan Byrd,73,3.03,454,150
17,T17,T17,José Coceres,50,3.03,324,107
18,T17,T17,Ernie Els,59,3.03,391,129
19,T17,T17,Brian Gay,107,3.03,663,219
20,T17,T17,Richard Johnson,93,3.03,458,151
21,T17,T17,John Mallinger,96,3.03,540,178
22,T17,T17,Heath Slocum,101,3.03,670,221
23,T17,T17,Camilo Villegas,82,3.03,512,169
24,T17,T17,Nick Watney,87,3.03,522,172
25,T26,T26,Stewart Cink,91,3.04,575,189
26,T26,T26,Anders Hansen,55,3.04,337,111
27,T26,T26,Tom Johnson,74,3.04,414,136
28,T26,T26,Justin Leonard,95,3.04,542,178
29,T26,T26,Steve Lowery,74,3.04,432,142
30,T26,T26,Dicky Pride,71,3.04,389,128
31,T26,T26,Jeff Quinney,95,3.04,523,172
32,T33,T33,Daniel Chopra,106,3.05,640,210
33,T33,T33,Glen Day,85,3.05,507,166
34,T33,T33,Sergio Garcia,68,3.05,472,155
35,T33,T33,Michael Sim,52,3.05,336,110
36,T33,T33,David Toms,80,3.05,457,150
37,T33,T33,Boo Weekley,101,3.05,601,197
38,T39,T39,Briny Baird,115,3.06,701,229
39,T39,T39,Cameron Beckman,96,3.06,557,182
40,T39,T39,Gavin Coles,87,3.06,472,154
41,T39,T39,Brian Davis,101,3.06,527,172
42,T39,T39,Marco Dawson,73,3.06,367,120
43,T39,T39,Jim Furyk,84,3.06,596,195
44,T39,T39,Bob Heintz,85,3.06,511,167
45,T39,T39,Ryuji Imada,104,3.06,663,217
46,T39,T39,Zach Johnson,76,3.06,465,152
47,T39,T39,Matt Kuchar,85,3.06,502,164
48,T39,T39,Ryan Moore,92,3.06,521,170
49,T39,T39,Carl Pettersson,111,3.06,711,232
50,T39,T39,Michael Putnam,96,3.06,597,195
51,T39,T39,Tag Ridings,52,3.06,300,98
52,T39,T39,Dean Wilson,92,3.06,487,159
53,T54,T54,Jeff Brehaut,59,3.07,412,134
54,T54,T54,Mark Brooks,53,3.07,313,102
55,T54,T54,Chad Campbell,96,3.07,534,174
56,T54,T54,Mark Hensby,81,3.07,473,154
57,T54,T54,Charley Hoffman,97,3.07,620,202
58,T54,T54,Charles Howell III,89,3.07,497,162
59,T54,T54,Stephen Leaney,82,3.07,488,159
60,T54,T54,George McNeill,95,3.07,540,176
61,T54,T54,Phil Mickelson,73,3.07,506,165
62,T54,T54,John Rollins,102,3.07,540,176
63,T64,T64,Steve Allan,63,3.08,391,127
64,T64,T64,Rich Beem,89,3.08,551,179
65,T64,T64,Michael Boyd,61,3.08,382,124
66,T64,T64,K.J. Choi,87,3.08,659,214
67,T64,T64,Steve Flesch,100,3.08,563,183
68,T64,T64,Robert Garrigus,95,3.08,548,178
69,T64,T64,Padraig Harrington,64,3.08,447,145
70,T64,T64,Tripp Isenhour,86,3.08,549,178
71,T64,T64,Will MacKenzie,100,3.08,592,192
72,T64,T64,Jeff Maggert,79,3.08,478,155
73,T64,T64,Steve Marino,106,3.08,717,233
74,T64,T64,Rocco Mediate,72,3.08,373,121
75,T64,T64,Jesper Parnevik,88,3.08,526,171
76,T64,T64,Tom Pernice Jr.,104,3.08,694,225
77,T64,T64,Steve Stricker,81,3.08,560,182
78,T64,T64,Chris Stroud,66,3.08,416,135
79,T64,T64,Mike Weir,82,3.08,484,157
80,T81,T81,Andrew Buckle,77,3.09,513,166
81,T81,T81,Steve Elkington,87,3.09,537,174
82,T81,T81,J.P. Hayes,89,3.09,538,174
83,T81,T81,Shigeki Maruyama,84,3.09,541,175
84,T81,T81,Troy Matteson,87,3.09,532,172
85,T81,T81,Arron Oberholser,69,3.09,433,140
86,T81,T81,Joe Ogilvie,102,3.09,625,202
87,T81,T81,Tim Petrovic,106,3.09,653,211
88,T81,T81,Ted Purdy,102,3.09,600,194
89,T81,T81,John Senden,97,3.09,550,178
90,T81,T81,Vijay Singh,102,3.09,692,224
91,T81,T81,Henrik Stenson,52,3.09,294,95
92,T81,T81,Jaco Van Zyl,51,3.09,346,112
93,T81,T81,Charlie Wi,90,3.09,630,204
94,T95,T95,Ryan Armour,107,3.1,682,220
95,T95,T95,D.J. Brigman,67,3.1,400,129
96,T95,T95,Brendon de Jonge,76,3.1,542,175
97,T95,T95,J.B. Holmes,71,3.1,447,144
98,T95,T95,Craig Lile,77,3.1,475,153
99,T95,T95,Hunter Mahan,91,3.1,568,183
100,T95,T95,Shaun Micheel,91,3.1,534,172
101,T95,T95,Adam Scott,69,3.1,484,156
102,T95,T95,Kevin Sutherland,85,3.1,542,175
103,T95,T95,Johnson Wagner,97,3.1,613,198
104,T105,T105,Stephen Ames,81,3.11,519,167
105,T105,T105,Eric Axley,107,3.11,651,209
106,T105,T105,Aaron Baddeley,83,3.11,578,186
107,T105,T105,Bart Bryant,87,3.11,563,181
108,T105,T105,Jason Dufner,100,3.11,603,194
109,T105,T105,Lucas Glover,98,3.11,634,204
110,T105,T105,Retief Goosen,50,3.11,277,89
111,T105,T105,Jason Gore,86,3.11,581,187
112,T105,T105,Paul Goydos,60,3.11,351,113
113,T105,T105,Bill Haas,93,3.11,591,190
114,T105,T105,Trevor Immelman,74,3.11,467,150
115,T105,T105,Lee Janzen,66,3.11,413,133
116,T105,T105,Jerry Kelly,101,3.11,654,210
117,T105,T105,Billy Mayfair,98,3.11,649,209
118,T105,T105,Kevin Na,84,3.11,513,165
119,T105,T105,Nick O'Hern,72,3.11,445,143
120,T105,T105,Ryan Palmer,91,3.11,542,174
121,T105,T105,Brandt Snedeker,105,3.11,703,226
122,T105,T105,D.J. Trahan,99,3.11,582,187
123,T124,T124,Woody Austin,95,3.12,528,169
124,T124,T124,Jason Bohn,57,3.12,384,123
125,T124,T124,Jeff Gove,103,3.12,671,215
126,T124,T124,Nathan Green,103,3.12,661,212
127,T124,T124,Cliff Kresge,107,3.12,662,212
128,T124,T124,Peter Lonard,85,3.12,539,173
129,T124,T124,Daisuke Maruyama,86,3.12,459,147
130,T124,T124,Jeff Sluman,60,3.12,328,105
131,T124,T124,Brett Wetterich,88,3.12,506,162
132,T133,T133,Tom Byrum,50,3.13,307,98
133,T133,T133,Joe Durant,88,3.13,463,148
134,T133,T133,Paul Gow,70,3.13,382,122
135,T133,T133,Jarrod Lyle,77,3.13,404,129
136,T133,T133,John Merrick,92,3.13,532,170
137,T133,T133,Geoff Ogilvy,84,3.13,541,173
