,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
0,1,1,Scott Verplank,67.67,406,6
1,2,2,Vaughn Taylor,68.0,272,4
2,T3,T3,Ernie Els,68.5,137,2
3,T3,T3,Jeff Maggert,68.5,274,4
4,5,5,Jesper Parnevik,68.6,343,5
5,6,6,Geoff Ogilvy,68.67,206,3
6,7,7,Charlie Wi,68.71,481,7
7,8,8,Heath Slocum,68.83,413,6
8,9,9,Jeff Overton,68.86,482,7
9,10,10,Alex Cejka,68.9,689,10
10,T11,T11,Rich Barcelo,69.0,483,7
11,T11,T11,Michael Boyd,69.0,207,3
12,T11,T11,Mark Brooks,69.0,207,3
13,T11,T11,J.J. Henry,69.0,345,5
14,T11,T11,Freddie Jacobson,69.0,345,5
15,T11,T11,Corey Pavin,69.0,414,6
16,T11,T11,Bubba Watson,69.0,207,3
17,T18,T18,Stuart Appleby,69.17,415,6
18,T18,T18,D.J. Brigman,69.17,415,6
19,20,20,Ryan Palmer,69.2,346,5
20,T21,T21,Will MacKenzie,69.5,417,6
21,T21,T21,Troy Matteson,69.5,695,10
22,23,23,Brian Gay,69.57,487,7
23,T24,T24,Jeff Gove,69.6,696,10
24,T24,T24,Jay Williamson,69.6,348,5
25,T26,T26,Matt Hendrix,69.67,209,3
26,T26,T26,Johnson Wagner,69.67,627,9
27,28,28,Gavin Coles,69.7,697,10
28,T29,T29,Tommy Armour III,69.71,488,7
29,T29,T29,J.P. Hayes,69.71,488,7
30,T29,T29,Joe Ogilvie,69.71,488,7
31,T32,T32,Sergio Garcia,69.75,279,4
32,T32,T32,Hunter Mahan,69.75,558,8
33,T34,T34,Stephen Ames,70.0,210,3
34,T34,T34,Jason Bohn,70.0,140,2
35,T34,T34,Bill Haas,70.0,560,8
36,T34,T34,Cliff Kresge,70.0,350,5
37,T34,T34,Tom Lehman,70.0,350,5
38,T34,T34,Rocco Mediate,70.0,280,4
39,T34,T34,Arron Oberholser,70.0,420,6
40,T34,T34,Chris Riley,70.0,350,5
41,42,42,Glen Day,70.11,631,9
42,T43,T43,Craig Barlow,70.14,491,7
43,T43,T43,Ryuji Imada,70.14,491,7
44,T43,T43,D.J. Trahan,70.14,491,7
45,T46,T46,Craig Bowden,70.17,421,6
46,T46,T46,Justin Leonard,70.17,842,12
47,T46,T46,Justin Rose,70.17,421,6
48,T49,T49,Padraig Harrington,70.2,351,5
49,T49,T49,Matt Kuchar,70.2,351,5
50,T49,T49,Pat Perez,70.2,702,10
51,T49,T49,Kirk Triplett,70.2,351,5
52,T53,T53,John Daly,70.25,281,4
53,T53,T53,Stephen Leaney,70.25,281,4
54,55,55,Daniel Chopra,70.27,773,11
55,56,56,Jerry Kelly,70.29,492,7
56,T57,T57,Craig Kanada,70.3,703,10
57,T57,T57,Parker McLachlin,70.3,703,10
58,T59,T59,Jason Gore,70.33,422,6
59,T59,T59,Bo Van Pelt,70.33,422,6
60,T61,T61,Rod Pampling,70.43,493,7
61,T61,T61,Bob Tway,70.43,493,7
62,T63,T63,Stewart Cink,70.44,634,9
63,T63,T63,Mathias Grönberg,70.44,634,9
64,T65,T65,Tim Clark,70.5,282,4
65,T65,T65,Chris Couch,70.5,564,8
66,T65,T65,Brian Davis,70.5,846,12
67,T65,T65,Mathew Goggin,70.5,564,8
68,T65,T65,Scott Gutschewski,70.5,423,6
69,T65,T65,Tom Pernice Jr.,70.5,705,10
70,T65,T65,Vijay Singh,70.5,423,6
71,T72,T72,Briny Baird,70.56,635,9
72,T72,T72,Tim Petrovic,70.56,635,9
73,74,74,Steve Allan,70.6,353,5
74,75,75,Frank Lickliter II,70.63,565,8
75,T76,T76,Tim Herron,70.67,636,9
76,T76,T76,Steve Wheatcroft,70.67,212,3
77,78,78,K.J. Choi,70.71,495,7
78,T79,T79,Bart Bryant,70.75,283,4
79,T79,T79,Greg Owen,70.75,566,8
80,81,81,Doug LaBelle II,70.78,637,9
81,T82,T82,Kent Jones,70.8,708,10
82,T82,T82,Darron Stiles,70.8,354,5
83,T84,T84,Nathan Green,70.83,425,6
84,T84,T84,George McNeill,70.83,425,6
85,T86,T86,Ryan Armour,70.86,496,7
86,T86,T86,Steve Flesch,70.86,496,7
87,T86,T86,Jarrod Lyle,70.86,496,7
88,T86,T86,Shigeki Maruyama,70.86,496,7
89,90,90,Richard Johnson,70.88,567,8
90,T91,T91,Robert Gamez,70.89,638,9
91,T91,T91,Mark Hensby,70.89,638,9
92,93,93,John Mallinger,70.91,780,11
93,T94,T94,Michael Allen,71.0,568,8
94,T94,T94,Aaron Baddeley,71.0,568,8
95,T94,T94,Mark Calcavecchia,71.0,852,12
96,T94,T94,Ken Duke,71.0,781,11
97,T94,T94,Bob Estes,71.0,710,10
98,T94,T94,Fred Funk,71.0,284,4
99,T94,T94,Charley Hoffman,71.0,568,8
100,T94,T94,Trevor Immelman,71.0,284,4
101,T94,T94,Michael Putnam,71.0,497,7
102,T94,T94,Tag Ridings,71.0,213,3
103,T94,T94,Adam Scott,71.0,213,3
104,T94,T94,Joey Sindelar,71.0,355,5
105,106,106,Lucas Glover,71.11,640,9
106,107,107,J.B. Holmes,71.14,498,7
107,108,108,Peter Lonard,71.17,427,6
108,109,109,Nick O'Hern,71.2,356,5
109,110,110,Chad Campbell,71.22,641,9
110,T111,T111,Chris DiMarco,71.25,285,4
111,T111,T111,Steve Stricker,71.25,285,4
112,T113,T113,Brendon de Jonge,71.29,499,7
113,T113,T113,Lee Janzen,71.29,499,7
114,T113,T113,Mark Wilson,71.29,499,7
115,116,116,Sean O'Hair,71.3,713,10
116,T117,T117,Zach Johnson,71.33,214,3
117,T117,T117,Anthony Kim,71.33,642,9
118,T117,T117,Kyle Reifers,71.33,642,9
119,T117,T117,Jaco Van Zyl,71.33,214,3
120,121,121,John Rollins,71.38,571,8
121,T122,T122,Woody Austin,71.4,714,10
122,T122,T122,Mike Weir,71.4,357,5
123,T122,T122,Dean Wilson,71.4,357,5
124,125,125,Boo Weekley,71.42,857,12
125,126,126,Ted Purdy,71.43,500,7
126,T127,T127,Kevin Na,71.5,429,6
127,T127,T127,Kenny Perry,71.5,286,4
128,T127,T127,Chris Stroud,71.5,572,8
129,130,130,Rich Beem,71.56,644,9
130,131,131,Jonathan Byrd,71.57,501,7
131,132,132,Tom Johnson,71.64,788,11
132,T133,T133,Cameron Beckman,71.67,215,3
133,T133,T133,Steve Lowery,71.67,430,6
134,135,135,Daisuke Maruyama,71.71,502,7
135,T136,T136,Bob Heintz,71.75,574,8
136,T136,T136,Craig Lile,71.75,287,4
137,T136,T136,Steve Marino,71.75,574,8
138,139,139,Nick Watney,71.78,646,9
139,140,140,Ryan Moore,71.8,718,10
140,141,141,Brett Wetterich,71.82,790,11
141,142,142,David Toms,71.83,431,6
142,143,143,Eric Axley,71.86,503,7
143,144,144,Charles Warren,71.89,647,9
144,T145,T145,Rory Sabbatini,72.0,432,6
145,T145,T145,Michael Sim,72.0,504,7
146,T145,T145,Paul Stankowski,72.0,288,4
147,148,148,Brandt Snedeker,72.1,721,10
148,T149,T149,Billy Mayfair,72.13,577,8
149,T149,T149,John Senden,72.13,577,8
150,T151,T151,Tom Byrum,72.14,505,7
151,T151,T151,Steve Elkington,72.14,505,7
152,153,153,David Branshaw,72.17,866,12
153,154,154,Carl Pettersson,72.18,794,11
154,155,155,Bubba Dickerson,72.2,361,5
155,156,156,Jeff Brehaut,72.25,289,4
156,T157,T157,Charles Howell III,72.33,217,3
157,T157,T157,Dicky Pride,72.33,217,3
158,T157,T157,Jason Schultz,72.33,434,6
159,T157,T157,Kevin Sutherland,72.33,217,3
160,161,161,Ian Poulter,72.36,796,11
161,T162,T162,Joe Durant,72.4,362,5
162,T162,T162,Paul Gow,72.4,362,5
163,T164,T164,Jim Furyk,72.5,290,4
164,T164,T164,John Merrick,72.5,580,8
165,T166,T166,Paul Goydos,72.6,363,5
166,T166,T166,Duffy Waldorf,72.6,363,5
167,168,168,Anders Hansen,72.67,218,3
168,169,169,Harrison Frazar,72.7,727,10
169,170,170,Jason Dufner,72.73,800,11
170,T171,T171,Phil Mickelson,72.75,291,4
171,T171,T171,Kevin Stadler,72.75,582,8
172,173,173,Brett Quigley,72.8,728,10
173,174,174,Chris Tidland,72.88,583,8
174,T175,T175,Billy Andrade,73.0,219,3
175,T175,T175,Ben Curtis,73.0,438,6
176,T175,T175,Tiger Woods,73.0,146,2
177,178,178,Jeff Quinney,73.13,585,8
178,179,179,Tripp Isenhour,73.2,366,5
179,180,180,Luke Donald,73.25,293,4
180,181,181,Robert Allenby,73.29,513,7
181,182,182,Davis Love III,73.4,367,5
182,183,183,Andrew Buckle,73.43,514,7
183,T184,T184,Brian Bateman,73.5,294,4
184,T184,T184,José Coceres,73.5,147,2
185,T184,T184,Marco Dawson,73.5,294,4
186,T184,T184,Jim Rutledge,73.5,441,6
187,188,188,Robert Garrigus,73.7,737,10
188,189,189,Bryce Molder,73.75,295,4
189,T190,T190,Retief Goosen,74.33,223,3
190,T190,T190,Henrik Stenson,74.33,223,3
191,192,192,Shaun Micheel,74.4,372,5
192,193,193,Todd Hamilton,74.63,597,8
193,194,194,José María Olazábal,75.2,376,5
194,195,195,Camilo Villegas,75.33,226,3
195,196,196,Jeff Sluman,76.0,304,4
