,Tenth_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_4_Scoring_Average_AVG,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Vaughn Taylor,65.0,65,1
1,T2,T2,Mark Calcavecchia,66.0,66,1
2,T2,T2,Jason Dufner,66.0,66,1
3,T2,T2,Steve Elkington,66.0,66,1
4,T2,T2,Rory Sabbatini,66.0,66,1
5,T6,T6,Mark Brooks,67.0,67,1
6,T6,T6,Alex Cejka,67.0,134,2
7,T6,T6,John Daly,67.0,67,1
8,T6,T6,Anthony Kim,67.0,67,1
9,10,10,Davis Love III,67.67,203,3
10,T11,T11,Matt Hendrix,68.0,68,1
11,T11,T11,Carl Pettersson,68.0,68,1
12,T11,T11,Darron Stiles,68.0,68,1
13,T14,T14,Lucas Glover,68.5,137,2
14,T14,T14,Hunter Mahan,68.5,137,2
15,16,16,Parker McLachlin,68.67,206,3
16,T17,T17,Trevor Immelman,69.0,69,1
17,T17,T17,Craig Kanada,69.0,69,1
18,T17,T17,Tom Lehman,69.0,69,1
19,T17,T17,Will MacKenzie,69.0,138,2
20,T17,T17,Billy Mayfair,69.0,138,2
21,T17,T17,Rod Pampling,69.0,69,1
22,T17,T17,Chris Stroud,69.0,69,1
23,T17,T17,Boo Weekley,69.0,69,1
24,T25,T25,Michael Boyd,69.33,208,3
25,T25,T25,Jim Rutledge,69.33,208,3
26,T27,T27,Bart Bryant,69.5,278,4
27,T27,T27,Steve Lowery,69.5,139,2
28,T27,T27,Ryan Moore,69.5,139,2
29,T27,T27,Corey Pavin,69.5,139,2
30,T27,T27,Michael Putnam,69.5,139,2
31,T27,T27,Johnson Wagner,69.5,139,2
32,33,33,Glen Day,69.67,209,3
33,T34,T34,Craig Barlow,70.0,140,2
34,T34,T34,Ken Duke,70.0,140,2
35,T34,T34,Joe Durant,70.0,70,1
36,T34,T34,Robert Garrigus,70.0,70,1
37,T34,T34,Kevin Na,70.0,210,3
38,T34,T34,Joe Ogilvie,70.0,140,2
39,T34,T34,Jeff Quinney,70.0,70,1
40,T34,T34,John Senden,70.0,70,1
41,T34,T34,Jeff Sluman,70.0,70,1
42,T34,T34,Nick Watney,70.0,70,1
43,T44,T44,Tommy Armour III,70.33,211,3
44,T44,T44,Mathew Goggin,70.33,211,3
45,T46,T46,Steve Flesch,70.5,141,2
46,T46,T46,Jerry Kelly,70.5,141,2
47,T46,T46,Matt Kuchar,70.5,282,4
48,T46,T46,Ted Purdy,70.5,141,2
49,T50,T50,Briny Baird,70.67,212,3
50,T50,T50,Charley Hoffman,70.67,212,3
51,T52,T52,Daniel Chopra,71.0,142,2
52,T52,T52,Marco Dawson,71.0,71,1
53,T52,T52,Chris DiMarco,71.0,71,1
54,T52,T52,Nathan Green,71.0,71,1
55,T52,T52,Lee Janzen,71.0,142,2
56,T52,T52,Daisuke Maruyama,71.0,71,1
57,T52,T52,Rocco Mediate,71.0,71,1
58,T52,T52,Shaun Micheel,71.0,213,3
59,T52,T52,Joey Sindelar,71.0,71,1
60,T52,T52,Brandt Snedeker,71.0,71,1
61,T52,T52,Kevin Stadler,71.0,71,1
62,T52,T52,Chris Tidland,71.0,142,2
63,T52,T52,Bubba Watson,71.0,71,1
64,65,65,Jeff Brehaut,71.25,285,4
65,T66,T66,Ryan Armour,71.33,428,6
66,T66,T66,Ryuji Imada,71.33,214,3
67,T66,T66,Charles Warren,71.33,214,3
68,T69,T69,Heath Slocum,71.5,143,2
69,T69,T69,Kirk Triplett,71.5,143,2
70,T69,T69,Scott Verplank,71.5,143,2
71,72,72,Greg Owen,71.6,358,5
72,73,73,Kevin Sutherland,71.67,215,3
73,T74,T74,Rich Beem,72.0,72,1
74,T74,T74,Andrew Buckle,72.0,216,3
75,T74,T74,Tim Clark,72.0,72,1
76,T74,T74,Brian Gay,72.0,144,2
77,T74,T74,Paul Gow,72.0,72,1
78,T74,T74,Tripp Isenhour,72.0,216,3
79,T74,T74,Tom Johnson,72.0,72,1
80,T74,T74,Tom Pernice Jr.,72.0,144,2
81,T74,T74,Adam Scott,72.0,72,1
82,T74,T74,Vijay Singh,72.0,144,2
83,84,84,Todd Hamilton,72.25,289,4
84,T85,T85,Stewart Cink,72.5,145,2
85,T85,T85,Mathias Grönberg,72.5,145,2
86,T85,T85,J.P. Hayes,72.5,145,2
87,T85,T85,Craig Lile,72.5,290,4
88,T85,T85,Ryan Palmer,72.5,145,2
