,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
99,T84,T84,Carl Pettersson,111,3.09,1336,433
100,T84,T84,Adam Scott,69,3.09,817,264
101,T84,T84,Kevin Sutherland,85,3.09,1064,344
102,T84,T84,Vaughn Taylor,91,3.09,1135,367
103,T84,T84,Camilo Villegas,82,3.09,1040,337
104,T84,T84,Johnson Wagner,97,3.09,1211,392
105,T84,T84,Mike Weir,82,3.09,995,322
106,T107,T107,Eric Axley,107,3.1,1333,430
107,T107,T107,Michael Boyd,61,3.1,754,243
108,T107,T107,Luke Donald,69,3.1,810,261
109,T107,T107,Mathew Goggin,97,3.1,1224,395
110,T107,T107,Tim Herron,98,3.1,1232,397
111,T107,T107,Anthony Kim,93,3.1,1182,381
112,T107,T107,Frank Lickliter II,95,3.1,1189,383
113,T107,T107,Peter Lonard,85,3.1,1071,345
114,T107,T107,Billy Mayfair,98,3.1,1236,399
115,T107,T107,Ryan Moore,92,3.1,1146,370
116,T107,T107,Sean O'Hair,98,3.1,1201,387
117,T107,T107,Greg Owen,81,3.1,998,322
118,T107,T107,Brett Quigley,79,3.1,963,311
119,T120,T120,Billy Andrade,88,3.11,1121,360
120,T120,T120,Ryan Armour,107,3.11,1342,432
121,T120,T120,Jason Bohn,57,3.11,725,233
122,T120,T120,D.J. Brigman,67,3.11,836,269
123,T120,T120,Andrew Buckle,77,3.11,956,307
124,T120,T120,Alex Cejka,80,3.11,1010,325
125,T120,T120,Brendon de Jonge,76,3.11,954,307
126,T120,T120,Scott Gutschewski,67,3.11,836,269
127,T120,T120,Trevor Immelman,74,3.11,833,268
128,T120,T120,Doug LaBelle II,104,3.11,1306,420
129,T120,T120,Steve Lowery,74,3.11,912,293
130,T120,T120,José María Olazábal,52,3.11,625,201
131,T120,T120,Rod Pampling,92,3.11,1094,352
132,T120,T120,Pat Perez,84,3.11,1049,337
133,T120,T120,Ted Purdy,102,3.11,1275,410
134,T120,T120,Tag Ridings,52,3.11,657,211
135,T120,T120,Vijay Singh,102,3.11,1236,397
136,T120,T120,Jaco Van Zyl,51,3.11,637,205
137,T138,T138,Robert Allenby,90,3.12,1102,353
138,T138,T138,Craig Bowden,78,3.12,979,314
139,T138,T138,Bob Estes,88,3.12,1104,354
140,T138,T138,Robert Gamez,88,3.12,1111,356
141,T138,T138,Paul Gow,70,3.12,881,282
142,T138,T138,Bill Haas,93,3.12,1178,377
143,T138,T138,Charles Howell III,89,3.12,1084,347
144,T138,T138,Tripp Isenhour,86,3.12,1081,347
145,T138,T138,Tom Johnson,74,3.12,942,302
146,T138,T138,Kent Jones,97,3.12,1222,392
147,T138,T138,Hunter Mahan,91,3.12,1136,364
148,T138,T138,Parker McLachlin,83,3.12,1040,333
149,T138,T138,Jason Schultz,63,3.12,789,253
150,T138,T138,Duffy Waldorf,69,3.12,854,274
151,T138,T138,Brett Wetterich,88,3.12,1076,345
152,T153,T153,Rich Barcelo,80,3.13,1009,322
153,T153,T153,Jeff Brehaut,59,3.13,747,239
154,T153,T153,Tom Byrum,50,3.13,636,203
155,T153,T153,Chad Campbell,96,3.13,1116,357
156,T153,T153,John Daly,59,3.13,729,233
157,T153,T153,Chris DiMarco,79,3.13,967,309
158,T153,T153,J.J. Henry,86,3.13,1056,337
159,T153,T153,Davis Love III,66,3.13,798,255
160,T153,T153,Daisuke Maruyama,86,3.13,1085,347
161,T153,T153,Nick O'Hern,72,3.13,846,270
162,T153,T153,Ian Poulter,63,3.13,741,237
163,T153,T153,Paul Stankowski,52,3.13,664,212
164,T153,T153,Darron Stiles,65,3.13,818,261
165,T153,T153,D.J. Trahan,99,3.13,1258,402
166,T153,T153,Kirk Triplett,77,3.13,977,312
167,T153,T153,Bob Tway,103,3.13,1297,415
168,T153,T153,Bo Van Pelt,104,3.13,1326,423
169,T153,T153,Charles Warren,101,3.13,1278,408
170,T171,T171,J.B. Holmes,71,3.14,892,284
171,T171,T171,Jarrod Lyle,77,3.14,977,311
172,T171,T171,Geoff Ogilvy,84,3.14,960,306
173,T171,T171,Chris Riley,59,3.14,743,237
174,T171,T171,Jim Rutledge,59,3.14,740,236
175,T171,T171,Joey Sindelar,75,3.14,963,307
176,T171,T171,Bubba Watson,80,3.14,1024,326
177,T178,T178,Stuart Appleby,74,3.15,908,288
178,T178,T178,Matt Hendrix,63,3.15,802,255
179,T178,T178,Corey Pavin,81,3.15,1027,326
180,T178,T178,Kevin Stadler,95,3.15,1191,378
181,T182,T182,David Branshaw,83,3.16,1067,338
182,T182,T182,Mark Calcavecchia,93,3.16,1174,372
183,T182,T182,Joe Durant,88,3.16,1079,341
184,T182,T182,Harrison Frazar,88,3.16,1111,352
185,T182,T182,Jeff Sluman,60,3.16,784,248
186,T187,T187,Brian Bateman,55,3.17,694,219
187,T187,T187,Mathias Grönberg,95,3.17,1220,385
188,T187,T187,Steve Wheatcroft,73,3.17,932,294
189,T190,T190,Chris Couch,76,3.18,974,306
190,T190,T190,Ben Curtis,80,3.18,983,309
191,T190,T190,Todd Hamilton,76,3.18,974,306
192,193,193,Bryce Molder,56,3.19,712,223
193,194,194,Chris Tidland,59,3.21,766,239
194,195,195,Kyle Reifers,71,3.23,914,283
195,196,196,Bubba Dickerson,51,3.27,676,207
