,First_Tee_Early_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_3_Scoring_Average_ROUNDS,First_Tee_Early_Par_3_Scoring_Average_AVG,First_Tee_Early_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_3_Scoring_Average_TOTAL HOLES
160,T156,T156,Davis Love III,66,3.15,233,74
161,T156,T156,Jarrod Lyle,77,3.15,296,94
162,T156,T156,Brett Wetterich,88,3.15,410,130
163,T164,T164,Ben Curtis,80,3.16,417,132
164,T164,T164,Peter Lonard,85,3.16,367,116
165,T164,T164,Nick O'Hern,72,3.16,212,67
166,T164,T164,Brett Quigley,79,3.16,376,119
167,T164,T164,D.J. Trahan,99,3.16,392,124
168,T164,T164,Bubba Watson,80,3.16,294,93
169,T170,T170,Robert Allenby,90,3.17,355,112
170,T170,T170,Daisuke Maruyama,86,3.17,421,133
171,T170,T170,Joey Sindelar,75,3.17,358,113
172,T173,T173,Brian Bateman,55,3.18,283,89
173,T173,T173,Andrew Buckle,77,3.18,216,68
174,T173,T173,Joe Ogilvie,102,3.18,414,130
175,T173,T173,José María Olazábal,52,3.18,229,72
176,T177,T177,Joe Durant,88,3.19,360,113
177,T177,T177,Todd Hamilton,76,3.19,344,108
178,T177,T177,Charles Howell III,89,3.19,395,124
179,T177,T177,Phil Mickelson,73,3.19,150,47
180,T177,T177,Kyle Reifers,71,3.19,345,108
181,T177,T177,Charles Warren,101,3.19,396,124
182,T183,T183,Jeff Brehaut,59,3.2,173,54
183,T183,T183,J.B. Holmes,71,3.2,342,107
184,T183,T183,Kevin Stadler,95,3.2,403,126
185,T186,T186,Chad Campbell,96,3.21,404,126
186,T186,T186,Tom Johnson,74,3.21,324,101
187,T186,T186,Steve Lowery,74,3.21,360,112
188,T186,T186,Tag Ridings,52,3.21,231,72
189,190,190,Paul Gow,70,3.22,261,81
190,T191,T191,Jeff Sluman,60,3.23,320,99
191,T191,T191,Steve Wheatcroft,73,3.23,155,48
192,193,193,Brendon de Jonge,76,3.25,208,64
193,194,194,Camilo Villegas,82,3.26,319,98
194,T195,T195,Bubba Dickerson,51,3.35,161,48
195,T195,T195,Bryce Molder,56,3.35,181,54
