,Par_4_Scoring_Average_RANK THIS WEEK,Par_4_Scoring_Average_RANK LAST WEEK,Par_4_Scoring_Average_PLAYER NAME,Par_4_Scoring_Average_ROUNDS,Par_4_Scoring_Average_AVG,Par_4_Scoring_Average_TOTAL STROKES,Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,63,3.97,2649,668
1,T2,T2,Freddie Jacobson,70,3.99,3042,762
2,T2,T2,Bo Van Pelt,104,3.99,4518,1133
3,T2,T2,Jay Williamson,50,3.99,2118,531
4,T5,T5,Alex Cejka,80,4.0,3424,855
5,T5,T5,Jeff Overton,60,4.0,2553,639
6,T7,T7,Jim Furyk,84,4.01,3643,908
7,T7,T7,Chris Riley,59,4.01,2524,629
8,T7,T7,Steve Stricker,81,4.01,3570,890
9,T10,T10,Woody Austin,95,4.02,4168,1036
10,T10,T10,K.J. Choi,87,4.02,3767,937
11,T10,T10,Brian Davis,101,4.02,4383,1089
12,T10,T10,Sean O'Hair,98,4.02,4318,1074
13,T10,T10,Tag Ridings,52,4.02,2184,543
14,T10,T10,Rory Sabbatini,81,4.02,3514,874
15,T10,T10,Vijay Singh,102,4.02,4457,1108
16,T10,T10,Heath Slocum,101,4.02,4446,1106
17,T18,T18,Tommy Armour III,81,4.03,3467,861
18,T18,T18,Ken Duke,112,4.03,4844,1201
19,T18,T18,Ernie Els,59,4.03,2611,648
20,T18,T18,Jarrod Lyle,77,4.03,3340,829
21,T18,T18,Jesper Parnevik,88,4.03,3792,941
22,T18,T18,Brandt Snedeker,105,4.03,4639,1152
23,T18,T18,Scott Verplank,82,4.03,3654,907
24,T25,T25,Stephen Ames,81,4.04,3445,853
25,T25,T25,Cameron Beckman,96,4.04,4129,1023
26,T25,T25,Craig Bowden,78,4.04,3334,825
27,T25,T25,Bart Bryant,87,4.04,3734,925
28,T25,T25,Daniel Chopra,106,4.04,4533,1123
29,T25,T25,Brian Gay,107,4.04,4659,1153
30,T25,T25,Lucas Glover,98,4.04,4205,1040
31,T25,T25,Jason Gore,86,4.04,3701,915
32,T25,T25,Mathias Grönberg,95,4.04,4084,1011
33,T25,T25,Anthony Kim,93,4.04,4097,1014
34,T25,T25,Cliff Kresge,107,4.04,4693,1163
