,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
73,T72,T72,Kent Jones,97,4.67,724,155
74,T72,T72,Hunter Mahan,91,4.67,593,127
75,T72,T72,Nick O'Hern,72,4.67,453,97
76,T72,T72,Joe Ogilvie,102,4.67,724,155
77,T72,T72,Geoff Ogilvy,84,4.67,532,114
78,T72,T72,Kenny Perry,83,4.67,565,121
79,T72,T72,Michael Sim,52,4.67,369,79
80,T72,T72,Charles Warren,101,4.67,747,160
81,T72,T72,Nick Watney,87,4.67,631,135
82,T83,T83,Daniel Chopra,106,4.68,814,174
83,T83,T83,Steve Flesch,100,4.68,697,149
84,T83,T83,Freddie Jacobson,70,4.68,538,115
85,T83,T83,Steve Lowery,74,4.68,566,121
86,T83,T83,Jarrod Lyle,77,4.68,547,117
87,T88,T88,Craig Barlow,52,4.69,403,86
88,T88,T88,Jeff Gove,103,4.69,765,163
89,T88,T88,Tim Herron,98,4.69,680,145
90,T88,T88,Tom Johnson,74,4.69,549,117
91,T88,T88,Craig Kanada,109,4.69,820,175
92,T88,T88,Davis Love III,66,4.69,469,100
93,T88,T88,Jeff Maggert,79,4.69,614,131
94,T88,T88,George McNeill,95,4.69,676,144
95,T88,T88,Kyle Reifers,71,4.69,530,113
96,T97,T97,Rich Beem,89,4.7,658,140
97,T97,T97,Chad Campbell,96,4.7,625,133
98,T97,T97,Brendon de Jonge,76,4.7,559,119
99,T97,T97,Bob Estes,88,4.7,634,135
100,T97,T97,Jason Gore,86,4.7,672,143
101,T97,T97,Padraig Harrington,64,4.7,432,92
102,T97,T97,Zach Johnson,76,4.7,540,115
103,T97,T97,Rocco Mediate,72,4.7,540,115
104,T97,T97,Darron Stiles,65,4.7,465,99
105,T97,T97,D.J. Trahan,99,4.7,728,155
106,T97,T97,Brett Wetterich,88,4.7,606,129
107,T108,T108,Billy Andrade,88,4.71,674,143
108,T108,T108,Ryan Armour,107,4.71,796,169
109,T108,T108,Rich Barcelo,80,4.71,579,123
110,T108,T108,Jason Dufner,100,4.71,721,153
111,T108,T108,J.P. Hayes,89,4.71,673,143
112,T108,T108,Craig Lile,77,4.71,561,119
113,T108,T108,Peter Lonard,85,4.71,598,127
114,T108,T108,Shaun Micheel,91,4.71,659,140
115,T108,T108,Pat Perez,84,4.71,504,107
116,T108,T108,Michael Putnam,96,4.71,693,147
117,T108,T108,Heath Slocum,101,4.71,688,146
118,T108,T108,Kirk Triplett,77,4.71,603,128
119,T120,T120,Stuart Appleby,74,4.72,505,107
120,T120,T120,Tom Byrum,50,4.72,359,76
121,T120,T120,Ken Duke,112,4.72,845,179
122,T120,T120,Robert Gamez,88,4.72,637,135
123,T120,T120,Bob Heintz,85,4.72,618,131
124,T120,T120,Mark Hensby,81,4.72,613,130
125,T120,T120,Anthony Kim,93,4.72,637,135
126,T120,T120,John Mallinger,96,4.72,712,151
127,T120,T120,Ted Purdy,102,4.72,746,158
128,T120,T120,Chris Riley,59,4.72,444,94
129,T120,T120,John Rollins,102,4.72,703,149
130,T120,T120,Kevin Stadler,95,4.72,727,154
131,T120,T120,Chris Stroud,66,4.72,481,102
132,T133,T133,Stephen Ames,81,4.73,501,106
133,T133,T133,Matt Hendrix,63,4.73,478,101
134,T133,T133,Daisuke Maruyama,86,4.73,605,128
135,T133,T133,Joey Sindelar,75,4.73,587,124
136,T133,T133,Camilo Villegas,82,4.73,567,120
137,T133,T133,Mike Weir,82,4.73,558,118
138,T139,T139,Craig Bowden,78,4.74,588,124
139,T139,T139,Steve Elkington,87,4.74,621,131
140,T139,T139,Retief Goosen,50,4.74,332,70
141,T139,T139,J.B. Holmes,71,4.74,554,117
142,T139,T139,Tom Lehman,62,4.74,422,89
143,T139,T139,Jeff Quinney,95,4.74,688,145
144,T139,T139,Tag Ridings,52,4.74,408,86
145,T139,T139,Jason Schultz,63,4.74,469,99
146,T147,T147,Brian Davis,101,4.75,765,161
147,T147,T147,Fred Funk,65,4.75,442,93
148,T147,T147,Brian Gay,107,4.75,802,169
149,T147,T147,Todd Hamilton,76,4.75,570,120
150,T147,T147,Cliff Kresge,107,4.75,765,161
151,T147,T147,Doug LaBelle II,104,4.75,775,163
152,T147,T147,Jim Rutledge,59,4.75,432,91
153,T147,T147,Jeff Sluman,60,4.75,423,89
154,T147,T147,David Toms,80,4.75,513,108
155,T147,T147,Boo Weekley,101,4.75,713,150
156,T157,T157,Steve Allan,63,4.76,443,93
157,T157,T157,José Coceres,50,4.76,362,76
158,T157,T157,Chris DiMarco,79,4.76,552,116
159,T157,T157,Luke Donald,69,4.76,462,97
160,T157,T157,Paul Goydos,60,4.76,414,87
161,T157,T157,Scott Gutschewski,67,4.76,495,104
162,T157,T157,Bryce Molder,56,4.76,433,91
163,T157,T157,Arron Oberholser,69,4.76,476,100
164,T157,T157,Greg Owen,81,4.76,624,131
165,T157,T157,Brett Quigley,79,4.76,562,118
166,T157,T157,Bob Tway,103,4.76,757,159
167,T168,T168,Woody Austin,95,4.77,678,142
168,T168,T168,Eric Axley,107,4.77,787,165
169,T168,T168,Chris Couch,76,4.77,553,116
170,T168,T168,Marco Dawson,73,4.77,529,111
171,T168,T168,Lee Janzen,66,4.77,515,108
172,T168,T168,Richard Johnson,93,4.77,654,137
173,T168,T168,Stephen Leaney,82,4.77,596,125
174,T175,T175,Gavin Coles,87,4.78,655,137
175,T175,T175,Glen Day,85,4.78,626,131
176,T175,T175,Trevor Immelman,74,4.78,488,102
177,T175,T175,Dean Wilson,92,4.78,689,144
178,T179,T179,Brian Bateman,55,4.79,412,86
179,T179,T179,Justin Leonard,95,4.79,675,141
180,T179,T179,José María Olazábal,52,4.79,364,76
181,T179,T179,Ryan Palmer,91,4.79,694,145
182,T183,T183,Paul Gow,70,4.8,518,108
183,T183,T183,Jaco Van Zyl,51,4.8,413,86
184,T185,T185,Michael Boyd,61,4.81,481,100
185,T185,T185,Corey Pavin,81,4.81,592,123
186,T185,T185,Jay Williamson,50,4.81,385,80
187,T188,T188,Tommy Armour III,81,4.83,633,131
188,T188,T188,Shigeki Maruyama,84,4.83,594,123
189,T188,T188,Dicky Pride,71,4.83,517,107
190,191,191,Ben Curtis,80,4.84,571,118
191,192,192,D.J. Brigman,67,4.85,500,103
192,T193,T193,David Branshaw,83,4.86,637,131
193,T193,T193,Bubba Dickerson,51,4.86,389,80
194,195,195,Mark Brooks,53,4.88,390,80
195,196,196,Henrik Stenson,52,4.89,362,74
