,3-Putt_Avoidance_-_20-25_RANK THIS WEEK,3-Putt_Avoidance_-_20-25_RANK LAST WEEK,3-Putt_Avoidance_-_20-25_PLAYER NAME,3-Putt_Avoidance_-_20-25_ROUNDS,3-Putt_Avoidance_-_20-25_%,3-Putt_Avoidance_-_20-25_TOTAL 3 PUTTS,3-Putt_Avoidance_-_20-25_ATTEMPTS,3-Putt_Avoidance_-_20-25_2 PUTT OR BETTER %
28,29,29,Colt Knost,69,0.99,1.0,101,99.0
29,T30,T30,Jason Bohn,70,1.0,1.0,100,99.0
30,T30,T30,Matt Jones,83,1.0,1.0,100,99.0
31,32,32,Scott Langley,79,1.01,1.0,99,98.9
32,T33,T33,Jim Furyk,80,1.02,1.0,98,98.9
33,T33,T33,James Hahn,78,1.02,1.0,98,98.9
34,35,35,Robert Streb,75,1.04,1.0,96,98.9
35,36,36,Greg Chalmers,77,1.08,1.0,93,98.9
36,37,37,David Mathis,71,1.09,1.0,92,98.9
37,38,38,Scott Piercy,78,1.12,1.0,89,98.8
38,39,39,Bob Estes,66,1.16,1.0,86,98.8
39,40,40,Martin Laird,68,1.19,1.0,84,98.8
40,41,41,Chez Reavie,72,1.2,1.0,83,98.8
41,42,42,Rickie Fowler,75,1.22,1.0,82,98.7
42,43,43,John Senden,79,1.23,1.0,81,98.7
43,T44,T44,Scott Gardiner,61,1.25,1.0,80,98.7
44,T44,T44,Dicky Pride,71,1.25,1.0,80,98.7
45,T46,T46,Troy Matteson,68,1.27,1.0,79,98.7
46,T46,T46,Vijay Singh,61,1.27,1.0,79,98.7
47,48,48,George McNeill,68,1.28,1.0,78,98.7
48,T49,T49,Stephen Ames,49,1.37,1.0,73,98.6
49,T49,T49,Mark Wilson,56,1.37,1.0,73,98.6
50,51,51,Freddie Jacobson,63,1.39,1.0,72,98.6
51,52,52,Martin Kaymer,61,1.43,1.0,70,98.5
52,53,53,Rory McIlroy,56,1.45,1.0,69,98.5
53,T54,T54,Robert Garrigus,69,1.54,1.0,65,98.4
54,T54,T54,Shawn Stefani,63,1.54,1.0,65,98.4
55,56,56,Ernie Els,63,1.56,1.0,64,98.4
56,57,57,Nick Watney,88,1.6,2.0,125,98.4
57,58,58,Brendon de Jonge,110,1.61,2.0,124,98.3
58,T59,T59,Charles Howell III,87,1.68,2.0,119,98.3
59,T59,T59,Chris Stroud,88,1.68,2.0,119,98.3
60,61,61,J.J. Henry,83,1.71,2.0,117,98.2
61,62,62,Hunter Mahan,91,1.72,2.0,116,98.2
62,63,63,Aaron Watkins,46,1.75,1.0,57,98.2
63,64,64,Brian Harman,89,1.79,2.0,112,98.2
64,T65,T65,Martin Flores,83,1.82,2.0,110,98.1
65,T65,T65,Y.E. Yang,56,1.82,1.0,55,98.1
66,67,67,Brian Gay,79,1.83,2.0,109,98.1
67,68,68,Cameron Tringale,80,1.94,2.0,103,98.0
68,69,69,Tag Ridings,69,1.98,2.0,101,98.0
69,70,70,Jordan Spieth,82,2.0,2.0,100,98.0
70,71,71,John Rollins,77,2.02,2.0,99,97.9
71,T72,T72,K.J. Choi,85,2.04,2.0,98,97.9
72,T72,T72,Brian Davis,91,2.04,2.0,98,97.9
73,74,74,Daniel Summerhays,83,2.08,2.0,96,97.9
74,75,75,Webb Simpson,92,2.11,2.0,95,97.8
75,76,76,Brad Fritsch,81,2.13,2.0,94,97.8
76,77,77,Patrick Reed,83,2.2,2.0,91,97.8
77,78,78,Henrik Norlander,70,2.25,2.0,89,97.7
78,T79,T79,Peter Hanson,45,2.33,1.0,43,97.6
79,T79,T79,Cameron Percy,68,2.33,2.0,86,97.6
80,81,81,Scott Brown,65,2.35,2.0,85,97.6
81,T82,T82,Matt Every,89,2.44,3.0,123,97.5
82,T82,T82,Josh Teater,86,2.44,2.0,82,97.5
83,84,84,Kevin Stadler,83,2.5,3.0,120,97.5
84,85,85,Fabián Gómez,65,2.53,2.0,79,97.4
85,86,86,Richard Lee,81,2.56,3.0,117,97.4
86,87,87,David Lingmerth,68,2.6,2.0,77,97.4
87,88,88,Gary Woodland,94,2.61,3.0,115,97.3
88,89,89,Lee Williams,62,2.63,2.0,76,97.3
89,T90,T90,Chad Campbell,78,2.68,3.0,112,97.3
90,T90,T90,Billy Horschel,96,2.68,3.0,112,97.3
91,T92,T92,Robert Allenby,58,2.7,2.0,74,97.3
92,T92,T92,Ben Crane,62,2.7,2.0,74,97.3
93,T92,T92,Sergio Garcia,65,2.7,2.0,74,97.3
94,T92,T92,Pat Perez,69,2.7,3.0,111,97.3
95,T96,T96,Zach Johnson,84,2.73,3.0,110,97.2
96,T96,T96,Brian Stuard,78,2.73,3.0,110,97.2
97,T98,T98,Charlie Beljan,62,2.78,2.0,72,97.2
98,T98,T98,Jonas Blixt,76,2.78,3.0,108,97.2
99,T98,T98,David Hearn,88,2.78,3.0,108,97.2
100,T98,T98,Bryce Molder,82,2.78,3.0,108,97.2
101,T98,T98,Charlie Wi,75,2.78,2.0,72,97.2
102,103,103,Camilo Villegas,79,2.8,3.0,107,97.2
103,104,104,Brandt Jobe,62,2.86,2.0,70,97.1
104,105,105,Justin Hicks,79,2.91,3.0,103,97.0
105,106,106,Keegan Bradley,88,2.94,3.0,102,97.0
106,107,107,Bud Cauley,67,2.99,2.0,67,97.0
107,108,108,Harris English,95,3.0,3.0,100,97.0
108,T109,T109,Erik Compton,74,3.06,3.0,98,96.9
109,T109,T109,Greg Owen,73,3.06,3.0,98,96.9
110,111,111,Ken Duke,87,3.09,3.0,97,96.9
111,T112,T112,Jason Dufner,78,3.13,3.0,96,96.8
112,T112,T112,Chris Kirk,89,3.13,4.0,128,96.8
113,114,114,Andres Romero,63,3.17,2.0,63,96.8
114,115,115,John Merrick,79,3.26,3.0,92,96.7
115,T116,T116,Tim Herron,45,3.28,2.0,61,96.7
116,T116,T116,Steve Stricker,51,3.28,2.0,61,96.7
117,118,118,Graham DeLaet,94,3.29,5.0,152,96.7
118,119,119,Casey Wittenberg,72,3.3,3.0,91,96.7
119,T120,T120,Stuart Appleby,88,3.33,4.0,120,96.6
120,T120,T120,Derek Ernst,58,3.33,2.0,60,96.6
121,T120,T120,Jason Kokrak,78,3.33,4.0,120,96.6
122,T120,T120,Steve LeBrun,66,3.33,3.0,90,96.6
123,T120,T120,Sean O'Hair,56,3.33,2.0,60,96.6
124,T120,T120,D.A. Points,87,3.33,3.0,90,96.6
125,T126,T126,Graeme McDowell,53,3.45,2.0,58,96.5
126,T126,T126,Justin Rose,62,3.45,3.0,87,96.5
127,T126,T126,Brendan Steele,86,3.45,4.0,116,96.5
128,129,129,David Lynn,70,3.49,3.0,86,96.5
129,130,130,Tim Clark,64,3.51,2.0,57,96.4
130,131,131,Kevin Streelman,86,3.57,4.0,112,96.4
131,T132,T132,Luke Donald,60,3.61,3.0,83,96.3
132,T132,T132,Morgan Hoffmann,64,3.61,3.0,83,96.3
133,134,134,Bobby Gates,49,3.64,2.0,55,96.3
134,135,135,Bo Van Pelt,72,3.7,3.0,81,96.3
135,136,136,Lee Westwood,70,3.75,3.0,80,96.2
136,137,137,Ángel Cabrera,73,3.8,3.0,79,96.2
137,T138,T138,Roberto Castro,97,3.85,5.0,130,96.1
138,T138,T138,Robert Karlsson,56,3.85,2.0,52,96.1
139,T138,T138,Nicholas Thompson,99,3.85,5.0,130,96.1
140,T138,T138,D.J. Trahan,48,3.85,2.0,52,96.1
141,T142,T142,Ben Curtis,59,3.9,3.0,77,96.1
142,T142,T142,Marc Leishman,77,3.9,3.0,77,96.1
143,144,144,Adam Scott,61,4.23,3.0,71,95.7
144,145,145,Stewart Cink,71,4.26,4.0,94,95.7
145,146,146,John Huh,88,4.27,5.0,117,95.7
146,147,147,Mike Weir,60,4.35,2.0,46,95.6
147,148,148,Tommy Gainey,84,4.55,5.0,110,95.4
148,149,149,Ryo Ishikawa,72,4.6,4.0,87,95.4
149,150,150,Luke List,65,4.62,3.0,65,95.3
150,151,151,D.H. Lee,65,4.65,4.0,86,95.3
151,152,152,Jeff Overton,78,4.85,5.0,103,95.1
152,153,153,Johnson Wagner,64,4.88,4.0,82,95.1
153,154,154,Rory Sabbatini,86,5.05,5.0,99,94.9
154,155,155,Ryan Moore,72,5.19,4.0,77,94.8
155,156,156,Brandt Snedeker,79,5.26,5.0,95,94.7
156,157,157,Sangmoon Bae,83,5.31,6.0,113,94.6
157,158,158,Michael Thompson,66,5.41,4.0,74,94.5
158,159,159,Ben Kohles,75,5.43,5.0,92,94.5
159,T160,T160,Eric Meierdierks,48,5.66,3.0,53,94.3
160,T160,T160,David Toms,49,5.66,3.0,53,94.3
161,162,162,Steven Bowditch,67,5.68,5.0,88,94.3
162,163,163,Ian Poulter,59,5.71,4.0,70,94.2
163,164,164,Jason Day,86,5.88,5.0,85,94.1
164,165,165,Lucas Glover,65,6.02,5.0,83,93.9
165,T166,T166,Jim Herman,59,6.06,4.0,66,93.9
166,T166,T166,Geoff Ogilvy,57,6.06,4.0,66,93.9
167,168,168,Ryan Palmer,79,6.19,6.0,97,93.8
168,169,169,Seung-Yul Noh,71,6.67,6.0,90,93.3
169,170,170,"Ted Potter, Jr.",65,6.76,5.0,74,93.2
170,171,171,Kyle Stanley,71,6.96,8.0,115,93.0
171,172,172,Jeff Maggert,63,7.14,6.0,84,92.8
172,173,173,Justin Bolli,59,7.69,5.0,65,92.3
173,T174,T174,Tom Gillis,69,7.79,6.0,77,92.2
174,T174,T174,Dustin Johnson,71,7.79,6.0,77,92.2
175,176,176,Nicolas Colsaerts,50,8.06,5.0,62,91.9
176,177,177,Luke Guthrie,82,8.43,7.0,83,91.5
177,178,178,Kevin Chappell,80,8.54,7.0,82,91.4
178,179,179,Darron Stiles,51,9.09,5.0,55,90.9
179,180,180,Ricky Barnes,74,9.68,9.0,93,90.3
