,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
36,T37,T37,Bud Cauley,67,10.57,666,63
37,T37,T37,D.J. Trahan,48,10.57,486,46
38,T37,T37,Bo Van Pelt,72,10.57,740,70
39,40,40,Justin Hicks,79,10.55,791,75
40,T41,T41,Robert Allenby,58,10.54,590,56
41,T41,T41,Gary Woodland,94,10.54,949,90
42,T43,T43,Brian Stuard,78,10.53,779,74
43,T43,T43,Johnson Wagner,64,10.53,632,60
44,T45,T45,Zach Johnson,84,10.52,873,83
45,T45,T45,John Merrick,79,10.52,831,79
46,T45,T45,Greg Owen,73,10.52,747,71
47,T45,T45,Kevin Stadler,83,10.52,831,79
48,T49,T49,Ángel Cabrera,73,10.51,767,73
49,T49,T49,Jim Furyk,80,10.51,820,78
50,51,51,Josh Teater,86,10.5,861,82
51,52,52,Hunter Mahan,91,10.49,892,85
52,53,53,Ben Curtis,59,10.47,597,57
53,T54,T54,Graham DeLaet,94,10.46,983,94
54,T54,T54,Ben Kohles,75,10.46,743,71
55,T54,T54,Chez Reavie,72,10.46,753,72
56,T57,T57,Brendon de Jonge,110,10.45,1149,110
57,T57,T57,Steve LeBrun,66,10.45,648,62
58,T57,T57,Pat Perez,69,10.45,721,69
59,T57,T57,Brendan Steele,86,10.45,857,82
60,61,61,Troy Matteson,68,10.44,689,66
61,62,62,Kevin Streelman,86,10.42,896,86
62,63,63,Seung-Yul Noh,71,10.4,697,67
63,T64,T64,Padraig Harrington,52,10.39,509,49
64,T64,T64,Robert Streb,75,10.39,738,71
65,T66,T66,Scott Brown,65,10.38,675,65
66,T66,T66,George McNeill,68,10.38,706,68
67,68,68,Charl Schwartzel,69,10.37,705,68
68,T69,T69,Ernie Els,63,10.35,642,62
69,T69,T69,John Huh,88,10.35,911,88
70,T69,T69,Carl Pettersson,82,10.35,828,80
71,72,72,Martin Laird,68,10.34,703,68
72,T73,T73,Keegan Bradley,88,10.33,899,87
73,T73,T73,Dustin Johnson,71,10.33,723,70
74,T73,T73,Dicky Pride,71,10.33,692,67
75,76,76,Y.E. Yang,56,10.32,578,56
76,77,77,Roberto Castro,97,10.31,1000,97
77,78,78,Sergio Garcia,65,10.29,648,63
78,79,79,Justin Rose,62,10.28,617,60
79,T80,T80,Nicholas Thompson,99,10.27,1017,99
80,T80,T80,Michael Thompson,66,10.27,678,66
81,82,82,William McGirt,75,10.25,769,75
82,83,83,Billy Horschel,96,10.24,983,96
83,T84,T84,Fabián Gómez,65,10.23,665,65
84,T84,T84,Cameron Percy,68,10.23,675,66
85,T84,T84,Lee Westwood,70,10.23,706,69
86,T87,T87,James Hahn,78,10.22,756,74
87,T87,T87,Webb Simpson,92,10.22,899,88
88,T89,T89,Brad Fritsch,81,10.21,786,77
89,T89,T89,Richard Lee,81,10.21,786,77
90,T89,T89,Casey Wittenberg,72,10.21,715,70
91,T92,T92,Scott Langley,79,10.2,765,75
92,T92,T92,Cameron Tringale,80,10.2,816,80
93,T94,T94,Marc Leishman,77,10.19,785,77
94,T94,T94,Scott Piercy,78,10.19,764,75
95,T96,T96,Kevin Chappell,80,10.18,814,80
96,T96,T96,K.J. Choi,85,10.18,855,84
97,T96,T96,D.H. Lee,65,10.18,662,65
98,99,99,Colt Knost,69,10.17,661,65
99,T100,T100,Jason Bohn,70,10.16,711,70
100,T100,T100,Jerry Kelly,75,10.16,762,75
101,T100,T100,Camilo Villegas,79,10.16,762,75
102,103,103,Daniel Summerhays,83,10.14,842,83
103,T104,T104,Matt Kuchar,93,10.13,881,87
104,T104,T104,Shawn Stefani,63,10.13,638,63
105,106,106,Graeme McDowell,53,10.12,496,49
106,107,107,Jimmy Walker,84,10.11,849,84
107,108,108,Tommy Gainey,84,10.1,848,84
108,T109,T109,Jason Dufner,78,10.08,776,77
109,T109,T109,Ian Poulter,59,10.08,534,53
110,T111,T111,Tim Clark,64,10.05,613,61
111,T111,T111,Ryan Palmer,79,10.05,794,79
112,T113,T113,Matt Jones,83,10.04,833,83
113,T113,T113,Alistair Presnell,59,10.04,572,57
114,115,115,Jeff Overton,78,10.03,782,78
115,T116,T116,Brian Harman,89,10.02,852,85
116,T116,T116,Robert Karlsson,56,10.02,521,52
117,T116,T116,Luke List,65,10.02,611,61
118,T116,T116,David Toms,49,10.02,441,44
119,T116,T116,Lee Williams,62,10.02,601,60
120,121,121,Ken Duke,87,10.01,871,87
121,T122,T122,Geoff Ogilvy,57,10.0,570,57
122,T122,T122,Darron Stiles,51,10.0,490,49
123,T124,T124,Russell Henley,80,9.99,779,78
124,T124,T124,Charley Hoffman,84,9.99,839,84
125,T124,T124,David Lynn,70,9.99,689,69
126,T127,T127,Justin Bolli,59,9.98,549,55
127,T127,T127,Tim Herron,45,9.98,449,45
128,T127,T127,D.A. Points,87,9.98,868,87
129,T127,T127,Tiger Woods,61,9.98,599,60
130,T131,T131,Harris English,95,9.97,947,95
131,T131,T131,Tom Gillis,69,9.97,648,65
132,T131,T131,Doug LaBelle II,72,9.97,698,70
133,T131,T131,Jeff Maggert,63,9.97,628,63
134,T131,T131,Ryan Moore,72,9.97,708,71
135,T136,T136,Peter Hanson,45,9.95,428,43
136,T136,T136,Aaron Watkins,46,9.95,438,44
137,T138,T138,Stuart Appleby,88,9.94,835,84
138,T138,T138,Jin Park,52,9.94,497,50
139,T138,T138,Scott Stallings,79,9.94,785,79
140,T141,T141,Justin Leonard,86,9.9,851,86
141,T141,T141,Rory Sabbatini,86,9.9,812,82
142,T143,T143,Erik Compton,74,9.89,732,74
143,T143,T143,Bob Estes,66,9.89,653,66
144,T143,T143,Martin Flores,83,9.89,821,83
145,T143,T143,Charles Howell III,87,9.89,841,85
146,T147,T147,Matt Every,89,9.88,879,89
147,T147,T147,Rickie Fowler,75,9.88,731,74
148,149,149,David Hearn,88,9.86,868,88
149,T150,T150,Jason Day,86,9.83,786,80
150,T150,T150,Bryce Molder,82,9.83,786,80
151,152,152,Jason Kokrak,78,9.82,766,78
152,T153,T153,Ben Crane,62,9.81,569,58
153,T153,T153,Morgan Hoffmann,64,9.81,628,64
154,T153,T153,Steve Stricker,51,9.81,461,47
155,156,156,James Driscoll,76,9.79,705,72
156,T157,T157,Stephen Ames,49,9.78,479,49
157,T157,T157,Chris Stroud,88,9.78,861,88
158,T159,T159,Brian Davis,91,9.77,889,91
159,T159,T159,Jordan Spieth,82,9.77,801,82
160,161,161,Andres Romero,63,9.75,575,59
161,162,162,"Ted Potter, Jr.",65,9.74,594,61
162,163,163,Freddie Jacobson,63,9.73,584,60
163,164,164,David Lingmerth,68,9.72,661,68
164,165,165,Rory McIlroy,56,9.71,534,55
165,166,166,Luke Donald,60,9.69,562,58
166,167,167,Jonas Blixt,76,9.68,736,76
167,168,168,Phil Mickelson,78,9.67,754,78
168,169,169,Luke Guthrie,82,9.63,790,82
169,T170,T170,Greg Chalmers,77,9.59,700,73
170,T170,T170,Patrick Reed,83,9.59,796,83
171,T170,T170,Brandt Snedeker,79,9.59,758,79
172,173,173,Vaughn Taylor,50,9.57,440,46
173,174,174,Steven Bowditch,67,9.52,619,65
174,175,175,Sangmoon Bae,83,9.51,789,83
175,176,176,Charlie Wi,75,9.44,670,71
176,177,177,Chris Kirk,89,9.43,839,89
177,178,178,Mike Weir,60,9.4,545,58
178,179,179,Brian Gay,79,9.13,721,79
179,180,180,Aaron Baddeley,68,9.09,600,66
