,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
0,1,1,Brian Gay,0.35,1,288
1,2,2,Casey Wittenberg,0.56,1,180
2,3,3,Bob Estes,0.74,2,270
3,T4,T4,Stephen Ames,0.79,1,126
4,T4,T4,Chez Reavie,0.79,2,252
5,T4,T4,Brian Stuard,0.79,2,252
6,T4,T4,Andrew Svoboda,0.79,1,126
7,8,8,Luke Donald,0.85,2,234
8,9,9,Ian Poulter,0.93,2,216
9,10,10,Justin Leonard,1.17,4,342
10,T11,T11,Colt Knost,1.23,2,162
11,T11,T11,Y.E. Yang,1.23,2,162
12,T13,T13,Jason Bohn,1.39,3,216
13,T13,T13,Tim Clark,1.39,3,216
14,T13,T13,Ken Duke,1.39,4,288
15,T13,T13,Sergio Garcia,1.39,4,288
16,T13,T13,Tim Herron,1.39,2,144
17,T13,T13,Hunter Mahan,1.39,5,360
18,19,19,Matt Kuchar,1.52,6,396
19,20,20,Jimmy Walker,1.54,5,324
20,21,21,Rickie Fowler,1.63,5,306
21,T22,T22,Keegan Bradley,1.67,6,360
22,T22,T22,Tag Ridings,1.67,3,180
23,T22,T22,Andres Romero,1.67,3,180
24,T22,T22,Lee Williams,1.67,3,180
25,26,26,Greg Chalmers,1.71,4,234
26,27,27,David Hearn,1.75,6,342
27,T28,T28,James Hahn,1.85,4,216
28,T28,T28,Freddie Jacobson,1.85,4,216
29,T28,T28,Webb Simpson,1.85,7,378
30,T28,T28,Mike Weir,1.85,3,162
31,32,32,Roberto Castro,1.94,7,360
32,33,33,Luke Guthrie,1.98,5,252
33,34,34,Brandt Jobe,2.02,4,198
34,T35,T35,Jerry Kelly,2.08,6,288
35,T35,T35,Jeff Overton,2.08,6,288
36,T35,T35,Alistair Presnell,2.08,3,144
37,T35,T35,Charl Schwartzel,2.08,6,288
38,T35,T35,Daniel Summerhays,2.08,6,288
39,T35,T35,David Toms,2.08,3,144
40,41,41,Chris Kirk,2.12,8,378
41,T42,T42,Aaron Baddeley,2.22,4,180
42,T42,T42,Jonas Blixt,2.22,6,270
43,T42,T42,James Driscoll,2.22,6,270
44,T42,T42,Bobby Gates,2.22,2,90
45,T42,T42,Brian Harman,2.22,6,270
46,T42,T42,Tiger Woods,2.22,6,270
47,T48,T48,Brandt Snedeker,2.29,7,306
48,T48,T48,Lee Westwood,2.29,7,306
49,T50,T50,Scott Brown,2.31,5,216
50,T50,T50,Jeff Maggert,2.31,5,216
51,T52,T52,Doug LaBelle II,2.38,6,252
52,T52,T52,David Lynn,2.38,6,252
53,T54,T54,Kevin Stadler,2.43,7,288
54,T54,T54,Brendan Steele,2.43,7,288
55,T56,T56,Jim Furyk,2.47,8,324
56,T56,T56,Charles Howell III,2.47,8,324
