,Average_Putting_Distance_-_GIR_1_Putts_RANK THIS WEEK,Average_Putting_Distance_-_GIR_1_Putts_RANK LAST WEEK,Average_Putting_Distance_-_GIR_1_Putts_PLAYER NAME,Average_Putting_Distance_-_GIR_1_Putts_ROUNDS,Average_Putting_Distance_-_GIR_1_Putts_AVG,Average_Putting_Distance_-_GIR_1_Putts_DISTANCE (FEET),Average_Putting_Distance_-_GIR_1_Putts_TOTAL PUTTS
69,T66,T66,Mike Weir,60,"10' 8""",1476.1670000000001,138
70,T66,T66,Charlie Wi,75,"10' 8""",2232.833,210
71,T66,T66,Casey Wittenberg,72,"10' 8""",1735.5,163
72,T73,T73,Stewart Cink,71,"10' 7""",1741.3329999999999,165
73,T73,T73,Nicolas Colsaerts,50,"10' 7""",959.75,91
74,T73,T73,Justin Hicks,79,"10' 7""",2232.5,211
75,T73,T73,Martin Laird,68,"10' 7""",1603.3329999999999,152
76,T73,T73,David Lynn,70,"10' 7""",1751.5,166
77,T73,T73,Patrick Reed,83,"10' 7""",2462.833,232
78,T73,T73,Vijay Singh,61,"10' 7""",1162.75,110
79,T80,T80,Jim Furyk,80,"10' 6""",2257.583,215
80,T80,T80,Sergio Garcia,65,"10' 6""",1736.0,165
81,T80,T80,Padraig Harrington,52,"10' 6""",1100.0,105
82,T80,T80,Brandt Jobe,62,"10' 6""",1640.3329999999999,156
83,T80,T80,Seung-Yul Noh,71,"10' 6""",1876.25,179
84,T80,T80,Jeff Overton,78,"10' 6""",2444.5,232
85,T80,T80,Kevin Stadler,83,"10' 6""",2359.083,224
86,T80,T80,Bo Van Pelt,72,"10' 6""",1657.5,158
87,T88,T88,Tim Clark,64,"10' 5""",1347.6670000000001,129
88,T88,T88,Brian Davis,91,"10' 5""",2908.583,279
89,T88,T88,Jason Day,86,"10' 5""",2024.75,195
90,T88,T88,Derek Ernst,58,"10' 5""",1339.0,129
91,T88,T88,Billy Horschel,96,"10' 5""",3091.25,297
92,T88,T88,Jason Kokrak,78,"10' 5""",2413.667,231
93,T88,T88,Justin Leonard,86,"10' 5""",2502.917,240
94,T88,T88,Troy Matteson,68,"10' 5""",1633.0,157
95,T88,T88,Bryce Molder,82,"10' 5""",2472.917,237
96,T88,T88,Dicky Pride,71,"10' 5""",1701.5,163
97,T88,T88,Mark Wilson,56,"10' 5""",1352.0,130
98,T88,T88,Gary Woodland,94,"10' 5""",2793.333,269
99,T100,T100,K.J. Choi,85,"10' 4""",2022.8329999999999,195
100,T100,T100,Martin Flores,83,"10' 4""",2404.167,233
101,T100,T100,Brian Harman,89,"10' 4""",2220.583,215
102,T100,T100,Freddie Jacobson,63,"10' 4""",1575.6670000000001,152
103,T100,T100,John Rollins,77,"10' 4""",2127.833,206
104,T100,T100,Jordan Spieth,82,"10' 4""",2573.0,249
105,T100,T100,Daniel Summerhays,83,"10' 4""",2440.5,237
106,T100,T100,Lee Westwood,70,"10' 4""",1523.3329999999999,148
107,T100,T100,Lee Williams,62,"10' 4""",1294.25,125
108,T100,T100,Y.E. Yang,56,"10' 4""",1278.25,124
109,T110,T110,James Hahn,78,"10' 3""",2138.75,208
110,T110,T110,Chris Kirk,89,"10' 3""",2975.25,290
111,T110,T110,Phil Mickelson,78,"10' 3""",2425.583,236
112,T110,T110,Cameron Percy,68,"10' 3""",1665.9170000000001,163
113,T110,T110,Shawn Stefani,63,"10' 3""",1440.1670000000001,140
114,T115,T115,Charlie Beljan,62,"10' 2""",1522.5,150
115,T115,T115,Roberto Castro,97,"10' 2""",2749.417,270
116,T115,T115,David Hearn,88,"10' 2""",2622.75,258
117,T115,T115,Charley Hoffman,84,"10' 2""",2525.917,248
118,T115,T115,David Lingmerth,68,"10' 2""",1883.6670000000001,186
119,T115,T115,David Mathis,71,"10' 2""",1713.9170000000001,169
120,T115,T115,Ryan Palmer,79,"10' 2""",2496.417,246
121,T115,T115,Alistair Presnell,59,"10' 2""",1313.0829999999999,129
122,T115,T115,Camilo Villegas,79,"10' 2""",2107.583,208
123,T115,T115,Boo Weekley,100,"10' 2""",2493.5,246
124,T125,T125,Will Claxton,67,"10' 1""",1422.4170000000001,141
125,T125,T125,Ernie Els,63,"10' 1""",1376.8329999999999,136
126,T125,T125,Fabián Gómez,65,"10' 1""",1650.25,164
127,T125,T125,Matt Jones,83,"10' 1""",2252.417,224
128,T125,T125,Matt Kuchar,93,"10' 1""",2396.25,237
129,T130,T130,Ricky Barnes,74,"10' 0""",1887.6670000000001,189
130,T130,T130,Keegan Bradley,88,"10' 0""",2296.333,230
131,T130,T130,Scott Brown,65,"10' 0""",1491.25,149
132,T130,T130,Brad Fritsch,81,"10' 0""",2112.0,211
133,T130,T130,Webb Simpson,92,"10' 0""",2354.083,235
134,T130,T130,Brendan Steele,86,"10' 0""",2198.75,219
135,T130,T130,Henrik Stenson,65,"10' 0""",1561.0829999999999,156
136,T130,T130,Kevin Streelman,86,"10' 0""",2094.5,209
137,T138,T138,Matt Every,89,"9' 11""",2724.5,275
138,T138,T138,Hunter Mahan,91,"9' 11""",2133.917,216
139,T138,T138,David Toms,49,"9' 11""",871.75,88
140,T138,T138,Cameron Tringale,80,"9' 11""",2305.083,232
141,T138,T138,Jimmy Walker,84,"9' 11""",2426.25,244
142,T143,T143,Steven Bowditch,67,"9' 10""",1686.3329999999999,172
143,T143,T143,Trevor Immelman,73,"9' 10""",1499.1670000000001,153
144,T143,T143,Greg Owen,73,"9' 10""",1757.0,178
145,T143,T143,Adam Scott,61,"9' 10""",1452.3329999999999,148
146,T143,T143,Steve Stricker,51,"9' 10""",1418.5,144
147,T148,T148,Ben Crane,62,"9' 9""",1596.75,164
148,T148,T148,Brendon de Jonge,110,"9' 9""",2929.667,301
149,T148,T148,Bobby Gates,49,"9' 9""",845.8330000000001,87
150,T148,T148,John Huh,88,"9' 9""",2176.75,223
151,T148,T148,Dustin Johnson,71,"9' 9""",1677.6670000000001,172
152,T148,T148,Luke List,65,"9' 9""",1439.3329999999999,147
153,T148,T148,Rory Sabbatini,86,"9' 9""",2475.333,254
154,T148,T148,Scott Stallings,79,"9' 9""",2070.0,213
155,T148,T148,Kyle Stanley,71,"9' 9""",1615.0,165
156,157,157,Eric Meierdierks,48,"9' 8""",912.3330000000001,94
157,T158,T158,Luke Donald,60,"9' 7""",1479.0829999999999,155
158,T158,T158,Lucas Glover,65,"9' 7""",1450.5829999999999,151
159,T158,T158,Robert Karlsson,56,"9' 7""",993.3330000000001,104
160,T158,T158,Steve LeBrun,66,"9' 7""",1467.4170000000001,153
161,T158,T158,Ryan Moore,72,"9' 7""",1705.5,178
162,T158,T158,Henrik Norlander,70,"9' 7""",1747.8329999999999,182
163,T158,T158,Chris Stroud,88,"9' 7""",2319.25,241
164,T165,T165,Bud Cauley,67,"9' 6""",1569.4170000000001,165
165,T165,T165,Jason Dufner,78,"9' 6""",1849.8329999999999,195
166,T165,T165,Andres Romero,63,"9' 6""",1519.5829999999999,160
167,T165,T165,Josh Teater,86,"9' 6""",1956.0829999999999,206
168,169,169,Brian Gay,79,"9' 5""",1945.1670000000001,207
169,T170,T170,Kevin Chappell,80,"9' 4""",1931.6670000000001,207
170,T170,T170,Jerry Kelly,75,"9' 4""",1759.9170000000001,189
171,T170,T170,Rory McIlroy,56,"9' 4""",1407.6670000000001,151
172,T170,T170,Tiger Woods,61,"9' 4""",1592.0,170
173,174,174,Ian Poulter,59,"9' 3""",1123.0,121
174,T175,T175,Pat Perez,69,"9' 2""",1782.25,195
175,T175,T175,Justin Rose,62,"9' 2""",1423.9170000000001,155
176,177,177,Bubba Watson,76,"9' 1""",1785.6670000000001,196
177,178,178,Robert Garrigus,69,"9' 0""",1379.25,153
178,179,179,Vaughn Taylor,50,"8' 11""",1137.0,127
179,180,180,Rod Pampling,46,"8' 7""",828.6669999999999,97
