,1-Putts_per_Round_RANK THIS WEEK,1-Putts_per_Round_RANK LAST WEEK,1-Putts_per_Round_PLAYER NAME,1-Putts_per_Round_ROUNDS,1-Putts_per_Round_AVG,1-Putts_per_Round_TOTAL 1 PUTTS,1-Putts_per_Round_TOTAL ROUNDS
52,53,53,Russell Henley,80,7.21,562,78
53,T54,T54,Tim Herron,45,7.2,324,45
54,T54,T54,Jin Park,52,7.2,360,50
55,T56,T56,Stuart Appleby,88,7.19,604,84
56,T56,T56,Jason Bohn,70,7.19,503,70
57,58,58,Lee Williams,62,7.18,431,60
58,T59,T59,Justin Bolli,59,7.16,394,55
59,T59,T59,Tim Clark,64,7.16,437,61
60,T61,T61,Colt Knost,69,7.15,465,65
61,T61,T61,"Ted Potter, Jr.",65,7.15,436,61
62,T63,T63,Ken Duke,87,7.14,621,87
63,T63,T63,Darron Stiles,51,7.14,350,49
64,T63,T63,Casey Wittenberg,72,7.14,500,70
65,T66,T66,Charley Hoffman,84,7.13,599,84
66,T66,T66,Daniel Summerhays,83,7.13,592,83
67,T68,T68,Fabián Gómez,65,7.12,463,65
68,T68,T68,Richard Lee,81,7.12,548,77
69,T68,T68,Camilo Villegas,79,7.12,534,75
70,T71,T71,Jerry Kelly,75,7.11,533,75
71,T71,T71,Jeff Maggert,63,7.11,448,63
72,T71,T71,Ryan Moore,72,7.11,505,71
73,T71,T71,Shawn Stefani,63,7.11,448,63
74,75,75,William McGirt,75,7.09,532,75
75,T76,T76,Billy Horschel,96,7.08,680,96
76,T76,T76,Graeme McDowell,53,7.08,347,49
77,T76,T76,Ian Poulter,59,7.08,375,53
78,T79,T79,Scott Langley,79,7.07,530,75
79,T79,T79,Alistair Presnell,59,7.07,403,57
80,T81,T81,Tommy Gainey,84,7.06,593,84
81,T81,T81,Cameron Percy,68,7.06,466,66
82,T81,T81,D.A. Points,87,7.06,614,87
83,T84,T84,Sergio Garcia,65,7.05,444,63
84,T84,T84,Rory Sabbatini,86,7.05,578,82
85,T86,T86,Marc Leishman,77,7.03,541,77
86,T86,T86,Charl Schwartzel,69,7.03,478,68
87,T86,T86,Webb Simpson,92,7.03,619,88
88,T89,T89,Roberto Castro,97,7.02,681,97
89,T89,T89,D.H. Lee,65,7.02,456,65
90,T89,T89,David Toms,49,7.02,309,44
91,92,92,K.J. Choi,85,7.01,589,84
92,T93,T93,Luke List,65,7.0,427,61
93,T93,T93,Cameron Tringale,80,7.0,560,80
94,T95,T95,Keegan Bradley,88,6.99,608,87
95,T95,T95,James Hahn,78,6.99,517,74
96,97,97,Robert Karlsson,56,6.98,363,52
97,T98,T98,Jason Dufner,78,6.95,535,77
98,T98,T98,Carl Pettersson,82,6.95,556,80
99,T98,T98,Y.E. Yang,56,6.95,389,56
100,101,101,Padraig Harrington,52,6.94,340,49
101,102,102,Geoff Ogilvy,57,6.91,394,57
102,T103,T103,Ernie Els,63,6.9,428,62
103,T103,T103,Brad Fritsch,81,6.9,531,77
104,T103,T103,Dicky Pride,71,6.9,462,67
105,T103,T103,Kevin Streelman,86,6.9,593,86
106,T107,T107,Kevin Chappell,80,6.89,551,80
107,T107,T107,Scott Piercy,78,6.89,517,75
108,109,109,Scott Brown,65,6.88,447,65
109,110,110,Lee Westwood,70,6.87,474,69
110,T111,T111,Brendon de Jonge,110,6.86,755,110
111,T111,T111,Chez Reavie,72,6.86,494,72
112,113,113,Tag Ridings,69,6.85,445,65
113,T114,T114,Brian Stuard,78,6.84,506,74
114,T114,T114,Nicholas Thompson,99,6.84,677,99
115,116,116,Robert Streb,75,6.83,485,71
116,117,117,Michael Thompson,66,6.82,450,66
117,T118,T118,Dustin Johnson,71,6.8,476,70
118,T118,T118,Pat Perez,69,6.8,469,69
119,120,120,Seung-Yul Noh,71,6.79,455,67
120,T121,T121,Jim Furyk,80,6.78,529,78
121,T121,T121,Brendan Steele,86,6.78,556,82
122,T121,T121,Gary Woodland,94,6.78,610,90
123,T124,T124,Bill Haas,85,6.76,568,84
124,T124,T124,George McNeill,68,6.76,460,68
125,126,126,Martin Laird,68,6.75,459,68
126,T127,T127,Justin Rose,62,6.73,404,60
127,T127,T127,Josh Teater,86,6.73,552,82
128,129,129,John Merrick,79,6.71,530,79
129,130,130,Zach Johnson,84,6.69,555,83
130,T131,T131,Hunter Mahan,91,6.68,568,85
131,T131,T131,John Rollins,77,6.68,488,73
132,133,133,Troy Matteson,68,6.67,440,66
133,T134,T134,Graham DeLaet,94,6.66,626,94
134,T134,T134,Steve LeBrun,66,6.66,413,62
135,136,136,Ben Curtis,59,6.65,379,57
136,T137,T137,Robert Allenby,58,6.63,371,56
137,T137,T137,D.J. Trahan,48,6.63,305,46
138,139,139,Ben Kohles,75,6.62,470,71
139,140,140,Kevin Stadler,83,6.61,522,79
140,T141,T141,Rod Pampling,46,6.6,277,42
141,T141,T141,Bo Van Pelt,72,6.6,462,70
142,T143,T143,Scott Gardiner,61,6.58,388,59
143,T143,T143,Johnson Wagner,64,6.58,395,60
144,T145,T145,Chad Campbell,78,6.57,499,76
145,T145,T145,John Huh,88,6.57,578,88
146,147,147,Bubba Watson,76,6.56,479,73
147,148,148,Henrik Stenson,65,6.55,419,64
148,149,149,Bud Cauley,67,6.54,412,63
149,T150,T150,Justin Hicks,79,6.52,489,75
150,T150,T150,Andrew Svoboda,46,6.52,287,44
151,152,152,Brandt Jobe,62,6.5,377,58
152,T153,T153,David Mathis,71,6.49,435,67
153,T153,T153,Henrik Norlander,70,6.49,441,68
154,T155,T155,Ángel Cabrera,73,6.47,472,73
155,T155,T155,Bobby Gates,49,6.47,291,45
156,157,157,Greg Owen,73,6.46,459,71
157,158,158,Adam Scott,61,6.45,387,60
158,T159,T159,Nick Watney,88,6.44,554,86
159,T159,T159,Mark Wilson,56,6.44,335,52
160,161,161,Sean O'Hair,56,6.43,360,56
161,162,162,Charlie Beljan,62,6.42,398,62
162,T163,T163,Trevor Immelman,73,6.41,442,69
163,T163,T163,Martin Kaymer,61,6.41,372,58
164,165,165,Robert Garrigus,69,6.38,415,65
165,166,166,Derek Ernst,58,6.36,369,58
166,T167,T167,Michael Bradley,56,6.35,330,52
167,T167,T167,Stewart Cink,71,6.35,451,71
168,T167,T167,John Senden,79,6.35,495,78
169,170,170,Ryo Ishikawa,72,6.34,444,70
170,171,171,Boo Weekley,100,6.33,633,100
171,172,172,Kyle Stanley,71,6.31,448,71
172,173,173,Will Claxton,67,6.27,395,63
173,174,174,Ricky Barnes,74,6.26,438,70
174,175,175,Jim Herman,59,6.24,343,55
175,176,176,J.J. Henry,83,6.15,498,81
176,177,177,Lucas Glover,65,6.05,393,65
177,178,178,Eric Meierdierks,48,5.91,272,46
178,179,179,Nicolas Colsaerts,50,5.79,272,47
179,180,180,Vijay Singh,61,5.64,344,61
