,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
92,T89,T89,Tiger Woods,29.2,438,15
93,94,94,Bill Haas,29.21,555,19
94,95,95,Kevin Streelman,29.22,526,18
95,T96,T96,Matt Jones,29.28,527,18
96,T96,T96,Ryan Palmer,29.28,527,18
97,98,98,Patrick Reed,29.29,498,17
98,99,99,Keegan Bradley,29.3,586,20
99,T100,T100,Ángel Cabrera,29.31,469,16
100,T100,T100,D.A. Points,29.31,469,16
101,T102,T102,Colt Knost,29.33,264,9
102,T102,T102,Ben Kohles,29.33,352,12
103,T102,T102,Ryan Moore,29.33,440,15
104,T102,T102,Carl Pettersson,29.33,528,18
105,106,106,Hunter Mahan,29.35,587,20
106,T107,T107,Martin Laird,29.38,382,13
107,T107,T107,Dicky Pride,29.38,382,13
108,T109,T109,Bobby Gates,29.4,147,5
109,T109,T109,"Ted Potter, Jr.",29.4,294,10
110,111,111,Kevin Stadler,29.44,471,16
111,T112,T112,Harris English,29.45,648,22
112,T112,T112,Seung-Yul Noh,29.45,324,11
113,114,114,Bo Van Pelt,29.47,442,15
114,T115,T115,William McGirt,29.5,413,14
115,T115,T115,Shawn Stefani,29.5,354,12
116,117,117,Gary Woodland,29.55,650,22
117,118,118,Bud Cauley,29.56,266,9
118,119,119,Ryo Ishikawa,29.57,414,14
119,120,120,Nick Watney,29.58,562,19
120,T121,T121,Roberto Castro,29.6,592,20
121,T121,T121,Pat Perez,29.6,444,15
122,123,123,Jason Dufner,29.61,533,18
123,T124,T124,K.J. Choi,29.63,563,19
124,T124,T124,Tommy Gainey,29.63,474,16
125,T124,T124,Jerry Kelly,29.63,474,16
126,T124,T124,Sean O'Hair,29.63,237,8
127,128,128,Ricky Barnes,29.64,326,11
128,129,129,Kevin Chappell,29.65,504,17
129,T130,T130,Chad Campbell,29.67,445,15
130,T130,T130,D.H. Lee,29.67,356,12
131,T130,T130,Luke List,29.67,267,9
132,T130,T130,Rod Pampling,29.67,178,6
133,T134,T134,Brad Fritsch,29.69,475,16
134,T134,T134,Kyle Stanley,29.69,386,13
135,136,136,Cameron Percy,29.71,416,14
136,T137,T137,George McNeill,29.73,446,15
137,T137,T137,Henrik Norlander,29.73,446,15
138,139,139,Dustin Johnson,29.75,476,16
139,140,140,Lee Westwood,29.76,506,17
140,T141,T141,Doug LaBelle II,29.79,417,14
141,T141,T141,John Rollins,29.79,417,14
142,T141,T141,Justin Rose,29.79,417,14
143,144,144,Bryce Molder,29.82,507,17
144,T145,T145,Robert Allenby,29.83,179,6
145,T145,T145,Steve LeBrun,29.83,358,12
146,T145,T145,Robert Streb,29.83,358,12
147,148,148,Billy Horschel,29.86,657,22
148,149,149,Bubba Watson,29.88,508,17
149,T150,T150,Michael Bradley,30.0,210,7
150,T150,T150,Stewart Cink,30.0,420,14
151,T150,T150,Zach Johnson,30.0,570,19
152,T150,T150,David Mathis,30.0,330,11
153,T150,T150,John Senden,30.0,450,15
154,T150,T150,Andrew Svoboda,30.0,210,7
155,156,156,Brendon de Jonge,30.08,752,25
156,157,157,Ben Curtis,30.1,301,10
157,158,158,Derek Ernst,30.11,271,9
158,159,159,Scott Gardiner,30.13,241,8
159,160,160,Henrik Stenson,30.2,453,15
160,161,161,Greg Owen,30.23,393,13
161,162,162,Adam Scott,30.27,454,15
162,T163,T163,Lucas Glover,30.3,303,10
163,T163,T163,Jim Herman,30.3,303,10
164,T165,T165,Charlie Beljan,30.33,273,9
165,T165,T165,Johnson Wagner,30.33,273,9
166,167,167,Robert Karlsson,30.4,304,10
167,168,168,Boo Weekley,30.43,700,23
168,169,169,Will Claxton,30.44,274,9
169,170,170,J.J. Henry,30.56,489,16
170,171,171,Vijay Singh,30.58,367,12
171,172,172,Nicolas Colsaerts,30.63,245,8
172,173,173,Justin Hicks,30.67,460,15
173,174,174,Martin Kaymer,30.69,399,13
174,175,175,Trevor Immelman,30.75,369,12
175,176,176,Geoff Ogilvy,30.9,309,10
176,177,177,John Huh,30.94,526,17
177,T178,T178,Robert Garrigus,31.0,372,12
178,T178,T178,D.J. Trahan,31.0,279,9
179,180,180,Eric Meierdierks,31.67,190,6
