,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
163,T164,T164,Ian Poulter,59,75,296,25.3
164,T164,T164,Darron Stiles,51,75,302,24.8
165,166,166,Peter Hanson,45,74,261,28.4
166,T167,T167,Bobby Gates,49,73,252,29.0
167,T167,T167,Lucas Glover,65,73,332,22.0
168,T169,T169,Ben Curtis,59,72,317,22.7
169,T169,T169,Martin Kaymer,61,72,273,26.4
170,T171,T171,Padraig Harrington,52,69,263,26.2
171,T171,T171,Steve Stricker,51,69,274,25.2
172,173,173,Graeme McDowell,53,68,275,24.7
173,T174,T174,Nicolas Colsaerts,50,66,218,30.3
174,T174,T174,Eric Meierdierks,48,66,222,29.7
175,176,176,David Toms,49,63,219,28.8
176,177,177,Andrew Svoboda,46,62,233,26.6
177,178,178,Aaron Watkins,46,58,251,23.1
178,179,179,Rod Pampling,46,54,236,22.9
179,180,180,D.J. Trahan,48,52,253,20.6
