,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
104,105,105,David Toms,49,10.42,48,5
105,106,106,Gary Woodland,94,10.38,106,11
106,107,107,Bud Cauley,67,10.34,58,6
107,T108,T108,Ben Curtis,59,10.29,68,7
108,T108,T108,Tom Gillis,69,10.29,68,7
109,T108,T108,Ryan Moore,72,10.29,68,7
110,111,111,Jim Furyk,80,10.23,88,9
111,112,112,Nicolas Colsaerts,50,10.17,59,6
112,113,113,John Huh,88,10.0,100,10
113,T114,T114,Brad Fritsch,81,9.88,81,8
114,T114,T114,David Mathis,71,9.88,81,8
115,T116,T116,Justin Rose,62,9.64,83,8
116,T116,T116,Webb Simpson,92,9.64,83,8
117,118,118,Seung-Yul Noh,71,9.52,84,8
118,119,119,Brendon de Jonge,110,9.4,117,11
119,120,120,D.A. Points,87,9.33,75,7
120,121,121,Aaron Watkins,46,9.3,43,4
121,122,122,Derek Ernst,58,9.26,54,5
122,T123,T123,Robert Allenby,58,9.23,65,6
123,T123,T123,George McNeill,68,9.23,65,6
124,125,125,Scott Brown,65,9.21,76,7
125,126,126,Sergio Garcia,65,9.09,66,6
126,127,127,Zach Johnson,84,8.91,101,9
127,128,128,Bobby Gates,49,8.89,45,4
128,129,129,Bill Haas,85,8.79,91,8
129,130,130,Steve LeBrun,66,8.75,80,7
130,131,131,Troy Matteson,68,8.7,69,6
131,132,132,Steve Stricker,51,8.62,58,5
132,133,133,Chris Kirk,89,8.55,117,10
133,T134,T134,Henrik Norlander,70,8.43,83,7
134,T134,T134,Ryan Palmer,79,8.43,83,7
135,T134,T134,Jimmy Walker,84,8.43,83,7
136,T137,T137,Robert Garrigus,69,8.33,48,4
137,T137,T137,Jim Herman,59,8.33,60,5
138,T137,T137,Ian Poulter,59,8.33,60,5
139,T140,T140,Jason Bohn,70,8.24,85,7
140,T140,T140,James Hahn,78,8.24,85,7
141,142,142,Marc Leishman,77,8.22,73,6
142,143,143,Matt Jones,83,8.14,86,7
143,T144,T144,Trevor Immelman,73,8.11,74,6
144,T144,T144,Bubba Watson,76,8.11,74,6
145,146,146,Johnson Wagner,64,8.06,62,5
146,147,147,Adam Scott,61,7.94,63,5
147,148,148,Justin Bolli,59,7.84,51,4
148,149,149,Colt Knost,69,7.78,90,7
149,150,150,Dustin Johnson,71,7.58,66,5
150,151,151,J.J. Henry,83,7.55,106,8
151,152,152,Chad Campbell,78,7.53,93,7
152,153,153,Brandt Jobe,62,7.35,68,5
153,154,154,Vijay Singh,61,7.25,69,5
154,T155,T155,Rod Pampling,46,7.14,42,3
155,T155,T155,Lee Westwood,70,7.14,70,5
156,157,157,Dicky Pride,71,7.04,71,5
157,158,158,Roberto Castro,97,6.96,115,8
158,159,159,Eric Meierdierks,48,6.67,45,3
159,T160,T160,Will Claxton,67,6.56,61,4
160,T160,T160,Andrew Svoboda,46,6.56,61,4
161,162,162,Graeme McDowell,53,6.52,46,3
162,163,163,Ryo Ishikawa,72,6.25,80,5
163,164,164,Ricky Barnes,74,6.1,82,5
164,165,165,Cameron Percy,68,6.02,83,5
165,166,166,Shawn Stefani,63,5.88,51,3
166,167,167,Casey Wittenberg,72,5.81,86,5
167,168,168,John Senden,79,5.63,71,4
168,T169,T169,K.J. Choi,85,5.56,90,5
169,T169,T169,Fabián Gómez,65,5.56,72,4
170,171,171,Padraig Harrington,52,5.41,37,2
171,172,172,Kyle Stanley,71,5.0,100,5
172,173,173,Vaughn Taylor,50,4.88,41,2
173,174,174,Lee Williams,62,4.62,65,3
174,T175,T175,Jason Dufner,78,4.49,89,4
175,T175,T175,Brian Gay,79,4.49,89,4
176,T175,T175,Brian Stuard,78,4.49,89,4
177,178,178,Richard Lee,81,3.77,106,4
178,179,179,Greg Owen,73,3.57,84,3
179,180,180,Mike Weir,60,2.38,42,1
