,Total_3_Putts_-_20-25_RANK THIS WEEK,Total_3_Putts_-_20-25_RANK LAST WEEK,Total_3_Putts_-_20-25_PLAYER NAME,Total_3_Putts_-_20-25_ROUNDS,Total_3_Putts_-_20-25_TOTAL 3 PUTTS 20'-25',Total_3_Putts_-_20-25_TOTAL 3 PUTTS
42,T41,T41,Ángel Cabrera,73,3,44
43,T41,T41,Chad Campbell,78,3,44
44,T41,T41,Erik Compton,74,3,42
45,T41,T41,Ben Curtis,59,3,31
46,T41,T41,Luke Donald,60,3,15
47,T41,T41,Jason Dufner,78,3,45
48,T41,T41,Ken Duke,87,3,43
49,T41,T41,Harris English,95,3,43
50,T41,T41,Matt Every,89,3,50
51,T41,T41,David Hearn,88,3,26
52,T41,T41,Justin Hicks,79,3,51
53,T41,T41,Morgan Hoffmann,64,3,27
54,T41,T41,Billy Horschel,96,3,41
55,T41,T41,Zach Johnson,84,3,35
56,T41,T41,Steve LeBrun,66,3,36
57,T41,T41,Richard Lee,81,3,36
58,T41,T41,Marc Leishman,77,3,36
59,T41,T41,Luke List,65,3,42
60,T41,T41,David Lynn,70,3,24
61,T41,T41,Eric Meierdierks,48,3,34
62,T41,T41,John Merrick,79,3,33
63,T41,T41,Bryce Molder,82,3,30
64,T41,T41,Greg Owen,73,3,54
65,T41,T41,Pat Perez,69,3,37
66,T41,T41,D.A. Points,87,3,45
67,T41,T41,Justin Rose,62,3,26
68,T41,T41,Adam Scott,61,3,18
69,T41,T41,Kevin Stadler,83,3,38
70,T41,T41,Brian Stuard,78,3,31
71,T41,T41,David Toms,49,3,19
72,T41,T41,Bo Van Pelt,72,3,30
73,T41,T41,Camilo Villegas,79,3,36
74,T41,T41,Lee Westwood,70,3,34
75,T41,T41,Casey Wittenberg,72,3,29
76,T41,T41,Gary Woodland,94,3,38
77,T78,T78,Robert Allenby,58,2,33
78,T78,T78,Charlie Beljan,62,2,39
79,T78,T78,Scott Brown,65,2,21
80,T78,T78,Bud Cauley,67,2,34
81,T78,T78,K.J. Choi,85,2,35
82,T78,T78,Tim Clark,64,2,17
83,T78,T78,Ben Crane,62,2,34
84,T78,T78,Brian Davis,91,2,39
85,T78,T78,Brendon de Jonge,110,2,45
86,T78,T78,Derek Ernst,58,2,25
87,T78,T78,Martin Flores,83,2,47
88,T78,T78,Brad Fritsch,81,2,42
89,T78,T78,Sergio Garcia,65,2,20
90,T78,T78,Bobby Gates,49,2,16
91,T78,T78,Brian Gay,79,2,21
92,T78,T78,Fabián Gómez,65,2,26
93,T78,T78,Brian Harman,89,2,32
94,T78,T78,J.J. Henry,83,2,36
95,T78,T78,Tim Herron,45,2,24
96,T78,T78,Charles Howell III,87,2,39
97,T78,T78,Brandt Jobe,62,2,30
98,T78,T78,Robert Karlsson,56,2,27
99,T78,T78,David Lingmerth,68,2,37
100,T78,T78,Hunter Mahan,91,2,32
101,T78,T78,Graeme McDowell,53,2,21
102,T78,T78,Henrik Norlander,70,2,37
103,T78,T78,Sean O'Hair,56,2,33
104,T78,T78,Cameron Percy,68,2,33
105,T78,T78,Patrick Reed,83,2,44
106,T78,T78,Tag Ridings,69,2,22
107,T78,T78,John Rollins,77,2,34
108,T78,T78,Andres Romero,63,2,27
109,T78,T78,Webb Simpson,92,2,23
110,T78,T78,Jordan Spieth,82,2,34
111,T78,T78,Steve Stricker,51,2,17
112,T78,T78,Chris Stroud,88,2,35
113,T78,T78,Daniel Summerhays,83,2,33
114,T78,T78,Josh Teater,86,2,27
115,T78,T78,D.J. Trahan,48,2,24
116,T78,T78,Cameron Tringale,80,2,41
117,T78,T78,Nick Watney,88,2,49
118,T78,T78,Mike Weir,60,2,18
119,T78,T78,Charlie Wi,75,2,40
120,T78,T78,Lee Williams,62,2,26
121,T122,T122,Stephen Ames,49,1,21
122,T122,T122,Jason Bohn,70,1,29
123,T122,T122,Greg Chalmers,77,1,22
124,T122,T122,Ernie Els,63,1,23
125,T122,T122,Bob Estes,66,1,24
126,T122,T122,Rickie Fowler,75,1,24
127,T122,T122,Jim Furyk,80,1,25
128,T122,T122,Scott Gardiner,61,1,30
129,T122,T122,Robert Garrigus,69,1,22
130,T122,T122,James Hahn,78,1,31
131,T122,T122,Peter Hanson,45,1,11
132,T122,T122,Russell Henley,80,1,33
133,T122,T122,Freddie Jacobson,63,1,20
134,T122,T122,Matt Jones,83,1,38
135,T122,T122,Martin Kaymer,61,1,26
136,T122,T122,Colt Knost,69,1,26
137,T122,T122,Matt Kuchar,93,1,22
138,T122,T122,Martin Laird,68,1,38
139,T122,T122,Scott Langley,79,1,27
140,T122,T122,David Mathis,71,1,37
141,T122,T122,Troy Matteson,68,1,27
142,T122,T122,Rory McIlroy,56,1,22
143,T122,T122,George McNeill,68,1,40
144,T122,T122,Scott Piercy,78,1,36
145,T122,T122,Dicky Pride,71,1,29
146,T122,T122,Chez Reavie,72,1,27
147,T122,T122,John Senden,79,1,36
148,T122,T122,Vijay Singh,61,1,30
149,T122,T122,Shawn Stefani,63,1,19
150,T122,T122,Robert Streb,75,1,35
151,T122,T122,Jimmy Walker,84,1,34
152,T122,T122,Aaron Watkins,46,1,16
153,T122,T122,Boo Weekley,100,1,58
154,T122,T122,Mark Wilson,56,1,32
155,T122,T122,Y.E. Yang,56,1,20
