,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
137,T136,T136,Camilo Villegas,79,0.37,1.0,270,99.6
138,T139,T139,Kevin Chappell,80,0.38,1.0,264,99.6
139,T139,T139,Kevin Streelman,86,0.38,1.0,260,99.6
140,141,141,Kevin Stadler,83,0.39,1.0,255,99.6
141,T142,T142,Jason Bohn,70,0.4,1.0,248,99.6
142,T142,T142,Erik Compton,74,0.4,1.0,251,99.6
143,T142,T142,Seung-Yul Noh,71,0.4,1.0,249,99.6
144,T145,T145,Zach Johnson,84,0.41,1.0,245,99.5
145,T145,T145,Casey Wittenberg,72,0.41,1.0,245,99.5
146,147,147,Carl Pettersson,82,0.42,1.0,239,99.5
147,T148,T148,Colt Knost,69,0.43,1.0,230,99.5
148,T148,T148,Troy Matteson,68,0.43,1.0,231,99.5
149,T150,T150,Russell Henley,80,0.44,1.0,228,99.5
150,T150,T150,Jeff Maggert,63,0.44,1.0,226,99.5
151,T152,T152,Bud Cauley,67,0.45,1.0,222,99.5
152,T152,T152,Ben Crane,62,0.45,1.0,222,99.5
153,T154,T154,"Ted Potter, Jr.",65,0.47,1.0,213,99.5
154,T154,T154,Lee Westwood,70,0.47,1.0,212,99.5
155,T156,T156,Doug LaBelle II,72,0.49,1.0,205,99.5
156,T156,T156,Bo Van Pelt,72,0.49,1.0,203,99.5
157,T158,T158,Sergio Garcia,65,0.5,1.0,202,99.5
158,T158,T158,Ben Kohles,75,0.5,1.0,202,99.5
159,160,160,Robert Allenby,58,0.51,1.0,195,99.4
160,161,161,Geoff Ogilvy,57,0.55,1.0,183,99.4
161,T162,T162,Rory McIlroy,56,0.56,1.0,179,99.4
162,T162,T162,Jin Park,52,0.56,1.0,179,99.4
163,164,164,Vijay Singh,61,0.61,1.0,163,99.3
164,T165,T165,Matt Every,89,0.63,2.0,317,99.3
165,T165,T165,Robert Karlsson,56,0.63,1.0,158,99.3
166,167,167,Rod Pampling,46,0.65,1.0,154,99.3
167,168,168,Aaron Baddeley,68,0.68,2.0,292,99.3
168,169,169,Luke Guthrie,82,0.7,2.0,287,99.3
169,170,170,James Hahn,78,0.74,2.0,269,99.2
170,171,171,Phil Mickelson,78,0.79,2.0,253,99.2
171,T172,T172,Pat Perez,69,0.82,2.0,243,99.1
172,T172,T172,Brandt Snedeker,79,0.82,2.0,244,99.1
173,174,174,Ryan Moore,72,0.85,2.0,235,99.1
174,175,175,D.H. Lee,65,0.9,2.0,221,99.1
175,176,176,Justin Hicks,79,0.91,2.0,219,99.0
176,177,177,Ryo Ishikawa,72,0.99,2.0,202,99.0
177,T178,T178,D.A. Points,87,1.09,3.0,276,98.9
178,T178,T178,Tiger Woods,61,1.09,2.0,184,98.9
179,180,180,Martin Laird,68,1.59,3.0,189,98.4
