,3-Putt_Avoidance_-_10-15_RANK THIS WEEK,3-Putt_Avoidance_-_10-15_RANK LAST WEEK,3-Putt_Avoidance_-_10-15_PLAYER NAME,3-Putt_Avoidance_-_10-15_ROUNDS,3-Putt_Avoidance_-_10-15_%,3-Putt_Avoidance_-_10-15_TOTAL 3 PUTTS,3-Putt_Avoidance_-_10-15_ATTEMPTS,3-Putt_Avoidance_-_10-15_2 PUTT OR BETTER %
112,T112,T112,Steve Stricker,51,1.11,1.0,90,98.8
113,114,114,Webb Simpson,92,1.16,2.0,173,98.8
114,115,115,Robert Karlsson,56,1.18,1.0,85,98.8
115,116,116,James Driscoll,76,1.22,2.0,164,98.7
116,T117,T117,Jason Kokrak,78,1.23,2.0,162,98.7
117,T117,T117,Doug LaBelle II,72,1.23,2.0,163,98.7
118,119,119,Bryce Molder,82,1.24,2.0,161,98.7
119,120,120,Johnson Wagner,64,1.26,2.0,159,98.7
120,121,121,Casey Wittenberg,72,1.29,2.0,155,98.7
121,122,122,Nicholas Thompson,99,1.31,3.0,229,98.6
122,123,123,Charlie Beljan,62,1.32,2.0,151,98.6
123,124,124,Ryo Ishikawa,72,1.34,2.0,149,98.6
124,125,125,Ken Duke,87,1.36,3.0,220,98.6
125,126,126,Sangmoon Bae,83,1.39,3.0,216,98.6
126,127,127,Stewart Cink,71,1.4,2.0,143,98.6
127,128,128,Will Claxton,67,1.42,2.0,141,98.5
128,129,129,Robert Garrigus,69,1.45,2.0,138,98.5
129,130,130,Jordan Spieth,82,1.46,3.0,205,98.5
130,131,131,Jason Bohn,70,1.52,3.0,197,98.4
131,T132,T132,Erik Compton,74,1.6,3.0,187,98.4
132,T132,T132,Adam Scott,61,1.6,2.0,125,98.4
133,134,134,Brian Gay,79,1.64,3.0,183,98.3
134,135,135,James Hahn,78,1.68,3.0,179,98.3
135,136,136,Matt Jones,83,1.69,3.0,178,98.3
136,T137,T137,Marc Leishman,77,1.71,3.0,175,98.2
137,T137,T137,Carl Pettersson,82,1.71,3.0,175,98.2
138,139,139,John Rollins,77,1.76,3.0,170,98.2
139,T140,T140,Pat Perez,69,1.79,3.0,168,98.2
140,T140,T140,D.J. Trahan,48,1.79,2.0,112,98.2
141,142,142,Tiger Woods,61,1.8,2.0,111,98.2
142,143,143,Charl Schwartzel,69,1.82,3.0,165,98.1
143,144,144,Josh Teater,86,1.84,3.0,163,98.1
144,T145,T145,Tommy Gainey,84,1.85,4.0,216,98.1
145,T145,T145,Henrik Norlander,70,1.85,3.0,162,98.1
146,T147,T147,Rickie Fowler,75,1.89,3.0,159,98.1
147,T147,T147,Peter Hanson,45,1.89,2.0,106,98.1
148,T149,T149,Martin Kaymer,61,1.9,2.0,105,98.1
149,T149,T149,Boo Weekley,100,1.9,4.0,211,98.1
150,151,151,Nicolas Colsaerts,50,1.94,2.0,103,98.0
151,152,152,Kevin Stadler,83,1.96,4.0,204,98.0
152,153,153,Lee Westwood,70,1.99,3.0,151,98.0
153,T154,T154,Richard Lee,81,2.0,4.0,200,98.0
154,T154,T154,Jin Park,52,2.0,2.0,100,98.0
155,156,156,Ian Poulter,59,2.02,2.0,99,97.9
156,157,157,Martin Laird,68,2.04,3.0,147,97.9
157,158,158,"Ted Potter, Jr.",65,2.08,3.0,144,97.9
158,159,159,Scott Stallings,79,2.11,4.0,190,97.8
159,160,160,Cameron Tringale,80,2.17,4.0,184,97.8
160,T161,T161,Jerry Kelly,75,2.31,4.0,173,97.6
161,T161,T161,D.A. Points,87,2.31,4.0,173,97.6
162,T163,T163,Jim Herman,59,2.33,3.0,129,97.6
163,T163,T163,John Huh,88,2.33,4.0,172,97.6
164,165,165,Camilo Villegas,79,2.41,4.0,166,97.5
165,T166,T166,Troy Matteson,68,2.44,4.0,164,97.5
166,T166,T166,Scott Piercy,78,2.44,4.0,164,97.5
167,168,168,Russell Henley,80,2.5,4.0,160,97.5
168,169,169,Tim Herron,45,2.68,3.0,112,97.3
169,170,170,Matt Every,89,2.69,6.0,223,97.3
170,171,171,Jason Dufner,78,2.74,4.0,146,97.2
171,172,172,Charlie Wi,75,2.79,5.0,179,97.2
172,T173,T173,Robert Allenby,58,2.8,4.0,143,97.2
173,T173,T173,Andres Romero,63,2.8,4.0,143,97.2
174,175,175,Eric Meierdierks,48,2.83,3.0,106,97.1
175,176,176,Jeff Maggert,63,2.92,5.0,171,97.0
176,177,177,Justin Hicks,79,3.05,5.0,164,96.9
177,178,178,Stephen Ames,49,3.48,4.0,115,96.5
178,179,179,Vijay Singh,61,3.5,5.0,143,96.5
179,180,180,Geoff Ogilvy,57,4.3,4.0,93,95.7
