,Putting_from_4_RANK THIS WEEK,Putting_from_4_RANK LAST WEEK,Putting_from_4_PLAYER NAME,Putting_from_4_ROUNDS,Putting_from_4_% MADE,Putting_from_4_ATTEMPTS,Putting_from_4_PUTTS MADE
0,1,1,James Driscoll,76,98.29,117,115
1,2,2,Tim Clark,64,97.92,96,94
2,3,3,Jeff Overton,78,97.88,189,185
3,T4,T4,Sean O'Hair,56,96.55,116,112
4,T4,T4,Ian Poulter,59,96.55,87,84
5,T4,T4,Andrew Svoboda,46,96.55,58,56
6,7,7,David Lynn,70,96.3,108,104
7,8,8,Matt Kuchar,93,96.18,131,126
8,9,9,Scott Piercy,78,96.15,130,125
9,10,10,Jonas Blixt,76,96.1,154,148
10,11,11,Justin Leonard,86,96.05,152,146
11,12,12,Hunter Mahan,91,95.86,145,139
12,13,13,Bob Estes,66,95.83,120,115
13,14,14,Brendan Steele,86,95.76,165,158
14,15,15,Phil Mickelson,78,95.69,116,111
15,16,16,Greg Chalmers,77,95.68,139,133
16,T17,T17,Jim Herman,59,95.6,91,87
17,T17,T17,Adam Scott,61,95.6,91,87
18,19,19,Jim Furyk,80,95.58,113,108
19,20,20,Luke Donald,60,95.56,90,86
20,21,21,Michael Thompson,66,95.5,111,106
21,22,22,Patrick Reed,83,95.45,154,147
22,23,23,Richard Lee,81,95.36,151,144
23,24,24,Fabián Gómez,65,95.28,106,101
24,25,25,Scott Gardiner,61,95.19,104,99
25,T26,T26,Brendon de Jonge,110,95.03,161,153
26,T26,T26,Scott Stallings,79,95.03,161,153
27,28,28,Brian Stuard,78,94.89,137,130
28,29,29,Chris Kirk,89,94.8,173,164
29,30,30,Stephen Ames,49,94.74,95,90
30,31,31,Ben Kohles,75,94.69,113,107
31,32,32,Jason Day,86,94.62,130,123
32,33,33,Aaron Watkins,46,94.59,74,70
33,34,34,Kevin Streelman,86,94.57,129,122
34,35,35,Andres Romero,63,94.53,128,121
35,36,36,Stuart Appleby,88,94.41,143,135
36,37,37,Matt Jones,83,94.29,140,132
37,38,38,David Lingmerth,68,94.21,121,114
38,39,39,Scott Langley,79,94.2,138,130
39,40,40,Johnson Wagner,64,94.17,120,113
40,41,41,Brandt Jobe,62,94.12,119,112
41,42,42,Rory McIlroy,56,94.05,84,79
42,T43,T43,Chris Stroud,88,93.94,165,155
43,T43,T43,Y.E. Yang,56,93.94,99,93
44,45,45,Martin Kaymer,61,93.9,82,77
45,46,46,Billy Horschel,96,93.89,180,169
46,T47,T47,Robert Karlsson,56,93.75,80,75
47,T47,T47,Alistair Presnell,59,93.75,96,90
48,T47,T47,Gary Woodland,94,93.75,176,165
49,50,50,Bryce Molder,82,93.7,127,119
50,51,51,Justin Rose,62,93.68,95,89
51,52,52,Brian Davis,91,93.64,173,162
52,53,53,Charles Howell III,87,93.59,156,146
53,54,54,Ernie Els,63,93.55,93,87
54,55,55,Graham DeLaet,94,93.37,181,169
55,T56,T56,Matt Every,89,93.29,164,153
56,T56,T56,Rory Sabbatini,86,93.29,164,153
57,58,58,Bobby Gates,49,93.24,74,69
58,59,59,Josh Teater,86,93.23,133,124
59,60,60,Aaron Baddeley,68,93.13,131,122
60,61,61,Henrik Stenson,65,93.1,87,81
61,62,62,Steven Bowditch,67,92.91,127,118
62,T63,T63,Brad Fritsch,81,92.86,140,130
63,T63,T63,Brian Gay,79,92.86,154,143
64,T63,T63,Tom Gillis,69,92.86,140,130
65,66,66,Scott Brown,65,92.74,124,115
66,T67,T67,David Hearn,88,92.7,178,165
67,T67,T67,Justin Hicks,79,92.7,137,127
68,69,69,Shawn Stefani,63,92.68,123,114
69,70,70,Bo Van Pelt,72,92.63,95,88
70,71,71,Ryan Palmer,79,92.62,149,138
71,T72,T72,William McGirt,75,92.59,162,150
72,T72,T72,Jin Park,52,92.59,108,100
73,74,74,Charley Hoffman,84,92.52,147,136
74,T75,T75,Sergio Garcia,65,92.31,104,96
75,T75,T75,Freddie Jacobson,63,92.31,78,72
76,77,77,Russell Henley,80,92.25,142,131
77,78,78,Steve Stricker,51,92.21,77,71
78,79,79,Bill Haas,85,92.06,126,116
79,80,80,Rickie Fowler,75,92.0,125,115
80,81,81,Morgan Hoffmann,64,91.87,123,113
81,T82,T82,Doug LaBelle II,72,91.84,98,90
82,T82,T82,Luke List,65,91.84,98,90
83,84,84,Casey Wittenberg,72,91.79,134,123
84,T85,T85,Dustin Johnson,71,91.67,96,88
85,T85,T85,Robert Streb,75,91.67,120,110
86,87,87,Tommy Gainey,84,91.43,175,160
87,T88,T88,Ken Duke,87,91.36,162,148
88,T88,T88,Brian Harman,89,91.36,162,148
89,T90,T90,Graeme McDowell,53,91.3,69,63
90,T90,T90,Brandt Snedeker,79,91.3,115,105
91,92,92,John Senden,79,91.24,137,125
92,93,93,Carl Pettersson,82,91.22,148,135
93,94,94,Nick Watney,88,91.18,136,124
94,95,95,John Huh,88,91.12,169,154
95,96,96,Dicky Pride,71,91.04,134,122
96,97,97,Mark Wilson,56,91.0,100,91
97,98,98,Lee Williams,62,90.99,111,101
98,99,99,Chez Reavie,72,90.98,122,111
99,100,100,Ben Crane,62,90.97,144,131
100,101,101,Roberto Castro,97,90.96,177,161
101,T102,T102,Robert Garrigus,69,90.91,88,80
102,T102,T102,Cameron Percy,68,90.91,121,110
103,T102,T102,Jimmy Walker,84,90.91,132,120
104,105,105,James Hahn,78,90.83,120,109
105,106,106,D.H. Lee,65,90.7,129,117
106,107,107,Jeff Maggert,63,90.68,118,107
107,108,108,Justin Bolli,59,90.57,106,96
108,109,109,"Ted Potter, Jr.",65,90.51,137,124
109,110,110,Martin Flores,83,90.41,146,132
110,T111,T111,Trevor Immelman,73,90.4,125,113
111,T111,T111,Martin Laird,68,90.4,125,113
112,113,113,Colt Knost,69,90.35,114,103
113,114,114,Troy Matteson,68,90.27,113,102
114,115,115,Cameron Tringale,80,90.22,184,166
115,116,116,Bubba Watson,76,90.2,102,92
116,117,117,Keegan Bradley,88,90.16,122,110
117,118,118,Vaughn Taylor,50,90.14,71,64
118,119,119,Charlie Wi,75,90.13,152,137
119,120,120,Erik Compton,74,90.0,140,126
120,121,121,Peter Hanson,45,89.87,79,71
121,T122,T122,Kevin Chappell,80,89.86,148,133
122,T122,T122,Eric Meierdierks,48,89.86,69,62
123,124,124,Tag Ridings,69,89.81,108,97
124,125,125,Harris English,95,89.76,166,149
125,126,126,Daniel Summerhays,83,89.73,146,131
126,127,127,Derek Ernst,58,89.72,107,96
127,128,128,David Toms,49,89.66,58,52
128,129,129,J.J. Henry,83,89.63,135,121
129,T130,T130,Robert Allenby,58,89.62,106,95
130,T130,T130,Geoff Ogilvy,57,89.62,106,95
131,132,132,Pat Perez,69,89.44,142,127
132,133,133,Padraig Harrington,52,89.23,65,58
133,134,134,Jason Kokrak,78,89.14,175,156
134,T135,T135,K.J. Choi,85,88.89,99,88
135,T135,T135,Henrik Norlander,70,88.89,135,120
136,T135,T135,Rod Pampling,46,88.89,72,64
137,T138,T138,Steve LeBrun,66,88.68,106,94
138,T138,T138,Ryan Moore,72,88.68,106,94
139,T140,T140,Webb Simpson,92,88.51,148,131
140,T140,T140,Boo Weekley,100,88.51,174,154
141,142,142,John Merrick,79,88.43,121,107
142,T143,T143,Sangmoon Bae,83,88.37,172,152
143,T143,T143,John Rollins,77,88.37,129,114
144,T145,T145,Ángel Cabrera,73,88.24,102,90
145,T145,T145,Jerry Kelly,75,88.24,119,105
146,147,147,Nicolas Colsaerts,50,88.16,76,67
147,148,148,Charlie Beljan,62,88.11,143,126
148,149,149,Nicholas Thompson,99,88.04,184,162
149,150,150,David Mathis,71,88.0,125,110
150,151,151,Ben Curtis,59,87.95,83,73
151,152,152,Marc Leishman,77,87.86,140,123
152,153,153,Tiger Woods,61,87.64,89,78
153,T154,T154,George McNeill,68,87.5,144,126
154,T154,T154,Vijay Singh,61,87.5,88,77
155,156,156,Bud Cauley,67,87.18,117,102
156,157,157,Zach Johnson,84,87.1,93,81
157,158,158,D.A. Points,87,86.96,138,120
158,159,159,Jason Dufner,78,86.86,137,119
159,160,160,Kevin Stadler,83,86.67,120,104
160,161,161,Chad Campbell,78,86.58,149,129
161,162,162,Stewart Cink,71,86.41,103,89
162,163,163,Jordan Spieth,82,86.33,139,120
163,164,164,Ryo Ishikawa,72,86.32,117,101
164,165,165,Michael Bradley,56,86.21,87,75
165,166,166,Mike Weir,60,86.14,101,87
166,167,167,Camilo Villegas,79,86.01,143,123
167,168,168,Seung-Yul Noh,71,85.94,128,110
168,169,169,D.J. Trahan,48,85.92,71,61
169,T170,T170,Tim Herron,45,85.71,77,66
170,T170,T170,Charl Schwartzel,69,85.71,105,90
171,172,172,Jason Bohn,70,85.59,118,101
172,173,173,Greg Owen,73,85.16,128,109
173,174,174,Lee Westwood,70,84.62,104,88
174,175,175,Will Claxton,67,84.11,107,90
175,176,176,Lucas Glover,65,83.74,123,103
176,177,177,Ricky Barnes,74,83.48,115,96
177,178,178,Darron Stiles,51,83.33,78,65
178,179,179,Luke Guthrie,82,82.61,138,114
179,180,180,Kyle Stanley,71,81.82,99,81
