,Putting_from_5-15_RANK THIS WEEK,Putting_from_5-15_RANK LAST WEEK,Putting_from_5-15_PLAYER NAME,Putting_from_5-15_ROUNDS,Putting_from_5-15_% MADE,Putting_from_5-15_ATTEMPTS,Putting_from_5-15_PUTTS MADE
99,100,100,Jonas Blixt,76,44.8,433,194
100,101,101,Ben Kohles,75,44.78,460,206
101,102,102,Justin Hicks,79,44.74,485,217
102,103,103,Stewart Cink,71,44.68,376,168
103,104,104,Charley Hoffman,84,44.65,542,242
104,T105,T105,Henrik Norlander,70,44.61,399,178
105,T105,T105,Carl Pettersson,82,44.61,482,215
106,T107,T107,Bob Estes,66,44.59,379,169
107,T107,T107,Kyle Stanley,71,44.59,444,198
108,109,109,Josh Teater,86,44.57,442,197
109,110,110,Bobby Gates,49,44.49,254,113
110,T111,T111,Graham DeLaet,94,44.28,533,236
111,T111,T111,David Mathis,71,44.28,472,209
112,113,113,Geoff Ogilvy,57,44.18,292,129
113,114,114,Martin Flores,83,44.16,505,223
114,115,115,James Hahn,78,44.01,459,202
115,116,116,Justin Bolli,59,43.89,319,140
116,117,117,Matt Every,89,43.78,603,264
117,118,118,Trevor Immelman,73,43.75,416,182
118,119,119,Jordan Spieth,82,43.74,487,213
119,120,120,Brendon de Jonge,110,43.52,687,299
120,121,121,John Merrick,79,43.51,462,201
121,122,122,Ángel Cabrera,73,43.47,375,163
122,123,123,Jeff Maggert,63,43.32,404,175
123,124,124,Ernie Els,63,43.31,344,149
124,T125,T125,Tim Clark,64,43.29,298,129
125,T125,T125,Robert Streb,75,43.29,432,187
126,127,127,Jim Furyk,80,43.24,414,179
127,128,128,Pat Perez,69,43.22,428,185
128,129,129,Brad Fritsch,81,43.21,523,226
129,130,130,Graeme McDowell,53,43.17,271,117
130,131,131,Sean O'Hair,56,43.16,373,161
131,132,132,Robert Allenby,58,43.04,381,164
132,T133,T133,Chad Campbell,78,43.03,488,210
133,T133,T133,Padraig Harrington,52,43.03,251,108
134,135,135,Derek Ernst,58,42.98,363,156
135,136,136,John Senden,79,42.96,419,180
136,T137,T137,J.J. Henry,83,42.86,483,207
137,T137,T137,Nicholas Thompson,99,42.86,602,258
138,139,139,Ben Curtis,59,42.81,306,131
139,140,140,Brandt Jobe,62,42.78,374,160
140,141,141,Michael Thompson,66,42.62,366,156
141,142,142,Tim Herron,45,42.57,303,129
142,143,143,Jin Park,52,42.37,295,125
143,144,144,Kevin Chappell,80,42.25,497,210
144,145,145,Johnson Wagner,64,42.2,372,157
145,146,146,Robert Karlsson,56,42.11,266,112
146,147,147,Dustin Johnson,71,41.85,356,149
147,148,148,Mark Wilson,56,41.84,337,141
148,149,149,Ken Duke,87,41.68,523,218
149,150,150,Nick Watney,88,41.67,516,215
150,151,151,Scott Piercy,78,41.63,430,179
151,T152,T152,Tag Ridings,69,41.6,375,156
152,T152,T152,Andrew Svoboda,46,41.6,238,99
153,154,154,Jim Herman,59,41.56,320,133
154,155,155,D.J. Trahan,48,41.34,254,105
155,T156,T156,Seung-Yul Noh,71,41.31,443,183
156,T156,T156,Adam Scott,61,41.31,305,126
157,158,158,Michael Bradley,56,41.26,286,118
158,159,159,Scott Gardiner,61,41.16,379,156
159,160,160,Kevin Stadler,83,41.14,508,209
160,161,161,Ryo Ishikawa,72,41.01,395,162
161,162,162,John Rollins,77,40.76,476,194
162,T163,T163,Scott Brown,65,40.69,376,153
163,T163,T163,Boo Weekley,100,40.69,580,236
164,165,165,Robert Garrigus,69,40.56,355,144
165,166,166,Bo Van Pelt,72,40.55,402,163
166,167,167,Lucas Glover,65,40.52,348,141
167,T168,T168,Darron Stiles,51,40.28,288,116
168,T168,T168,Lee Williams,62,40.28,360,145
169,170,170,Nicolas Colsaerts,50,40.22,276,111
170,171,171,Ricky Barnes,74,40.13,451,181
171,172,172,Greg Owen,73,39.74,453,180
172,173,173,Lee Westwood,70,39.13,345,135
173,T174,T174,Bud Cauley,67,39.09,417,163
174,T174,T174,Scott Langley,79,39.09,440,172
175,176,176,Will Claxton,67,38.64,383,148
176,177,177,Eric Meierdierks,48,37.72,289,109
177,178,178,Rod Pampling,46,37.66,239,90
178,179,179,Roberto Castro,97,37.61,577,217
179,180,180,Vijay Singh,61,36.31,347,126
