,Average_Putting_Distance_-_All_2_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_2_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_2_putts_PLAYER NAME,Average_Putting_Distance_-_All_2_putts_ROUNDS,Average_Putting_Distance_-_All_2_putts_AVG,Average_Putting_Distance_-_All_2_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_2_putts_TOTAL PUTTS
30,T27,T27,Tom Gillis,69,"23' 3""",13918.167,599
31,T27,T27,D.H. Lee,65,"23' 3""",13883.0,598
32,T27,T27,Bryce Molder,82,"23' 3""",16164.25,694
33,T27,T27,Kevin Streelman,86,"23' 3""",16566.917,712
34,T35,T35,Steven Bowditch,67,"23' 2""",12788.167,552
35,T35,T35,Erik Compton,74,"23' 2""",15024.333,649
36,T35,T35,Jin Park,52,"23' 2""",10102.583,436
37,T35,T35,Cameron Percy,68,"23' 2""",13581.917,587
38,T35,T35,Pat Perez,69,"23' 2""",15590.833,674
39,T35,T35,John Senden,79,"23' 2""",15222.75,658
40,T35,T35,Chris Stroud,88,"23' 2""",17400.833,752
41,T35,T35,Daniel Summerhays,83,"23' 2""",18343.917,793
42,T43,T43,Greg Chalmers,77,"23' 1""",15533.417,674
43,T43,T43,K.J. Choi,85,"23' 1""",14727.0,638
44,T43,T43,Jeff Overton,78,"23' 1""",17203.333,746
45,T43,T43,Shawn Stefani,63,"23' 1""",11630.5,504
46,T47,T47,Jonas Blixt,76,"23' 0""",14890.333,647
47,T47,T47,Ben Crane,62,"23' 0""",12425.0,541
48,T47,T47,Luke List,65,"23' 0""",11801.833,514
49,T50,T50,Sangmoon Bae,83,"22' 11""",15831.333,690
50,T50,T50,Graham DeLaet,94,"22' 11""",19576.833,853
51,T50,T50,Matt Jones,83,"22' 11""",15852.917,691
52,T50,T50,Alistair Presnell,59,"22' 11""",10486.167,458
53,T50,T50,Andres Romero,63,"22' 11""",11723.0,511
54,T55,T55,Charlie Beljan,62,"22' 10""",13173.25,577
55,T55,T55,Stewart Cink,71,"22' 10""",13751.75,603
56,T55,T55,Bill Haas,85,"22' 10""",16680.333,730
57,T55,T55,Justin Leonard,86,"22' 10""",16813.667,736
58,T55,T55,Andrew Svoboda,46,"22' 10""",8661.667,380
59,T55,T55,Tiger Woods,61,"22' 10""",9560.833,419
60,T61,T61,Chad Campbell,78,"22' 9""",17476.0,767
61,T61,T61,Jim Herman,59,"22' 9""",10759.083,473
62,T61,T61,John Huh,88,"22' 9""",17398.833,764
63,T61,T61,Seung-Yul Noh,71,"22' 9""",14805.417,651
64,T61,T61,Mark Wilson,56,"22' 9""",12123.75,532
65,T61,T61,Casey Wittenberg,72,"22' 9""",14070.583,618
66,T67,T67,Michael Bradley,56,"22' 8""",10492.75,463
67,T67,T67,Jason Kokrak,78,"22' 8""",16139.417,711
68,T67,T67,Steve LeBrun,66,"22' 8""",12582.083,556
69,T67,T67,Geoff Ogilvy,57,"22' 8""",9263.833,409
70,T67,T67,Michael Thompson,66,"22' 8""",12325.917,543
71,T72,T72,Aaron Baddeley,68,"22' 7""",12218.917,541
72,T72,T72,James Driscoll,76,"22' 7""",13899.0,616
73,T72,T72,Jason Dufner,78,"22' 7""",13745.75,609
74,T72,T72,Derek Ernst,58,"22' 7""",11982.167,530
75,T72,T72,Martin Flores,83,"22' 7""",16948.25,751
76,T72,T72,David Hearn,88,"22' 7""",16204.583,718
77,T72,T72,Jerry Kelly,75,"22' 7""",14520.0,643
78,T72,T72,David Lynn,70,"22' 7""",12601.333,559
79,T72,T72,"Ted Potter, Jr.",65,"22' 7""",12028.833,532
80,T72,T72,Dicky Pride,71,"22' 7""",13824.5,612
81,T72,T72,Brian Stuard,78,"22' 7""",14972.417,663
82,T72,T72,Nick Watney,88,"22' 7""",17447.25,774
83,T72,T72,Bubba Watson,76,"22' 7""",14266.75,632
84,T85,T85,Ricky Barnes,74,"22' 6""",16168.917,718
85,T85,T85,Justin Bolli,59,"22' 6""",10371.583,461
86,T85,T85,Zach Johnson,84,"22' 6""",15479.25,689
87,T85,T85,William McGirt,75,"22' 6""",16271.333,722
88,T85,T85,Patrick Reed,83,"22' 6""",16068.25,714
89,T85,T85,Robert Streb,75,"22' 6""",14489.917,643
90,T85,T85,Gary Woodland,94,"22' 6""",19486.583,866
91,T92,T92,Brendon de Jonge,110,"22' 5""",22879.833,1019
92,T92,T92,Luke Donald,60,"22' 5""",9860.0,440
93,T92,T92,Lucas Glover,65,"22' 5""",12257.25,547
94,T92,T92,Morgan Hoffmann,64,"22' 5""",11594.833,518
95,T92,T92,Matt Kuchar,93,"22' 5""",15424.333,688
96,T92,T92,Marc Leishman,77,"22' 5""",14484.667,646
97,T92,T92,Henrik Norlander,70,"22' 5""",13943.0,621
98,T92,T92,D.J. Trahan,48,"22' 5""",8985.083,401
99,T100,T100,Tim Herron,45,"22' 4""",9768.083,438
100,T100,T100,Ben Kohles,75,"22' 4""",14399.25,645
101,T102,T102,Scott Brown,65,"22' 3""",12872.083,578
102,T102,T102,Jim Furyk,80,"22' 3""",14771.333,665
103,T102,T102,Fabián Gómez,65,"22' 3""",12862.583,579
104,T102,T102,Dustin Johnson,71,"22' 3""",11613.667,522
105,T102,T102,Robert Karlsson,56,"22' 3""",8268.417,372
106,T102,T102,Phil Mickelson,78,"22' 3""",11911.0,535
107,T102,T102,Tag Ridings,69,"22' 3""",13810.917,621
108,T109,T109,Justin Hicks,79,"22' 2""",15248.5,687
109,T109,T109,Vaughn Taylor,50,"22' 2""",8497.583,384
110,T111,T111,Nicolas Colsaerts,50,"22' 1""",8694.833,394
111,T111,T111,Brian Harman,89,"22' 1""",16834.25,761
112,T111,T111,Charley Hoffman,84,"22' 1""",16295.667,738
113,T111,T111,Ian Poulter,59,"22' 1""",8288.083,376
114,T111,T111,Brandt Snedeker,79,"22' 1""",11715.583,531
115,T116,T116,Robert Allenby,58,"22' 0""",12059.167,549
116,T116,T116,Will Claxton,67,"22' 0""",13417.5,611
117,T116,T116,Rickie Fowler,75,"22' 0""",12782.5,582
118,T116,T116,Freddie Jacobson,63,"22' 0""",9584.5,435
119,T116,T116,George McNeill,68,"22' 0""",14603.833,664
120,T116,T116,Ryan Moore,72,"22' 0""",12439.667,565
121,T116,T116,Sean O'Hair,56,"22' 0""",11927.25,542
122,T116,T116,Rod Pampling,46,"22' 0""",8182.75,372
123,T116,T116,Carl Pettersson,82,"22' 0""",14514.333,660
124,T116,T116,Scott Stallings,79,"22' 0""",14304.5,651
125,T116,T116,Josh Teater,86,"22' 0""",13586.667,618
126,T116,T116,Charlie Wi,75,"22' 0""",13849.5,629
127,T128,T128,James Hahn,78,"21' 11""",14986.167,683
128,T128,T128,Adam Scott,61,"21' 11""",10315.417,471
129,T128,T128,Webb Simpson,92,"21' 11""",15452.5,706
130,T128,T128,Nicholas Thompson,99,"21' 11""",19406.583,884
131,T128,T128,Y.E. Yang,56,"21' 11""",9042.583,412
132,133,133,Justin Rose,62,"21' 10""",10191.083,467
133,T134,T134,Tommy Gainey,84,"21' 9""",16370.25,752
134,T134,T134,David Lingmerth,68,"21' 9""",11914.417,548
135,T134,T134,Rory Sabbatini,86,"21' 9""",15577.083,716
136,T134,T134,Bo Van Pelt,72,"21' 9""",12221.0,561
137,T134,T134,Jimmy Walker,84,"21' 9""",16344.5,752
138,T139,T139,Robert Garrigus,69,"21' 8""",11572.833,534
139,T139,T139,Brian Gay,79,"21' 8""",13998.917,645
140,T139,T139,Jeff Maggert,63,"21' 8""",12427.917,574
141,T139,T139,Greg Owen,73,"21' 8""",15172.917,699
142,T139,T139,D.A. Points,87,"21' 8""",14560.667,671
143,T139,T139,Boo Weekley,100,"21' 8""",19293.083,891
144,T145,T145,Roberto Castro,97,"21' 7""",18912.667,876
145,T145,T145,Kevin Chappell,80,"21' 7""",14758.417,683
146,T145,T145,Ryan Palmer,79,"21' 7""",14786.083,684
147,T145,T145,Vijay Singh,61,"21' 7""",11800.667,546
148,T145,T145,Camilo Villegas,79,"21' 7""",13630.833,632
149,T145,T145,Lee Williams,62,"21' 7""",11168.5,518
150,T151,T151,Scott Langley,79,"21' 6""",14119.083,657
151,T151,T151,Scott Piercy,78,"21' 6""",13413.5,624
152,T151,T151,John Rollins,77,"21' 6""",15560.667,725
153,T151,T151,Charl Schwartzel,69,"21' 6""",12067.0,561
154,T151,T151,Kyle Stanley,71,"21' 6""",13394.083,624
155,T156,T156,Jason Bohn,70,"21' 5""",14243.25,664
156,T156,T156,Chris Kirk,89,"21' 5""",16183.917,756
157,T156,T156,Graeme McDowell,53,"21' 5""",7787.1669999999995,363
158,T156,T156,Rory McIlroy,56,"21' 5""",8474.0,395
159,T156,T156,Eric Meierdierks,48,"21' 5""",8600.833,402
160,T156,T156,Chez Reavie,72,"21' 5""",15010.5,701
161,T156,T156,Lee Westwood,70,"21' 5""",11264.167,525
162,T163,T163,Brad Fritsch,81,"21' 4""",14741.417,691
163,T163,T163,Luke Guthrie,82,"21' 4""",13356.917,625
164,T163,T163,Kevin Stadler,83,"21' 4""",15314.083,717
165,T166,T166,Brian Davis,91,"21' 3""",16884.5,794
166,T166,T166,Ernie Els,63,"21' 3""",10370.5,488
167,T166,T166,Scott Gardiner,61,"21' 3""",11683.167,550
168,T166,T166,David Toms,49,"21' 3""",6927.5830000000005,326
169,T166,T166,Mike Weir,60,"21' 3""",9409.333,443
170,171,171,Matt Every,89,"21' 2""",16593.333,784
171,172,172,David Mathis,71,"21' 1""",13980.333,662
172,173,173,Jordan Spieth,82,"21' 0""",13371.667,638
173,T174,T174,Ken Duke,87,"20' 11""",15712.167,752
174,T174,T174,Peter Hanson,45,"20' 11""",6617.3330000000005,316
175,T174,T174,Ryo Ishikawa,72,"20' 11""",12424.25,593
176,177,177,Bud Cauley,67,"20' 9""",12109.583,584
177,T178,T178,Tim Clark,64,"20' 7""",8504.333,413
178,T178,T178,Darron Stiles,51,"20' 7""",8560.083,416
179,180,180,Padraig Harrington,52,"20' 0""",6796.5830000000005,340
