,GIR_Putting_-_5-10_RANK THIS WEEK,GIR_Putting_-_5-10_RANK LAST WEEK,GIR_Putting_-_5-10_PLAYER NAME,GIR_Putting_-_5-10_ROUNDS,GIR_Putting_-_5-10_%,GIR_Putting_-_5-10_ATTEMPTS,GIR_Putting_-_5-10_PUTTS MADE
114,115,115,Kevin Stadler,83,49.01,151,74
115,116,116,Ben Curtis,59,48.89,90,44
116,117,117,Carl Pettersson,82,48.85,131,64
117,118,118,Jim Furyk,80,48.82,127,62
118,119,119,Brendon de Jonge,110,48.65,185,90
119,120,120,Chad Campbell,78,48.63,146,71
120,121,121,Bo Van Pelt,72,48.6,107,52
121,122,122,Webb Simpson,92,48.59,142,69
122,123,123,"Ted Potter, Jr.",65,48.57,105,51
123,124,124,Kevin Chappell,80,48.53,136,66
124,125,125,Robert Streb,75,48.15,108,52
125,T126,T126,Charlie Beljan,62,47.87,94,45
126,T126,T126,Sergio Garcia,65,47.87,94,45
127,128,128,Brian Harman,89,47.86,140,67
128,129,129,Andrew Svoboda,46,47.83,69,33
129,130,130,Brandt Jobe,62,47.75,111,53
130,131,131,Rickie Fowler,75,47.57,103,49
131,132,132,Robert Allenby,58,47.19,89,42
132,133,133,George McNeill,68,47.11,121,57
133,T134,T134,Kyle Stanley,71,47.06,119,56
134,T134,T134,Chris Stroud,88,47.06,153,72
135,136,136,Trevor Immelman,73,46.94,98,46
136,137,137,Roberto Castro,97,46.75,169,79
137,138,138,Johnson Wagner,64,46.48,71,33
138,139,139,Stuart Appleby,88,46.27,134,62
139,T140,T140,Peter Hanson,45,45.9,61,28
140,T140,T140,Martin Kaymer,61,45.9,61,28
141,142,142,Robert Karlsson,56,45.83,72,33
142,143,143,David Mathis,71,45.76,118,54
143,144,144,Jonas Blixt,76,45.71,105,48
144,145,145,John Senden,79,45.53,123,56
145,146,146,Nicolas Colsaerts,50,45.33,75,34
146,147,147,Tim Clark,64,45.21,73,33
147,148,148,Bill Haas,85,45.07,142,64
148,149,149,Scott Brown,65,44.83,116,52
149,150,150,Adam Scott,61,44.57,92,41
150,151,151,Chez Reavie,72,44.27,131,58
151,152,152,Will Claxton,67,44.25,113,50
152,153,153,Darron Stiles,51,44.16,77,34
153,154,154,Sean O'Hair,56,43.75,80,35
154,155,155,Tag Ridings,69,43.69,103,45
155,156,156,Graeme McDowell,53,43.66,71,31
156,157,157,Greg Owen,73,43.55,124,54
157,158,158,Stewart Cink,71,43.52,108,47
158,159,159,Derek Ernst,58,43.21,81,35
159,160,160,Jin Park,52,43.04,79,34
160,161,161,Erik Compton,74,42.71,96,41
161,162,162,Seung-Yul Noh,71,42.62,122,52
162,163,163,Lee Westwood,70,42.39,92,39
163,164,164,Scott Gardiner,61,42.05,88,37
164,165,165,Dustin Johnson,71,41.94,93,39
165,166,166,Bud Cauley,67,41.9,105,44
166,167,167,Boo Weekley,100,41.88,160,67
167,168,168,John Rollins,77,41.84,141,59
168,169,169,Michael Thompson,66,41.67,96,40
169,170,170,Troy Matteson,68,41.58,101,42
170,171,171,Nick Watney,88,41.54,130,54
171,T172,T172,Lee Williams,62,41.18,102,42
172,T172,T172,Mark Wilson,56,41.18,85,35
173,174,174,Vijay Singh,61,41.11,90,37
174,175,175,Bob Estes,66,41.0,100,41
175,176,176,Ricky Barnes,74,39.84,128,51
176,177,177,Lucas Glover,65,39.45,109,43
177,178,178,D.J. Trahan,48,39.34,61,24
178,179,179,Ryo Ishikawa,72,34.91,106,37
179,180,180,Scott Langley,79,34.23,111,38
