,Total_3_Putts_-_15-20_RANK THIS WEEK,Total_3_Putts_-_15-20_RANK LAST WEEK,Total_3_Putts_-_15-20_PLAYER NAME,Total_3_Putts_-_15-20_ROUNDS,Total_3_Putts_-_15-20_TOTAL 3 PUTTS 15'-20',Total_3_Putts_-_15-20_TOTAL 3 PUTTS
139,T89,T89,Jordan Spieth,82,1,34
140,T89,T89,Kevin Streelman,86,1,27
141,T89,T89,Josh Teater,86,1,27
142,T89,T89,Bo Van Pelt,72,1,30
143,T89,T89,Johnson Wagner,64,1,37
144,T89,T89,Jimmy Walker,84,1,34
145,T89,T89,Aaron Watkins,46,1,16
146,T89,T89,Mike Weir,60,1,18
147,T89,T89,Mark Wilson,56,1,32
148,T89,T89,Tiger Woods,61,1,16
