,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
56,T56,T56,Charles Howell III,2.55,11,432
57,58,58,Tommy Gainey,2.58,13,504
58,T59,T59,George McNeill,2.63,9,342
59,T59,T59,Cameron Percy,2.63,9,342
60,61,61,Rickie Fowler,2.65,10,378
61,62,62,Russell Henley,2.66,11,414
62,T63,T63,James Hahn,2.67,12,450
63,T63,T63,J.J. Henry,2.67,12,450
64,T63,T63,Scott Stallings,2.67,13,486
65,T66,T66,Jason Day,2.78,10,360
66,T66,T66,Brendon de Jonge,2.78,15,540
67,T66,T66,Bob Estes,2.78,9,324
68,T66,T66,Brandt Jobe,2.78,9,324
69,T66,T66,Patrick Reed,2.78,13,468
70,T66,T66,Daniel Summerhays,2.78,13,468
71,T66,T66,Vaughn Taylor,2.78,7,252
72,73,73,Martin Flores,2.89,13,450
73,T74,T74,Brad Fritsch,2.9,12,414
74,T74,T74,John Merrick,2.9,12,414
75,T76,T76,Padraig Harrington,2.96,8,270
76,T76,T76,Tiger Woods,2.96,8,270
77,T78,T78,Billy Horschel,2.99,14,468
78,T78,T78,Scott Langley,2.99,14,468
79,T80,T80,Matt Jones,3.01,13,432
80,T80,T80,John Senden,3.01,13,432
81,T80,T80,Brian Stuard,3.01,13,432
82,83,83,Stewart Cink,3.03,12,396
83,84,84,Steve LeBrun,3.06,11,360
84,85,85,Brian Davis,3.09,15,486
85,T86,T86,Ricky Barnes,3.11,14,450
86,T86,T86,Kevin Streelman,3.11,14,450
87,88,88,Martin Kaymer,3.13,9,288
88,T89,T89,Erik Compton,3.14,13,414
89,T89,T89,Brian Gay,3.14,13,414
90,T89,T89,Brandt Snedeker,3.14,13,414
91,T92,T92,Matt Every,3.17,16,504
92,T92,T92,John Huh,3.17,16,504
93,T92,T92,David Lynn,3.17,12,378
94,T92,T92,Ryan Moore,3.17,12,378
95,T92,T92,D.A. Points,3.17,16,504
96,T92,T92,Mike Weir,3.17,12,378
97,98,98,Casey Wittenberg,3.21,15,468
98,T99,T99,Dustin Johnson,3.22,11,342
99,T99,T99,Sean O'Hair,3.22,11,342
100,T101,T101,Jonas Blixt,3.24,14,432
101,T101,T101,Ben Kohles,3.24,14,432
102,T101,T101,Hunter Mahan,3.24,14,432
103,T101,T101,Kevin Stadler,3.24,14,432
104,T105,T105,Robert Allenby,3.28,13,396
105,T105,T105,Bud Cauley,3.28,13,396
106,T105,T105,Jerry Kelly,3.28,13,396
107,T105,T105,Richard Lee,3.28,13,396
108,T105,T105,Jeff Overton,3.28,13,396
109,T105,T105,Chez Reavie,3.28,13,396
110,T105,T105,Michael Thompson,3.28,13,396
111,T112,T112,Ian Poulter,3.33,9,270
112,T112,T112,Brendan Steele,3.33,15,450
113,T114,T114,Charley Hoffman,3.38,14,414
114,T114,T114,Zach Johnson,3.38,14,414
115,T114,T114,David Mathis,3.38,14,414
116,T114,T114,Seung-Yul Noh,3.38,14,414
117,T114,T114,Josh Teater,3.38,14,414
118,119,119,Steven Bowditch,3.44,13,378
119,T120,T120,Jason Kokrak,3.47,15,432
120,T120,T120,Gary Woodland,3.47,15,432
121,122,122,Vijay Singh,3.51,12,342
122,123,123,David Lingmerth,3.54,14,396
123,124,124,Ken Duke,3.57,18,504
124,T125,T125,Morgan Hoffmann,3.61,13,360
125,T125,T125,Andres Romero,3.61,13,360
126,T125,T125,Bubba Watson,3.61,13,360
127,T128,T128,Jason Bohn,3.62,15,414
128,T128,T128,Trevor Immelman,3.62,15,414
129,T128,T128,Scott Piercy,3.62,15,414
130,131,131,Harris English,3.63,17,468
131,132,132,Nicholas Thompson,3.64,19,522
132,T133,T133,Henrik Norlander,3.7,14,378
133,T133,T133,Steve Stricker,3.7,8,216
134,T133,T133,Lee Williams,3.7,14,378
135,136,136,Sangmoon Bae,3.78,17,450
136,T137,T137,Camilo Villegas,3.79,15,396
137,T137,T137,Charlie Wi,3.79,15,396
138,139,139,Roberto Castro,3.83,20,522
139,140,140,Jordan Spieth,3.86,16,414
140,T141,T141,Jeff Maggert,3.89,14,360
141,T141,T141,Bo Van Pelt,3.89,14,360
142,T143,T143,Cameron Tringale,3.94,17,432
143,T143,T143,Jimmy Walker,3.94,17,432
144,T145,T145,Doug LaBelle II,3.97,15,378
145,T145,T145,Rory McIlroy,3.97,10,252
146,147,147,Rory Sabbatini,4.0,18,450
147,148,148,Justin Bolli,4.04,16,396
148,T149,T149,Ben Crane,4.09,14,342
149,T149,T149,Darron Stiles,4.09,14,342
150,T151,T151,Will Claxton,4.11,17,414
151,T151,T151,Marc Leishman,4.11,17,414
152,T151,T151,Greg Owen,4.11,17,414
153,154,154,Kevin Chappell,4.17,18,432
154,155,155,Ryo Ishikawa,4.29,17,396
155,156,156,David Toms,4.37,11,252
156,T157,T157,Ángel Cabrera,4.44,16,360
157,T157,T157,D.J. Trahan,4.44,12,270
158,T157,T157,Nick Watney,4.44,20,450
159,160,160,Luke List,4.5,17,378
160,161,161,Boo Weekley,4.53,22,486
161,162,162,Lee Westwood,4.58,14,306
162,163,163,Jim Herman,4.63,15,324
163,164,164,Y.E. Yang,4.68,16,342
164,165,165,Graham DeLaet,4.7,22,468
165,166,166,Justin Rose,4.86,14,288
166,T167,T167,Geoff Ogilvy,4.97,17,342
167,T167,T167,Jin Park,4.97,17,342
168,169,169,Michael Bradley,5.0,18,360
169,170,170,Martin Laird,5.03,19,378
170,171,171,Charlie Beljan,5.07,21,414
171,172,172,Robert Karlsson,5.23,16,306
172,T173,T173,Jason Dufner,5.29,20,378
173,T173,T173,Alistair Presnell,5.29,20,378
174,175,175,Lucas Glover,5.3,21,396
175,176,176,"Ted Potter, Jr.",5.82,22,378
176,177,177,Nicolas Colsaerts,5.9,17,288
177,178,178,Luke Guthrie,5.97,29,486
178,179,179,Kyle Stanley,6.02,26,432
179,180,180,Eric Meierdierks,6.17,20,324
