,Putting_from_-_10-15_RANK THIS WEEK,Putting_from_-_10-15_RANK LAST WEEK,Putting_from_-_10-15_PLAYER NAME,Putting_from_-_10-15_ROUNDS,Putting_from_-_10-15_% MADE,Putting_from_-_10-15_ATTEMPTS,Putting_from_-_10-15_PUTTS MADE
35,T35,T35,Kevin Streelman,86,32.81,192,63
36,37,37,Ben Curtis,59,32.76,116,38
37,38,38,Morgan Hoffmann,64,32.68,153,50
38,39,39,Chris Stroud,88,32.67,202,66
39,40,40,Chris Kirk,89,32.63,236,77
40,41,41,David Mathis,71,32.61,184,60
41,42,42,Daniel Summerhays,83,32.52,206,67
42,43,43,Rory Sabbatini,86,32.49,197,64
43,T44,T44,Jerry Kelly,75,32.4,179,58
44,T44,T44,Robert Streb,75,32.4,179,58
45,46,46,Charl Schwartzel,69,32.34,167,54
46,47,47,Ben Crane,62,32.33,133,43
47,48,48,Sergio Garcia,65,32.26,124,40
48,49,49,Dicky Pride,71,32.19,146,47
49,50,50,David Lynn,70,32.16,171,55
50,51,51,Russell Henley,80,32.1,162,52
51,52,52,Patrick Reed,83,32.08,212,68
52,53,53,"Ted Potter, Jr.",65,32.0,150,48
53,54,54,Brendan Steele,86,31.94,191,61
54,55,55,Phil Mickelson,78,31.88,160,51
55,56,56,Zach Johnson,84,31.75,189,60
56,57,57,Bill Haas,85,31.66,199,63
57,58,58,Sean O'Hair,56,31.65,158,50
58,59,59,Ryo Ishikawa,72,31.61,155,49
59,T60,T60,Charles Howell III,87,31.58,190,60
60,T60,T60,Brian Stuard,78,31.58,171,54
61,62,62,Troy Matteson,68,31.52,165,52
62,63,63,Bubba Watson,76,31.48,162,51
63,64,64,Ben Kohles,75,31.47,197,62
64,65,65,Webb Simpson,92,31.25,176,55
65,T66,T66,Justin Hicks,79,31.21,173,54
66,T66,T66,Mike Weir,60,31.21,141,44
67,68,68,Matt Jones,83,31.15,183,57
68,69,69,Bobby Gates,49,31.07,103,32
69,70,70,Alistair Presnell,59,31.01,129,40
70,T71,T71,Keegan Bradley,88,30.77,195,60
71,T71,T71,Charley Hoffman,84,30.77,208,64
72,73,73,D.J. Trahan,48,30.7,114,35
73,74,74,David Toms,49,30.67,75,23
74,T75,T75,Martin Kaymer,61,30.63,111,34
75,T75,T75,Tiger Woods,61,30.63,111,34
76,77,77,David Lingmerth,68,30.49,164,50
77,T78,T78,Justin Bolli,59,30.47,128,39
78,T78,T78,Luke List,65,30.47,128,39
79,80,80,Rory McIlroy,56,30.3,99,30
80,T81,T81,Peter Hanson,45,30.28,109,33
81,T81,T81,Jimmy Walker,84,30.28,218,66
82,83,83,Derek Ernst,58,30.2,149,45
83,84,84,Harris English,95,30.17,232,70
84,85,85,Matt Every,89,30.13,229,69
85,86,86,John Merrick,79,30.1,206,62
86,87,87,Graeme McDowell,53,30.09,113,34
87,88,88,Dustin Johnson,71,30.0,150,45
88,89,89,Mark Wilson,56,29.84,124,37
89,90,90,Tom Gillis,69,29.81,161,48
90,91,91,Jason Kokrak,78,29.76,168,50
91,92,92,Kevin Chappell,80,29.69,192,57
92,93,93,Stewart Cink,71,29.53,149,44
93,94,94,Scott Langley,79,29.5,200,59
94,95,95,Ricky Barnes,74,29.47,190,56
95,96,96,Ian Poulter,59,29.29,99,29
96,97,97,Greg Owen,73,29.17,168,49
97,98,98,Josh Teater,86,29.09,165,48
98,99,99,Ryan Moore,72,29.08,141,41
99,100,100,Andres Romero,63,29.05,148,43
100,101,101,Brendon de Jonge,110,29.03,279,81
101,102,102,Tag Ridings,69,28.93,159,46
102,103,103,Doug LaBelle II,72,28.82,170,49
103,104,104,Kevin Stadler,83,28.71,209,60
104,105,105,Robert Allenby,58,28.67,150,43
105,T106,T106,Carl Pettersson,82,28.65,178,51
106,T106,T106,Kyle Stanley,71,28.65,171,49
107,108,108,Martin Flores,83,28.64,199,57
108,T109,T109,Steven Bowditch,67,28.57,147,42
109,T109,T109,Tommy Gainey,84,28.57,224,64
110,111,111,William McGirt,75,28.44,211,60
111,T112,T112,Adam Scott,61,28.35,127,36
112,T112,T112,Gary Woodland,94,28.35,261,74
113,114,114,D.A. Points,87,28.33,180,51
114,115,115,Hunter Mahan,91,28.31,166,47
115,116,116,Jordan Spieth,82,28.3,212,60
116,117,117,Seung-Yul Noh,71,28.29,152,43
117,T118,T118,Stephen Ames,49,28.21,117,33
118,T118,T118,Ángel Cabrera,73,28.21,156,44
119,120,120,Jeff Overton,78,28.19,188,53
120,121,121,Y.E. Yang,56,28.18,110,31
121,122,122,Stuart Appleby,88,28.16,206,58
122,123,123,Graham DeLaet,94,28.15,238,67
123,124,124,Camilo Villegas,79,27.98,168,47
124,125,125,Steve LeBrun,66,27.94,136,38
125,126,126,Cameron Tringale,80,27.89,190,53
126,127,127,Jonas Blixt,76,27.88,165,46
127,128,128,Henrik Norlander,70,27.81,169,47
128,129,129,Pat Perez,69,27.75,173,48
129,130,130,Charlie Beljan,62,27.74,155,43
130,131,131,Geoff Ogilvy,57,27.66,94,26
131,132,132,Aaron Watkins,46,27.62,105,29
132,133,133,Casey Wittenberg,72,27.56,156,43
133,T134,T134,Brandt Jobe,62,27.54,138,38
134,T134,T134,Scott Piercy,78,27.54,167,46
135,136,136,Brian Harman,89,27.5,200,55
136,137,137,John Huh,88,27.47,182,50
137,138,138,Colt Knost,69,27.4,146,40
138,139,139,Cameron Percy,68,27.27,165,45
139,T140,T140,Ernie Els,63,27.21,136,37
140,T140,T140,D.H. Lee,65,27.21,147,40
141,142,142,Scott Gardiner,61,27.15,151,41
142,143,143,James Hahn,78,26.92,182,49
143,144,144,Luke Guthrie,82,26.9,171,46
144,145,145,Brad Fritsch,81,26.85,216,58
145,146,146,Trevor Immelman,73,26.83,164,44
146,147,147,Boo Weekley,100,26.73,217,58
147,148,148,Chad Campbell,78,26.63,184,49
148,149,149,George McNeill,68,26.59,173,46
149,150,150,Justin Rose,62,26.4,125,33
150,151,151,Chez Reavie,72,26.37,182,48
151,152,152,J.J. Henry,83,26.32,209,55
152,T153,T153,Will Claxton,67,25.66,152,39
153,T153,T153,Lee Westwood,70,25.66,152,39
154,155,155,Padraig Harrington,52,25.49,102,26
155,156,156,Tim Herron,45,25.44,114,29
156,157,157,Martin Laird,68,25.16,155,39
157,T158,T158,Scott Brown,65,25.0,140,35
158,T158,T158,Jim Herman,59,25.0,136,34
159,T158,T158,Jeff Maggert,63,25.0,176,44
160,T158,T158,John Rollins,77,25.0,176,44
161,162,162,Tim Clark,64,24.79,117,29
162,163,163,Nicolas Colsaerts,50,24.76,105,26
163,164,164,Roberto Castro,97,24.68,231,57
164,165,165,Darron Stiles,51,24.56,114,28
165,166,166,Bud Cauley,67,24.39,164,40
166,167,167,Johnson Wagner,64,24.24,165,40
167,168,168,Scott Stallings,79,24.23,194,47
168,169,169,Ken Duke,87,23.42,222,52
169,170,170,Nicholas Thompson,99,23.4,235,55
170,171,171,Jin Park,52,23.3,103,24
171,172,172,Andrew Svoboda,46,23.26,86,20
172,173,173,Lee Williams,62,23.13,134,31
173,174,174,Robert Karlsson,56,22.99,87,20
174,175,175,Rod Pampling,46,22.83,92,21
175,176,176,Robert Garrigus,69,22.38,143,32
176,177,177,Eric Meierdierks,48,21.05,114,24
177,178,178,Bo Van Pelt,72,21.02,157,33
178,179,179,Michael Bradley,56,20.54,112,23
179,180,180,Vijay Singh,61,17.57,148,26
