,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
0,1,1,William McGirt,0.85,2,234
1,2,2,Scott Brown,1.01,2,198
2,3,3,Jason Day,1.11,4,360
3,T4,T4,Bud Cauley,1.23,2,162
4,T4,T4,Andres Romero,1.23,2,162
5,T6,T6,Greg Chalmers,1.28,3,234
6,T6,T6,Rory McIlroy,1.28,3,234
7,8,8,Bill Haas,1.31,4,306
8,T9,T9,Jason Bohn,1.39,3,216
9,T9,T9,Justin Bolli,1.39,1,72
10,T11,T11,Keegan Bradley,1.46,5,342
11,T11,T11,Gary Woodland,1.46,5,342
12,13,13,Michael Thompson,1.52,3,198
13,T14,T14,Brian Harman,1.59,4,252
14,T14,T14,Matt Kuchar,1.59,6,378
15,T14,T14,D.J. Trahan,1.59,2,126
16,T14,T14,Mike Weir,1.59,2,126
17,T18,T18,Bryce Molder,1.63,5,306
18,T18,T18,Chris Stroud,1.63,5,306
19,T20,T20,Martin Laird,1.71,4,234
20,T20,T20,John Rollins,1.71,4,234
21,22,22,Cameron Tringale,1.74,5,288
22,T23,T23,Bobby Gates,1.85,1,54
23,T23,T23,Padraig Harrington,1.85,3,162
24,T23,T23,Daniel Summerhays,1.85,5,270
25,T23,T23,Aaron Watkins,1.85,1,54
26,T27,T27,Steven Bowditch,2.02,4,198
27,T27,T27,Morgan Hoffmann,2.02,4,198
28,T27,T27,Shawn Stefani,2.02,4,198
29,T27,T27,Robert Streb,2.02,4,198
30,T31,T31,Brian Gay,2.08,6,288
31,T31,T31,Charl Schwartzel,2.08,6,288
32,T31,T31,Bubba Watson,2.08,6,288
33,T34,T34,Doug LaBelle II,2.14,5,234
34,T34,T34,George McNeill,2.14,5,234
35,36,36,Jordan Spieth,2.16,7,324
36,T37,T37,J.J. Henry,2.22,6,270
37,T37,T37,Jin Park,2.22,2,90
38,T37,T37,Camilo Villegas,2.22,6,270
