,Total_1_Putts_-_20-25_RANK THIS WEEK,Total_1_Putts_-_20-25_RANK LAST WEEK,Total_1_Putts_-_20-25_PLAYER NAME,Total_1_Putts_-_20-25_ROUNDS,Total_1_Putts_-_20-25_TOTAL,Total_1_Putts_-_20-25_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_20-25_PCT OF ALL 1-PUTTS
40,T41,T41,Stuart Appleby,88,13,576,2.3
41,T41,T41,Jonas Blixt,76,13,513,2.5
42,T41,T41,Stewart Cink,71,13,361,3.6
43,T41,T41,Martin Flores,83,13,554,2.3
44,T41,T41,John Huh,88,13,506,2.6
45,T41,T41,Ben Kohles,75,13,412,3.2
46,T41,T41,Doug LaBelle II,72,13,423,3.1
47,T41,T41,"Ted Potter, Jr.",65,13,400,3.3
48,T41,T41,Scott Stallings,79,13,491,2.6
49,T41,T41,Robert Streb,75,13,425,3.1
50,T41,T41,Josh Teater,86,13,440,3.0
51,T41,T41,Camilo Villegas,79,13,472,2.8
52,T53,T53,Ken Duke,87,12,538,2.2
53,T53,T53,Brad Fritsch,81,12,475,2.5
54,T53,T53,Scott Gardiner,61,12,346,3.5
55,T53,T53,Brian Harman,89,12,552,2.2
56,T53,T53,David Hearn,88,12,554,2.2
57,T53,T53,Justin Hicks,79,12,437,2.7
58,T53,T53,David Lynn,70,12,408,2.9
59,T53,T53,Jeff Maggert,63,12,396,3.0
60,T53,T53,John Merrick,79,12,458,2.6
61,T53,T53,Alistair Presnell,59,12,331,3.6
62,T53,T53,Brandt Snedeker,79,12,463,2.6
63,T53,T53,Brendan Steele,86,12,520,2.3
64,T53,T53,Daniel Summerhays,83,12,554,2.2
65,T53,T53,Gary Woodland,94,12,574,2.1
66,T67,T67,Stephen Ames,49,11,335,3.3
67,T67,T67,Kevin Chappell,80,11,464,2.4
68,T67,T67,Brian Davis,91,11,634,1.7
69,T67,T67,Jason Day,86,11,464,2.4
70,T67,T67,Brendon de Jonge,110,11,656,1.7
71,T67,T67,Martin Kaymer,61,11,273,4.0
72,T67,T67,Martin Laird,68,11,345,3.2
73,T67,T67,Justin Leonard,86,11,571,1.9
74,T67,T67,David Lingmerth,68,11,426,2.6
75,T67,T67,William McGirt,75,11,507,2.2
76,T67,T67,Carl Pettersson,82,11,447,2.5
77,T67,T67,Andres Romero,63,11,387,2.8
78,T67,T67,Michael Thompson,66,11,364,3.0
79,T67,T67,Jimmy Walker,84,11,552,2.0
80,T81,T81,Steven Bowditch,67,10,443,2.3
81,T81,T81,Chad Campbell,78,10,470,2.1
82,T81,T81,Rickie Fowler,75,10,439,2.3
83,T81,T81,Jim Furyk,80,10,448,2.2
84,T81,T81,Tommy Gainey,84,10,535,1.9
85,T81,T81,Bill Haas,85,10,467,2.1
86,T81,T81,J.J. Henry,83,10,451,2.2
87,T81,T81,Charley Hoffman,84,10,518,1.9
88,T81,T81,Zach Johnson,84,10,464,2.2
89,T81,T81,Colt Knost,69,10,412,2.4
90,T81,T81,David Mathis,71,10,403,2.5
91,T81,T81,Henrik Norlander,70,10,392,2.6
92,T81,T81,Ryan Palmer,79,10,518,1.9
93,T81,T81,D.A. Points,87,10,488,2.0
94,T81,T81,Rory Sabbatini,86,10,508,2.0
95,T81,T81,Webb Simpson,92,10,512,2.0
96,T81,T81,Kyle Stanley,71,10,392,2.6
97,T81,T81,Johnson Wagner,64,10,347,2.9
98,T81,T81,Charlie Wi,75,10,500,2.0
99,T81,T81,Mark Wilson,56,10,323,3.1
100,T81,T81,Tiger Woods,61,10,330,3.0
101,T102,T102,Robert Allenby,58,9,343,2.6
102,T102,T102,Charlie Beljan,62,9,365,2.5
103,T102,T102,Scott Brown,65,9,378,2.4
104,T102,T102,Roberto Castro,97,9,579,1.6
105,T102,T102,Ben Crane,62,9,405,2.2
106,T102,T102,Lucas Glover,65,9,332,2.7
107,T102,T102,James Hahn,78,9,469,1.9
108,T102,T102,Matt Jones,83,9,519,1.7
109,T102,T102,D.H. Lee,65,9,397,2.3
110,T102,T102,Sean O'Hair,56,9,330,2.7
111,T102,T102,Geoff Ogilvy,57,9,302,3.0
112,T102,T102,Henrik Stenson,65,9,298,3.0
113,T102,T102,Bo Van Pelt,72,9,369,2.4
114,T115,T115,Jason Bohn,70,8,479,1.7
115,T115,T115,Bud Cauley,67,8,373,2.1
116,T115,T115,Tim Clark,64,8,336,2.4
117,T115,T115,Ben Curtis,59,8,317,2.5
118,T115,T115,Luke Donald,60,8,356,2.2
119,T115,T115,Brian Gay,79,8,589,1.4
120,T115,T115,Tom Gillis,69,8,433,1.8
121,T115,T115,Tim Herron,45,8,318,2.5
122,T115,T115,Freddie Jacobson,63,8,360,2.2
123,T115,T115,Brandt Jobe,62,8,352,2.3
124,T115,T115,Dustin Johnson,71,8,355,2.3
125,T115,T115,Steve LeBrun,66,8,351,2.3
126,T115,T115,Troy Matteson,68,8,401,2.0
127,T115,T115,Phil Mickelson,78,8,461,1.7
128,T115,T115,Seung-Yul Noh,71,8,411,1.9
129,T115,T115,Justin Rose,62,8,320,2.5
130,T115,T115,David Toms,49,8,219,3.7
131,T115,T115,Y.E. Yang,56,8,298,2.7
132,T133,T133,Nicolas Colsaerts,50,7,218,3.2
133,T133,T133,Jason Dufner,78,7,429,1.6
134,T133,T133,Derek Ernst,58,7,320,2.2
135,T133,T133,Sergio Garcia,65,7,348,2.0
136,T133,T133,Ryo Ishikawa,72,7,343,2.0
137,T133,T133,Marc Leishman,77,7,458,1.5
138,T133,T133,Luke List,65,7,369,1.9
139,T133,T133,George McNeill,68,7,432,1.6
140,T133,T133,Ryan Moore,72,7,411,1.7
141,T133,T133,Greg Owen,73,7,418,1.7
142,T133,T133,Jin Park,52,7,305,2.3
143,T133,T133,Darron Stiles,51,7,302,2.3
144,T133,T133,D.J. Trahan,48,7,253,2.8
145,T133,T133,Bubba Watson,76,7,394,1.8
146,T133,T133,Lee Westwood,70,7,349,2.0
147,T133,T133,Lee Williams,62,7,360,1.9
148,T133,T133,Casey Wittenberg,72,7,439,1.6
149,T150,T150,Ricky Barnes,74,6,406,1.5
150,T150,T150,Michael Bradley,56,6,269,2.2
151,T150,T150,K.J. Choi,85,6,445,1.3
152,T150,T150,Ernie Els,63,6,338,1.8
153,T150,T150,Robert Garrigus,69,6,314,1.9
154,T150,T150,Peter Hanson,45,6,261,2.3
155,T150,T150,Trevor Immelman,73,6,390,1.5
156,T150,T150,Ian Poulter,59,6,296,2.0
157,T150,T150,John Senden,79,6,392,1.5
158,T150,T150,Steve Stricker,51,6,274,2.2
159,T150,T150,Brian Stuard,78,6,431,1.4
160,T150,T150,Andrew Svoboda,46,6,233,2.6
161,T150,T150,Aaron Watkins,46,6,251,2.4
162,T163,T163,Will Claxton,67,5,346,1.4
163,T163,T163,Bobby Gates,49,5,252,2.0
164,T163,T163,Fabián Gómez,65,5,393,1.3
165,T163,T163,Jim Herman,59,5,275,1.8
166,T163,T163,Robert Karlsson,56,5,262,1.9
167,T163,T163,Richard Lee,81,5,508,1.0
168,T163,T163,Graeme McDowell,53,5,275,1.8
169,T163,T163,Cameron Percy,68,5,395,1.3
170,T163,T163,Dicky Pride,71,5,404,1.2
171,T163,T163,Adam Scott,61,5,294,1.7
172,T163,T163,Vijay Singh,61,5,279,1.8
173,T174,T174,Justin Bolli,59,4,327,1.2
174,T174,T174,Padraig Harrington,52,4,263,1.5
175,T174,T174,Eric Meierdierks,48,4,222,1.8
176,T177,T177,Rod Pampling,46,3,236,1.3
177,T177,T177,Shawn Stefani,63,3,365,0.8
178,T177,T177,Vaughn Taylor,50,3,307,1.0
179,180,180,Mike Weir,60,2,373,0.5
