,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
58,59,59,D.J. Trahan,48,31.25,80,25
59,60,60,Sergio Garcia,65,31.11,90,28
60,61,61,Ryan Moore,72,31.07,103,32
61,62,62,Shawn Stefani,63,31.03,87,27
62,63,63,Peter Hanson,45,30.99,71,22
63,64,64,Martin Kaymer,61,30.86,81,25
64,65,65,Scott Langley,79,30.82,146,45
65,66,66,Matt Kuchar,93,30.71,140,43
66,67,67,Richard Lee,81,30.56,144,44
67,68,68,Ben Crane,62,30.53,95,29
68,69,69,Webb Simpson,92,30.43,138,42
69,70,70,Michael Thompson,66,30.34,89,27
70,71,71,Ben Curtis,59,30.14,73,22
71,T72,T72,Ben Kohles,75,30.0,130,39
72,T72,T72,Tag Ridings,69,30.0,110,33
73,T72,T72,Brian Stuard,78,30.0,130,39
74,75,75,Greg Chalmers,77,29.92,127,38
75,76,76,Doug LaBelle II,72,29.91,107,32
76,77,77,Brian Harman,89,29.85,134,40
77,78,78,Phil Mickelson,78,29.75,121,36
78,79,79,Graham DeLaet,94,29.73,185,55
79,T80,T80,Ryo Ishikawa,72,29.63,108,32
80,T80,T80,Chris Stroud,88,29.63,135,40
81,82,82,Chris Kirk,89,29.59,169,50
82,83,83,Ian Poulter,59,29.41,68,20
83,84,84,Carl Pettersson,82,29.37,126,37
84,85,85,Ricky Barnes,74,29.33,150,44
85,86,86,Fabián Gómez,65,29.31,116,34
86,87,87,Charlie Beljan,62,29.29,99,29
87,88,88,Daniel Summerhays,83,29.17,144,42
88,89,89,Tom Gillis,69,29.13,103,30
89,90,90,Justin Bolli,59,29.07,86,25
90,91,91,Derek Ernst,58,29.03,93,27
91,92,92,James Hahn,78,29.01,131,38
92,93,93,Jonas Blixt,76,28.97,107,31
93,94,94,Stuart Appleby,88,28.95,152,44
94,95,95,Stewart Cink,71,28.85,104,30
95,96,96,D.A. Points,87,28.8,125,36
96,97,97,Geoff Ogilvy,57,28.79,66,19
97,98,98,Charley Hoffman,84,28.78,139,40
98,99,99,Keegan Bradley,88,28.76,153,44
99,100,100,Matt Every,89,28.74,174,50
100,101,101,Brandt Jobe,62,28.72,94,27
101,102,102,Tommy Gainey,84,28.67,143,41
102,T103,T103,Jason Day,86,28.57,105,30
103,T103,T103,Scott Piercy,78,28.57,119,34
104,105,105,John Merrick,79,28.47,144,41
105,106,106,Jeff Overton,78,28.36,134,38
106,107,107,Ernie Els,63,28.28,99,28
107,108,108,Justin Rose,62,28.26,92,26
108,109,109,Charles Howell III,87,28.15,135,38
109,110,110,Josh Teater,86,28.0,125,35
110,111,111,Jordan Spieth,82,27.98,168,47
111,112,112,Steven Bowditch,67,27.96,93,26
112,113,113,Camilo Villegas,79,27.91,129,36
113,114,114,Will Claxton,67,27.84,97,27
114,115,115,Graeme McDowell,53,27.71,83,23
115,116,116,Russell Henley,80,27.68,112,31
116,117,117,Jerry Kelly,75,27.56,127,35
117,118,118,Bubba Watson,76,27.42,124,34
118,119,119,Bud Cauley,67,27.19,114,31
119,120,120,Roberto Castro,97,27.11,166,45
120,121,121,Gary Woodland,94,27.03,185,50
121,122,122,Martin Flores,83,26.9,145,39
122,123,123,Stephen Ames,49,26.58,79,21
123,T124,T124,J.J. Henry,83,26.47,136,36
124,T124,T124,Tim Herron,45,26.47,68,18
125,126,126,Casey Wittenberg,72,26.42,106,28
126,127,127,Brendon de Jonge,110,26.39,216,57
127,128,128,Chad Campbell,78,26.28,137,36
128,129,129,Seung-Yul Noh,71,26.13,111,29
129,130,130,"Ted Potter, Jr.",65,25.93,108,28
130,131,131,Scott Gardiner,61,25.89,112,29
131,132,132,Martin Laird,68,25.84,89,23
132,133,133,Jimmy Walker,84,25.79,159,41
133,134,134,Kyle Stanley,71,25.76,132,34
134,T135,T135,Kevin Chappell,80,25.69,144,37
135,T135,T135,William McGirt,75,25.69,144,37
136,137,137,Hunter Mahan,91,25.64,117,30
137,138,138,Jason Kokrak,78,25.58,129,33
138,139,139,Chez Reavie,72,25.55,137,35
139,140,140,Padraig Harrington,52,25.35,71,18
140,141,141,Ángel Cabrera,73,25.23,107,27
141,142,142,Pat Perez,69,25.2,123,31
142,143,143,Kevin Stadler,83,25.16,155,39
143,T144,T144,Robert Karlsson,56,25.0,64,16
144,T144,T144,Steve LeBrun,66,25.0,96,24
145,T144,T144,Jeff Maggert,63,25.0,136,34
146,147,147,Boo Weekley,100,24.84,157,39
147,148,148,Cameron Tringale,80,24.64,138,34
148,149,149,Jin Park,52,24.62,65,16
149,150,150,Andres Romero,63,24.47,94,23
150,151,151,D.H. Lee,65,24.18,91,22
151,152,152,Brad Fritsch,81,24.16,149,36
152,153,153,George McNeill,68,24.0,125,30
153,154,154,Robert Allenby,58,23.96,96,23
154,155,155,Scott Brown,65,23.86,88,21
155,T156,T156,Bobby Gates,49,23.81,63,15
156,T156,T156,Trevor Immelman,73,23.81,126,30
157,T156,T156,Andrew Svoboda,46,23.81,63,15
158,159,159,John Rollins,77,23.77,122,29
159,160,160,Lee Westwood,70,23.64,110,26
160,161,161,Ken Duke,87,23.38,154,36
161,162,162,Henrik Norlander,70,23.08,117,27
162,163,163,Jim Herman,59,22.73,88,20
163,164,164,John Huh,88,22.63,137,31
164,165,165,Eric Meierdierks,48,22.54,71,16
165,166,166,Lee Williams,62,22.35,85,19
166,167,167,Darron Stiles,51,22.22,72,16
167,168,168,Robert Garrigus,69,21.9,105,23
168,169,169,Colt Knost,69,21.74,92,20
169,170,170,Cameron Percy,68,21.62,111,24
170,171,171,Luke Guthrie,82,21.49,121,26
171,172,172,Rod Pampling,46,21.13,71,15
172,173,173,Nicholas Thompson,99,20.34,177,36
173,174,174,Tim Clark,64,20.24,84,17
174,T175,T175,Michael Bradley,56,20.0,75,15
175,T175,T175,Nicolas Colsaerts,50,20.0,70,14
176,177,177,Johnson Wagner,64,19.82,111,22
177,178,178,Scott Stallings,79,18.25,137,25
178,179,179,Vijay Singh,61,18.18,110,20
179,180,180,Bo Van Pelt,72,17.43,109,19
