,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
45,T46,T46,Greg Chalmers,77,0.78,1.0,128,99.2
46,T46,T46,Bob Estes,66,0.78,1.0,128,99.2
47,T48,T48,Marc Leishman,77,0.83,1.0,121,99.1
48,T48,T48,Justin Leonard,86,0.83,1.0,121,99.1
49,T48,T48,Tag Ridings,69,0.83,1.0,121,99.1
50,T51,T51,Will Claxton,67,0.85,1.0,117,99.1
51,T51,T51,Jordan Spieth,82,0.85,1.0,118,99.1
52,T53,T53,Bill Haas,85,0.87,1.0,115,99.1
53,T53,T53,Kevin Streelman,86,0.87,1.0,115,99.1
54,T55,T55,Bud Cauley,67,0.88,1.0,113,99.1
55,T55,T55,Rickie Fowler,75,0.88,1.0,114,99.1
56,T55,T55,David Lynn,70,0.88,1.0,114,99.1
57,T58,T58,David Mathis,71,0.9,1.0,111,99.1
58,T58,T58,Phil Mickelson,78,0.9,1.0,111,99.1
59,60,60,Aaron Baddeley,68,0.91,1.0,110,99.0
60,61,61,Fabián Gómez,65,0.93,1.0,107,99.0
61,T62,T62,Stewart Cink,71,0.94,1.0,106,99.0
62,T62,T62,Jason Dufner,78,0.94,1.0,106,99.0
63,64,64,Ben Crane,62,0.96,1.0,104,99.0
64,T65,T65,Dustin Johnson,71,0.97,1.0,103,99.0
65,T65,T65,Seung-Yul Noh,71,0.97,1.0,103,99.0
66,T65,T65,Brandt Snedeker,79,0.97,1.0,103,99.0
67,68,68,Martin Laird,68,0.98,1.0,102,99.0
68,69,69,Colt Knost,69,0.99,1.0,101,99.0
69,70,70,Josh Teater,86,1.0,1.0,100,99.0
70,71,71,Mark Wilson,56,1.04,1.0,96,98.9
71,T72,T72,Tim Clark,64,1.05,1.0,95,98.9
72,T72,T72,David Lingmerth,68,1.05,1.0,95,98.9
73,T74,T74,Steve LeBrun,66,1.08,1.0,93,98.9
74,T74,T74,Vijay Singh,61,1.08,1.0,93,98.9
75,76,76,Brian Davis,91,1.1,2.0,181,98.9
76,T77,T77,Michael Bradley,56,1.14,1.0,88,98.8
77,T77,T77,Bo Van Pelt,72,1.14,1.0,88,98.8
78,T77,T77,Johnson Wagner,64,1.14,1.0,88,98.8
79,80,80,Andres Romero,63,1.16,1.0,86,98.8
80,T81,T81,Derek Ernst,58,1.18,1.0,85,98.8
81,T81,T81,Mike Weir,60,1.18,1.0,85,98.8
82,83,83,Morgan Hoffmann,64,1.19,1.0,84,98.8
83,84,84,Jin Park,52,1.27,1.0,79,98.7
84,85,85,Brian Harman,89,1.28,2.0,156,98.7
85,86,86,Martin Kaymer,61,1.3,1.0,77,98.7
86,87,87,Tiger Woods,61,1.32,1.0,76,98.6
87,88,88,Brendan Steele,86,1.35,2.0,148,98.6
88,89,89,John Rollins,77,1.36,2.0,147,98.6
89,90,90,John Huh,88,1.37,2.0,146,98.6
90,T91,T91,Freddie Jacobson,63,1.39,1.0,72,98.6
91,T91,T91,Rod Pampling,46,1.39,1.0,72,98.6
92,T91,T91,Nick Watney,88,1.39,2.0,144,98.6
93,94,94,Justin Hicks,79,1.42,2.0,141,98.5
94,95,95,Jason Kokrak,78,1.44,2.0,139,98.5
95,96,96,Daniel Summerhays,83,1.48,2.0,135,98.5
96,97,97,Greg Owen,73,1.52,2.0,132,98.4
97,T98,T98,Graeme McDowell,53,1.54,1.0,65,98.4
98,T98,T98,Pat Perez,69,1.54,2.0,130,98.4
99,T100,T100,Matt Jones,83,1.55,2.0,129,98.4
100,T100,T100,Jeff Overton,78,1.55,2.0,129,98.4
101,102,102,Jim Furyk,80,1.56,2.0,128,98.4
102,T103,T103,Nicolas Colsaerts,50,1.59,1.0,63,98.4
103,T103,T103,Richard Lee,81,1.59,2.0,126,98.4
104,105,105,Dicky Pride,71,1.63,2.0,123,98.3
105,T106,T106,Robert Karlsson,56,1.64,1.0,61,98.3
106,T106,T106,Scott Stallings,79,1.64,2.0,122,98.3
107,108,108,Brad Fritsch,81,1.65,2.0,121,98.3
108,T109,T109,James Driscoll,76,1.67,2.0,120,98.3
109,T109,T109,Geoff Ogilvy,57,1.67,1.0,60,98.3
110,111,111,Henrik Norlander,70,1.69,2.0,118,98.3
111,112,112,Charlie Wi,75,1.72,2.0,116,98.2
112,113,113,Boo Weekley,100,1.73,3.0,173,98.2
113,114,114,Jerry Kelly,75,1.74,2.0,115,98.2
114,115,115,K.J. Choi,85,1.75,2.0,114,98.2
115,116,116,Trevor Immelman,73,1.79,2.0,112,98.2
116,117,117,Casey Wittenberg,72,1.85,2.0,108,98.1
117,118,118,Billy Horschel,96,1.86,3.0,161,98.1
118,119,119,Aaron Watkins,46,1.89,1.0,53,98.1
119,120,120,Robert Allenby,58,1.9,2.0,105,98.1
120,121,121,Scott Brown,65,1.96,2.0,102,98.0
121,122,122,Gary Woodland,94,1.97,3.0,152,98.0
122,123,123,Robert Garrigus,69,2.0,2.0,100,98.0
123,124,124,Sean O'Hair,56,2.02,2.0,99,97.9
124,125,125,Ángel Cabrera,73,2.04,2.0,98,97.9
125,126,126,Ryan Palmer,79,2.05,3.0,146,97.9
126,127,127,Justin Bolli,59,2.06,2.0,97,97.9
127,128,128,David Hearn,88,2.08,3.0,144,97.9
128,129,129,Luke List,65,2.11,2.0,95,97.8
129,130,130,Jim Herman,59,2.17,2.0,92,97.8
130,131,131,Brandt Jobe,62,2.2,2.0,91,97.8
131,132,132,Sangmoon Bae,83,2.31,3.0,130,97.6
132,133,133,Ken Duke,87,2.34,4.0,171,97.6
133,134,134,William McGirt,75,2.38,3.0,126,97.6
134,135,135,Camilo Villegas,79,2.4,3.0,125,97.6
135,136,136,Russell Henley,80,2.42,3.0,124,97.5
136,137,137,Justin Rose,62,2.44,2.0,82,97.5
137,138,138,Chris Kirk,89,2.45,4.0,163,97.5
138,139,139,Scott Langley,79,2.46,3.0,122,97.5
139,140,140,Zach Johnson,84,2.47,4.0,162,97.5
140,T141,T141,Ian Poulter,59,2.5,2.0,80,97.5
141,T141,T141,Cameron Tringale,80,2.5,3.0,120,97.5
142,143,143,Luke Guthrie,82,2.52,3.0,119,97.4
143,T144,T144,Robert Streb,75,2.59,3.0,116,97.4
144,T144,T144,Chris Stroud,88,2.59,3.0,116,97.4
145,T146,T146,Ryan Moore,72,2.63,3.0,114,97.3
146,T146,T146,Y.E. Yang,56,2.63,2.0,76,97.3
147,148,148,Cameron Percy,68,2.68,3.0,112,97.3
148,149,149,Patrick Reed,83,2.78,4.0,144,97.2
149,150,150,Nicholas Thompson,99,2.84,5.0,176,97.1
150,151,151,Jason Day,86,2.86,3.0,105,97.1
151,152,152,D.J. Trahan,48,2.9,2.0,69,97.1
152,153,153,Ricky Barnes,74,3.05,4.0,131,96.9
153,154,154,Padraig Harrington,52,3.13,2.0,64,96.8
154,155,155,Ernie Els,63,3.16,3.0,95,96.8
155,156,156,Kevin Stadler,83,3.2,4.0,125,96.8
156,157,157,Tom Gillis,69,3.25,4.0,123,96.7
157,158,158,Steven Bowditch,67,3.3,3.0,91,96.7
158,159,159,Matt Every,89,3.33,5.0,150,96.6
159,160,160,Bubba Watson,76,3.36,4.0,119,96.6
160,161,161,Scott Piercy,78,3.39,4.0,118,96.6
161,162,162,Rory Sabbatini,86,3.45,5.0,145,96.5
162,163,163,Ryo Ishikawa,72,3.48,4.0,115,96.5
163,164,164,John Merrick,79,3.54,4.0,113,96.4
164,165,165,Sergio Garcia,65,3.66,3.0,82,96.3
165,T166,T166,Tommy Gainey,84,3.68,5.0,136,96.3
166,T166,T166,Webb Simpson,92,3.68,5.0,136,96.3
167,168,168,D.H. Lee,65,3.81,4.0,105,96.1
168,169,169,David Toms,49,3.95,3.0,76,96.0
169,170,170,Rory McIlroy,56,4.0,3.0,75,96.0
170,171,171,Ben Kohles,75,4.03,5.0,124,95.9
171,172,172,Erik Compton,74,4.07,5.0,123,95.9
172,173,173,Carl Pettersson,82,4.08,4.0,98,95.9
173,174,174,Charley Hoffman,84,4.17,6.0,144,95.8
174,175,175,Brian Stuard,78,4.38,6.0,137,95.6
175,176,176,"Ted Potter, Jr.",65,4.5,5.0,111,95.5
176,177,177,Lee Westwood,70,4.59,5.0,109,95.4
177,178,178,Steve Stricker,51,4.92,3.0,61,95.0
178,179,179,Charlie Beljan,62,5.0,5.0,100,95.0
179,180,180,Kyle Stanley,71,5.36,6.0,112,94.6
