,Putting_from_6_RANK THIS WEEK,Putting_from_6_RANK LAST WEEK,Putting_from_6_PLAYER NAME,Putting_from_6_ROUNDS,Putting_from_6_% MADE,Putting_from_6_ATTEMPTS,Putting_from_6_PUTTS MADE
0,1,1,Tiger Woods,61,82.93,41,34
1,2,2,William McGirt,75,82.43,74,61
2,3,3,Luke Donald,60,82.0,50,41
3,4,4,Jeff Overton,78,81.08,74,60
4,5,5,Steve LeBrun,66,80.28,71,57
5,T6,T6,Stewart Cink,71,80.0,50,40
6,T6,T6,Johnson Wagner,64,80.0,45,36
7,8,8,Casey Wittenberg,72,79.66,59,47
8,9,9,Pat Perez,69,79.63,54,43
9,10,10,Graeme McDowell,53,79.41,34,27
10,11,11,Martin Laird,68,79.25,53,42
11,12,12,Brian Harman,89,79.22,77,61
12,13,13,Greg Chalmers,77,79.17,72,57
13,14,14,Jimmy Walker,84,78.95,95,75
14,15,15,Charlie Beljan,62,78.33,60,47
15,16,16,Russell Henley,80,78.26,69,54
16,17,17,Andres Romero,63,78.13,64,50
17,18,18,Steve Stricker,51,77.78,45,35
18,19,19,Richard Lee,81,77.61,67,52
19,T20,T20,Colt Knost,69,77.19,57,44
20,T20,T20,Cameron Percy,68,77.19,57,44
21,22,22,Ben Kohles,75,77.14,70,54
22,23,23,Chris Stroud,88,77.03,74,57
23,24,24,Troy Matteson,68,76.79,56,43
24,25,25,Bo Van Pelt,72,76.67,60,46
25,26,26,David Hearn,88,76.54,81,62
26,T27,T27,Scott Stallings,79,76.47,68,52
27,T27,T27,Brian Stuard,78,76.47,51,39
28,29,29,Bill Haas,85,76.19,84,64
29,30,30,Andrew Svoboda,46,76.09,46,35
30,T31,T31,Alistair Presnell,59,75.93,54,41
31,T31,T31,Brandt Snedeker,79,75.93,54,41
32,33,33,Brian Davis,91,75.82,91,69
33,T34,T34,Morgan Hoffmann,64,75.76,66,50
34,T34,T34,"Ted Potter, Jr.",65,75.76,66,50
35,36,36,Doug LaBelle II,72,75.68,74,56
36,37,37,Marc Leishman,77,75.51,49,37
37,38,38,Robert Garrigus,69,75.47,53,40
