,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
0,1,1,Adam Scott,1.11,3,270
1,2,2,Brendon de Jonge,1.3,7,540
2,3,3,Jimmy Walker,1.39,6,432
3,4,4,Y.E. Yang,1.46,5,342
4,T5,T5,Jerry Kelly,1.52,6,396
5,T5,T5,Chez Reavie,1.52,6,396
6,T7,T7,Brian Gay,1.62,7,432
7,T7,T7,Justin Leonard,1.62,7,432
8,T9,T9,Trevor Immelman,1.69,7,414
9,T9,T9,Richard Lee,1.69,7,414
10,11,11,Billy Horschel,1.71,8,468
11,T12,T12,Bob Estes,1.85,6,324
12,T12,T12,Rod Pampling,1.85,5,270
13,T12,T12,Steve Stricker,1.85,4,216
14,T15,T15,Bryce Molder,1.93,8,414
15,T15,T15,Jordan Spieth,1.93,8,414
16,17,17,Brian Davis,1.98,10,504
17,18,18,Matt Kuchar,2.02,8,396
18,T19,T19,Jonas Blixt,2.08,9,432
19,T19,T19,Jeff Overton,2.08,9,432
20,T21,T21,Peter Hanson,2.14,5,234
21,T21,T21,Casey Wittenberg,2.14,10,468
22,T23,T23,Jason Bohn,2.17,9,414
23,T23,T23,Brandt Snedeker,2.17,9,414
24,T25,T25,J.J. Henry,2.22,10,450
25,T25,T25,Shawn Stefani,2.22,8,360
26,T25,T25,D.J. Trahan,2.22,6,270
27,28,28,Scott Gardiner,2.27,9,396
28,29,29,Charlie Beljan,2.31,10,432
29,30,30,Mike Weir,2.38,9,378
30,T31,T31,Aaron Baddeley,2.42,10,414
31,T31,T31,Fabián Gómez,2.42,10,414
32,33,33,Justin Rose,2.43,7,288
33,T34,T34,James Hahn,2.44,11,450
34,T34,T34,Kevin Streelman,2.44,11,450
35,T34,T34,Gary Woodland,2.44,11,450
36,37,37,Ernie Els,2.47,8,324
37,T38,T38,Ryan Palmer,2.53,10,396
38,T38,T38,Dicky Pride,2.53,10,396
39,T38,T38,Camilo Villegas,2.53,10,396
40,T41,T41,Matt Jones,2.55,11,432
41,T41,T41,William McGirt,2.55,11,432
42,T41,T41,John Senden,2.55,11,432
43,T44,T44,David Hearn,2.56,12,468
44,T44,T44,Scott Langley,2.56,12,468
45,T44,T44,Daniel Summerhays,2.56,12,468
46,47,47,Vaughn Taylor,2.59,7,270
47,48,48,Darron Stiles,2.63,9,342
48,T49,T49,David Lynn,2.65,10,378
49,T49,T49,Lee Williams,2.65,10,378
50,51,51,Carl Pettersson,2.66,11,414
51,T52,T52,Morgan Hoffmann,2.78,10,360
52,T52,T52,Colt Knost,2.78,12,432
53,T52,T52,Seung-Yul Noh,2.78,12,432
54,T52,T52,Lee Westwood,2.78,9,324
55,T56,T56,Ricky Barnes,2.89,13,450
56,T56,T56,Charles Howell III,2.89,13,450
57,T58,T58,Charley Hoffman,2.9,12,414
58,T58,T58,Zach Johnson,2.9,12,414
59,T58,T58,Troy Matteson,2.9,12,414
60,T58,T58,John Merrick,2.9,12,414
61,T58,T58,Tag Ridings,2.9,12,414
62,63,63,Tiger Woods,2.96,8,270
63,64,64,Chris Stroud,2.99,14,468
64,T65,T65,Stuart Appleby,3.01,13,432
65,T65,T65,Ben Kohles,3.01,13,432
66,T65,T65,Brian Stuard,3.01,13,432
67,T65,T65,Cameron Tringale,3.01,13,432
68,T69,T69,Doug LaBelle II,3.03,12,396
69,T69,T69,Sean O'Hair,3.03,12,396
70,T69,T69,Charlie Wi,3.03,12,396
71,T72,T72,Jason Day,3.06,11,360
72,T72,T72,Cameron Percy,3.06,11,360
73,74,74,Roberto Castro,3.07,16,522
74,T75,T75,Brandt Jobe,3.09,10,324
75,T75,T75,Aaron Watkins,3.09,10,324
76,77,77,Martin Flores,3.11,14,450
77,T78,T78,Luke Donald,3.13,9,288
78,T78,T78,Sergio Garcia,3.13,9,288
79,T80,T80,Marc Leishman,3.14,13,414
80,T80,T80,David Lingmerth,3.14,13,414
81,T80,T80,Scott Piercy,3.14,13,414
82,T83,T83,Robert Garrigus,3.17,12,378
83,T83,T83,Brian Harman,3.17,16,504
84,T83,T83,George McNeill,3.17,12,378
85,T83,T83,Phil Mickelson,3.17,12,378
86,T83,T83,Henrik Norlander,3.17,12,378
87,T88,T88,Graham DeLaet,3.21,15,468
88,T88,T88,Patrick Reed,3.21,15,468
89,90,90,Jin Park,3.22,11,342
90,T91,T91,Greg Chalmers,3.24,14,432
91,T91,T91,Bill Haas,3.24,14,432
92,93,93,James Driscoll,3.28,13,396
93,94,94,Luke Guthrie,3.29,16,486
94,T95,T95,Ben Crane,3.33,12,360
95,T95,T95,Padraig Harrington,3.33,9,270
96,T95,T95,Graeme McDowell,3.33,9,270
97,98,98,Matt Every,3.37,17,504
98,T99,T99,Robert Allenby,3.38,14,414
99,T99,T99,Will Claxton,3.38,14,414
100,T99,T99,David Mathis,3.38,14,414
101,T99,T99,John Rollins,3.38,14,414
102,T99,T99,Josh Teater,3.38,14,414
103,T104,T104,Stephen Ames,3.4,11,324
104,T104,T104,Freddie Jacobson,3.4,11,324
105,T104,T104,Charl Schwartzel,3.4,11,324
106,T107,T107,Jim Furyk,3.44,13,378
107,T107,T107,Tom Gillis,3.44,13,378
108,T107,T107,Alistair Presnell,3.44,13,378
109,T107,T107,Bo Van Pelt,3.44,13,378
110,T111,T111,Keegan Bradley,3.47,15,432
111,T111,T111,Kevin Chappell,3.47,15,432
112,T111,T111,Nicolas Colsaerts,3.47,10,288
113,T111,T111,Hunter Mahan,3.47,15,432
114,115,115,Bobby Gates,3.51,12,342
115,116,116,Michael Thompson,3.54,14,396
116,117,117,David Toms,3.57,9,252
117,T118,T118,Andres Romero,3.61,13,360
118,T118,T118,Bubba Watson,3.61,13,360
119,120,120,Brad Fritsch,3.62,15,414
120,121,121,Harris English,3.63,17,468
121,T122,T122,Steven Bowditch,3.7,14,378
122,T122,T122,Scott Brown,3.7,14,378
123,T122,T122,Jason Dufner,3.7,14,378
124,T122,T122,Rickie Fowler,3.7,14,378
125,T122,T122,Chris Kirk,3.7,16,432
126,T122,T122,Martin Laird,3.7,14,378
127,T122,T122,Pat Perez,3.7,14,378
128,T122,T122,Webb Simpson,3.7,16,432
129,T122,T122,Kevin Stadler,3.7,16,432
130,T122,T122,Mark Wilson,3.7,12,324
131,132,132,Brendan Steele,3.78,17,450
132,133,133,Justin Bolli,3.79,15,396
133,134,134,Andrew Svoboda,3.82,11,288
134,T135,T135,Bud Cauley,3.86,16,414
135,T135,T135,K.J. Choi,3.86,16,414
136,T135,T135,Luke List,3.86,16,414
137,138,138,Jeff Maggert,3.89,14,360
138,139,139,Scott Stallings,3.91,19,486
139,140,140,Chad Campbell,3.94,17,432
140,141,141,Ryan Moore,3.97,15,378
141,142,142,Jason Kokrak,4.0,18,450
142,143,143,Ryo Ishikawa,4.04,16,396
143,T144,T144,Tim Herron,4.07,11,270
144,T144,T144,Ian Poulter,4.07,11,270
145,T146,T146,Tim Clark,4.09,14,342
146,T146,T146,Ben Curtis,4.09,14,342
147,T148,T148,Ken Duke,4.17,21,504
148,T148,T148,Tommy Gainey,4.17,21,504
149,T148,T148,D.A. Points,4.17,21,504
150,151,151,Nicholas Thompson,4.21,22,522
151,T152,T152,Dustin Johnson,4.23,16,378
152,T152,T152,"Ted Potter, Jr.",4.23,16,378
153,T154,T154,Robert Karlsson,4.25,13,306
154,T154,T154,Henrik Stenson,4.25,13,306
155,156,156,D.H. Lee,4.29,17,396
156,157,157,Eric Meierdierks,4.32,14,324
157,T158,T158,Russell Henley,4.35,18,414
158,T158,T158,Greg Owen,4.35,18,414
159,160,160,Robert Streb,4.4,19,432
160,T161,T161,Steve LeBrun,4.44,16,360
161,T161,T161,Nick Watney,4.44,20,450
162,163,163,Sangmoon Bae,4.49,21,468
163,164,164,Martin Kaymer,4.51,13,288
164,165,165,Erik Compton,4.63,20,432
