,Putting_Average_RANK THIS WEEK,Putting_Average_RANK LAST WEEK,Putting_Average_PLAYER NAME,Putting_Average_ROUNDS,Putting_Average_AVG,Putting_Average_GIR PUTTS,Putting_Average_GREENS HIT,Putting_Average_BIRDIE CONVERSION,Putting_Average_GIR RANK
43,T44,T44,Russell Henley,80,1.7619999999999998,1589,902,31.11,116
44,T44,T44,Kevin Stadler,83,1.7619999999999998,1727,980,30.49,8
45,46,46,Gary Woodland,94,1.7630000000000001,1913,1085,30.74,36
46,T47,T47,Stephen Ames,49,1.764,951,539,29.74,T170
47,T47,T47,Camilo Villegas,79,1.764,1589,901,30.21,T40
48,T49,T49,Peter Hanson,45,1.766,837,474,30.23,169
49,T49,T49,D.H. Lee,65,1.766,1363,772,28.74,67
50,T49,T49,Carl Pettersson,82,1.766,1582,896,28.67,154
51,T52,T52,Jim Furyk,80,1.767,1695,959,27.69,14
52,T52,T52,Brian Harman,89,1.767,1693,958,28.14,146
53,T54,T54,Bob Estes,66,1.768,1363,771,27.5,97
54,T54,T54,Fabián Gómez,65,1.768,1326,750,29.81,T118
55,T54,T54,Rory Sabbatini,86,1.768,1768,1000,32.5,23
56,T54,T54,Vaughn Taylor,50,1.768,930,526,32.13,135
57,T58,T58,Ernie Els,63,1.7690000000000001,1219,689,28.4,163
58,T58,T58,Aaron Watkins,46,1.7690000000000001,872,493,29.21,152
59,T60,T60,Keegan Bradley,88,1.771,1845,1042,30.7,49
60,T60,T60,Matt Jones,83,1.771,1746,986,30.08,T64
61,T62,T62,Scott Piercy,78,1.7719999999999998,1490,841,31.03,150
62,T62,T62,David Toms,49,1.7719999999999998,893,504,28.14,T130
63,T64,T64,Brendon de Jonge,110,1.7730000000000001,2416,1363,28.33,10
64,T64,T64,Ken Duke,87,1.7730000000000001,1752,988,27.72,141
65,T64,T64,Jerry Kelly,75,1.7730000000000001,1566,883,27.27,87
66,T64,T64,Jason Kokrak,78,1.7730000000000001,1635,922,30.02,80
67,T64,T64,David Lingmerth,68,1.7730000000000001,1372,774,30.92,138
68,T64,T64,Pat Perez,69,1.7730000000000001,1495,843,29.37,T18
69,T64,T64,John Rollins,77,1.7730000000000001,1571,886,28.54,30
70,71,71,Roberto Castro,97,1.774,2085,1175,29.28,33
71,T72,T72,D.A. Points,87,1.775,1745,983,29.77,143
72,T72,T72,Adam Scott,61,1.775,1319,743,29.21,11
73,T72,T72,Scott Stallings,79,1.775,1631,919,29.88,104
74,T75,T75,William McGirt,75,1.776,1566,882,28.15,88
75,T75,T75,John Merrick,79,1.776,1680,946,27.28,T50
76,T77,T77,Bill Haas,85,1.777,1821,1025,27.65,21
77,T77,T77,Colt Knost,69,1.777,1283,722,26.15,164
78,T79,T79,Martin Flores,83,1.778,1741,979,29.35,84
79,T79,T79,Dustin Johnson,71,1.778,1495,841,31.35,39
80,T79,T79,David Lynn,70,1.778,1380,776,26.93,147
81,T82,T82,Jonas Blixt,76,1.7790000000000001,1482,833,27.4,173
82,T82,T82,Chez Reavie,72,1.7790000000000001,1539,865,27.2,T40
83,T82,T82,Tag Ridings,69,1.7790000000000001,1370,770,27.83,74
84,T82,T82,Josh Teater,86,1.7790000000000001,1747,982,29.23,T50
85,T86,T86,Brad Fritsch,81,1.78,1643,923,30.0,46
86,T86,T86,Tommy Gainey,84,1.78,1643,923,29.32,172
87,T88,T88,Steven Bowditch,67,1.781,1291,725,31.86,161
88,T88,T88,Jason Dufner,78,1.781,1667,936,28.62,26
89,T88,T88,Justin Rose,62,1.781,1325,744,30.28,9
90,T91,T91,"Ted Potter, Jr.",65,1.7819999999999998,1262,708,28.05,107
91,T91,T91,Cameron Tringale,80,1.7819999999999998,1720,965,27.73,35
92,T93,T93,Justin Bolli,59,1.7830000000000001,1079,605,27.98,T170
93,T93,T93,Luke Guthrie,82,1.7830000000000001,1674,939,29.88,132
94,T93,T93,Tim Herron,45,1.7830000000000001,863,484,27.33,177
95,T93,T93,Zach Johnson,84,1.7830000000000001,1815,1018,27.76,15
96,T93,T93,Richard Lee,81,1.7830000000000001,1644,922,27.14,52
97,98,98,Henrik Stenson,65,1.784,1479,829,29.35,1
98,T99,T99,Hunter Mahan,91,1.785,1846,1034,29.07,25
99,T99,T99,Ian Poulter,59,1.785,1082,606,26.57,136
100,T99,T99,Bo Van Pelt,72,1.785,1476,827,28.24,81
101,102,102,Bud Cauley,67,1.786,1291,723,28.19,126
102,T103,T103,Scott Brown,65,1.787,1340,750,27.41,T118
103,T103,T103,Shawn Stefani,63,1.787,1290,722,28.33,129
104,T105,T105,Stuart Appleby,88,1.788,1763,986,26.9,92
105,T105,T105,Erik Compton,74,1.788,1550,867,28.09,93
106,T105,T105,Ryan Moore,72,1.788,1470,822,29.23,114
107,T105,T105,Dicky Pride,71,1.788,1389,777,26.58,110
108,T109,T109,Tim Clark,64,1.7890000000000001,1218,681,27.39,159
109,T109,T109,Ben Crane,62,1.7890000000000001,1195,668,27.03,121
110,T109,T109,Marc Leishman,77,1.7890000000000001,1614,902,27.25,94
111,T109,T109,Cameron Percy,68,1.7890000000000001,1397,781,27.44,76
112,T109,T109,Kevin Streelman,86,1.7890000000000001,1839,1028,28.36,T54
113,T114,T114,Robert Streb,75,1.79,1500,838,27.6,82
114,T114,T114,Y.E. Yang,56,1.79,1131,632,26.9,T144
115,T116,T116,K.J. Choi,85,1.791,1784,996,26.53,71
116,T116,T116,Scott Langley,79,1.791,1547,864,26.19,120
117,T116,T116,Jeff Maggert,63,1.791,1352,755,27.32,47
118,T116,T116,Darron Stiles,51,1.791,983,549,26.19,153
119,T116,T116,Brian Stuard,78,1.791,1569,876,26.89,75
120,T116,T116,Andrew Svoboda,46,1.791,935,522,26.15,70
121,122,122,Seung-Yul Noh,71,1.7919999999999998,1389,775,28.77,115
122,T123,T123,Justin Hicks,79,1.7930000000000001,1660,926,27.57,12
123,T123,T123,Henrik Norlander,70,1.7930000000000001,1479,825,27.95,31
124,125,125,Bubba Watson,76,1.795,1637,912,30.41,5
125,126,126,Scott Gardiner,61,1.796,1223,681,27.35,117
126,T127,T127,Rod Pampling,46,1.797,877,488,27.25,106
127,T127,T127,Jin Park,52,1.797,1026,571,27.07,137
128,T129,T129,Kevin Chappell,80,1.798,1712,952,28.84,60
129,T129,T129,Brendan Steele,86,1.798,1751,974,28.29,66
130,T129,T129,Nicholas Thompson,99,1.798,2174,1209,28.69,20
131,T129,T129,Casey Wittenberg,72,1.798,1408,783,24.65,158
132,T133,T133,Graham DeLaet,94,1.7990000000000002,2146,1193,29.34,3
133,T133,T133,D.J. Trahan,48,1.7990000000000002,1011,562,27.76,T18
134,T135,T135,Luke List,65,1.8,1233,685,29.52,149
135,T135,T135,George McNeill,68,1.8,1438,799,27.6,89
136,T137,T137,Brandt Jobe,62,1.801,1241,689,26.35,T64
137,T137,T137,Martin Laird,68,1.801,1403,779,27.16,T130
138,T137,T137,David Mathis,71,1.801,1381,767,27.15,133
139,T137,T137,Troy Matteson,68,1.801,1387,770,24.41,100
140,T137,T137,Graeme McDowell,53,1.801,996,553,26.27,T144
141,T137,T137,Alistair Presnell,59,1.801,1151,639,27.74,151
142,T137,T137,Michael Thompson,66,1.801,1322,734,25.21,162
143,144,144,Ben Kohles,75,1.8019999999999998,1503,834,25.75,90
144,T145,T145,Chad Campbell,78,1.8030000000000002,1653,917,26.32,34
145,T145,T145,Tom Gillis,69,1.8030000000000002,1280,710,26.69,175
146,T145,T145,Padraig Harrington,52,1.8030000000000002,968,537,26.44,174
147,T145,T145,Lee Williams,62,1.8030000000000002,1201,666,25.49,T165
148,149,149,Robert Allenby,58,1.804,1135,629,26.04,148
149,150,150,Boo Weekley,100,1.805,2254,1249,27.87,6
150,151,151,Nick Watney,88,1.808,1917,1060,28.5,13
151,152,152,Stewart Cink,71,1.8090000000000002,1567,866,28.32,22
152,T153,T153,Derek Ernst,58,1.811,1208,667,26.28,122
153,T153,T153,John Huh,88,1.811,1911,1055,26.29,45
154,155,155,John Senden,79,1.8119999999999998,1678,926,26.89,68
155,T156,T156,Ricky Barnes,74,1.8130000000000002,1610,888,25.03,4
156,T156,T156,Steve LeBrun,66,1.8130000000000002,1365,753,27.13,28
157,T158,T158,J.J. Henry,83,1.814,1798,991,24.22,17
158,T158,T158,Jim Herman,59,1.814,1221,673,28.02,16
159,T160,T160,Ángel Cabrera,73,1.8159999999999998,1551,854,28.25,95
160,T160,T160,Ryo Ishikawa,72,1.8159999999999998,1511,832,25.78,62
161,T160,T160,Lee Westwood,70,1.8159999999999998,1471,810,28.22,91
162,T163,T163,Ben Curtis,59,1.818,1191,655,24.92,123
163,T163,T163,Mark Wilson,56,1.818,1127,620,24.23,T56
164,165,165,Robert Karlsson,56,1.819,1075,591,27.29,139
165,T166,T166,Bobby Gates,49,1.8230000000000002,928,509,23.43,142
166,T166,T166,Greg Owen,73,1.8230000000000002,1531,840,27.62,77
167,T168,T168,Martin Kaymer,61,1.824,1235,677,27.41,99
168,T168,T168,Sean O'Hair,56,1.824,1140,625,25.64,160
169,170,170,Geoff Ogilvy,57,1.8259999999999998,1165,638,27.32,155
170,T171,T171,Charlie Beljan,62,1.827,1317,721,27.92,105
171,T171,T171,Will Claxton,67,1.827,1361,745,25.4,78
172,173,173,Michael Bradley,56,1.83,1133,619,24.6,59
173,174,174,Lucas Glover,65,1.8330000000000002,1424,777,27.26,T54
174,175,175,Johnson Wagner,64,1.837,1277,695,23.81,112
175,176,176,Trevor Immelman,73,1.838,1518,826,22.67,53
176,177,177,Kyle Stanley,71,1.841,1585,861,26.81,32
177,178,178,Eric Meierdierks,48,1.844,1016,551,25.73,48
178,179,179,Nicolas Colsaerts,50,1.855,1048,565,24.33,38
179,180,180,Vijay Singh,61,1.8880000000000001,1433,759,22.27,7
