,Putting_from_-_15-20_RANK THIS WEEK,Putting_from_-_15-20_RANK LAST WEEK,Putting_from_-_15-20_PLAYER NAME,Putting_from_-_15-20_ROUNDS,Putting_from_-_15-20_% MADE,Putting_from_-_15-20_ATTEMPTS,Putting_from_-_15-20_PUTTS MADE
43,44,44,Cameron Tringale,80,20.0,120,24
44,45,45,Darron Stiles,51,19.8,101,20
45,46,46,Y.E. Yang,56,19.74,76,15
46,47,47,Pat Perez,69,19.7,132,26
47,48,48,Peter Hanson,45,19.64,56,11
48,49,49,Robert Streb,75,19.49,118,23
49,50,50,Jimmy Walker,84,19.44,144,28
50,51,51,Erik Compton,74,19.35,124,24
51,52,52,Charley Hoffman,84,19.31,145,28
52,53,53,Dustin Johnson,71,19.23,104,20
53,54,54,Bryce Molder,82,19.15,141,27
54,55,55,Tommy Gainey,84,19.12,136,26
55,56,56,Brian Harman,89,19.11,157,30
56,57,57,Bo Van Pelt,72,19.1,89,17
57,58,58,Aaron Baddeley,68,19.09,110,21
58,59,59,Jeff Overton,78,19.08,131,25
59,T60,T60,Ben Crane,62,19.05,105,20
60,T60,T60,Ryan Palmer,79,19.05,147,28
61,62,62,Henrik Stenson,65,18.99,79,15
62,63,63,Jonas Blixt,76,18.97,116,22
63,64,64,Martin Flores,83,18.95,153,29
64,65,65,Marc Leishman,77,18.85,122,23
65,66,66,John Huh,88,18.79,149,28
66,T67,T67,David Lingmerth,68,18.75,96,18
67,T67,T67,Nick Watney,88,18.75,144,27
68,69,69,Ken Duke,87,18.71,171,32
69,70,70,Brian Davis,91,18.68,182,34
70,71,71,Greg Owen,73,18.66,134,25
71,T72,T72,Bob Estes,66,18.6,129,24
72,T72,T72,Andres Romero,63,18.6,86,16
73,T72,T72,Mike Weir,60,18.6,86,16
74,T75,T75,J.J. Henry,83,18.57,140,26
75,T75,T75,Jason Kokrak,78,18.57,140,26
76,77,77,Daniel Summerhays,83,18.52,135,25
77,78,78,Luke Guthrie,82,18.49,119,22
78,79,79,Camilo Villegas,79,18.25,126,23
79,T80,T80,David Hearn,88,18.06,144,26
80,T80,T80,Freddie Jacobson,63,18.06,72,13
81,T80,T80,Rod Pampling,46,18.06,72,13
82,83,83,D.H. Lee,65,17.92,106,19
83,84,84,Zach Johnson,84,17.9,162,29
84,85,85,Graham DeLaet,94,17.83,157,28
85,86,86,Michael Thompson,66,17.82,101,18
86,T87,T87,Roberto Castro,97,17.76,152,27
87,T87,T87,Scott Gardiner,61,17.76,107,19
88,89,89,Dicky Pride,71,17.74,124,22
89,90,90,Matt Every,89,17.65,153,27
90,91,91,Ricky Barnes,74,17.56,131,23
91,T92,T92,K.J. Choi,85,17.54,114,20
92,T92,T92,Cameron Percy,68,17.54,114,20
93,94,94,Nicolas Colsaerts,50,17.46,63,11
94,95,95,James Hahn,78,17.42,132,23
95,96,96,Lee Williams,62,17.39,69,12
96,97,97,Ryo Ishikawa,72,17.24,116,20
97,98,98,Scott Langley,79,17.21,122,21
98,99,99,Jim Furyk,80,17.05,129,22
99,100,100,Aaron Watkins,46,16.98,53,9
100,101,101,Henrik Norlander,70,16.81,119,20
101,T102,T102,Scott Brown,65,16.67,102,17
102,T102,T102,Steve LeBrun,66,16.67,96,16
103,T102,T102,Luke List,65,16.67,96,16
104,T102,T102,Brian Stuard,78,16.67,138,23
105,T102,T102,Vaughn Taylor,50,16.67,72,12
106,107,107,Tag Ridings,69,16.53,121,20
107,108,108,Steven Bowditch,67,16.48,91,15
108,109,109,Chad Campbell,78,16.43,140,23
109,110,110,Bill Haas,85,16.38,116,19
110,111,111,Martin Laird,68,16.35,104,17
111,T112,T112,Greg Chalmers,77,16.28,129,21
112,T112,T112,Tim Herron,45,16.28,86,14
113,114,114,Ángel Cabrera,73,16.16,99,16
114,T115,T115,Jason Bohn,70,16.13,124,20
115,T115,T115,Jim Herman,59,16.13,93,15
116,T117,T117,Scott Piercy,78,16.1,118,19
117,T117,T117,Chris Stroud,88,16.1,118,19
118,119,119,Matt Jones,83,16.03,131,21
119,120,120,Kyle Stanley,71,15.93,113,18
120,121,121,Brian Gay,79,15.91,132,21
121,122,122,David Lynn,70,15.79,114,18
122,123,123,Rory Sabbatini,86,15.75,146,23
123,124,124,Nicholas Thompson,99,15.73,178,28
124,T125,T125,Padraig Harrington,52,15.63,64,10
125,T125,T125,William McGirt,75,15.63,128,20
126,127,127,Casey Wittenberg,72,15.6,109,17
127,128,128,John Rollins,77,15.54,148,23
128,129,129,Jeff Maggert,63,15.53,103,16
129,130,130,Bobby Gates,49,15.49,71,11
130,131,131,Morgan Hoffmann,64,15.48,84,13
131,132,132,Brad Fritsch,81,15.45,123,19
132,133,133,David Toms,49,15.38,78,12
133,134,134,Kevin Chappell,80,15.22,138,21
134,135,135,Carl Pettersson,82,15.15,99,15
135,136,136,Robert Allenby,58,15.09,106,16
136,137,137,John Merrick,79,15.04,113,17
137,138,138,Bud Cauley,67,14.91,114,17
138,139,139,Josh Teater,86,14.85,101,15
139,140,140,Justin Hicks,79,14.79,142,21
140,T141,T141,Michael Bradley,56,14.77,88,13
141,T141,T141,Lucas Glover,65,14.77,88,13
142,T143,T143,Robert Karlsson,56,14.75,61,9
143,T143,T143,Geoff Ogilvy,57,14.75,61,9
144,145,145,John Senden,79,14.66,116,17
145,146,146,Tom Gillis,69,14.63,123,18
146,147,147,Patrick Reed,83,14.48,145,21
147,148,148,Gary Woodland,94,14.47,152,22
148,149,149,Justin Bolli,59,14.43,97,14
149,150,150,Charlie Wi,75,14.41,118,17
150,T151,T151,Jason Day,86,14.29,105,15
151,T151,T151,Matt Kuchar,93,14.29,140,20
152,T151,T151,George McNeill,68,14.29,133,19
153,T151,T151,Kevin Stadler,83,14.29,126,18
154,155,155,Chez Reavie,72,14.19,148,21
155,156,156,Jason Dufner,78,14.15,106,15
156,157,157,Bubba Watson,76,13.82,123,17
157,158,158,Jerry Kelly,75,13.79,116,16
158,159,159,Ian Poulter,59,13.75,80,11
159,160,160,Charlie Beljan,62,13.73,102,14
160,161,161,Mark Wilson,56,13.54,96,13
161,162,162,Alistair Presnell,59,13.51,74,10
162,163,163,Trevor Immelman,73,13.27,113,15
163,T164,T164,Kevin Streelman,86,13.04,115,15
164,T164,T164,D.J. Trahan,48,13.04,69,9
165,166,166,Steve Stricker,51,12.9,62,8
166,167,167,Rory McIlroy,56,12.82,78,10
167,168,168,Will Claxton,67,12.61,119,15
168,169,169,Troy Matteson,68,12.39,113,14
169,170,170,Jin Park,52,12.35,81,10
170,171,171,Keegan Bradley,88,12.32,138,17
171,172,172,Ryan Moore,72,12.28,114,14
172,173,173,Boo Weekley,100,12.07,174,21
173,174,174,Vijay Singh,61,11.83,93,11
174,175,175,David Mathis,71,11.4,114,13
175,176,176,Sean O'Hair,56,11.11,99,11
176,177,177,Derek Ernst,58,10.47,86,9
177,178,178,Brendan Steele,86,10.0,150,15
178,179,179,Robert Garrigus,69,9.9,101,10
179,180,180,Ernie Els,63,8.42,95,8
