,Total_1_Putts_-_15-20_RANK THIS WEEK,Total_1_Putts_-_15-20_RANK LAST WEEK,Total_1_Putts_-_15-20_PLAYER NAME,Total_1_Putts_-_15-20_ROUNDS,Total_1_Putts_-_15-20_TOTAL,Total_1_Putts_-_15-20_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_15-20_PCT OF ALL 1-PUTTS
61,T55,T55,"Ted Potter, Jr.",65,22,400,5.5
62,T55,T55,John Rollins,77,22,452,4.9
63,T55,T55,Charl Schwartzel,69,22,385,5.7
64,T55,T55,Adam Scott,61,22,294,7.5
65,T55,T55,Robert Streb,75,22,425,5.2
66,T55,T55,Brian Stuard,78,22,431,5.1
67,T55,T55,Camilo Villegas,79,22,472,4.7
68,T55,T55,Gary Woodland,94,22,574,3.8
69,T70,T70,Aaron Baddeley,68,21,477,4.4
70,T70,T70,Justin Hicks,79,21,437,4.8
71,T70,T70,Doug LaBelle II,72,21,423,5.0
72,T70,T70,Scott Langley,79,21,455,4.6
73,T70,T70,Dicky Pride,71,21,404,5.2
74,T70,T70,Patrick Reed,83,21,558,3.8
75,T70,T70,Justin Rose,62,21,320,6.6
76,T70,T70,Shawn Stefani,63,21,365,5.8
77,T70,T70,Boo Weekley,100,21,531,4.0
78,T79,T79,Jason Bohn,70,20,479,4.2
79,T79,T79,Greg Chalmers,77,20,547,3.7
80,T79,T79,Kevin Chappell,80,20,464,4.3
81,T79,T79,K.J. Choi,85,20,445,4.5
82,T79,T79,Brian Gay,79,20,589,3.4
83,T79,T79,Ryo Ishikawa,72,20,343,5.8
84,T79,T79,Dustin Johnson,71,20,355,5.6
85,T79,T79,Matt Jones,83,20,519,3.9
86,T79,T79,Matt Kuchar,93,20,520,3.8
87,T79,T79,Henrik Norlander,70,20,392,5.1
88,T79,T79,Tag Ridings,69,20,392,5.1
89,T90,T90,Ben Crane,62,19,405,4.7
90,T90,T90,Brad Fritsch,81,19,475,4.0
91,T90,T90,Scott Gardiner,61,19,346,5.5
92,T90,T90,Bill Haas,85,19,467,4.1
93,T90,T90,D.H. Lee,65,19,397,4.8
94,T90,T90,William McGirt,75,19,507,3.7
95,T90,T90,George McNeill,68,19,432,4.4
96,T90,T90,Cameron Percy,68,19,395,4.8
97,T90,T90,Scott Piercy,78,19,434,4.4
98,T90,T90,Chez Reavie,72,19,460,4.1
99,T90,T90,Darron Stiles,51,19,302,6.3
100,T90,T90,Johnson Wagner,64,19,347,5.5
101,T102,T102,Sergio Garcia,65,18,348,5.2
102,T102,T102,Tom Gillis,69,18,433,4.2
103,T102,T102,Brandt Jobe,62,18,352,5.1
104,T102,T102,Martin Kaymer,61,18,273,6.6
105,T102,T102,David Lingmerth,68,18,426,4.2
106,T102,T102,David Lynn,70,18,408,4.4
107,T102,T102,Kevin Stadler,83,18,470,3.8
108,T102,T102,Chris Stroud,88,18,596,3.0
109,T102,T102,Michael Thompson,66,18,364,4.9
110,T111,T111,Keegan Bradley,88,17,505,3.4
111,T111,T111,Scott Brown,65,17,378,4.5
112,T111,T111,Bud Cauley,67,17,373,4.6
113,T111,T111,John Merrick,79,17,458,3.7
114,T111,T111,John Senden,79,17,392,4.3
115,T111,T111,Kyle Stanley,71,17,392,4.3
116,T111,T111,Bo Van Pelt,72,17,369,4.6
117,T111,T111,Casey Wittenberg,72,17,439,3.9
118,T119,T119,Ángel Cabrera,73,16,376,4.3
119,T119,T119,Ben Curtis,59,16,317,5.0
120,T119,T119,Martin Laird,68,16,345,4.6
121,T119,T119,Jeff Maggert,63,16,396,4.0
122,T119,T119,Andres Romero,63,16,387,4.1
123,T119,T119,Bubba Watson,76,16,394,4.1
124,T119,T119,Mike Weir,60,16,373,4.3
125,T119,T119,Charlie Wi,75,16,500,3.2
126,T119,T119,Tiger Woods,61,16,330,4.8
127,T128,T128,Robert Allenby,58,15,343,4.4
128,T128,T128,Steven Bowditch,67,15,443,3.4
129,T128,T128,Will Claxton,67,15,346,4.3
130,T128,T128,Jason Day,86,15,464,3.2
131,T128,T128,Luke Donald,60,15,356,4.2
132,T128,T128,Jason Dufner,78,15,429,3.5
133,T128,T128,Jim Herman,59,15,275,5.5
134,T128,T128,Trevor Immelman,73,15,390,3.8
135,T128,T128,Jerry Kelly,75,15,462,3.2
136,T128,T128,Steve LeBrun,66,15,351,4.3
137,T128,T128,Luke List,65,15,369,4.1
138,T128,T128,Graeme McDowell,53,15,275,5.5
139,T128,T128,Henrik Stenson,65,15,298,5.0
140,T128,T128,Kevin Streelman,86,15,476,3.2
141,T128,T128,Josh Teater,86,15,440,3.4
142,T128,T128,Y.E. Yang,56,15,298,5.0
143,T144,T144,Charlie Beljan,62,14,365,3.8
144,T144,T144,Justin Bolli,59,14,327,4.3
145,T144,T144,Tim Herron,45,14,318,4.4
146,T144,T144,Troy Matteson,68,14,401,3.5
147,T144,T144,Eric Meierdierks,48,14,222,6.3
148,T144,T144,Ryan Moore,72,14,411,3.4
149,T144,T144,Carl Pettersson,82,14,447,3.1
150,T144,T144,Andrew Svoboda,46,14,233,6.0
151,T152,T152,Michael Bradley,56,13,269,4.8
152,T152,T152,Lucas Glover,65,13,332,3.9
153,T152,T152,Morgan Hoffmann,64,13,392,3.3
154,T152,T152,Freddie Jacobson,63,13,360,3.6
155,T152,T152,Rod Pampling,46,13,236,5.5
156,T152,T152,Brendan Steele,86,13,520,2.5
157,T152,T152,Mark Wilson,56,13,323,4.0
158,T159,T159,David Mathis,71,12,403,3.0
159,T159,T159,Vaughn Taylor,50,12,307,3.9
160,T159,T159,Lee Williams,62,12,360,3.3
161,T162,T162,Nicolas Colsaerts,50,11,218,5.0
162,T162,T162,Bobby Gates,49,11,252,4.4
163,T162,T162,Peter Hanson,45,11,261,4.2
164,T162,T162,Sean O'Hair,56,11,330,3.3
165,T162,T162,Ian Poulter,59,11,296,3.7
166,T162,T162,Vijay Singh,61,11,279,3.9
167,T162,T162,David Toms,49,11,219,5.0
168,T169,T169,Robert Garrigus,69,10,314,3.2
169,T169,T169,Padraig Harrington,52,10,263,3.8
170,T169,T169,Jin Park,52,10,305,3.3
171,T169,T169,Alistair Presnell,59,10,331,3.0
172,T173,T173,Derek Ernst,58,9,320,2.8
173,T173,T173,Robert Karlsson,56,9,262,3.4
174,T173,T173,Rory McIlroy,56,9,313,2.9
175,T173,T173,Geoff Ogilvy,57,9,302,3.0
176,T173,T173,D.J. Trahan,48,9,253,3.6
177,T173,T173,Aaron Watkins,46,9,251,3.6
178,T179,T179,Ernie Els,63,8,338,2.4
179,T179,T179,Steve Stricker,51,8,274,2.9
