,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Robert Gamez,59,100.0,2.0,2,E
1,2,2,Fred Couples,68,71.43,10.0,14,-0.10
2,T3,T3,Billy Andrade,82,66.67,4.0,6,+0.50
3,T3,T3,Rocco Mediate,69,66.67,8.0,12,-0.38
4,5,5,Paul Stankowski,91,60.0,6.0,10,-0.17
5,6,6,Woody Austin,99,57.14,8.0,14,-0.38
6,7,7,Mike Weir,86,56.25,9.0,16,-0.44
7,8,8,Carl Paulson,93,55.56,10.0,18,-0.10
8,T9,T9,Steve Flesch,112,54.55,12.0,22,-0.33
9,T9,T9,Scott McCarron,98,54.55,12.0,22,-0.58
10,T11,T11,Steve Allan,88,50.0,3.0,6,-0.67
11,T11,T11,Rich Beem,91,50.0,1.0,2,E
12,T11,T11,Greg Chalmers,92,50.0,5.0,10,E
13,T11,T11,K.J. Choi,95,50.0,2.0,4,E
14,T11,T11,Marco Dawson,57,50.0,5.0,10,-0.20
15,T11,T11,Brad Elder,111,50.0,6.0,12,-0.67
16,T11,T11,Ben Ferguson,76,50.0,3.0,6,E
17,T11,T11,Edward Fryatt,93,50.0,4.0,8,-0.25
18,T11,T11,Jimmy Green,94,50.0,7.0,14,+0.43
19,T11,T11,Kelly Grunewald,66,50.0,3.0,6,-0.33
20,T11,T11,Tim Herron,97,50.0,1.0,2,-1.00
21,T11,T11,John Huston,64,50.0,4.0,8,-0.25
22,T11,T11,Brandt Jobe,96,50.0,5.0,10,-0.40
23,T11,T11,Kevin Johnson,93,50.0,3.0,6,+0.67
24,T11,T11,Craig Kanada,80,50.0,5.0,10,-0.40
25,T11,T11,Cliff Kresge,84,50.0,3.0,6,-0.67
26,T11,T11,David Morland IV,88,50.0,7.0,14,-0.29
27,T11,T11,Sean Murphy,70,50.0,2.0,4,E
28,T11,T11,Dicky Pride,78,50.0,5.0,10,E
29,T11,T11,Chris Smith,101,50.0,5.0,10,-0.20
30,T11,T11,Jerry Smith,95,50.0,7.0,14,-0.57
31,T11,T11,Mark Wiebe,62,50.0,1.0,2,E
32,33,33,Davis Love III,75,46.67,14.0,30,-0.64
33,34,34,Stuart Appleby,105,45.45,10.0,22,-0.70
34,T35,T35,Shaun Micheel,103,44.44,8.0,18,-0.75
35,T35,T35,David Toms,100,44.44,8.0,18,-0.50
36,37,37,Stewart Cink,102,43.33,13.0,30,-0.46
37,T38,T38,Jim Furyk,88,42.86,6.0,14,-0.50
38,T38,T38,J.J. Henry,86,42.86,6.0,14,+0.33
39,T38,T38,Jonathan Kaye,116,42.86,6.0,14,-0.17
40,T38,T38,Shigeki Maruyama,98,42.86,6.0,14,-0.33
41,T38,T38,Mark O'Meara,69,42.86,6.0,14,+0.17
42,T38,T38,Craig Perks,78,42.86,6.0,14,-0.17
43,44,44,Garrett Willis,88,41.67,5.0,12,-0.20
44,T45,T45,Jim Carter,103,40.91,9.0,22,-0.22
45,T45,T45,Jeff Sluman,106,40.91,9.0,22,-0.44
46,T47,T47,Robin Freeman,105,40.0,4.0,10,E
47,T47,T47,Jason Gore,82,40.0,4.0,10,-0.75
48,T47,T47,Gabriel Hjertstedt,76,40.0,4.0,10,-0.25
49,T47,T47,Gary Nicklaus,96,40.0,4.0,10,-0.25
50,T47,T47,Scott Simpson,73,40.0,4.0,10,E
51,T47,T47,Kirk Triplett,88,40.0,4.0,10,-0.25
52,T53,T53,Danny Ellis,76,38.89,7.0,18,-0.43
53,T53,T53,Tom Pernice Jr.,106,38.89,7.0,18,-0.57
54,T53,T53,Ted Tryba,110,38.89,7.0,18,E
55,T53,T53,Grant Waite,78,38.89,7.0,18,-0.43
56,T57,T57,Paul Azinger,79,37.5,6.0,16,-0.83
57,T57,T57,Scott Dunlap,80,37.5,3.0,8,E
58,T57,T57,Carlos Franco,87,37.5,3.0,8,-1.00
59,T57,T57,Harrison Frazar,88,37.5,3.0,8,-0.67
60,T57,T57,Duffy Waldorf,77,37.5,3.0,8,E
61,T62,T62,Robert Allenby,108,36.36,8.0,22,-0.75
62,T62,T62,José Coceres,60,36.36,8.0,22,-0.13
63,T62,T62,Scott Verplank,99,36.36,8.0,22,-0.63
64,T65,T65,Michael Clark II,87,35.71,5.0,14,-0.20
65,T65,T65,Bill Glasson,69,35.71,5.0,14,-0.20
66,T65,T65,Paul Goydos,86,35.71,5.0,14,E
67,T65,T65,Bradley Hughes,96,35.71,5.0,14,-0.20
68,T65,T65,Per-Ulrik Johansson,82,35.71,5.0,14,-0.40
69,70,70,Kenny Perry,94,34.62,9.0,26,-0.11
70,T71,T71,Tommy Armour III,93,33.33,6.0,18,-0.17
71,T71,T71,Keith Clearwater,62,33.33,2.0,6,-0.50
72,T71,T71,Richie Coughlan,66,33.33,2.0,6,-0.50
73,T71,T71,Chris DiMarco,108,33.33,10.0,30,-0.40
74,T71,T71,Joel Edwards,99,33.33,6.0,18,-0.67
75,T71,T71,Sergio Garcia,64,33.33,4.0,12,+0.25
76,T71,T71,Steve Jones,75,33.33,2.0,6,E
77,T71,T71,Andrew McLardy,75,33.33,3.0,9,-0.33
78,T71,T71,Michael Muehr,94,33.33,6.0,18,-0.17
79,T71,T71,Mike Sposa,96,33.33,6.0,18,-0.67
80,T71,T71,Hal Sutton,96,33.33,4.0,12,-0.50
81,T71,T71,Tommy Tolles,89,33.33,2.0,6,-1.00
82,T71,T71,Jay Williamson,92,33.33,4.0,12,-0.50
83,T84,T84,Jay Don Blake,100,31.82,7.0,22,-0.86
84,T84,T84,Charles Howell III,89,31.82,7.0,22,-0.14
85,T84,T84,Lee Janzen,96,31.82,7.0,22,-0.57
86,T84,T84,Skip Kendall,111,31.82,7.0,22,-0.86
87,T84,T84,Greg Kraft,105,31.82,7.0,22,-0.14
88,T84,T84,Rory Sabbatini,73,31.82,7.0,22,-0.29
89,T90,T90,Briny Baird,106,31.25,5.0,16,-1.00
90,T90,T90,Robert Damron,91,31.25,5.0,16,-0.60
91,T92,T92,Steve Lowery,100,30.77,8.0,26,-0.25
92,T92,T92,Billy Mayfair,102,30.77,8.0,26,-0.75
93,T94,T94,"David Berganio, Jr.",76,30.0,3.0,10,-0.67
94,T94,T94,Doug Dunakey,83,30.0,3.0,10,+0.33
95,T94,T94,Matt Gogel,83,30.0,3.0,10,-1.00
96,T94,T94,Frank Lickliter II,102,30.0,6.0,20,-0.83
97,T94,T94,Bob May,86,30.0,3.0,10,E
98,T94,T94,Lee Porter,93,30.0,3.0,10,+0.33
99,100,100,Vijay Singh,98,29.17,7.0,24,-0.57
100,T101,T101,Fulton Allem,56,28.57,4.0,14,-0.75
101,T101,T101,Stephen Ames,88,28.57,4.0,14,-0.25
102,T101,T101,Tom Byrum,85,28.57,4.0,14,+0.25
103,T101,T101,Jeff Hart,87,28.57,4.0,14,E
104,T101,T101,Pete Jordan,105,28.57,4.0,14,-0.50
105,T101,T101,Ian Leggatt,84,28.57,4.0,14,E
