,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
69,70,70,Steve Flesch,112,13.56,8.0,59,-0.500
70,71,71,J.J. Henry,86,13.51,5.0,37,-0.600
71,72,72,David Duval,78,13.46,7.0,52,-0.429
72,T73,T73,Harrison Frazar,88,13.04,3.0,23,-1.000
73,T73,T73,Chris Smith,101,13.04,3.0,23,-0.333
74,75,75,Jim Carter,103,12.73,7.0,55,-0.429
75,76,76,Justin Leonard,106,12.7,8.0,63,-0.250
76,T77,T77,Steve Elkington,64,12.5,3.0,24,-0.333
77,T77,T77,Robin Freeman,105,12.5,3.0,24,E
78,T77,T77,Tom Scherrer,69,12.5,3.0,24,-0.333
79,T77,T77,Jay Williamson,92,12.5,4.0,32,E
80,81,81,Joe Durant,80,12.2,5.0,41,E
81,82,82,Grant Waite,78,11.9,5.0,42,-0.400
82,83,83,Frank Lickliter II,102,11.86,7.0,59,-0.143
83,84,84,David Morland IV,88,11.76,4.0,34,E
84,T85,T85,Joel Edwards,99,11.63,5.0,43,-0.200
85,T85,T85,Mathew Goggin,96,11.63,5.0,43,-0.200
86,T87,T87,Brent Geiberger,84,11.43,4.0,35,-0.500
87,T87,T87,Jimmy Green,94,11.43,4.0,35,-0.250
88,89,89,Cameron Beckman,103,11.36,5.0,44,E
89,T90,T90,Shigeki Maruyama,98,11.11,4.0,36,-0.500
90,T90,T90,Duffy Waldorf,77,11.11,2.0,18,-0.500
91,92,92,Billy Mayfair,102,10.96,8.0,73,+0.125
92,93,93,Danny Ellis,76,10.87,5.0,46,-0.200
93,94,94,Steve Lowery,100,10.67,8.0,75,-0.250
94,T95,T95,Jay Don Blake,100,10.34,6.0,58,-0.167
95,T95,T95,Brian Henninger,81,10.34,6.0,58,+0.167
96,97,97,Richie Coughlan,66,10.0,1.0,10,E
97,98,98,Jim Furyk,88,9.52,4.0,42,E
98,99,99,Mark Calcavecchia,81,9.38,3.0,32,-0.333
99,T100,T100,Doug Dunakey,83,9.09,2.0,22,E
100,T100,T100,Paul Goydos,86,9.09,3.0,33,-0.667
101,T100,T100,Kelly Grunewald,66,9.09,1.0,11,E
102,T103,T103,Fulton Allem,56,8.82,3.0,34,-0.667
103,T103,T103,Bradley Hughes,96,8.82,3.0,34,+0.333
104,T105,T105,Matt Gogel,83,8.7,2.0,23,-0.500
105,T105,T105,Andrew Magee,97,8.7,4.0,46,+0.250
106,T107,T107,Bill Glasson,69,8.57,3.0,35,E
107,T107,T107,Craig Perks,78,8.57,3.0,35,+0.667
108,109,109,Olin Browne,99,8.51,4.0,47,-0.500
109,T110,T110,Brandel Chamblee,77,8.33,1.0,12,E
110,T110,T110,Steve Pate,89,8.33,2.0,24,-0.500
111,T110,T110,Corey Pavin,72,8.33,1.0,12,E
112,T110,T110,Paul Stankowski,91,8.33,2.0,24,-0.500
113,114,114,Scott Hoch,84,8.11,3.0,37,+0.333
114,115,115,Jeff Sluman,106,8.06,5.0,62,-0.200
115,116,116,Jeremy Anderson,69,7.69,1.0,13,E
116,117,117,David Toms,100,7.55,4.0,53,-0.250
117,118,118,Hal Sutton,96,7.5,3.0,40,-0.333
118,T119,T119,Robert Damron,91,7.32,3.0,41,-0.333
119,T119,T119,Chris DiMarco,108,7.32,6.0,82,+0.167
120,121,121,José Coceres,60,7.02,4.0,57,E
121,T122,T122,Edward Fryatt,93,6.67,1.0,15,E
122,T122,T122,Brian Gay,114,6.67,2.0,30,-1.000
123,T122,T122,Nick Price,74,6.67,3.0,45,-0.333
124,125,125,Brad Elder,111,6.45,2.0,31,-0.500
125,126,126,Mike Sposa,96,6.38,3.0,47,-0.333
126,T127,T127,Billy Andrade,82,6.25,1.0,16,E
127,T127,T127,Rocco Mediate,69,6.25,2.0,32,E
128,129,129,Scott Verplank,99,6.15,4.0,65,+0.250
129,130,130,John Riegger,86,6.12,3.0,49,E
130,131,131,Glen Hnatiuk,104,6.06,2.0,33,E
131,132,132,Brad Faxon,95,6.0,3.0,50,+0.667
132,T133,T133,Tom Byrum,85,5.71,2.0,35,E
133,T133,T133,Jeff Hart,87,5.71,2.0,35,-0.500
134,135,135,Per-Ulrik Johansson,82,5.56,2.0,36,-0.500
135,136,136,Skip Kendall,111,5.36,3.0,56,+0.333
136,T137,T137,Doug Barron,62,5.26,1.0,19,E
137,T137,T137,Jerry Kelly,104,5.26,1.0,19,-1.000
138,T137,T137,Jerry Smith,95,5.26,2.0,38,E
139,140,140,Greg Kraft,105,5.08,3.0,59,E
140,T141,T141,Briny Baird,106,4.76,2.0,42,E
141,T141,T141,Gary Nicklaus,96,4.76,1.0,21,-1.000
142,143,143,Shaun Micheel,103,4.55,2.0,44,E
143,144,144,Blaine McCallister,80,4.44,2.0,45,E
144,T145,T145,Len Mattiace,98,4.0,1.0,25,E
145,T145,T145,Scott Simpson,73,4.0,1.0,25,E
146,147,147,Bernhard Langer,62,3.92,2.0,51,+0.500
147,148,148,Kirk Triplett,88,3.85,1.0,26,E
148,149,149,Mark Brooks,88,3.45,1.0,29,E
149,150,150,Larry Mize,76,3.23,1.0,31,E
150,T151,T151,Mark O'Meara,69,2.94,1.0,34,-1.000
151,T151,T151,Garrett Willis,88,2.94,1.0,34,E
152,153,153,Fred Funk,118,2.22,1.0,45,E
153,154,154,John Cook,91,2.13,1.0,47,E
154,155,155,Glen Day,89,1.85,1.0,54,E
155,T156,T156,Greg Chalmers,92,0.0,,20,E
156,T156,T156,Scott Dunlap,80,0.0,,18,E
157,T156,T156,David Frost,87,0.0,,36,E
158,T156,T156,Robert Gamez,59,0.0,,4,E
159,T156,T156,John Huston,64,0.0,,20,E
160,T156,T156,Kent Jones,74,0.0,,13,E
161,T156,T156,Pete Jordan,105,0.0,,32,E
162,T156,T156,Jim McGovern,66,0.0,,4,E
163,T156,T156,Spike McRoy,95,0.0,,34,E
164,T156,T156,Sean Murphy,70,0.0,,8,E
165,T156,T156,Frank Nobilo,91,0.0,,31,E
166,T156,T156,Dennis Paulson,75,0.0,,4,E
167,T156,T156,Chris Perry,80,0.0,,12,E
168,T156,T156,Lee Porter,93,0.0,,27,E
169,T156,T156,Dicky Pride,78,0.0,,24,E
170,T156,T156,Loren Roberts,84,0.0,,31,E
171,T156,T156,Esteban Toledo,116,0.0,,32,E
172,T156,T156,Tommy Tolles,89,0.0,,10,E
173,T156,T156,Mark Wiebe,62,0.0,,3,E
