,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,T1,T1,Mark Hensby,71,50.0,2.0,4,E
1,T1,T1,Corey Pavin,72,50.0,2.0,4,E
2,3,3,Jerry Kelly,104,37.5,3.0,8,-0.33
3,T4,T4,Brandel Chamblee,77,33.33,2.0,6,-0.50
4,T4,T4,Steve Jones,75,33.33,2.0,6,-0.50
5,T4,T4,Frank Nobilo,91,33.33,4.0,12,-0.50
6,T4,T4,Loren Roberts,84,33.33,4.0,12,-0.75
7,T4,T4,Esteban Toledo,116,33.33,4.0,12,-0.75
8,9,9,Paul Azinger,79,31.25,5.0,16,-0.20
9,10,10,Bob May,86,30.0,3.0,10,-0.67
10,11,11,David Frost,87,28.57,4.0,14,-0.25
11,12,12,Fred Funk,118,27.78,5.0,18,-0.20
12,13,13,Brian Henninger,81,27.27,6.0,22,E
13,T14,T14,K.J. Choi,95,25.0,1.0,4,E
14,T14,T14,Larry Mize,76,25.0,3.0,12,E
15,T14,T14,Nick Price,74,25.0,4.0,16,-0.25
16,T14,T14,Steve Stricker,73,25.0,2.0,8,E
17,T18,T18,Jay Don Blake,100,22.73,5.0,22,+0.40
18,T18,T18,José Coceres,60,22.73,5.0,22,-0.20
19,T18,T18,Glen Day,89,22.73,5.0,22,+0.20
20,T18,T18,Skip Kendall,111,22.73,5.0,22,-0.40
21,T22,T22,Olin Browne,99,22.22,4.0,18,-0.50
22,T22,T22,Bob Burns,92,22.22,4.0,18,E
23,T22,T22,John Cook,91,22.22,4.0,18,-0.25
24,T22,T22,Blaine McCallister,80,22.22,4.0,18,-0.25
25,T22,T22,Mike Sposa,96,22.22,4.0,18,-0.25
26,T27,T27,Tom Byrum,85,21.43,3.0,14,+0.33
27,T27,T27,Pete Jordan,105,21.43,3.0,14,+0.33
28,T27,T27,Neal Lancaster,107,21.43,3.0,14,E
29,T27,T27,David Morland IV,88,21.43,3.0,14,E
30,T31,T31,"David Berganio, Jr.",76,20.0,2.0,10,E
31,T31,T31,Craig Parry,68,20.0,2.0,10,+0.50
32,T31,T31,Dicky Pride,78,20.0,2.0,10,E
33,T31,T31,Tom Scherrer,69,20.0,2.0,10,E
34,T31,T31,Scott Simpson,73,20.0,2.0,10,-0.50
35,T31,T31,Chris Smith,101,20.0,2.0,10,E
36,T37,T37,Robert Damron,91,18.75,3.0,16,E
37,T37,T37,Brad Faxon,95,18.75,3.0,16,+0.33
38,T37,T37,Bernhard Langer,62,18.75,3.0,16,E
39,T40,T40,Lee Janzen,96,18.18,4.0,22,-0.25
40,T40,T40,Justin Leonard,106,18.18,4.0,22,-0.25
41,T42,T42,Jeremy Anderson,69,16.67,1.0,6,E
42,T42,T42,Mark Brooks,88,16.67,2.0,12,-1.00
43,T42,T42,Brad Elder,111,16.67,2.0,12,E
44,T42,T42,Kelly Grunewald,66,16.67,1.0,6,E
45,T42,T42,Glen Hnatiuk,104,16.67,2.0,12,-0.50
46,T42,T42,Scott Hoch,84,16.67,2.0,12,E
47,T42,T42,Kevin Johnson,93,16.67,1.0,6,-1.00
48,T42,T42,Cliff Kresge,84,16.67,1.0,6,E
49,T42,T42,Shaun Micheel,103,16.67,3.0,18,-0.33
50,T42,T42,Michael Muehr,94,16.67,3.0,18,-0.67
51,T42,T42,Tom Pernice Jr.,106,16.67,3.0,18,-0.33
52,T42,T42,Chris Perry,80,16.67,1.0,6,E
