,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
73,T74,T74,Stephen Ames,88,6.06,2.0,33,E
74,T74,T74,Glen Hnatiuk,104,6.06,2.0,33,-0.500
75,T76,T76,Fred Couples,68,5.88,2.0,34,+1.000
76,T76,T76,Neal Lancaster,107,5.88,2.0,34,E
77,T76,T76,Mark O'Meara,69,5.88,2.0,34,E
78,T76,T76,Garrett Willis,88,5.88,2.0,34,+0.500
79,T80,T80,Jimmy Green,94,5.71,2.0,35,+1.000
80,T80,T80,Jeff Maggert,84,5.71,2.0,35,-0.500
81,82,82,David Toms,100,5.66,3.0,53,E
82,T83,T83,Shigeki Maruyama,98,5.56,2.0,36,+0.500
83,T83,T83,Duffy Waldorf,77,5.56,1.0,18,E
84,85,85,Billy Mayfair,102,5.48,4.0,73,-0.250
85,86,86,Jim Carter,103,5.45,3.0,55,-0.333
86,T87,T87,J.J. Henry,86,5.41,2.0,37,+0.500
87,T87,T87,Scott Hoch,84,5.41,2.0,37,-1.000
88,T89,T89,Doug Barron,62,5.26,1.0,19,E
89,T89,T89,José Coceres,60,5.26,3.0,57,-0.333
90,T89,T89,Charles Howell III,89,5.26,3.0,57,E
91,T89,T89,Tom Lehman,82,5.26,3.0,57,E
92,T89,T89,Craig Parry,68,5.26,1.0,19,+1.000
93,T89,T89,Jerry Smith,95,5.26,2.0,38,+0.500
94,95,95,Jesper Parnevik,91,5.17,3.0,58,E
95,T96,T96,Steve Flesch,112,5.08,3.0,59,-0.333
96,T96,T96,Greg Kraft,105,5.08,3.0,59,E
97,98,98,Andrew McLardy,75,5.0,1.0,20,E
98,99,99,Robert Damron,91,4.88,2.0,41,-0.500
99,100,100,Scott McCarron,98,4.84,3.0,62,E
100,T101,T101,Bob Estes,91,4.76,3.0,63,+0.333
101,T101,T101,Bob May,86,4.76,1.0,21,E
102,T101,T101,Gary Nicklaus,96,4.76,1.0,21,E
103,T104,T104,Stewart Cink,102,4.65,4.0,86,-0.500
104,T104,T104,Joel Edwards,99,4.65,2.0,43,-0.500
105,T106,T106,Doug Dunakey,83,4.55,1.0,22,E
106,T106,T106,Tripp Isenhour,92,4.55,1.0,22,E
107,T106,T106,Geoff Ogilvy,60,4.55,1.0,22,-1.000
108,T109,T109,Paul Azinger,79,4.35,2.0,46,E
109,T109,T109,Harrison Frazar,88,4.35,1.0,23,-1.000
110,T111,T111,John Cook,91,4.26,2.0,47,E
111,T111,T111,Mike Sposa,96,4.26,2.0,47,E
112,T113,T113,Steve Elkington,64,4.17,1.0,24,E
113,T113,T113,Robin Freeman,105,4.17,1.0,24,E
114,T113,T113,Dicky Pride,78,4.17,1.0,24,E
115,T113,T113,Vijay Singh,98,4.17,3.0,72,E
116,117,117,John Riegger,86,4.08,2.0,49,E
117,T118,T118,"David Berganio, Jr.",76,4.0,1.0,25,-1.000
118,T118,T118,Steve Lowery,100,4.0,3.0,75,+0.333
119,T118,T118,Scott Simpson,73,4.0,1.0,25,+1.000
120,T121,T121,Glen Day,89,3.7,2.0,54,-0.500
121,T121,T121,Lee Porter,93,3.7,1.0,27,E
122,123,123,Chris DiMarco,108,3.66,3.0,82,+0.333
123,T124,T124,Loren Roberts,84,3.23,1.0,31,E
124,T124,T124,Jeff Sluman,106,3.23,2.0,62,+0.500
125,T126,T126,Chris Riley,104,3.13,1.0,32,E
126,T126,T126,Jay Williamson,92,3.13,1.0,32,E
127,128,128,Scott Verplank,99,3.08,2.0,65,-0.500
128,129,129,Paul Goydos,86,3.03,1.0,33,E
129,T130,T130,Fulton Allem,56,2.94,1.0,34,E
130,T130,T130,David Morland IV,88,2.94,1.0,34,E
131,T132,T132,Jeff Hart,87,2.86,1.0,35,E
132,T132,T132,Craig Perks,78,2.86,1.0,35,E
133,134,134,Michael Clark II,87,2.7,1.0,37,-1.000
134,135,135,Hal Sutton,96,2.5,1.0,40,E
135,136,136,Joe Durant,80,2.44,1.0,41,E
136,137,137,Grant Waite,78,2.38,1.0,42,E
137,T138,T138,Michael Muehr,94,2.22,1.0,45,E
138,T138,T138,Nick Price,74,2.22,1.0,45,E
139,T138,T138,Ted Tryba,110,2.22,1.0,45,E
140,141,141,Tommy Armour III,93,2.17,1.0,46,E
141,142,142,Brad Faxon,95,2.0,1.0,50,E
142,143,143,Bernhard Langer,62,1.96,1.0,51,E
143,144,144,Lee Janzen,96,1.72,1.0,58,-1.000
144,145,145,Justin Leonard,106,1.59,1.0,63,E
145,T146,T146,Billy Andrade,82,0.0,,16,E
146,T146,T146,Woody Austin,99,0.0,,33,E
147,T146,T146,Briny Baird,106,0.0,,42,E
148,T146,T146,Cameron Beckman,103,0.0,,44,E
149,T146,T146,Jay Don Blake,100,0.0,,58,E
150,T146,T146,Bob Burns,92,0.0,,44,E
151,T146,T146,Tom Byrum,85,0.0,,35,E
152,T146,T146,Brandel Chamblee,77,0.0,,12,E
153,T146,T146,K.J. Choi,95,0.0,,12,E
154,T146,T146,Scott Dunlap,80,0.0,,18,E
155,T146,T146,Carlos Franco,87,0.0,,24,E
156,T146,T146,David Frost,87,0.0,,36,E
157,T146,T146,Jim Furyk,88,0.0,,42,E
158,T146,T146,Matt Gogel,83,0.0,,23,E
159,T146,T146,Brian Henninger,81,0.0,,58,E
160,T146,T146,Mark Hensby,71,0.0,,6,E
161,T146,T146,Brandt Jobe,96,0.0,,23,E
162,T146,T146,Steve Jones,75,0.0,,16,E
163,T146,T146,Jonathan Kaye,116,0.0,,37,E
164,T146,T146,Skip Kendall,111,0.0,,56,E
165,T146,T146,Frank Lickliter II,102,0.0,,59,E
166,T146,T146,Len Mattiace,98,0.0,,25,E
167,T146,T146,Blaine McCallister,80,0.0,,45,E
168,T146,T146,Rocco Mediate,69,0.0,,32,E
169,T146,T146,Joe Ogilvie,110,0.0,,32,E
170,T146,T146,Corey Pavin,72,0.0,,12,E
171,T146,T146,David Peoples,96,0.0,,57,E
172,T146,T146,Kirk Triplett,88,0.0,,26,E
173,T146,T146,Rocky Walcher,59,0.0,,22,E
