,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
125,T125,T125,Robin Freeman,105,20.0,2.0,10,-1.50
126,T125,T125,Tom Lehman,82,20.0,4.0,20,-0.25
127,T125,T125,Craig Parry,68,20.0,2.0,10,E
128,129,129,Mike Weir,86,18.75,3.0,16,-1.00
129,T130,T130,Stuart Appleby,105,18.18,4.0,22,-0.50
130,T130,T130,Jay Don Blake,100,18.18,4.0,22,-0.50
131,T130,T130,Jim Carter,103,18.18,4.0,22,E
132,T130,T130,José Coceres,60,18.18,4.0,22,-0.50
133,T130,T130,Steve Flesch,112,18.18,4.0,22,-0.50
134,T130,T130,Charles Howell III,89,18.18,4.0,22,-0.50
135,T130,T130,Rory Sabbatini,73,18.18,4.0,22,E
136,T137,T137,Steve Allan,88,16.67,1.0,6,E
137,T137,T137,Bob Burns,92,16.67,3.0,18,E
138,T137,T137,Brad Elder,111,16.67,2.0,12,-1.00
139,T137,T137,Rocco Mediate,69,16.67,2.0,12,-0.50
140,T137,T137,Shaun Micheel,103,16.67,3.0,18,-0.67
141,T137,T137,Chris Perry,80,16.67,1.0,6,+1.00
142,T143,T143,Robert Allenby,108,13.64,3.0,22,+1.00
143,T143,T143,Scott McCarron,98,13.64,3.0,22,-0.67
144,T145,T145,David Duval,78,12.5,2.0,16,-1.00
145,T145,T145,Edward Fryatt,93,12.5,1.0,8,E
146,147,147,Kenny Perry,94,11.54,3.0,26,-0.67
147,148,148,Carl Paulson,93,11.11,2.0,18,-1.00
148,T149,T149,Marco Dawson,57,10.0,1.0,10,-1.00
149,T149,T149,Jason Gore,82,10.0,1.0,10,+1.00
150,T149,T149,Gabriel Hjertstedt,76,10.0,1.0,10,+1.00
151,T149,T149,Brandt Jobe,96,10.0,1.0,10,E
152,T149,T149,Davis Love III,75,10.0,3.0,30,-0.67
153,T149,T149,Geoff Ogilvy,60,10.0,1.0,10,E
154,T149,T149,Chris Smith,101,10.0,1.0,10,-1.00
155,T149,T149,Paul Stankowski,91,10.0,1.0,10,E
156,T157,T157,Stephen Ames,88,7.14,1.0,14,E
157,T157,T157,Fred Couples,68,7.14,1.0,14,E
158,T157,T157,David Morland IV,88,7.14,1.0,14,E
159,T160,T160,Paul Azinger,79,0.0,,16,E
160,T160,T160,Rich Beem,91,0.0,,2,E
161,T160,T160,John Daly,84,0.0,,10,E
162,T160,T160,Ben Ferguson,76,0.0,,6,E
163,T160,T160,Robert Gamez,59,0.0,,2,E
164,T160,T160,Kelly Grunewald,66,0.0,,6,E
165,T160,T160,Mark Hensby,71,0.0,,4,E
166,T160,T160,Tim Herron,97,0.0,,2,E
167,T160,T160,Kevin Johnson,93,0.0,,6,E
168,T160,T160,Cliff Kresge,84,0.0,,6,E
169,T160,T160,Bob May,86,0.0,,10,E
170,T160,T160,Dennis Paulson,75,0.0,,2,E
171,T160,T160,Steve Stricker,73,0.0,,8,E
172,T160,T160,Mark Wiebe,62,0.0,,2,E
173,T160,T160,Tiger Woods,76,0.0,,16,E
