,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
0,1,1,David Toms,62,23.61,178,754,-0.011
1,2,2,Colt Knost,90,22.39,219,978,+0.110
2,3,3,Jon Curran,99,22.32,262,1174,+0.042
3,4,4,Dicky Pride,55,21.6,124,574,+0.073
4,5,5,Mark Wilson,66,20.76,159,766,+0.119
5,6,6,Chad Collins,73,20.58,184,894,+0.060
6,7,7,Brian Stuard,66,20.12,169,840,+0.041
7,8,8,Robert Allenby,51,20.1,115,572,+0.226
8,9,9,K.J. Choi,73,18.48,170,920,+0.112
9,10,10,Jim Furyk,52,18.18,112,616,+0.098
10,11,11,Jason Bohn,67,18.16,150,826,+0.080
11,12,12,Brendon Todd,66,18.04,136,754,+0.176
12,13,13,Luke Donald,81,18.0,148,822,+0.088
13,14,14,John Huh,86,17.83,194,1088,+0.010
14,15,15,Jerry Kelly,76,17.82,149,836,+0.094
15,16,16,D.A. Points,55,17.77,97,546,+0.072
16,17,17,Rob Oppenheim,67,17.57,123,700,+0.081
17,18,18,Graeme McDowell,63,17.41,110,632,+0.109
18,19,19,Thomas Aiken,70,16.77,112,668,+0.036
19,20,20,Ben Crane,80,16.74,152,908,+0.105
20,21,21,Billy Hurley III,66,16.63,137,824,+0.029
21,22,22,Zac Blair,99,16.08,182,1132,+0.110
22,23,23,Steve Stricker,53,15.97,100,626,-0.010
23,24,24,George McNeill,51,15.94,102,640,+0.167
24,25,25,David Hearn,95,15.88,182,1146,-0.077
25,26,26,Bryce Molder,80,15.81,148,936,+0.047
26,27,27,Abraham Ancer,51,15.79,84,532,+0.131
27,28,28,Kevin Na,96,15.7,151,962,-0.007
28,29,29,D.H. Lee,61,15.68,101,644,+0.158
29,30,30,Tim Wilkinson,72,15.57,109,700,-0.037
30,31,31,Ken Duke,58,14.97,100,668,+0.160
31,32,32,Stuart Appleby,71,14.75,136,922,+0.066
32,33,33,Spencer Levin,104,14.66,168,1146,+0.119
33,34,34,Cameron Tringale,81,14.62,143,978,+0.126
34,35,35,Zach Johnson,90,14.42,148,1026,+0.122
35,36,36,Brendon de Jonge,83,14.32,130,908,+0.038
36,37,37,Ricky Barnes,97,14.13,158,1118,+0.127
37,38,38,Patton Kizzire,93,14.05,145,1032,+0.159
38,39,39,Chad Campbell,90,14.04,155,1104,+0.129
39,40,40,Ryan Moore,86,14.02,127,906,+0.102
40,41,41,Freddie Jacobson,86,13.91,138,992,+0.094
41,42,42,J.J. Henry,68,13.74,116,844,+0.155
42,43,43,Keegan Bradley,82,13.52,119,880,+0.067
43,44,44,Peter Malnati,85,13.49,140,1038,+0.079
44,45,45,Steve Wheatcroft,85,13.42,131,976,+0.176
45,46,46,Aaron Baddeley,93,13.22,137,1036,-0.007
46,47,47,Chris Kirk,90,12.93,134,1036,E
47,48,48,Erik Compton,65,12.89,90,698,+0.033
48,49,49,Troy Merritt,77,12.83,117,912,+0.051
49,50,50,Scott Langley,65,12.8,95,742,+0.137
50,51,51,Scott Brown,88,12.79,123,962,+0.073
51,52,52,Sung Kang,89,12.77,130,1018,+0.054
52,53,53,Chris Stroud,82,12.76,123,964,+0.057
53,54,54,Camilo Villegas,83,12.73,126,990,+0.127
54,55,55,Retief Goosen,55,12.72,85,668,+0.012
55,56,56,Vijay Singh,72,12.69,115,906,+0.139
56,57,57,Padraig Harrington,54,12.66,78,616,+0.077
57,T58,T58,Alex Cejka,71,12.53,90,718,+0.033
58,T58,T58,Jason Gore,78,12.53,103,822,+0.078
59,60,60,Hiroshi Iwata,85,12.5,115,920,+0.252
60,61,61,Mark Hubbard,101,12.44,144,1158,+0.035
61,62,62,Tyrone Van Aswegen,105,12.42,151,1216,-0.020
62,63,63,Geoff Ogilvy,63,12.32,86,698,+0.035
63,64,64,Jonas Blixt,79,12.1,113,934,+0.212
64,65,65,Derek Fathauer,94,12.02,126,1048,+0.143
65,66,66,Daniel Summerhays,99,11.98,132,1102,+0.144
66,67,67,Ben Martin,92,11.96,134,1120,+0.112
67,T68,T68,Bronson Burgoon,83,11.86,106,894,+0.104
68,T68,T68,Kyle Stanley,92,11.86,129,1088,-0.031
69,70,70,Johnson Wagner,86,11.75,125,1064,+0.024
70,71,71,Francesco Molinari,64,11.68,93,796,+0.065
71,72,72,Seung-Yul Noh,85,11.64,112,962,+0.089
72,73,73,Billy Horschel,73,11.48,90,784,+0.033
73,74,74,Stewart Cink,61,11.4,78,684,+0.179
74,75,75,Jeff Overton,69,11.36,92,810,+0.120
75,76,76,Tyler Aldridge,83,11.35,106,934,+0.104
76,77,77,Blayne Barber,84,11.24,116,1032,+0.181
77,78,78,Roberto Castro,97,11.22,138,1230,-0.036
78,79,79,Russell Knox,92,11.21,102,910,+0.069
79,80,80,Rhein Gibson,58,11.2,69,616,-0.014
80,81,81,Tom Hoge,81,11.14,98,880,+0.071
81,82,82,Chez Reavie,90,11.13,118,1060,+0.076
82,83,83,Kyle Reifers,115,11.12,149,1340,+0.087
83,84,84,Andres Gonzales,80,11.07,99,894,+0.121
84,85,85,Martin Piller,59,11.02,71,644,+0.014
