,Driving_Pct._300_Measured_RANK THIS WEEK,Driving_Pct._300_Measured_RANK LAST WEEK,Driving_Pct._300_Measured_PLAYER NAME,Driving_Pct._300_Measured_ROUNDS,Driving_Pct._300_Measured_%,Driving_Pct._300_Measured_TOTAL DRIVES FOR 300+,Driving_Pct._300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300_Measured_RELATIVE TO PAR
36,37,37,Harold Varner III,92,47.02,79,168,-0.39
37,38,38,Martin Laird,82,46.62,69,148,-0.16
38,39,39,Smylie Kaufman,91,46.05,70,152,-0.23
39,40,40,Paul Casey,77,45.61,52,114,-0.27
40,41,41,Scott Pinckney,87,45.51,71,156,-0.28
41,42,42,Carlos Ortiz,79,45.38,59,130,-0.17
42,43,43,Branden Grace,63,45.24,38,84,-0.18
43,44,44,Stewart Cink,61,45.19,47,104,-0.32
44,45,45,Rhein Gibson,58,43.88,43,98,-0.26
45,46,46,Kevin Chappell,93,43.67,69,158,-0.3
46,47,47,Jordan Spieth,80,43.1,50,116,-0.36
47,48,48,Seung-Yul Noh,85,42.76,65,152,-0.34
48,49,49,Marc Leishman,89,42.31,55,130,-0.35
49,50,50,Ángel Cabrera,62,42.0,42,100,0.02
50,51,51,Hideki Matsuyama,76,41.38,48,116,-0.1
51,52,52,Patrick Reed,105,41.03,64,156,-0.19
52,53,53,Hunter Mahan,61,40.82,40,98,-0.03
53,54,54,Andres Gonzales,80,40.14,57,142,-0.4
54,55,55,Wes Roach,59,40.0,40,100,-0.23
55,56,56,Chesson Hadley,81,39.86,55,138,-0.11
56,57,57,Phil Mickelson,75,39.83,47,118,-0.34
57,58,58,Geoff Ogilvy,63,39.42,41,104,-0.32
58,T59,T59,Russell Henley,76,39.29,55,140,-0.33
59,T59,T59,Louis Oosthuizen,63,39.29,33,84,-0.3
60,61,61,Scott Stallings,74,38.81,52,134,-0.19
61,62,62,Brett Stegmaier,87,38.75,62,160,-0.27
62,63,63,Emiliano Grillo,93,38.36,56,146,-0.27
63,64,64,Matt Jones,83,37.9,47,124,-0.19
64,65,65,Robert Streb,87,37.88,50,132,-0.3
65,66,66,Nick Taylor,83,37.86,53,140,-0.32
66,67,67,Billy Horschel,73,37.5,42,112,-0.33
67,68,68,Brandt Snedeker,93,37.33,56,150,-0.18
68,69,69,Jason Dufner,105,36.9,62,168,-0.21
69,70,70,Ernie Els,66,36.61,41,112,-0.2
70,71,71,Derek Ernst,59,36.54,38,104,-0.37
71,72,72,Anirban Lahiri,72,36.46,35,96,-0.4
72,73,73,Steven Bowditch,71,36.36,40,110,-0.28
73,74,74,Morgan Hoffmann,71,36.29,45,124,-0.22
74,75,75,Scott Brown,88,35.9,56,156,-0.29
75,76,76,James Hahn,85,34.78,48,138,-0.19
76,77,77,Patton Kizzire,93,34.18,54,158,-0.46
77,78,78,Sung Kang,89,33.97,53,156,-0.36
78,79,79,Andrew Landry,53,33.75,27,80,-0.3
79,T80,T80,Rory Sabbatini,57,33.33,30,90,-0.27
80,T80,T80,Sam Saunders,69,33.33,40,120,-0.25
81,82,82,Steve Marino,72,32.81,42,128,-0.14
82,83,83,Thomas Aiken,70,32.73,36,110,-0.28
83,84,84,Si Woo Kim,113,32.04,66,206,-0.39
84,85,85,Aaron Baddeley,93,31.93,53,166,-0.23
85,86,86,Padraig Harrington,54,31.82,28,88,-0.04
86,87,87,Shawn Stefani,91,31.55,53,168,-0.21
87,88,88,Bill Haas,86,30.77,40,130,-0.13
88,89,89,Michael Thompson,71,30.65,38,124,-0.5
89,90,90,Kevin Kisner,97,30.41,45,148,-0.31
90,91,91,Willy Wilcox,67,30.33,37,122,-0.32
91,92,92,Bronson Burgoon,83,29.45,43,146,-0.05
92,93,93,Jim Herman,93,29.33,44,150,-0.18
93,94,94,Tom Hoge,81,29.29,41,140,-0.17
94,95,95,Dawie van der Walt,72,29.23,38,130,-0.34
95,96,96,Jason Gore,78,28.91,37,128,-0.38
96,97,97,Martin Piller,59,28.43,29,102,-0.07
97,98,98,J.J. Henry,68,28.33,34,120,-0.32
98,99,99,Hiroshi Iwata,85,28.08,41,146,-0.32
99,100,100,Jonas Blixt,79,27.86,39,140,-0.38
100,101,101,Chad Campbell,90,27.44,45,164,-0.27
101,102,102,Blayne Barber,84,27.27,42,154,-0.36
102,103,103,Boo Weekley,83,26.88,43,160,-0.26
103,104,104,Ricky Barnes,97,26.4,47,178,-0.53
104,105,105,Ryan Moore,86,26.15,34,130,-0.18
105,106,106,Chez Reavie,90,25.93,42,162,-0.31
106,107,107,Vijay Singh,72,25.76,34,132,-0.18
107,108,108,Kevin Streelman,82,25.74,35,136,-0.2
108,109,109,Camilo Villegas,83,25.66,39,152,-0.13
109,110,110,Derek Fathauer,94,25.6,43,168,-0.3
110,111,111,William McGirt,98,25.56,46,180,-0.17
111,112,112,Henrik Norlander,71,25.41,31,122,-0.32
112,113,113,Whee Kim,82,25.34,37,146,-0.08
113,T114,T114,Brian Harman,104,25.0,48,192,-0.23
114,T114,T114,John Senden,88,25.0,39,156,-0.31
115,116,116,Kyle Stanley,92,24.7,41,166,-0.22
116,117,117,Rod Pampling,54,24.42,21,86,-0.05
117,118,118,Fabián Gómez,82,24.32,36,148,-0.42
118,T119,T119,Luke Guthrie,57,24.0,24,100,-0.08
119,T119,T119,Cameron Smith,73,24.0,24,100,-0.5
120,121,121,Erik Compton,65,23.73,28,118,-0.32
121,122,122,Adam Hadwin,93,23.6,42,178,-0.45
122,123,123,Tyrone Van Aswegen,105,23.44,45,192,-0.38
123,124,124,Danny Lee,93,22.86,32,140,-0.38
124,125,125,Steve Wheatcroft,85,22.73,35,154,-0.4
125,126,126,Kelly Kraft,63,22.64,24,106,-0.21
126,127,127,Russell Knox,92,22.46,31,138,-0.35
127,128,128,Webb Simpson,70,22.41,26,116,-0.42
128,129,129,Johnson Wagner,86,22.29,37,166,-0.3
129,130,130,Retief Goosen,55,22.12,23,104,-0.26
130,131,131,Francesco Molinari,64,21.93,25,114,-0.24
131,132,132,Brendon de Jonge,83,21.62,32,148,-0.03
132,133,133,Matt Kuchar,100,21.34,35,164,-0.49
133,134,134,Vaughn Taylor,72,21.32,29,136,-0.1
134,135,135,Daniel Summerhays,99,20.89,33,158,-0.33
135,136,136,Chris Kirk,90,20.67,31,150,-0.23
136,T137,T137,Ben Martin,92,20.63,33,160,-0.3
137,T137,T137,Jeff Overton,69,20.63,26,126,-0.19
138,139,139,Will MacKenzie,84,19.33,29,150,-0.41
139,140,140,Chris Stroud,82,19.08,29,152,-0.34
140,141,141,Michael Kim,100,19.02,35,184,-0.09
141,142,142,David Lingmerth,84,18.85,23,122,-0.17
142,143,143,Tyler Aldridge,83,18.24,27,148,-0.22
143,144,144,Jim Furyk,52,18.18,16,88,-0.38
144,145,145,Kyle Reifers,115,17.96,37,206,-0.3
145,146,146,Cameron Tringale,81,17.86,25,140,-0.36
146,147,147,George McNeill,51,17.71,17,96,-0.29
147,148,148,Scott Langley,65,17.24,20,116,-0.1
148,149,149,Troy Merritt,77,16.92,22,130,-0.36
149,150,150,Freddie Jacobson,86,16.88,27,160,-0.22
150,T151,T151,Robert Allenby,51,16.67,16,96,-0.44
151,T151,T151,Luke Donald,81,16.67,21,126,-0.19
152,153,153,D.A. Points,55,16.3,15,92,-0.4
153,154,154,John Huh,86,15.43,25,162,-0.44
154,155,155,Dicky Pride,55,15.22,14,92,-0.21
155,156,156,Spencer Levin,104,14.94,26,174,-0.54
156,157,157,Roberto Castro,97,14.52,27,186,-0.22
157,158,158,Brendon Todd,66,14.41,17,118,-0.35
158,159,159,Abraham Ancer,51,13.95,12,86,0.17
159,160,160,David Hearn,95,13.79,24,174,-0.29
160,T161,T161,Stuart Appleby,71,13.77,19,138,-0.21
161,T161,T161,Kevin Na,96,13.77,19,138,-0.63
162,163,163,Peter Malnati,85,13.58,22,162,-0.27
163,164,164,Tim Wilkinson,72,13.56,16,118,-0.25
164,165,165,Bryce Molder,80,13.01,19,146,-0.16
165,166,166,Alex Cejka,71,12.93,15,116,-0.47
166,167,167,Brian Stuard,66,12.7,16,126,0.25
167,T168,T168,Ken Duke,58,12.5,13,104,-0.23
168,T168,T168,D.H. Lee,61,12.5,13,104,-0.54
169,170,170,Chad Collins,73,12.32,17,138,-0.12
170,171,171,Graeme McDowell,63,12.0,12,100,-0.17
171,172,172,Ben Crane,80,11.76,16,136,-0.19
172,173,173,Rob Oppenheim,67,11.32,12,106,-0.33
173,174,174,Jerry Kelly,76,11.03,15,136,-0.53
174,175,175,Mark Hubbard,101,9.78,18,184,-0.39
175,176,176,Billy Hurley III,66,9.68,12,124,-0.33
176,177,177,Steve Stricker,53,8.89,8,90,-0.38
177,178,178,Zach Johnson,90,8.78,13,148,-0.38
178,179,179,Jason Bohn,67,8.73,11,126,-0.18
179,180,180,Jon Curran,99,7.69,14,182,-0.29
180,181,181,K.J. Choi,73,7.25,10,138,-0.7
181,182,182,Zac Blair,99,6.4,11,172,-0.55
182,183,183,Mark Wilson,66,5.83,7,120,-0.43
183,184,184,Colt Knost,90,3.38,5,148,-0.8
184,185,185,David Toms,62,2.59,3,116,-0.67
