,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Troy Merritt,77,53.08,69,130,-0.03
1,2,2,Ben Martin,92,52.5,84,160,-0.20
2,3,3,Graeme McDowell,63,51.0,51,100,-0.31
3,4,4,John Senden,88,49.36,77,156,-0.09
4,5,5,Scott Langley,65,49.14,57,116,-0.14
5,6,6,Retief Goosen,55,49.04,51,104,-0.06
6,7,7,Adam Hadwin,93,48.88,87,178,-0.30
7,8,8,Daniel Summerhays,99,48.1,76,158,-0.28
8,9,9,Danny Lee,93,47.86,67,140,-0.15
9,10,10,Johnson Wagner,86,47.59,79,166,-0.09
10,11,11,Andrew Landry,53,47.5,38,80,-0.21
11,12,12,Jim Herman,93,47.33,71,150,-0.23
12,13,13,Fabián Gómez,82,47.3,70,148,-0.19
13,14,14,Bronson Burgoon,83,47.26,69,146,-0.14
14,15,15,Phil Mickelson,75,46.61,55,118,+0.02
15,16,16,Boo Weekley,83,46.25,74,160,-0.12
16,17,17,Kelly Kraft,63,46.23,49,106,-0.14
17,18,18,Chris Kirk,90,46.0,69,150,-0.17
18,19,19,Shawn Stefani,91,45.83,77,168,-0.17
19,20,20,Si Woo Kim,113,45.63,94,206,-0.28
20,21,21,Kevin Streelman,82,45.59,62,136,-0.13
21,22,22,Chris Stroud,82,45.39,69,152,-0.09
22,23,23,Patrick Reed,105,44.23,69,156,-0.14
23,24,24,Kyle Reifers,115,44.17,91,206,-0.21
24,25,25,Roberto Castro,97,44.09,82,186,-0.22
25,26,26,Louis Oosthuizen,63,44.05,37,84,-0.14
26,27,27,Webb Simpson,70,43.97,51,116,-0.10
27,T28,T28,Anirban Lahiri,72,43.75,42,96,-0.07
28,T28,T28,Tyrone Van Aswegen,105,43.75,84,192,-0.18
29,30,30,Sung Kang,89,43.59,68,156,-0.19
30,31,31,Derek Fathauer,94,43.45,73,168,-0.18
31,32,32,Willy Wilcox,67,43.44,53,122,-0.26
32,33,33,Vaughn Taylor,72,43.38,59,136,-0.17
33,34,34,Keegan Bradley,82,43.28,58,134,-0.05
34,35,35,Kevin Kisner,97,43.24,64,148,-0.20
35,36,36,Brian Harman,104,43.23,83,192,-0.07
36,37,37,Vijay Singh,72,43.18,57,132,-0.21
37,T38,T38,Ángel Cabrera,62,43.0,43,100,+0.05
38,T38,T38,Luke Guthrie,57,43.0,43,100,-0.23
39,40,40,Jason Gore,78,42.97,55,128,-0.09
40,T41,T41,Blayne Barber,84,42.86,66,154,-0.21
41,T41,T41,Luke Donald,81,42.86,54,126,-0.17
42,T41,T41,Russell Henley,76,42.86,60,140,-0.23
43,T41,T41,Billy Horschel,73,42.86,48,112,E
44,T41,T41,Cameron Tringale,81,42.86,60,140,-0.10
45,T41,T41,Harold Varner III,92,42.86,72,168,-0.19
46,47,47,Matt Jones,83,42.74,53,124,-0.11
47,48,48,George McNeill,51,42.71,41,96,-0.10
48,49,49,Brandt Snedeker,93,42.67,64,150,-0.16
49,50,50,John Huh,86,42.59,69,162,-0.20
50,51,51,Dawie van der Walt,72,42.31,55,130,-0.07
51,52,52,James Hahn,85,42.03,58,138,-0.10
52,53,53,Ernie Els,66,41.96,47,112,+0.04
53,T54,T54,Tyler Aldridge,83,41.89,62,148,-0.08
54,T54,T54,Zach Johnson,90,41.89,62,148,-0.34
55,56,56,Matt Kuchar,100,41.46,68,164,-0.16
56,57,57,Camilo Villegas,83,41.45,63,152,-0.10
57,T58,T58,Tom Hoge,81,41.43,58,140,-0.10
58,T58,T58,Nick Taylor,83,41.43,58,140,+0.02
