,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
134,135,135,William McGirt,98,4.06,50,1232,-0.140
135,T136,T136,Jeff Overton,69,3.95,32,810,-0.188
136,T136,T136,Vaughn Taylor,72,3.95,37,936,-0.054
137,138,138,Chad Campbell,90,3.89,43,1104,-0.349
138,139,139,Will MacKenzie,84,3.8,35,920,-0.229
139,140,140,Tyrone Van Aswegen,105,3.7,45,1216,-0.289
140,141,141,Ken Duke,58,3.59,24,668,-0.583
141,142,142,Ben Martin,92,3.48,39,1120,-0.410
142,143,143,Abraham Ancer,51,3.38,18,532,E
143,144,144,Graeme McDowell,63,3.32,21,632,-0.333
144,T145,T145,Retief Goosen,55,3.29,22,668,-0.182
145,T145,T145,Rob Oppenheim,67,3.29,23,700,-0.217
146,147,147,Mark Hubbard,101,3.28,38,1158,-0.395
147,148,148,D.H. Lee,61,3.26,21,644,-0.190
148,149,149,Roberto Castro,97,3.25,40,1230,-0.250
149,150,150,Jerry Kelly,76,3.23,27,836,-0.259
150,151,151,Chez Reavie,90,3.21,34,1060,-0.412
151,152,152,Peter Malnati,85,3.18,33,1038,-0.182
152,153,153,John Huh,86,3.13,34,1088,-0.176
153,154,154,Kyle Reifers,115,3.06,41,1340,-0.195
154,155,155,Michael Kim,100,3.03,36,1188,-0.250
155,156,156,Ryan Moore,86,2.98,27,906,-0.296
156,157,157,Zach Johnson,90,2.73,28,1026,-0.286
157,158,158,Francesco Molinari,64,2.64,21,796,-0.238
158,159,159,David Hearn,95,2.53,29,1146,-0.207
159,160,160,Stuart Appleby,71,2.49,23,922,-0.565
160,161,161,Cameron Tringale,81,2.45,24,978,-0.542
161,162,162,Spencer Levin,104,2.44,28,1146,-0.393
162,163,163,Tim Wilkinson,72,2.43,17,700,-0.235
163,164,164,Luke Guthrie,57,2.38,15,630,-0.133
164,165,165,Billy Hurley III,66,2.31,19,824,-0.579
165,T166,T166,Dicky Pride,55,2.26,13,574,-0.231
166,T166,T166,Brian Stuard,66,2.26,19,840,E
167,168,168,Chad Collins,73,2.13,19,894,-0.263
168,169,169,K.J. Choi,73,2.07,19,920,-0.211
169,170,170,Freddie Jacobson,86,2.02,20,992,-0.150
170,171,171,D.A. Points,55,2.01,11,546,-0.182
171,172,172,Ben Crane,80,1.98,18,908,-0.333
172,173,173,Scott Langley,65,1.89,14,742,-0.071
173,174,174,Brendon Todd,66,1.86,14,754,-0.286
174,175,175,Bryce Molder,80,1.71,16,936,-0.375
175,176,176,Mark Wilson,66,1.7,13,766,-0.231
176,177,177,Jason Bohn,67,1.69,14,826,-0.429
177,178,178,Kevin Na,96,1.66,16,962,-0.438
178,179,179,Steve Stricker,53,1.6,10,626,-0.400
179,180,180,Luke Donald,81,1.46,12,822,-0.167
180,181,181,George McNeill,51,1.41,9,640,-0.111
181,182,182,Jon Curran,99,1.02,12,1174,-0.417
182,183,183,Zac Blair,99,0.97,11,1132,-0.091
183,184,184,Colt Knost,90,0.82,8,978,-0.500
184,185,185,David Toms,62,0.53,4,754,-0.250
