,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
0,1,1,Jon Curran,99,21.98,40.0,182,+0.08
1,2,2,David Toms,62,21.55,25.0,116,E
2,3,3,Colt Knost,90,20.27,30.0,148,-0.03
3,4,4,Brian Stuard,66,17.46,22.0,126,E
4,5,5,D.H. Lee,61,16.35,17.0,104,-0.18
5,6,6,Dicky Pride,55,16.3,15.0,92,+0.20
6,7,7,Brendon Todd,66,16.1,19.0,118,E
7,8,8,Billy Hurley III,66,15.32,19.0,124,-0.11
8,9,9,Abraham Ancer,51,15.12,13.0,86,+0.15
9,10,10,Mark Wilson,66,15.0,18.0,120,-0.06
10,11,11,K.J. Choi,73,13.77,19.0,138,-0.05
11,12,12,Jason Bohn,67,13.49,17.0,126,+0.06
12,13,13,Zac Blair,99,13.37,23.0,172,+0.04
13,14,14,Jerry Kelly,76,12.5,17.0,136,-0.24
14,15,15,David Hearn,95,12.07,21.0,174,+0.10
15,16,16,J.J. Henry,68,11.67,14.0,120,+0.43
16,17,17,Chad Collins,73,11.59,16.0,138,E
17,18,18,Robert Allenby,51,11.46,11.0,96,-0.27
18,19,19,Erik Compton,65,11.02,13.0,118,+0.23
19,20,20,Freddie Jacobson,86,10.63,17.0,160,E
20,21,21,Peter Malnati,85,9.88,16.0,162,+0.19
21,22,22,D.A. Points,55,9.78,9.0,92,E
22,23,23,Jeff Overton,69,9.52,12.0,126,+0.08
23,24,24,Alex Cejka,71,9.48,11.0,116,E
24,25,25,Rob Oppenheim,67,9.43,10.0,106,+0.30
25,26,26,Kevin Na,96,9.42,13.0,138,-0.08
26,27,27,Tim Wilkinson,72,9.32,11.0,118,+0.27
27,28,28,Cameron Tringale,81,9.29,13.0,140,+0.23
28,29,29,Bryce Molder,80,8.9,13.0,146,+0.46
29,T30,T30,Michael Kim,100,8.7,16.0,184,+0.06
30,T30,T30,Russell Knox,92,8.7,12.0,138,+0.17
31,32,32,Ken Duke,58,8.65,9.0,104,+0.33
32,33,33,Henrik Norlander,71,8.2,10.0,122,+0.10
33,34,34,Ben Crane,80,8.09,11.0,136,+0.18
34,35,35,Luke Guthrie,57,8.0,8.0,100,-0.38
35,36,36,Stuart Appleby,71,7.97,11.0,138,-0.09
36,37,37,Ryan Moore,86,7.69,10.0,130,+0.40
37,38,38,Zach Johnson,90,7.43,11.0,148,+0.18
38,39,39,Kyle Stanley,92,7.23,12.0,166,-0.08
39,40,40,Derek Fathauer,94,7.14,12.0,168,+0.25
40,41,41,Cameron Smith,73,7.0,7.0,100,+0.43
41,42,42,Patton Kizzire,93,6.96,11.0,158,+0.18
42,43,43,Shane Lowry,57,6.94,5.0,72,+0.80
43,44,44,Spencer Levin,104,6.9,12.0,174,+0.25
44,45,45,Martin Piller,59,6.86,7.0,102,+0.29
45,46,46,Jim Furyk,52,6.82,6.0,88,+0.50
46,47,47,Ricky Barnes,97,6.74,12.0,178,+0.25
47,48,48,William McGirt,98,6.67,12.0,180,-0.08
48,49,49,Kelly Kraft,63,6.6,7.0,106,+0.43
