,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,Keegan Bradley,25,12
1,2,2,John Senden,25,11
2,T3,T3,Charles Howell III,26,10
3,T3,T3,Dustin Johnson,22,10
4,T3,T3,Scott Stallings,27,10
5,T3,T3,Kyle Stanley,24,10
6,T3,T3,Cameron Tringale,24,10
7,T8,T8,Sangmoon Bae,26,9
8,T8,T8,John Daly,12,9
9,T8,T8,Henrik Norlander,22,9
10,T8,T8,Scott Piercy,24,9
11,T8,T8,Andres Romero,21,9
12,T8,T8,Charl Schwartzel,19,9
13,T8,T8,Webb Simpson,25,9
14,T8,T8,Brendan Steele,26,9
15,T8,T8,Shawn Stefani,21,9
16,T17,T17,Steven Bowditch,22,8
17,T17,T17,Roberto Castro,29,8
18,T17,T17,Tim Clark,20,8
19,T17,T17,Brendon de Jonge,30,8
20,T17,T17,Graham DeLaet,26,8
21,T17,T17,Brad Fritsch,24,8
22,T17,T17,Lucas Glover,23,8
23,T17,T17,Fabián Gómez,23,8
24,T17,T17,Luke Guthrie,27,8
25,T17,T17,James Hahn,26,8
26,T17,T17,Chris Kirk,24,8
27,T17,T17,Jason Kokrak,25,8
28,T17,T17,Doug LaBelle II,23,8
29,T17,T17,Hunter Mahan,25,8
30,T17,T17,Bryce Molder,24,8
31,T17,T17,Kevin Na,8,8
32,T17,T17,Thorbjørn Olesen,11,8
33,T17,T17,Greg Owen,24,8
34,T17,T17,Pat Perez,22,8
35,T17,T17,Patrick Reed,26,8
36,T17,T17,Adam Scott,16,8
37,T17,T17,Richard Sterne,7,8
38,T17,T17,Brian Stuard,25,8
39,T17,T17,Nicholas Thompson,29,8
40,T17,T17,Aaron Watkins,19,8
41,T42,T42,Mark Anderson,1,7
42,T42,T42,Cameron Beckman,8,7
43,T42,T42,Matt Bettencourt,9,7
44,T42,T42,Bud Cauley,24,7
45,T42,T42,Kevin Chappell,24,7
46,T42,T42,Jason Day,21,7
47,T42,T42,Harris English,26,7
48,T42,T42,Martin Flores,25,7
