,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
147,T146,T146,Greg Chalmers,25,12,1.0
148,T146,T146,Will Claxton,24,12,
149,T146,T146,Ben Crane,21,12,3.0
150,T146,T146,Jason Day,21,12,1.0
151,T146,T146,Luke Donald,17,12,1.0
152,T146,T146,Ernie Els,19,12,1.0
153,T146,T146,Harris English,26,12,1.0
154,T146,T146,Matt Every,28,12,2.0
155,T146,T146,Robert Gamez,3,12,
156,T146,T146,Bobby Gates,20,12,1.0
157,T146,T146,Lucas Glover,23,12,1.0
158,T146,T146,Fabián Gómez,23,12,1.0
159,T146,T146,James Hahn,26,12,1.0
160,T146,T146,Ryo Ishikawa,23,12,2.0
161,T146,T146,Jeff Klauk,8,12,1.0
162,T146,T146,John Mallinger,12,12,
163,T146,T146,Scott McCarron,8,12,1.0
164,T146,T146,Mark O'Meara,3,12,
165,T146,T146,Cameron Percy,21,12,
166,T146,T146,Tim Petrovic,12,12,1.0
167,T146,T146,Kevin Phelan,1,12,
168,T146,T146,"Ted Potter, Jr.",22,12,2.0
169,T146,T146,Ian Poulter,16,12,
170,T146,T146,Rory Sabbatini,27,12,4.0
171,T146,T146,Charl Schwartzel,19,12,
172,T146,T146,Adam Scott,16,12,
173,T146,T146,Vijay Singh,19,12,3.0
174,T146,T146,Chris Starkjohann,1,12,5.0
175,T146,T146,Michael Thompson,22,12,1.0
176,T146,T146,D.J. Trahan,16,12,3.0
177,T146,T146,Camilo Villegas,23,12,5.0
178,T146,T146,Nick Watney,26,12,1.0
179,T146,T146,Tom Watson,4,12,6.0
180,T146,T146,Matt Weibring,1,12,2.0
181,T146,T146,Garrett Willis,1,12,
182,T146,T146,Chris Wood,5,12,
183,T184,T184,Robert Allenby,24,11,2.0
184,T184,T184,Sangmoon Bae,26,11,1.0
185,T184,T184,Charlie Beljan,24,11,4.0
186,T184,T184,Michael Bradley,21,11,
187,T184,T184,Jonathan Byrd,16,11,3.0
188,T184,T184,Chad Campbell,25,11,6.0
189,T184,T184,Bud Cauley,24,11,
190,T184,T184,George Coetzee,11,11,
191,T184,T184,Jamie Donaldson,10,11,
192,T184,T184,Derek Ernst,21,11,4.0
193,T184,T184,Matthew Fitzpatrick,1,11,
194,T184,T184,Robert Garrigus,22,11,
195,T184,T184,Branden Grace,12,11,3.0
196,T184,T184,Nathan Green,9,11,1.0
197,T184,T184,Luke Guthrie,27,11,3.0
198,T184,T184,Hunter Haas,5,11,
199,T184,T184,Tim Herron,15,11,
200,T184,T184,Charley Hoffman,23,11,1.0
201,T184,T184,Robert Karlsson,18,11,3.0
202,T184,T184,Troy Kelly,10,11,
203,T184,T184,John Kimbell,1,11,3.0
204,T184,T184,Chad Kurmel,1,11,
205,T184,T184,Bernhard Langer,1,11,1.0
206,T184,T184,Troy Matteson,24,11,2.0
207,T184,T184,Eric Meierdierks,19,11,4.0
208,T184,T184,John Nieporte,1,11,11.0
209,T184,T184,Alex Noren,5,11,
210,T184,T184,Rod Pampling,16,11,4.0
211,T184,T184,Jesper Parnevik,13,11,
212,T184,T184,John Peterson,6,11,1.0
213,T184,T184,Scott Piercy,24,11,1.0
214,T184,T184,Tag Ridings,24,11,
215,T184,T184,Andres Romero,21,11,1.0
216,T184,T184,Kyle Stanley,24,11,
217,T184,T184,Brendan Steele,26,11,2.0
218,T184,T184,Henrik Stenson,18,11,
219,T184,T184,Sebastián Vázquez,1,11,3.0
220,T184,T184,Mike Weir,22,11,
221,T222,T222,Arjun Atwal,8,10,1.0
222,T222,T222,Aaron Baddeley,24,10,
223,T222,T222,Jay Don Blake,1,10,1.0
224,T222,T222,Ryan Blaum,3,10,8.0
225,T222,T222,Grégory Bourdy,1,10,
226,T222,T222,Mark Brown,1,10,1.0
227,T222,T222,Ángel Cabrera,21,10,1.0
228,T222,T222,Erik Compton,24,10,
229,T222,T222,Marco Dawson,1,10,3.0
230,T222,T222,Gonzalo Fernandez-Castaño,12,10,1.0
231,T222,T222,Zack Fischer,4,10,
232,T222,T222,Scott Gardiner,23,10,2.0
233,T222,T222,John Hahn,1,10,
234,T222,T222,Paul Haley II,18,10,3.0
235,T222,T222,Peter Hanson,15,10,
236,T222,T222,Dustin Johnson,22,10,
237,T222,T222,Simon Khan,1,10,
238,T222,T222,Si Woo Kim,8,10,4.0
239,T222,T222,Jason Kokrak,25,10,
240,T222,T222,Michael Letzig,17,10,5.0
241,T222,T222,Davis Love III,15,10,
242,T222,T222,Matteo Manassero,9,10,
243,T222,T222,Hideki Matsuyama,7,10,
244,T222,T222,Larry Mize,1,10,1.0
245,T222,T222,Sean O'Hair,22,10,2.0
246,T222,T222,Arron Oberholser,2,10,10.0
247,T222,T222,John Parry,1,10,2.0
248,T222,T222,David Peoples,1,10,2.0
249,T222,T222,Fran Quinn,1,10,
250,T222,T222,Richie Ramsay,4,10,1.0
251,T222,T222,Chris Riley,3,10,10.0
252,T222,T222,John Rollins,24,10,
253,T222,T222,Sam Saunders,1,10,2.0
254,T222,T222,"Wes Short, Jr.",15,10,3.0
255,T222,T222,Shawn Stefani,21,10,2.0
256,T222,T222,Richard Sterne,7,10,4.0
257,T222,T222,Marc Turnesa,2,10,
258,T222,T222,Omar Uresti,1,10,10.0
259,T222,T222,Johnson Wagner,24,10,2.0
260,T222,T222,Marc Warren,2,10,2.0
261,T222,T222,Steve Wheatcroft,1,10,1.0
262,T222,T222,Thaworn Wiratchant,3,10,
263,T264,T264,Matt Bova,1,9,3.0
264,T264,T264,Steven Bowditch,22,9,1.0
265,T264,T264,Paul Casey,7,9,1.0
266,T264,T264,Nicolas Colsaerts,17,9,1.0
267,T264,T264,James Driscoll,23,9,1.0
268,T264,T264,David Duval,8,9,
269,T264,T264,Stephen Gallacher,5,9,1.0
270,T264,T264,Kirk Hanefeld,1,9,2.0
271,T264,T264,Mikko Ilonen,3,9,
272,T264,T264,Lee Janzen,11,9,2.0
273,T264,T264,Steven Jeffress,1,9,
274,T264,T264,Luke List,24,9,
275,T264,T264,Paul McGinley,1,9,
276,T264,T264,Rory McIlroy,16,9,
277,T264,T264,Kevin Na,8,9,1.0
278,T264,T264,Seung-Yul Noh,25,9,2.0
279,T264,T264,Louis Oosthuizen,12,9,2.0
280,T264,T264,C.T. Pan,1,9,1.0
281,T264,T264,Sonny Skinner,1,9,3.0
282,T264,T264,Guan Tian Liang,5,9,
283,T264,T264,Peter Uihlein,4,9,
284,T264,T264,Jhonattan Vegas,3,9,4.0
285,T264,T264,Scott Verplank,14,9,
286,T264,T264,Jimmy Walker,24,9,1.0
287,T264,T264,Aaron Watkins,19,9,4.0
288,T264,T264,Michael Weaver,2,9,
289,T264,T264,Casey Wittenberg,27,9,
290,T291,T291,Woody Austin,8,8,
291,T291,T291,Matt Bettencourt,9,8,
292,T291,T291,David Bradshaw,1,8,2.0
293,T291,T291,Mark Brooks,2,8,
294,T291,T291,Patrick Cantlay,7,8,
295,T291,T291,Darren Clarke,3,8,
296,T291,T291,Donald Constable,16,8,2.0
297,T291,T291,Fred Couples,4,8,1.0
298,T291,T291,Eduardo De La Riva,1,8,
299,T291,T291,Steven Fox,9,8,
300,T291,T291,Andres Gonzales,17,8,1.0
301,T291,T291,Paul Goydos,2,8,5.0
302,T291,T291,Todd Hamilton,4,8,
303,T291,T291,Padraig Harrington,17,8,
304,T291,T291,Peter Hedblom,1,8,
305,T291,T291,Miguel Angel Jiménez,3,8,2.0
306,T291,T291,Kelly Kraft,2,8,
307,T291,T291,Neal Lancaster,6,8,
308,T291,T291,Paul Lawrie,7,8,
309,T291,T291,Ken Looper,2,8,
310,T291,T291,Mitch Lowe,1,8,
311,T291,T291,Gareth Maybin,1,8,
312,T291,T291,Joey McLister,1,8,2.0
313,T291,T291,Shaun Micheel,5,8,3.0
314,T291,T291,Kelly Mitchum,2,8,
315,T291,T291,Joe Ogilvie,15,8,
316,T291,T291,José María Olazábal,2,8,
317,T291,T291,Kenny Perry,3,8,1.0
318,T291,T291,Rod Perry,3,8,
319,T291,T291,Justin Peters,1,8,
320,T291,T291,Garrick Porteous,1,8,
321,T291,T291,Paul Scaletta,1,8,
322,T291,T291,Mark Sheftic,1,8,
323,T291,T291,Mike Small,1,8,3.0
324,T291,T291,T.J. Vogel,3,8,
325,T291,T291,Trent Whitekiller,1,8,3.0
326,T327,T327,Kiradech Aphibarnrat,3,7,3.0
327,T327,T327,Blayne Barber,3,7,1.0
328,T327,T327,Bart Bryant,2,7,7.0
329,T327,T327,Rafa Cabrera Bello,5,7,
330,T327,T327,Michael Campbell,1,7,
331,T327,T327,Alex Cejka,2,7,
332,T327,T327,John Daly,12,7,1.0
333,T327,T327,Steve Flesch,6,7,4.0
334,T327,T327,Robin Freeman,1,7,3.0
335,T327,T327,Mathias Grönberg,1,7,1.0
336,T327,T327,J.B. Holmes,5,7,2.0
337,T327,T327,Scott Jamieson,3,7,
338,T327,T327,Shiv Kapur,1,7,1.0
339,T327,T327,K.T. Kim,1,7,
340,T327,T327,Hyung-Sung Kim,1,7,
341,T327,T327,Satoshi Kodaira,2,7,7.0
342,T327,T327,Brooks Koepka,2,7,1.0
343,T327,T327,Hank Kuehne,5,7,
344,T327,T327,Peter Lonard,1,7,
345,T327,T327,Randy Lowry,1,7,3.0
346,T327,T327,Steve Marino,12,7,
347,T327,T327,Garrett Osborn,1,7,1.0
348,T327,T327,Alvaro Quiros,1,7,2.0
349,T327,T327,Jonathan Randolph,1,7,4.0
350,T327,T327,Lee Rhind,1,7,4.0
351,T327,T327,Derek Sanders,1,7,
352,T327,T327,Peter Senior,1,7,
353,T327,T327,Marcel Siem,9,7,1.0
354,T327,T327,Geoffrey Sisk,1,7,
355,T327,T327,Jeff Sorenson,1,7,
356,T327,T327,Andre Stolz,1,7,1.0
357,T327,T327,Adam Svensson,1,7,5.0
358,T327,T327,Toru Taniguchi,2,7,2.0
359,T327,T327,Justin Thomas,2,7,7.0
360,T327,T327,Yoshinobu Tsukada,1,7,2.0
361,T327,T327,Jaco Van Zyl,3,7,2.0
362,T327,T327,John Wade,1,7,
363,T327,T327,Duffy Waldorf,3,7,
364,T365,T365,Brad Adamonis,2,6,1.0
365,T365,T365,Steven Alker,2,6,1.0
366,T365,T365,Mark Anderson,1,6,1.0
367,T365,T365,Todd Baek,1,6,
368,T365,T365,Daniel Balin,1,6,1.0
369,T365,T365,Rich Beem,3,6,2.0
370,T365,T365,Tom Byrum,1,6,4.0
371,T365,T365,Rafael Campos,1,6,
372,T365,T365,Russ Cochran,1,6,
373,T365,T365,Franklin Corpening,1,6,
374,T365,T365,Ben Crenshaw,1,6,1.0
375,T365,T365,Steve Dartnall,1,6,
376,T365,T365,Jon Fiedler,1,6,
377,T365,T365,Marcus Fraser,6,6,
378,T365,T365,Fred Funk,1,6,1.0
379,T365,T365,"Jim Gallagher, Jr.",1,6,
380,T365,T365,Jason Gore,4,6,3.0
381,T365,T365,Chesson Hadley,1,6,3.0
382,T365,T365,Mackenzie Hughes,2,6,
383,T365,T365,Thongchai Jaidee,4,6,
384,T365,T365,Kent Jones,1,6,
385,T365,T365,Shingo Katayama,1,6,
386,T365,T365,Edward Loar,2,6,2.0
387,T365,T365,Sandy Lyle,2,6,
388,T365,T365,Daisuke Maruyama,1,6,
389,T365,T365,Richard McEvoy,1,6,
390,T365,T365,Andrew McLardy,1,6,
391,T365,T365,Chris Naegel,1,6,
392,T365,T365,Corey Pavin,2,6,
393,T365,T365,Eddie Pepperell,1,6,
394,T365,T365,Brian Ricketts,1,6,1.0
395,T365,T365,Alexandre Rocha,3,6,
396,T365,T365,Patrick Rodgers,1,6,1.0
397,T365,T365,Lloyd Saltman,1,6,1.0
398,T365,T365,Roger Sloan,1,6,
399,T365,T365,Stuart Smith,1,6,2.0
400,T365,T365,Nate Smith,1,6,
401,T365,T365,Riley Wheeldon,1,6,1.0
402,T365,T365,Eugene Wong,1,6,1.0
403,T365,T365,Ryan Zylstra,1,6,1.0
404,T405,T405,Blake Adams,2,5,1.0
405,T405,T405,Thomas Aiken,2,5,
406,T405,T405,JC Anderson,1,5,2.0
407,T405,T405,Ashun Wu,1,5,1.0
408,T405,T405,Kevin Carll,1,5,
409,T405,T405,Wil Collins,2,5,1.0
410,T405,T405,Joe Daley,1,5,4.0
411,T405,T405,Nick Faldo,1,5,
412,T405,T405,Niclas Fasth,1,5,1.0
413,T405,T405,Edward Figueroa,1,5,1.0
414,T405,T405,Carlos Franco,1,5,2.0
415,T405,T405,David Frost,1,5,3.0
416,T405,T405,Hiroyuki Fujita,5,5,
417,T405,T405,Tano Goya,2,5,1.0
418,T405,T405,Glen Griffith,1,5,5.0
419,T405,T405,Brian Hadley,1,5,2.0
420,T405,T405,Scott Harrington,1,5,3.0
421,T405,T405,David Howell,1,5,
422,T405,T405,John Hurley,1,5,
423,T405,T405,Jung-gon Hwang,1,5,1.0
424,T405,T405,Kohki Idoki,1,5,3.0
425,T405,T405,Stephan Jaeger,1,5,
426,T405,T405,Andrew Johnson,1,5,
427,T405,T405,Brendan Jones,1,5,
428,T405,T405,Skip Kendall,2,5,2.0
429,T405,T405,Rob Labritz,1,5,1.0
430,T405,T405,Steve Lowery,1,5,
431,T405,T405,Joost Luiten,1,5,
432,T405,T405,Sean McCarty,1,5,5.0
433,T405,T405,Jay McLuen,1,5,
434,T405,T405,David McNabb,1,5,3.0
435,T405,T405,Grayson Murray,1,5,
436,T405,T405,Jake Narro,1,5,1.0
437,T405,T405,Ryan Nelson,1,5,
438,T405,T405,Ryan Polzin,1,5,
439,T405,T405,Daniel Popovic,1,5,
440,T405,T405,Ted Purdy,3,5,2.0
441,T405,T405,Michael Putnam,1,5,
442,T405,T405,Jeff Quinney,1,5,4.0
443,T405,T405,Brett Rumford,3,5,
444,T405,T405,David Skinns,1,5,
445,T405,T405,Nathan Smith,1,5,1.0
446,T405,T405,Bob Sowards,1,5,
447,T405,T405,Craig Stadler,1,5,
448,T405,T405,John Stoltz,1,5,3.0
449,T405,T405,Miguel Suarez,1,5,1.0
450,T405,T405,Steven Tiley,1,5,
451,T405,T405,Yui Ueda,1,5,2.0
452,T405,T405,Harold Varner III,1,5,
453,T405,T405,Bernd Wiesberger,2,5,
454,T405,T405,Danny Willett,2,5,
455,T405,T405,Jeremiah Wooding,1,5,
456,T405,T405,Gareth Wright,1,5,
457,T458,T458,Max Alverio,1,4,2.0
458,T458,T458,Connor Arendell,1,4,1.0
459,T458,T458,Eric Axley,2,4,
460,T458,T458,Eric Banks,1,4,
461,T458,T458,Craig Barlow,1,4,4.0
462,T458,T458,Shane Bertsch,1,4,
463,T458,T458,Kris Blanks,1,4,2.0
464,T458,T458,Jim Carter,1,4,4.0
465,T458,T458,Vince Covello,1,4,1.0
466,T458,T458,Robert Damron,1,4,2.0
467,T458,T458,Chip Deason,1,4,
468,T458,T458,Chris Doak,1,4,1.0
469,T458,T458,Matt Fast,1,4,1.0
470,T458,T458,Brad Faxon,1,4,
471,T458,T458,Caine Fitzgerald,1,4,1.0
472,T458,T458,Oscar Floren,1,4,
473,T458,T458,Charles Frost,1,4,4.0
474,T458,T458,Stephen Gangluff,2,4,
475,T458,T458,Mathew Goggin,1,4,1.0
476,T458,T458,Cody Gribble,1,4,3.0
477,T458,T458,Adam Hadwin,3,4,4.0
478,T458,T458,Gavin Hall,1,4,
479,T458,T458,Justin Harding,1,4,
480,T458,T458,Matt Harmon,1,4,
481,T458,T458,Mike Hendry,1,4,4.0
482,T458,T458,Mark Hensby,1,4,4.0
483,T458,T458,Charlie Holland,2,4,
484,T458,T458,Max Homa,1,4,4.0
485,T458,T458,Randall Hutchison,1,4,
486,T458,T458,Steven Ihm,1,4,
487,T458,T458,Yuta Ikeda,1,4,
488,T458,T458,Makoto Inoue,1,4,1.0
489,T458,T458,Rikard Karlberg,1,4,
490,T458,T458,Bio Kim,1,4,
491,T458,T458,Cliff Kresge,1,4,3.0
492,T458,T458,Pablo Larrazabal,1,4,
493,T458,T458,Peter Laws,1,4,
494,T458,T458,Danny Lee,1,4,
495,T458,T458,Tom Lehman,2,4,
496,T458,T458,Darryn Lloyd,1,4,
497,T458,T458,Jeff Martin,1,4,2.0
498,T458,T458,Cory McElyea,1,4,
499,T458,T458,Scott Moran,1,4,3.0
500,T458,T458,Jimmy Mullen,1,4,
501,T458,T458,George Murray,1,4,
502,T458,T458,Bret Nutt,1,4,4.0
503,T458,T458,Bryn Parry,1,4,2.0
504,T458,T458,Josh Persons,1,4,
505,T458,T458,Rhys Pugh,1,4,2.0
506,T458,T458,Brett Quigley,1,4,3.0
507,T458,T458,Kevin Shields,1,4,
508,T458,T458,Conrad Shindler,1,4,3.0
509,T458,T458,Mark Silvers,2,4,
510,T458,T458,Jesse Smith,2,4,
511,T458,T458,Paul Stankowski,1,4,
512,T458,T458,Chip Sullivan,1,4,
513,T458,T458,Ryan Sullivan,1,4,1.0
514,T458,T458,Roger Tambellini,1,4,3.0
515,T458,T458,Dean Wilson,2,4,1.0
516,T458,T458,Clayton Wonnell,1,4,3.0
517,T518,T518,Mark Baker,1,3,1.0
518,T518,T518,Kyle Bilodeau,1,3,
519,T518,T518,Michael Block,1,3,
520,T518,T518,Mark Brown,1,3,
521,T518,T518,Brandon Brown,1,3,
522,T518,T518,Mark Calcavecchia,1,3,2.0
523,T518,T518,Kevin Carrigan,1,3,
524,T518,T518,Pat Carter,1,3,1.0
525,T518,T518,Albin Choi,1,3,1.0
526,T518,T518,Corey Conners,1,3,3.0
527,T518,T518,Carl Cooper,1,3,1.0
528,T518,T518,Brandon Crick,1,3,
529,T518,T518,Jeff Curl,1,3,3.0
530,T518,T518,Matt Dobyns,3,3,
531,T518,T518,Alan Dunbar,1,3,
532,T518,T518,Oliver Fisher,1,3,
533,T518,T518,Grant Forrest,1,3,
534,T518,T518,Bob Gaus,1,3,1.0
535,T518,T518,Andrew Georgiou,1,3,
536,T518,T518,Tyrrell Hatton,1,3,
537,T518,T518,Richard Hattori,1,3,1.0
538,T518,T518,Nolan Henke,1,3,
539,T518,T518,Kenichi Kuboya,1,3,
540,T518,T518,Michael McCabe,1,3,1.0
541,T518,T518,Parker McLachlin,2,3,1.0
542,T518,T518,David Muttitt,1,3,
543,T518,T518,Daniel Nisbet,1,3,
544,T518,T518,Daniel Obremski,1,3,
545,T518,T518,Nathaniel Rau,1,3,3.0
546,T518,T518,Jason Schultz,1,3,1.0
547,T518,T518,Chase Seiffert,1,3,
548,T518,T518,Hideto Tanihara,1,3,
549,T518,T518,Peter Williamson,2,3,1.0
550,T518,T518,Ryan Yip,1,3,
551,T552,T552,"Angel Cabrera, Jr.",1,2,
552,T552,T552,Keith Clearwater,1,2,
553,T552,T552,Jack Fields,1,2,1.0
554,T552,T552,Bobby Massa,1,2,
555,T552,T552,Matthew NeSmith,1,2,1.0
556,T552,T552,Andy Pope,1,2,1.0
557,T552,T552,Ben Stow,1,2,
558,T552,T552,Ian Woosnam,1,2,
559,560,560,Ted Tryba,1,1,
