,Consecutive_Sand_Saves_RANK THIS WEEK,Consecutive_Sand_Saves_RANK LAST WEEK,Consecutive_Sand_Saves_PLAYER NAME,Consecutive_Sand_Saves_EVENTS,Consecutive_Sand_Saves_STREAK,Consecutive_Sand_Saves_CURRENT STREAK,Consecutive_Sand_Saves_ROUND,Consecutive_Sand_Saves_HOLE,Consecutive_Sand_Saves_YEAR/TOURN#
26,T17,T17,Lee Westwood,19,9,,1,13,2013140
27,T28,T28,Kiradech Aphibarnrat,3,8,3.0,2,12,2013340
28,T28,T28,Ben Crane,21,8,7.0,1,4,2013240
29,T28,T28,Brian Davis,28,8,,1,11,2013220
30,T28,T28,Harris English,26,8,1.0,4,1,2013150
31,T28,T28,Rickie Fowler,22,8,1.0,2,7,2013130
32,T28,T28,Sergio Garcia,17,8,,2,4,2013110
33,T28,T28,Tom Gillis,22,8,3.0,1,4,2013090
34,T28,T28,John Huh,28,8,1.0,2,2,2013120
35,T28,T28,Doug LaBelle II,23,8,2.0,3,8,2013190
36,T28,T28,David Lingmerth,23,8,1.0,3,16,2013020
37,T28,T28,Jeff Maggert,21,8,,4,14,2013020
38,T28,T28,Hideki Matsuyama,7,8,8.0,1,18,2013340
39,T28,T28,William McGirt,24,8,4.0,4,12,2013300
40,T28,T28,Patrick Reed,26,8,2.0,4,12,2013320
41,T28,T28,Tag Ridings,24,8,1.0,1,17,2013130
42,T28,T28,Andres Romero,21,8,,1,6,2013090
43,T28,T28,Brandt Snedeker,23,8,2.0,4,7,2013350
44,T28,T28,Darron Stiles,20,8,,3,11,2013060
45,T28,T28,Steve Stricker,13,8,,2,3,2013010
46,T28,T28,Michael Thompson,22,8,2.0,2,1,2013220
47,T28,T28,Mike Weir,22,8,3.0,2,16,2013190
48,T49,T49,Stephen Ames,19,7,2.0,4,1,2013020
49,T49,T49,Arjun Atwal,8,7,,3,11,2013060
50,T49,T49,Aaron Baddeley,24,7,,2,12,2013250
51,T49,T49,Cameron Beckman,8,7,1.0,1,6,2013100
52,T49,T49,Matt Bettencourt,9,7,,1,18,2013100
53,T49,T49,Roberto Castro,29,7,1.0,4,15,2013230
54,T49,T49,Greg Chalmers,25,7,1.0,1,11,2013120
55,T49,T49,Stewart Cink,22,7,,1,18,2013020
56,T49,T49,Tim Clark,20,7,,1,13,2013020
57,T49,T49,Jim Furyk,22,7,,2,8,2013320
58,T49,T49,Andres Gonzales,17,7,1.0,1,11,2013240
59,T49,T49,Charles Howell III,26,7,1.0,4,4,2013210
60,T49,T49,Jerry Kelly,22,7,,3,1,2013030
61,T49,T49,David Lynn,22,7,1.0,2,4,2013110
62,T49,T49,Graeme McDowell,16,7,,1,14,2013090
63,T49,T49,Francesco Molinari,9,7,1.0,1,5,2013110
64,T49,T49,Kevin Na,8,7,3.0,3,13,2013050
65,T49,T49,Seung-Yul Noh,25,7,1.0,1,8,2013190
66,T49,T49,Henrik Norlander,22,7,,4,13,2013020
67,T49,T49,Sean O'Hair,22,7,,1,18,2013060
68,T49,T49,Geoff Ogilvy,19,7,,2,7,2013350
69,T49,T49,Carl Pettersson,24,7,1.0,2,12,2013130
70,T49,T49,D.A. Points,28,7,,4,11,2013200
71,T49,T49,Justin Rose,17,7,,2,18,2013340
72,T49,T49,Marcel Siem,9,7,,2,12,2013320
73,T49,T49,Webb Simpson,25,7,4.0,2,9,2013350
74,T49,T49,Jordan Spieth,23,7,,2,13,2013230
75,T49,T49,Scott Stallings,27,7,,2,7,2013020
76,T49,T49,Brendan Steele,26,7,,2,6,2013140
77,T49,T49,Josh Teater,24,7,4.0,1,15,2013020
78,T49,T49,David Toms,16,7,,2,3,2013240
79,T49,T49,Duffy Waldorf,3,7,,2,15,2013150
80,T49,T49,Jimmy Walker,24,7,6.0,4,7,2013230
81,T49,T49,Charlie Wi,23,7,1.0,4,6,2013060
82,T83,T83,Charlie Beljan,24,6,6.0,2,2,2013280
83,T83,T83,Jason Bohn,23,6,,2,4,2013270
84,T83,T83,Keegan Bradley,25,6,,2,15,2013210
85,T83,T83,Jonathan Byrd,16,6,1.0,2,16,2013240
86,T83,T83,Bud Cauley,24,6,,3,4,2013220
87,T83,T83,Kevin Chappell,24,6,2.0,1,8,2013370
88,T83,T83,Russ Cochran,1,6,,2,1,2013020
89,T83,T83,George Coetzee,11,6,,1,18,2013110
90,T83,T83,Erik Compton,24,6,6.0,3,2,2013370
91,T83,T83,Luke Donald,17,6,,2,17,2013120
92,T83,T83,James Driscoll,23,6,,3,15,2013170
93,T83,T83,Jason Dufner,22,6,4.0,3,12,2013220
94,T83,T83,Scott Gardiner,23,6,,1,13,2013040
95,T83,T83,Retief Goosen,9,6,6.0,1,6,2013180
96,T83,T83,Bill Haas,25,6,,2,12,2013400
97,T83,T83,Padraig Harrington,17,6,2.0,1,18,2013240
98,T83,T83,Tim Herron,15,6,1.0,2,8,2013200
99,T83,T83,Morgan Hoffmann,20,6,,3,3,2013320
100,T83,T83,Billy Horschel,26,6,4.0,1,6,2013310
101,T83,T83,Trevor Immelman,24,6,1.0,2,12,2013190
102,T83,T83,Freddie Jacobson,19,6,1.0,2,7,2013210
103,T83,T83,Miguel Angel Jiménez,3,6,4.0,1,15,2013310
104,T83,T83,Chris Kirk,24,6,3.0,1,13,2013090
105,T83,T83,Colt Knost,25,6,2.0,1,10,2013260
106,T83,T83,Jason Kokrak,25,6,4.0,1,14,2013120
107,T83,T83,Martin Laird,21,6,3.0,3,15,2013030
108,T83,T83,Richard Lee,24,6,,1,3,2013090
109,T83,T83,Marc Leishman,23,6,,2,17,2013350
110,T83,T83,Luke List,24,6,2.0,2,12,2013120
111,T83,T83,Shane Lowry,9,6,,1,5,2013140
112,T83,T83,Steve Marino,12,6,5.0,2,15,2013030
113,T83,T83,Troy Matteson,24,6,,1,3,2013210
114,T83,T83,John Merrick,23,6,,1,16,2013140
115,T83,T83,Alex Noren,5,6,2.0,1,8,2013090
116,T83,T83,Jin Park,20,6,2.0,2,16,2013120
117,T83,T83,Cameron Percy,21,6,1.0,1,4,2013040
118,T83,T83,Tim Petrovic,12,6,3.0,4,9,2013290
119,T83,T83,Scott Piercy,24,6,,2,2,2013380
120,T83,T83,Ian Poulter,16,6,1.0,1,10,2013200
121,T83,T83,Alistair Presnell,23,6,4.0,1,12,2013030
122,T83,T83,Dicky Pride,23,6,,2,12,2013200
123,T83,T83,Kevin Stadler,25,6,,4,6,2013070
124,T83,T83,Henrik Stenson,18,6,4.0,4,7,2013130
125,T83,T83,Justin Thomas,2,6,6.0,4,4,2013260
126,T83,T83,Cameron Tringale,24,6,,2,12,2013030
127,T83,T83,Johnson Wagner,24,6,3.0,1,12,2013220
128,T83,T83,Marc Warren,2,6,,1,17,2013350
129,T83,T83,Nick Watney,26,6,,1,1,2013140
130,T83,T83,Danny Willett,2,6,1.0,1,12,2013310
131,T132,T132,Steven Alker,2,5,,1,2,2013020
132,T132,T132,Mark Anderson,1,5,5.0,3,9,2013020
133,T132,T132,Billy Andrade,3,5,,1,18,2013320
134,T132,T132,Justin Bolli,23,5,1.0,2,8,2013210
135,T132,T132,Chad Campbell,25,5,3.0,4,6,2013240
136,T132,T132,Donald Constable,16,5,,1,16,2013190
137,T132,T132,John Daly,12,5,1.0,4,4,2013240
138,T132,T132,Brendon de Jonge,30,5,4.0,1,2,2013260
139,T132,T132,Graham DeLaet,26,5,,1,1,2013140
140,T132,T132,Chris DiMarco,11,5,,2,2,2013320
141,T132,T132,Jamie Donaldson,10,5,1.0,1,4,2013090
142,T132,T132,Ken Duke,28,5,1.0,4,9,2013340
143,T132,T132,Bob Estes,18,5,,1,14,2013150
144,T132,T132,Matt Every,28,5,1.0,1,10,2013370
145,T132,T132,Gonzalo Fernandez-Castaño,12,5,1.0,4,14,2013250
146,T132,T132,Zack Fischer,4,5,2.0,1,9,2013210
147,T132,T132,Tommy Gainey,28,5,,1,4,2013350
148,T132,T132,Nathan Green,9,5,2.0,1,13,2013150
149,T132,T132,James Hahn,26,5,1.0,1,16,2013360
150,T132,T132,Todd Hamilton,4,5,,3,4,2013060
151,T132,T132,Brian Harman,29,5,1.0,1,13,2013170
152,T132,T132,Jim Herman,19,5,5.0,2,16,2013320
153,T132,T132,Charley Hoffman,23,5,1.0,4,11,2013350
154,T132,T132,Yuta Ikeda,1,5,5.0,1,4,2013020
155,T132,T132,Ryuji Imada,7,5,,2,16,2013210
156,T132,T132,Ryo Ishikawa,23,5,,2,13,2013120
157,T132,T132,Brandt Jobe,19,5,,4,5,2013220
158,T132,T132,Matt Jones,24,5,1.0,1,11,2013240
159,T132,T132,Bio Kim,1,5,5.0,2,12,2013250
160,T132,T132,Russell Knox,11,5,1.0,2,7,2013100
161,T132,T132,Hank Kuehne,5,5,,4,10,2013040
162,T132,T132,Paul Lawrie,7,5,,1,6,2013340
163,T132,T132,Steve LeBrun,21,5,,2,8,2013270
164,T132,T132,D.H. Lee,22,5,4.0,1,12,2013040
165,T132,T132,Michael Letzig,17,5,4.0,2,7,2013290
166,T132,T132,Davis Love III,15,5,,4,16,2013240
167,T132,T132,Bill Lunde,10,5,,2,1,2013060
168,T132,T132,Matteo Manassero,9,5,,1,4,2013340
169,T132,T132,Rory McIlroy,16,5,2.0,1,6,2013110
170,T132,T132,George McNeill,21,5,,2,11,2013370
171,T132,T132,Phil Mickelson,21,5,2.0,4,14,2013040
172,T132,T132,Ryan Moore,22,5,,1,1,2013220
173,T132,T132,Nick O'Hern,10,5,,4,2,2013060
174,T132,T132,Jeff Overton,24,5,,3,8,2013090
175,T132,T132,Greg Owen,24,5,,1,8,2013260
176,T132,T132,Corey Pavin,2,5,2.0,2,12,2013070
177,T132,T132,Pat Perez,22,5,,1,12,2013230
178,T132,T132,"Ted Potter, Jr.",22,5,1.0,2,18,2013250
179,T132,T132,Chez Reavie,22,5,2.0,2,4,2013190
180,T132,T132,Patrick Rodgers,1,5,5.0,1,5,2013290
181,T132,T132,Rory Sabbatini,27,5,1.0,2,18,2013260
182,T132,T132,Charl Schwartzel,19,5,3.0,3,14,2013230
183,T132,T132,Adam Scott,16,5,,1,16,2013070
184,T132,T132,John Senden,25,5,,1,1,2013130
185,T132,T132,Vijay Singh,19,5,1.0,2,4,2013270
186,T132,T132,Roger Sloan,1,5,,1,4,2013320
187,T132,T132,Heath Slocum,9,5,3.0,1,12,2013100
188,T132,T132,Paul Stankowski,1,5,5.0,1,2,2013300
189,T132,T132,Kyle Stanley,24,5,1.0,2,6,2013090
190,T132,T132,Richard Sterne,7,5,,3,4,2013340
191,T132,T132,Robert Streb,25,5,2.0,1,1,2013150
192,T132,T132,Chris Stroud,26,5,,2,10,2013220
193,T132,T132,Brian Stuard,25,5,1.0,3,4,2013220
194,T132,T132,Daniel Summerhays,26,5,,1,7,2013300
195,T132,T132,Kevin Sutherland,13,5,,2,1,2013240
196,T132,T132,Vaughn Taylor,16,5,3.0,1,8,2013220
197,T132,T132,Guan Tian Liang,5,5,1.0,3,16,2013160
198,T132,T132,Scott Verplank,14,5,3.0,1,6,2013170
199,T132,T132,Aaron Watkins,19,5,,3,13,2013060
200,T132,T132,Bubba Watson,21,5,1.0,4,5,2013340
201,T132,T132,Boo Weekley,27,5,2.0,3,6,2013290
202,T132,T132,Tiger Woods,16,5,5.0,3,10,2013400
203,T132,T132,Y.E. Yang,19,5,,1,5,2013020
204,T205,T205,Robert Allenby,24,4,,4,8,2013230
205,T205,T205,Ricky Barnes,26,4,1.0,2,15,2013210
206,T205,T205,Michael Bradley,21,4,1.0,1,18,2013170
207,T205,T205,Scott Brown,21,4,,1,2,2013320
208,T205,T205,Ángel Cabrera,21,4,,4,15,2013340
209,T205,T205,Patrick Cantlay,7,4,1.0,2,6,2013070
210,T205,T205,Paul Casey,7,4,3.0,2,5,2013340
211,T205,T205,Will Claxton,24,4,2.0,2,6,2013090
212,T205,T205,Fred Couples,4,4,2.0,2,3,2013230
213,T205,T205,Jon Curran,3,4,,2,4,2013100
214,T205,T205,Ben Curtis,20,4,,2,2,2013270
215,T205,T205,Glen Day,6,4,4.0,3,15,2013300
216,T205,T205,Ernie Els,19,4,1.0,1,3,2013130
217,T205,T205,Derek Ernst,21,4,,2,6,2013370
218,T205,T205,Brad Faxon,1,4,1.0,1,7,2013260
219,T205,T205,Ross Fisher,15,4,1.0,1,16,2013140
220,T205,T205,Steve Flesch,6,4,1.0,1,18,2013060
221,T205,T205,Marcus Fraser,6,4,1.0,3,12,2013110
222,T205,T205,Stephen Gallacher,5,4,,3,3,2013340
223,T205,T205,Robert Garrigus,22,4,,4,7,2013050
224,T205,T205,Bobby Gates,20,4,1.0,2,1,2013140
225,T205,T205,Fabián Gómez,23,4,1.0,3,13,2013320
226,T205,T205,Branden Grace,12,4,,1,4,2013130
227,T205,T205,Hunter Haas,5,4,,2,3,2013140
228,T205,T205,Paul Haley II,18,4,3.0,1,1,2013300
229,T205,T205,David Hearn,26,4,,2,2,2013290
230,T205,T205,J.J. Henry,26,4,,4,17,2013320
231,T205,T205,Justin Hicks,25,4,,1,1,2013220
232,T205,T205,Zach Johnson,24,4,,1,8,2013290
233,T205,T205,Martin Kaymer,17,4,,3,16,2013360
234,T205,T205,Jeff Klauk,8,4,,2,16,2013120
235,T205,T205,Ben Kohles,25,4,,2,2,2013140
236,T205,T205,Scott Langley,27,4,,2,15,2013290
237,T205,T205,Edward Loar,2,4,,2,15,2013050
238,T205,T205,John Mallinger,12,4,,4,2,2013060
239,T205,T205,Scott McCarron,8,4,,1,7,2013030
240,T205,T205,Eric Meierdierks,19,4,,1,7,2013100
241,T205,T205,Bryce Molder,24,4,3.0,1,14,2013370
242,T205,T205,Joe Ogilvie,15,4,4.0,2,9,2013300
243,T205,T205,Thorbjørn Olesen,11,4,4.0,4,6,2013350
244,T205,T205,Ryan Palmer,22,4,2.0,4,10,2013270
245,T205,T205,Jesper Parnevik,13,4,4.0,1,16,2013320
246,T205,T205,John Peterson,6,4,,4,1,2013220
247,T205,T205,Richie Ramsay,4,4,2.0,3,13,2013310
248,T205,T205,Kyle Reifers,4,4,2.0,2,9,2013220
249,T205,T205,Chris Riley,3,4,1.0,3,5,2013060
250,T205,T205,Brett Rumford,3,4,,2,8,2013340
251,T205,T205,Andre Stolz,1,4,,1,8,2013300
252,T205,T205,Brendon Todd,10,4,4.0,2,18,2013290
253,T205,T205,Peter Tomasulo,10,4,,3,13,2013190
254,T205,T205,Peter Uihlein,4,4,1.0,1,16,2013100
255,T205,T205,Camilo Villegas,23,4,1.0,3,5,2013360
256,T205,T205,Mark Wilson,19,4,1.0,1,15,2013360
257,T205,T205,Gary Woodland,26,4,2.0,2,8,2013290
258,T259,T259,Joe Affrunti,5,3,,1,4,2013320
259,T259,T259,Eric Axley,2,3,,1,7,2013100
260,T259,T259,Craig Barlow,1,3,2.0,1,10,2013300
261,T259,T259,Grégory Bourdy,1,3,,1,14,2013310
262,T259,T259,Gary Christian,10,3,,3,15,2013210
263,T259,T259,Nicolas Colsaerts,17,3,,1,12,2013230
264,T259,T259,Franklin Corpening,1,3,1.0,1,5,2013220
265,T259,T259,Marco Dawson,1,3,,2,3,2013300
266,T259,T259,Chip Deason,1,3,3.0,1,14,2013240
267,T259,T259,David Duval,8,3,,2,8,2013290
268,T259,T259,Jon Fiedler,1,3,3.0,2,10,2013040
269,T259,T259,Matthew Fitzpatrick,1,3,3.0,3,16,2013310
270,T259,T259,Steven Fox,9,3,1.0,1,2,2013240
271,T259,T259,Carlos Franco,1,3,,1,5,2013300
272,T259,T259,Robert Gamez,3,3,3.0,2,8,2013300
273,T259,T259,Stephen Gangluff,2,3,3.0,2,9,2013320
274,T259,T259,Bob Gaus,1,3,3.0,2,15,2013350
275,T259,T259,Andrew Georgiou,1,3,,1,18,2013320
276,T259,T259,Jason Gore,4,3,1.0,3,14,2013060
277,T259,T259,Jeff Gove,17,3,3.0,3,9,2013320
278,T259,T259,Paul Goydos,2,3,,1,2,2013240
279,T259,T259,Mathias Grönberg,1,3,3.0,2,1,2013150
280,T259,T259,J.B. Holmes,5,3,2.0,4,16,2013060
281,T259,T259,Scott Jamieson,3,3,,2,4,2013110
282,T259,T259,Andrew Johnson,1,3,1.0,2,5,2013300
283,T259,T259,Shingo Katayama,1,3,3.0,3,14,2013310
284,T259,T259,Troy Kelly,10,3,,2,4,2013060
285,T259,T259,K.T. Kim,1,3,1.0,2,5,2013310
286,T259,T259,Si Woo Kim,8,3,3.0,1,16,2013320
287,T259,T259,Satoshi Kodaira,2,3,,2,11,2013340
288,T259,T259,Brooks Koepka,2,3,3.0,1,18,2013350
289,T259,T259,Kelly Kraft,2,3,,3,2,2013060
290,T259,T259,Frank Lickliter II,3,3,,2,1,2013260
291,T259,T259,Mitch Lowe,1,3,,1,2,2013060
292,T259,T259,Joost Luiten,1,3,3.0,1,11,2013350
293,T259,T259,David Mathis,24,3,1.0,3,10,2013320
294,T259,T259,Billy Mayfair,14,3,,2,1,2013150
295,T259,T259,Matthew NeSmith,1,3,,1,2,2013240
296,T259,T259,Arron Oberholser,2,3,,1,14,2013140
297,T259,T259,Louis Oosthuizen,12,3,1.0,1,14,2013140
298,T259,T259,Kenny Perry,3,3,,1,7,2013230
299,T259,T259,Rod Perry,3,3,1.0,3,2,2013130
300,T259,T259,Kevin Phelan,1,3,3.0,4,6,2013250
301,T259,T259,Andy Pope,1,3,,1,6,2013120
302,T259,T259,Jonathan Randolph,1,3,3.0,4,13,2013300
303,T259,T259,Nathaniel Rau,1,3,1.0,1,6,2013300
304,T259,T259,"Wes Short, Jr.",15,3,3.0,2,8,2013300
305,T259,T259,Nathan Smith,1,3,3.0,1,4,2013160
306,T259,T259,Joey Snyder III,15,3,1.0,2,6,2013090
307,T259,T259,Bob Sowards,1,3,3.0,2,7,2013350
308,T259,T259,Ben Stow,1,3,3.0,2,3,2013310
309,T259,T259,Chip Sullivan,1,3,3.0,2,18,2013350
310,T259,T259,Andrew Svoboda,18,3,,3,11,2013180
311,T259,T259,Marc Turnesa,2,3,,1,2,2013300
312,T259,T259,Jhonattan Vegas,3,3,,2,2,2013030
313,T259,T259,Bernd Wiesberger,2,3,3.0,4,10,2013310
314,T259,T259,Dean Wilson,2,3,1.0,3,9,2013020
315,T259,T259,Chris Wood,5,3,,1,6,2013340
316,T259,T259,Gareth Wright,1,3,,2,8,2013310
317,T318,T318,Ashun Wu,1,2,2.0,2,3,2013310
318,T318,T318,Woody Austin,8,2,,1,11,2013350
319,T318,T318,Todd Baek,1,2,,3,14,2013150
320,T318,T318,Blayne Barber,3,2,,1,1,2013210
321,T318,T318,Rich Beem,3,2,1.0,2,16,2013150
322,T318,T318,Shane Bertsch,1,2,2.0,4,15,2013020
323,T318,T318,Thomas Bjørn,4,2,1.0,3,9,2013310
324,T318,T318,Ryan Blaum,3,2,2.0,2,14,2013300
325,T318,T318,David Bradshaw,1,2,1.0,1,17,2013120
326,T318,T318,Mark Brooks,2,2,1.0,1,2,2013300
327,T318,T318,Bart Bryant,2,2,2.0,2,15,2013030
328,T318,T318,Rafa Cabrera Bello,5,2,1.0,3,11,2013350
329,T318,T318,Mark Calcavecchia,1,2,2.0,2,15,2013310
330,T318,T318,Darren Clarke,3,2,,1,17,2013310
331,T318,T318,Keith Clearwater,1,2,,2,2,2013220
332,T318,T318,Corey Conners,1,2,,1,4,2013320
333,T318,T318,Eduardo De La Riva,1,2,2.0,3,14,2013310
334,T318,T318,Matt Dobyns,3,2,1.0,1,13,2013140
335,T318,T318,Joe Durant,7,2,,1,1,2013060
336,T318,T318,Matt Fast,1,2,2.0,1,8,2013180
337,T318,T318,Caine Fitzgerald,1,2,,1,2,2013350
338,T318,T318,David Frost,1,2,2.0,4,12,2013220
339,T318,T318,Hiroyuki Fujita,5,2,1.0,2,2,2013250
340,T318,T318,Jorge Garcia,1,2,,3,16,2013100
341,T318,T318,Adam Hadwin,3,2,2.0,1,18,2013320
342,T318,T318,Matt Harmon,1,2,,1,1,2013250
343,T318,T318,Scott Harrington,1,2,,1,16,2013070
344,T318,T318,Peter Hedblom,1,2,,3,11,2013250
345,T318,T318,Nolan Henke,1,2,,1,3,2013300
346,T318,T318,Mark Hensby,1,2,2.0,1,12,2013300
347,T318,T318,Kohki Idoki,1,2,,2,11,2013350
348,T318,T318,Steven Ihm,1,2,2.0,1,2,2013290
349,T318,T318,Stephan Jaeger,1,2,1.0,1,7,2013100
350,T318,T318,Thongchai Jaidee,4,2,2.0,4,4,2013350
351,T318,T318,Brendan Jones,1,2,1.0,2,10,2013310
352,T318,T318,Rikard Karlberg,1,2,,2,12,2013250
353,T318,T318,Michael Kim,2,2,,2,2,2013250
354,T318,T318,Kevin Kisner,1,2,,3,7,2013300
355,T318,T318,Rob Labritz,1,2,2.0,1,11,2013350
356,T318,T318,Neal Lancaster,6,2,,1,1,2013150
357,T318,T318,Bernhard Langer,1,2,1.0,3,7,2013160
358,T318,T318,Peter Laws,1,2,,1,17,2013320
359,T318,T318,Peter Lonard,1,2,2.0,1,12,2013300
360,T318,T318,Paul McGinley,1,2,2.0,2,17,2013350
361,T318,T318,Joey McLister,1,2,2.0,1,16,2013190
362,T318,T318,Shaun Micheel,5,2,,2,5,2013300
363,T318,T318,George Murray,1,2,,1,9,2013310
364,T318,T318,Daniel Nisbet,1,2,1.0,1,3,2013170
365,T318,T318,José María Olazábal,2,2,1.0,3,4,2013160
366,T318,T318,John Parry,1,2,2.0,3,10,2013250
367,T318,T318,Justin Peters,1,2,2.0,2,5,2013290
368,T318,T318,Ryan Polzin,1,2,2.0,1,17,2013350
369,T318,T318,Daniel Popovic,1,2,,3,17,2013340
370,T318,T318,Ted Purdy,3,2,2.0,1,15,2013300
371,T318,T318,Michael Putnam,1,2,,1,16,2013140
372,T318,T318,Brett Quigley,1,2,2.0,3,5,2013030
373,T318,T318,Alexandre Rocha,3,2,,1,18,2013060
374,T318,T318,Sam Saunders,1,2,2.0,4,2,2013060
375,T318,T318,Jason Schultz,1,2,,2,18,2013210
376,T318,T318,Mark Silvers,2,2,2.0,2,18,2013280
377,T318,T318,Mike Small,1,2,2.0,2,15,2013350
378,T318,T318,Craig Stadler,1,2,2.0,2,16,2013160
379,T318,T318,Chris Starkjohann,1,2,,1,2,2013030
380,T318,T318,Hideto Tanihara,1,2,,2,6,2013020
381,T318,T318,Steven Tiley,1,2,,2,16,2013310
382,T318,T318,D.J. Trahan,16,2,,2,7,2013300
383,T318,T318,Omar Uresti,1,2,2.0,1,12,2013300
384,T318,T318,Bo Van Pelt,22,2,,2,11,2013340
385,T318,T318,John Wade,1,2,,2,3,2013310
386,T318,T318,Tom Watson,4,2,,2,8,2013310
387,T318,T318,Michael Weaver,2,2,,4,1,2013250
388,T318,T318,Peter Williamson,2,2,,1,1,2013230
389,T318,T318,Chris Williams,5,2,1.0,1,10,2013250
390,T318,T318,Garrett Willis,1,2,2.0,1,10,2013300
391,T318,T318,Thaworn Wiratchant,3,2,,4,13,2013110
392,T318,T318,Ryan Yip,1,2,2.0,2,6,2013250
393,T394,T394,Blake Adams,2,1,1.0,3,17,2013030
394,T394,T394,Thomas Aiken,2,1,,2,15,2013310
395,T394,T394,Max Alverio,1,1,1.0,2,6,2013100
396,T394,T394,JC Anderson,1,1,,1,10,2013350
397,T394,T394,Eric Banks,1,1,1.0,2,17,2013320
398,T394,T394,Kyle Bilodeau,1,1,,1,17,2013260
399,T394,T394,Kris Blanks,1,1,1.0,2,16,2013050
400,T394,T394,Matt Bova,1,1,,1,2,2013170
401,T394,T394,Mark Brown,1,1,1.0,1,18,2013350
402,T394,T394,Mark Brown,1,1,,3,16,2013310
403,T394,T394,Brandon Brown,1,1,,2,3,2013250
404,T394,T394,"Angel Cabrera, Jr.",1,1,,1,18,2013100
405,T394,T394,Rafael Campos,1,1,,4,6,2013100
406,T394,T394,Kevin Carll,1,1,1.0,2,15,2013020
407,T394,T394,Jim Carter,1,1,1.0,2,2,2013300
408,T394,T394,Pat Carter,1,1,,2,3,2013280
409,T394,T394,Alex Cejka,2,1,1.0,3,5,2013060
410,T394,T394,Albin Choi,1,1,1.0,2,10,2013320
411,T394,T394,Wil Collins,2,1,,2,16,2013320
412,T394,T394,Carl Cooper,1,1,1.0,2,13,2013150
413,T394,T394,Ben Crenshaw,1,1,1.0,2,18,2013160
414,T394,T394,Brandon Crick,1,1,1.0,2,17,2013250
415,T394,T394,Jeff Curl,1,1,,2,12,2013100
416,T394,T394,Joe Daley,1,1,,1,8,2013200
417,T394,T394,Robert Damron,1,1,1.0,2,9,2013300
418,T394,T394,Chris Doak,1,1,1.0,2,10,2013250
419,T394,T394,Nick Faldo,1,1,,1,7,2013310
420,T394,T394,Niclas Fasth,1,1,,1,4,2013310
421,T394,T394,Jack Fields,1,1,,1,5,2013190
422,T394,T394,Oliver Fisher,1,1,1.0,4,12,2013310
423,T394,T394,Oscar Floren,1,1,,2,3,2013310
424,T394,T394,Robin Freeman,1,1,1.0,2,5,2013300
425,T394,T394,Charles Frost,1,1,,2,8,2013190
426,T394,T394,Fred Funk,1,1,,2,4,2013020
427,T394,T394,Mathew Goggin,1,1,,1,9,2013250
428,T394,T394,Tano Goya,2,1,,1,13,2013310
429,T394,T394,Cody Gribble,1,1,,1,4,2013240
430,T394,T394,Glen Griffith,1,1,1.0,1,6,2013050
431,T394,T394,Chesson Hadley,1,1,1.0,2,5,2013360
432,T394,T394,John Hahn,1,1,,2,9,2013250
433,T394,T394,Gavin Hall,1,1,,1,12,2013250
434,T394,T394,Kirk Hanefeld,1,1,1.0,1,1,2013350
435,T394,T394,Justin Harding,1,1,1.0,2,16,2013310
436,T394,T394,Tyrrell Hatton,1,1,,2,15,2013310
437,T394,T394,Richard Hattori,1,1,,1,5,2013020
438,T394,T394,Mike Hendry,1,1,,2,7,2013110
