,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,1,1,Dustin Johnson,22,5
1,T2,T2,Brendon de Jonge,30,4
2,T2,T2,James Hahn,26,4
3,T2,T2,Russell Henley,24,4
4,T2,T2,Ryuji Imada,7,4
5,T2,T2,Richard Lee,24,4
6,T2,T2,Phil Mickelson,21,4
7,T2,T2,Robert Streb,25,4
8,T9,T9,Sangmoon Bae,26,3
9,T9,T9,Ricky Barnes,26,3
10,T9,T9,Jason Bohn,23,3
11,T9,T9,Justin Bolli,23,3
12,T9,T9,Steven Bowditch,22,3
13,T9,T9,Michael Bradley,21,3
14,T9,T9,Scott Brown,21,3
15,T9,T9,Ángel Cabrera,21,3
16,T9,T9,Kevin Chappell,24,3
17,T9,T9,Stewart Cink,22,3
18,T9,T9,Erik Compton,24,3
19,T9,T9,Brian Davis,28,3
20,T9,T9,Luke Donald,17,3
21,T9,T9,Jamie Donaldson,10,3
22,T9,T9,James Driscoll,23,3
23,T9,T9,Jason Dufner,22,3
24,T9,T9,Ross Fisher,15,3
25,T9,T9,Martin Flores,25,3
26,T9,T9,Rickie Fowler,22,3
27,T9,T9,Jim Furyk,22,3
28,T9,T9,Robert Garrigus,22,3
29,T9,T9,Bobby Gates,20,3
30,T9,T9,Fabián Gómez,23,3
31,T9,T9,Hunter Haas,5,3
32,T9,T9,Bill Haas,25,3
33,T9,T9,Peter Hanson,15,3
34,T9,T9,Brian Harman,29,3
35,T9,T9,Jim Herman,19,3
36,T9,T9,Charles Howell III,26,3
37,T9,T9,John Huh,28,3
38,T9,T9,Trevor Immelman,24,3
39,T9,T9,Miguel Angel Jiménez,3,3
40,T9,T9,Brandt Jobe,19,3
41,T9,T9,Chris Kirk,24,3
42,T9,T9,Jeff Klauk,8,3
43,T9,T9,Ben Kohles,25,3
44,T9,T9,Matt Kuchar,23,3
45,T9,T9,Doug LaBelle II,23,3
46,T9,T9,Scott Langley,27,3
47,T9,T9,Marc Leishman,23,3
48,T9,T9,David Lingmerth,23,3
49,T9,T9,Davis Love III,15,3
50,T9,T9,David Lynn,22,3
51,T9,T9,Matteo Manassero,9,3
52,T9,T9,David Mathis,24,3
53,T9,T9,Hideki Matsuyama,7,3
54,T9,T9,William McGirt,24,3
55,T9,T9,John Merrick,23,3
56,T9,T9,Ryan Moore,22,3
57,T9,T9,Seung-Yul Noh,25,3
58,T9,T9,Henrik Norlander,22,3
59,T9,T9,Joe Ogilvie,15,3
60,T9,T9,Jeff Overton,24,3
61,T9,T9,Ryan Palmer,22,3
62,T9,T9,Jin Park,20,3
63,T9,T9,Tim Petrovic,12,3
64,T9,T9,Carl Pettersson,24,3
65,T9,T9,Ted Purdy,3,3
66,T9,T9,Patrick Reed,26,3
67,T9,T9,Tag Ridings,24,3
68,T9,T9,Andres Romero,21,3
69,T9,T9,Rory Sabbatini,27,3
70,T9,T9,Webb Simpson,25,3
71,T9,T9,Kyle Stanley,24,3
72,T9,T9,Chris Starkjohann,1,3
73,T9,T9,Brendan Steele,26,3
74,T9,T9,Henrik Stenson,18,3
75,T9,T9,Kevin Streelman,25,3
76,T9,T9,Chris Stroud,26,3
77,T9,T9,Nicholas Thompson,29,3
78,T9,T9,Michael Thompson,22,3
79,T9,T9,Camilo Villegas,23,3
80,T9,T9,Aaron Watkins,19,3
81,T9,T9,Nick Watney,26,3
82,T9,T9,Bubba Watson,21,3
83,T9,T9,Charlie Wi,23,3
84,T9,T9,Gary Woodland,26,3
85,T9,T9,Y.E. Yang,19,3
86,T87,T87,Robert Allenby,24,2
87,T87,T87,Stephen Ames,19,2
88,T87,T87,Billy Andrade,3,2
89,T87,T87,Stuart Appleby,25,2
90,T87,T87,Arjun Atwal,8,2
91,T87,T87,Woody Austin,8,2
92,T87,T87,Aaron Baddeley,24,2
93,T87,T87,Blayne Barber,3,2
94,T87,T87,Cameron Beckman,8,2
95,T87,T87,Charlie Beljan,24,2
96,T87,T87,Shane Bertsch,1,2
97,T87,T87,Matt Bettencourt,9,2
98,T87,T87,Jonas Blixt,24,2
99,T87,T87,Keegan Bradley,25,2
100,T87,T87,Rafa Cabrera Bello,5,2
101,T87,T87,Chad Campbell,25,2
102,T87,T87,Patrick Cantlay,7,2
103,T87,T87,Roberto Castro,29,2
104,T87,T87,Bud Cauley,24,2
105,T87,T87,Greg Chalmers,25,2
106,T87,T87,K.J. Choi,24,2
107,T87,T87,Gary Christian,10,2
108,T87,T87,Tim Clark,20,2
109,T87,T87,Will Claxton,24,2
110,T87,T87,George Coetzee,11,2
111,T87,T87,Nicolas Colsaerts,17,2
112,T87,T87,Donald Constable,16,2
113,T87,T87,Fred Couples,4,2
114,T87,T87,Ben Crane,21,2
115,T87,T87,Jon Curran,3,2
116,T87,T87,Ben Curtis,20,2
117,T87,T87,John Daly,12,2
118,T87,T87,Jason Day,21,2
119,T87,T87,Graham DeLaet,26,2
120,T87,T87,Chris DiMarco,11,2
121,T87,T87,Ken Duke,28,2
122,T87,T87,Joe Durant,7,2
123,T87,T87,David Duval,8,2
124,T87,T87,Ernie Els,19,2
125,T87,T87,Harris English,26,2
126,T87,T87,Derek Ernst,21,2
127,T87,T87,Bob Estes,18,2
128,T87,T87,Matt Every,28,2
129,T87,T87,Brad Faxon,1,2
130,T87,T87,Gonzalo Fernandez-Castaño,12,2
131,T87,T87,Brad Fritsch,24,2
132,T87,T87,Tommy Gainey,28,2
133,T87,T87,Sergio Garcia,17,2
134,T87,T87,Scott Gardiner,23,2
135,T87,T87,Bob Gaus,1,2
136,T87,T87,Brian Gay,24,2
137,T87,T87,Tom Gillis,22,2
138,T87,T87,Lucas Glover,23,2
139,T87,T87,Retief Goosen,9,2
140,T87,T87,Jeff Gove,17,2
141,T87,T87,Branden Grace,12,2
142,T87,T87,Luke Guthrie,27,2
143,T87,T87,Paul Haley II,18,2
144,T87,T87,Todd Hamilton,4,2
145,T87,T87,Padraig Harrington,17,2
146,T87,T87,David Hearn,26,2
147,T87,T87,Peter Hedblom,1,2
148,T87,T87,J.J. Henry,26,2
149,T87,T87,Tim Herron,15,2
150,T87,T87,Justin Hicks,25,2
151,T87,T87,Charley Hoffman,23,2
152,T87,T87,Morgan Hoffmann,20,2
153,T87,T87,Billy Horschel,26,2
154,T87,T87,Yuta Ikeda,1,2
155,T87,T87,Ryo Ishikawa,23,2
156,T87,T87,Freddie Jacobson,19,2
157,T87,T87,Thongchai Jaidee,4,2
158,T87,T87,Scott Jamieson,3,2
159,T87,T87,Lee Janzen,11,2
160,T87,T87,Zach Johnson,24,2
161,T87,T87,Matt Jones,24,2
162,T87,T87,Robert Karlsson,18,2
163,T87,T87,Martin Kaymer,17,2
164,T87,T87,Jerry Kelly,22,2
165,T87,T87,Troy Kelly,10,2
166,T87,T87,Si Woo Kim,8,2
167,T87,T87,Colt Knost,25,2
168,T87,T87,Russell Knox,11,2
169,T87,T87,Jason Kokrak,25,2
170,T87,T87,Chad Kurmel,1,2
171,T87,T87,Martin Laird,21,2
172,T87,T87,Neal Lancaster,6,2
173,T87,T87,Steve LeBrun,21,2
174,T87,T87,D.H. Lee,22,2
175,T87,T87,Tom Lehman,2,2
176,T87,T87,Justin Leonard,24,2
177,T87,T87,Luke List,24,2
178,T87,T87,Steve Lowery,1,2
179,T87,T87,Bill Lunde,10,2
180,T87,T87,Sandy Lyle,2,2
181,T87,T87,Jeff Maggert,21,2
182,T87,T87,Hunter Mahan,25,2
183,T87,T87,John Mallinger,12,2
184,T87,T87,Troy Matteson,24,2
185,T87,T87,Billy Mayfair,14,2
186,T87,T87,Graeme McDowell,16,2
187,T87,T87,Rory McIlroy,16,2
188,T87,T87,George McNeill,21,2
189,T87,T87,Eric Meierdierks,19,2
190,T87,T87,Bryce Molder,24,2
191,T87,T87,Francesco Molinari,9,2
192,T87,T87,Kevin Na,8,2
193,T87,T87,Sean O'Hair,22,2
194,T87,T87,Nick O'Hern,10,2
195,T87,T87,Geoff Ogilvy,19,2
196,T87,T87,José María Olazábal,2,2
197,T87,T87,Greg Owen,24,2
198,T87,T87,Rod Pampling,16,2
199,T87,T87,Jesper Parnevik,13,2
200,T87,T87,Cameron Percy,21,2
201,T87,T87,Pat Perez,22,2
202,T87,T87,Kenny Perry,3,2
203,T87,T87,Rod Perry,3,2
204,T87,T87,John Peterson,6,2
205,T87,T87,Scott Piercy,24,2
206,T87,T87,D.A. Points,28,2
207,T87,T87,Andy Pope,1,2
208,T87,T87,"Ted Potter, Jr.",22,2
209,T87,T87,Ian Poulter,16,2
210,T87,T87,Alistair Presnell,23,2
211,T87,T87,Chez Reavie,22,2
212,T87,T87,Chris Riley,3,2
213,T87,T87,Alexandre Rocha,3,2
214,T87,T87,Patrick Rodgers,1,2
215,T87,T87,John Rollins,24,2
216,T87,T87,Justin Rose,17,2
217,T87,T87,Sam Saunders,1,2
218,T87,T87,Charl Schwartzel,19,2
219,T87,T87,Adam Scott,16,2
220,T87,T87,John Senden,25,2
221,T87,T87,Marcel Siem,9,2
222,T87,T87,Vijay Singh,19,2
223,T87,T87,Heath Slocum,9,2
224,T87,T87,Brandt Snedeker,23,2
225,T87,T87,Joey Snyder III,15,2
226,T87,T87,Jordan Spieth,23,2
227,T87,T87,Kevin Stadler,25,2
228,T87,T87,Scott Stallings,27,2
229,T87,T87,Paul Stankowski,1,2
230,T87,T87,Shawn Stefani,21,2
231,T87,T87,Richard Sterne,7,2
232,T87,T87,Darron Stiles,20,2
233,T87,T87,Steve Stricker,13,2
234,T87,T87,Brian Stuard,25,2
235,T87,T87,Ryan Sullivan,1,2
236,T87,T87,Daniel Summerhays,26,2
237,T87,T87,Kevin Sutherland,13,2
238,T87,T87,Andrew Svoboda,18,2
239,T87,T87,Toru Taniguchi,2,2
240,T87,T87,Hideto Tanihara,1,2
241,T87,T87,Vaughn Taylor,16,2
242,T87,T87,Josh Teater,24,2
243,T87,T87,Guan Tian Liang,5,2
244,T87,T87,Brendon Todd,10,2
245,T87,T87,David Toms,16,2
246,T87,T87,D.J. Trahan,16,2
247,T87,T87,Cameron Tringale,24,2
248,T87,T87,Peter Uihlein,4,2
249,T87,T87,Bo Van Pelt,22,2
250,T87,T87,Sebastián Vázquez,1,2
251,T87,T87,Scott Verplank,14,2
252,T87,T87,Johnson Wagner,24,2
253,T87,T87,Duffy Waldorf,3,2
254,T87,T87,Jimmy Walker,24,2
255,T87,T87,Tom Watson,4,2
256,T87,T87,Michael Weaver,2,2
257,T87,T87,Boo Weekley,27,2
258,T87,T87,Mike Weir,22,2
259,T87,T87,Lee Westwood,19,2
260,T87,T87,Danny Willett,2,2
261,T87,T87,Lee Williams,22,2
262,T87,T87,Dean Wilson,2,2
263,T87,T87,Mark Wilson,19,2
264,T87,T87,Tiger Woods,16,2
265,T266,T266,Brad Adamonis,2,1
266,T266,T266,Blake Adams,2,1
267,T266,T266,Joe Affrunti,5,1
268,T266,T266,Thomas Aiken,2,1
269,T266,T266,Steven Alker,2,1
270,T266,T266,Kiradech Aphibarnrat,3,1
271,T266,T266,Connor Arendell,1,1
272,T266,T266,Ashun Wu,1,1
273,T266,T266,Todd Baek,1,1
274,T266,T266,Eric Banks,1,1
275,T266,T266,Craig Barlow,1,1
276,T266,T266,Rich Beem,3,1
277,T266,T266,Thomas Bjørn,4,1
278,T266,T266,Ryan Blaum,3,1
279,T266,T266,Grégory Bourdy,1,1
280,T266,T266,Matt Bova,1,1
281,T266,T266,Mark Brooks,2,1
282,T266,T266,Mark Brown,1,1
283,T266,T266,Brandon Brown,1,1
284,T266,T266,Bart Bryant,2,1
285,T266,T266,Jonathan Byrd,16,1
286,T266,T266,Tom Byrum,1,1
287,T266,T266,"Angel Cabrera, Jr.",1,1
288,T266,T266,Michael Campbell,1,1
289,T266,T266,Rafael Campos,1,1
290,T266,T266,Kevin Carll,1,1
291,T266,T266,Paul Casey,7,1
292,T266,T266,Alex Cejka,2,1
293,T266,T266,Albin Choi,1,1
294,T266,T266,Darren Clarke,3,1
295,T266,T266,Russ Cochran,1,1
296,T266,T266,Wil Collins,2,1
297,T266,T266,Carl Cooper,1,1
298,T266,T266,Franklin Corpening,1,1
299,T266,T266,Brandon Crick,1,1
