,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,1,1,Brandt Snedeker,23,8
1,2,2,Pat Perez,22,6
2,T3,T3,Keegan Bradley,25,5
3,T3,T3,Roberto Castro,29,5
4,T3,T3,Billy Horschel,26,5
5,T3,T3,John Huh,28,5
6,T3,T3,John Kimbell,1,5
7,T3,T3,Chris Kirk,24,5
8,T3,T3,Kyle Stanley,24,5
9,T3,T3,Kevin Streelman,25,5
10,T3,T3,Daniel Summerhays,26,5
11,T3,T3,Josh Teater,24,5
12,T3,T3,Mike Weir,22,5
13,T3,T3,Charlie Wi,23,5
14,T15,T15,Stephen Ames,19,4
15,T15,T15,Billy Andrade,3,4
16,T15,T15,Sangmoon Bae,26,4
17,T15,T15,Ricky Barnes,26,4
18,T15,T15,Jonas Blixt,24,4
19,T15,T15,Jason Bohn,23,4
20,T15,T15,Ángel Cabrera,21,4
21,T15,T15,Paul Casey,7,4
22,T15,T15,Bud Cauley,24,4
23,T15,T15,Kevin Chappell,24,4
24,T15,T15,Erik Compton,24,4
25,T15,T15,Ben Curtis,20,4
26,T15,T15,Graham DeLaet,26,4
27,T15,T15,Jason Dufner,22,4
28,T15,T15,Harris English,26,4
29,T15,T15,Matt Every,28,4
30,T15,T15,Martin Flores,25,4
31,T15,T15,Brad Fritsch,24,4
32,T15,T15,Tommy Gainey,28,4
33,T15,T15,Robert Garrigus,22,4
34,T15,T15,Brian Gay,24,4
35,T15,T15,Lucas Glover,23,4
36,T15,T15,Bill Haas,25,4
37,T15,T15,James Hahn,26,4
38,T15,T15,David Hearn,26,4
39,T15,T15,Russell Henley,24,4
40,T15,T15,J.J. Henry,26,4
41,T15,T15,Tim Herron,15,4
42,T15,T15,Justin Hicks,25,4
43,T15,T15,Ryo Ishikawa,23,4
44,T15,T15,Matt Jones,24,4
45,T15,T15,Shiv Kapur,1,4
46,T15,T15,Colt Knost,25,4
47,T15,T15,Ben Kohles,25,4
48,T15,T15,Kelly Kraft,2,4
49,T15,T15,Matt Kuchar,23,4
