,Consecutive_Birdies_Streak_RANK THIS WEEK,Consecutive_Birdies_Streak_RANK LAST WEEK,Consecutive_Birdies_Streak_PLAYER NAME,Consecutive_Birdies_Streak_EVENTS,Consecutive_Birdies_Streak_NUMBER OF HOLES
66,T46,T46,Ben Crane,21,4
67,T46,T46,Ben Curtis,20,4
68,T46,T46,Brian Davis,28,4
69,T46,T46,Brendon de Jonge,30,4
70,T46,T46,Chris DiMarco,11,4
71,T46,T46,Luke Donald,17,4
72,T46,T46,Jason Dufner,22,4
73,T46,T46,Ken Duke,28,4
74,T46,T46,Derek Ernst,21,4
75,T46,T46,Matt Every,28,4
76,T46,T46,Gonzalo Fernandez-Castaño,12,4
77,T46,T46,Steve Flesch,6,4
78,T46,T46,Martin Flores,25,4
79,T46,T46,Robert Garrigus,22,4
80,T46,T46,Bobby Gates,20,4
81,T46,T46,Brian Gay,24,4
82,T46,T46,Lucas Glover,23,4
83,T46,T46,Fabián Gómez,23,4
84,T46,T46,Retief Goosen,9,4
85,T46,T46,Branden Grace,12,4
86,T46,T46,James Hahn,26,4
87,T46,T46,Paul Haley II,18,4
88,T46,T46,Peter Hanson,15,4
89,T46,T46,Brian Harman,29,4
90,T46,T46,David Hearn,26,4
91,T46,T46,J.J. Henry,26,4
92,T46,T46,John Huh,28,4
93,T46,T46,Kohki Idoki,1,4
94,T46,T46,Ryo Ishikawa,23,4
95,T46,T46,Freddie Jacobson,19,4
96,T46,T46,Brandt Jobe,19,4
97,T46,T46,Dustin Johnson,22,4
98,T46,T46,Robert Karlsson,18,4
99,T46,T46,Jerry Kelly,22,4
100,T46,T46,Jeff Klauk,8,4
101,T46,T46,Russell Knox,11,4
102,T46,T46,Jason Kokrak,25,4
103,T46,T46,Matt Kuchar,23,4
104,T46,T46,Martin Laird,21,4
105,T46,T46,Scott Langley,27,4
106,T46,T46,Steve LeBrun,21,4
107,T46,T46,Marc Leishman,23,4
108,T46,T46,Justin Leonard,24,4
109,T46,T46,Michael Letzig,17,4
110,T46,T46,Frank Lickliter II,3,4
111,T46,T46,Luke List,24,4
112,T46,T46,Bill Lunde,10,4
113,T46,T46,Hunter Mahan,25,4
114,T46,T46,Hideki Matsuyama,7,4
115,T46,T46,Troy Matteson,24,4
116,T46,T46,William McGirt,24,4
117,T46,T46,Rory McIlroy,16,4
118,T46,T46,Andrew McLardy,1,4
119,T46,T46,George McNeill,21,4
120,T46,T46,John Merrick,23,4
121,T46,T46,Bryce Molder,24,4
122,T46,T46,Seung-Yul Noh,25,4
123,T46,T46,Geoff Ogilvy,19,4
124,T46,T46,Thorbjørn Olesen,11,4
125,T46,T46,Jeff Overton,24,4
126,T46,T46,Greg Owen,24,4
127,T46,T46,Pat Perez,22,4
128,T46,T46,Carl Pettersson,24,4
129,T46,T46,Alistair Presnell,23,4
130,T46,T46,Dicky Pride,23,4
131,T46,T46,Jonathan Randolph,1,4
132,T46,T46,Chez Reavie,22,4
133,T46,T46,Patrick Reed,26,4
134,T46,T46,Tag Ridings,24,4
135,T46,T46,John Rollins,24,4
136,T46,T46,Andres Romero,21,4
137,T46,T46,Justin Rose,17,4
138,T46,T46,Rory Sabbatini,27,4
139,T46,T46,Charl Schwartzel,19,4
140,T46,T46,John Senden,25,4
141,T46,T46,"Wes Short, Jr.",15,4
142,T46,T46,Webb Simpson,25,4
143,T46,T46,Vijay Singh,19,4
144,T46,T46,Heath Slocum,9,4
145,T46,T46,Kevin Stadler,25,4
146,T46,T46,Henrik Stenson,18,4
147,T46,T46,Darron Stiles,20,4
148,T46,T46,Robert Streb,25,4
149,T46,T46,Daniel Summerhays,26,4
150,T46,T46,Hideto Tanihara,1,4
151,T46,T46,Justin Thomas,2,4
152,T46,T46,Nicholas Thompson,29,4
153,T46,T46,Brendon Todd,10,4
154,T46,T46,David Toms,16,4
155,T46,T46,Bo Van Pelt,22,4
156,T46,T46,Sebastián Vázquez,1,4
157,T46,T46,Camilo Villegas,23,4
158,T46,T46,Aaron Watkins,19,4
159,T46,T46,Boo Weekley,27,4
160,T46,T46,Lee Westwood,19,4
161,T46,T46,Lee Williams,22,4
162,T46,T46,Casey Wittenberg,27,4
163,T46,T46,Gary Woodland,26,4
164,T46,T46,Tiger Woods,16,4
165,T46,T46,Y.E. Yang,19,4
166,T167,T167,Billy Andrade,3,3
167,T167,T167,Connor Arendell,1,3
168,T167,T167,Aaron Baddeley,24,3
169,T167,T167,Todd Baek,1,3
170,T167,T167,Rich Beem,3,3
171,T167,T167,Thomas Bjørn,4,3
172,T167,T167,Ryan Blaum,3,3
173,T167,T167,Michael Bradley,21,3
174,T167,T167,Scott Brown,21,3
175,T167,T167,Jonathan Byrd,16,3
176,T167,T167,Chad Campbell,25,3
177,T167,T167,Rafael Campos,1,3
178,T167,T167,Paul Casey,7,3
179,T167,T167,Bud Cauley,24,3
180,T167,T167,Alex Cejka,2,3
181,T167,T167,Darren Clarke,3,3
182,T167,T167,Will Claxton,24,3
183,T167,T167,Russ Cochran,1,3
184,T167,T167,Wil Collins,2,3
185,T167,T167,Erik Compton,24,3
186,T167,T167,Fred Couples,4,3
187,T167,T167,Jeff Curl,1,3
188,T167,T167,Jason Day,21,3
189,T167,T167,Ernie Els,19,3
190,T167,T167,Bob Estes,18,3
191,T167,T167,Rickie Fowler,22,3
192,T167,T167,Brad Fritsch,24,3
193,T167,T167,Charles Frost,1,3
194,T167,T167,Jim Furyk,22,3
195,T167,T167,Tom Gillis,22,3
196,T167,T167,Andres Gonzales,17,3
197,T167,T167,Nathan Green,9,3
198,T167,T167,Luke Guthrie,27,3
199,T167,T167,Hunter Haas,5,3
200,T167,T167,Bill Haas,25,3
201,T167,T167,Chesson Hadley,1,3
202,T167,T167,Padraig Harrington,17,3
203,T167,T167,Mike Hendry,1,3
204,T167,T167,Jim Herman,19,3
205,T167,T167,Tim Herron,15,3
206,T167,T167,Morgan Hoffmann,20,3
207,T167,T167,Charles Howell III,26,3
208,T167,T167,John Hurley,1,3
209,T167,T167,Mikko Ilonen,3,3
210,T167,T167,Ryuji Imada,7,3
211,T167,T167,Trevor Immelman,24,3
212,T167,T167,Scott Jamieson,3,3
213,T167,T167,Zach Johnson,24,3
214,T167,T167,Kent Jones,1,3
215,T167,T167,Shiv Kapur,1,3
216,T167,T167,Troy Kelly,10,3
217,T167,T167,Skip Kendall,2,3
218,T167,T167,John Kimbell,1,3
219,T167,T167,Kevin Kisner,1,3
220,T167,T167,Kelly Kraft,2,3
221,T167,T167,Doug LaBelle II,23,3
222,T167,T167,Bernhard Langer,1,3
223,T167,T167,Danny Lee,1,3
224,T167,T167,Ken Looper,2,3
225,T167,T167,Davis Love III,15,3
226,T167,T167,Shane Lowry,9,3
227,T167,T167,Joost Luiten,1,3
228,T167,T167,David Lynn,22,3
229,T167,T167,Jeff Maggert,21,3
230,T167,T167,Steve Marino,12,3
231,T167,T167,David Mathis,24,3
232,T167,T167,Scott McCarron,8,3
233,T167,T167,Eric Meierdierks,19,3
234,T167,T167,Francesco Molinari,9,3
235,T167,T167,Ryan Moore,22,3
236,T167,T167,Alex Noren,5,3
237,T167,T167,Henrik Norlander,22,3
238,T167,T167,Sean O'Hair,22,3
239,T167,T167,Nick O'Hern,10,3
240,T167,T167,Joe Ogilvie,15,3
241,T167,T167,Rod Pampling,16,3
242,T167,T167,Jin Park,20,3
243,T167,T167,Jesper Parnevik,13,3
244,T167,T167,Cameron Percy,21,3
245,T167,T167,Justin Peters,1,3
246,T167,T167,John Peterson,6,3
247,T167,T167,Ian Poulter,16,3
248,T167,T167,Brett Quigley,1,3
249,T167,T167,Chris Riley,3,3
250,T167,T167,Alexandre Rocha,3,3
251,T167,T167,Marcel Siem,9,3
252,T167,T167,Roger Sloan,1,3
253,T167,T167,Joey Snyder III,15,3
254,T167,T167,Paul Stankowski,1,3
255,T167,T167,Kyle Stanley,24,3
256,T167,T167,Chris Starkjohann,1,3
257,T167,T167,Shawn Stefani,21,3
258,T167,T167,Richard Sterne,7,3
259,T167,T167,Kevin Streelman,25,3
260,T167,T167,Steve Stricker,13,3
261,T167,T167,Brian Stuard,25,3
262,T167,T167,Kevin Sutherland,13,3
263,T167,T167,Josh Teater,24,3
264,T167,T167,Michael Thompson,22,3
265,T167,T167,D.J. Trahan,16,3
266,T167,T167,Cameron Tringale,24,3
267,T167,T167,Johnson Wagner,24,3
268,T167,T167,Jimmy Walker,24,3
269,T167,T167,Nick Watney,26,3
270,T167,T167,Bubba Watson,21,3
271,T167,T167,Mark Wilson,19,3
272,T167,T167,Thaworn Wiratchant,3,3
273,T167,T167,Chris Wood,5,3
274,T275,T275,Blake Adams,2,2
275,T275,T275,Joe Affrunti,5,2
276,T275,T275,Steven Alker,2,2
277,T275,T275,Robert Allenby,24,2
278,T275,T275,Mark Anderson,1,2
279,T275,T275,Kiradech Aphibarnrat,3,2
280,T275,T275,Arjun Atwal,8,2
281,T275,T275,Eric Axley,2,2
282,T275,T275,Daniel Balin,1,2
283,T275,T275,Eric Banks,1,2
284,T275,T275,Blayne Barber,3,2
285,T275,T275,Shane Bertsch,1,2
286,T275,T275,Kris Blanks,1,2
287,T275,T275,David Branshaw,1,2
288,T275,T275,Mark Brooks,2,2
289,T275,T275,Mark Brown,1,2
290,T275,T275,Bart Bryant,2,2
291,T275,T275,Rafa Cabrera Bello,5,2
292,T275,T275,Kevin Carll,1,2
293,T275,T275,Albin Choi,1,2
294,T275,T275,Nicolas Colsaerts,17,2
295,T275,T275,Corey Conners,1,2
296,T275,T275,Carl Cooper,1,2
297,T275,T275,Franklin Corpening,1,2
298,T275,T275,Brandon Crick,1,2
299,T275,T275,Jon Curran,3,2
300,T275,T275,John Daly,12,2
301,T275,T275,Robert Damron,1,2
302,T275,T275,Marco Dawson,1,2
303,T275,T275,Glen Day,6,2
304,T275,T275,Jamie Donaldson,10,2
305,T275,T275,Joe Durant,7,2
306,T275,T275,David Duval,8,2
307,T275,T275,Matt Fast,1,2
308,T275,T275,Brad Faxon,1,2
309,T275,T275,Zack Fischer,4,2
310,T275,T275,Oliver Fisher,1,2
311,T275,T275,Grant Forrest,1,2
312,T275,T275,Steven Fox,9,2
313,T275,T275,Marcus Fraser,6,2
314,T275,T275,Robin Freeman,1,2
315,T275,T275,David Frost,1,2
316,T275,T275,Hiroyuki Fujita,5,2
317,T275,T275,Stephen Gallacher,5,2
318,T275,T275,Robert Gamez,3,2
319,T275,T275,Stephen Gangluff,2,2
320,T275,T275,Jorge Garcia,1,2
321,T275,T275,Bob Gaus,1,2
322,T275,T275,Mathew Goggin,1,2
323,T275,T275,Jason Gore,4,2
324,T275,T275,Jeff Gove,17,2
325,T275,T275,Paul Goydos,2,2
326,T275,T275,Cody Gribble,1,2
327,T275,T275,Adam Hadwin,3,2
328,T275,T275,John Hahn,1,2
329,T275,T275,Gavin Hall,1,2
330,T275,T275,Todd Hamilton,4,2
331,T275,T275,Scott Harrington,1,2
332,T275,T275,Peter Hedblom,1,2
333,T275,T275,Mark Hensby,1,2
334,T275,T275,J.B. Holmes,5,2
335,T275,T275,Steven Ihm,1,2
336,T275,T275,Yuta Ikeda,1,2
337,T275,T275,Thongchai Jaidee,4,2
338,T275,T275,Lee Janzen,11,2
339,T275,T275,Shingo Katayama,1,2
340,T275,T275,Simon Khan,1,2
341,T275,T275,Si Woo Kim,8,2
342,T275,T275,Michael Kim,2,2
343,T275,T275,Brooks Koepka,2,2
344,T275,T275,Cliff Kresge,1,2
345,T275,T275,Hank Kuehne,5,2
346,T275,T275,Neal Lancaster,6,2
347,T275,T275,Paul Lawrie,7,2
348,T275,T275,Peter Laws,1,2
349,T275,T275,Tom Lehman,2,2
350,T275,T275,Edward Loar,2,2
351,T275,T275,Peter Lonard,1,2
352,T275,T275,Steve Lowery,1,2
353,T275,T275,Sandy Lyle,2,2
354,T275,T275,Morten Orum Madsen,1,2
355,T275,T275,Matteo Manassero,9,2
356,T275,T275,Jeff Martin,1,2
357,T275,T275,Bobby Massa,1,2
358,T275,T275,Billy Mayfair,14,2
359,T275,T275,Michael McCabe,1,2
360,T275,T275,Parker McLachlin,2,2
361,T275,T275,Shaun Micheel,5,2
362,T275,T275,Kelly Mitchum,2,2
363,T275,T275,Jimmy Mullen,1,2
364,T275,T275,David Muttitt,1,2
365,T275,T275,Kevin Na,8,2
366,T275,T275,Chris Naegel,1,2
367,T275,T275,Bret Nutt,1,2
368,T275,T275,Mark O'Meara,3,2
369,T275,T275,José María Olazábal,2,2
370,T275,T275,Bryn Parry,1,2
371,T275,T275,Corey Pavin,2,2
372,T275,T275,David Peoples,1,2
373,T275,T275,Kenny Perry,3,2
374,T275,T275,Kevin Phelan,1,2
375,T275,T275,Ted Purdy,3,2
376,T275,T275,Michael Putnam,1,2
377,T275,T275,Richie Ramsay,4,2
378,T275,T275,Kyle Reifers,4,2
379,T275,T275,Patrick Rodgers,1,2
380,T275,T275,Brett Rumford,3,2
381,T275,T275,Lloyd Saltman,1,2
382,T275,T275,Sam Saunders,1,2
383,T275,T275,Chase Seiffert,1,2
384,T275,T275,Peter Senior,1,2
385,T275,T275,Mark Silvers,2,2
386,T275,T275,David Skinns,1,2
387,T275,T275,Nate Smith,1,2
388,T275,T275,John Stoltz,1,2
389,T275,T275,Andre Stolz,1,2
390,T275,T275,Roger Tambellini,1,2
391,T275,T275,Toru Taniguchi,2,2
392,T275,T275,Guan Tian Liang,5,2
393,T275,T275,Steven Tiley,1,2
394,T275,T275,Marc Turnesa,2,2
395,T275,T275,Peter Uihlein,4,2
396,T275,T275,Omar Uresti,1,2
397,T275,T275,Jaco Van Zyl,3,2
398,T275,T275,Jhonattan Vegas,3,2
399,T275,T275,Scott Verplank,14,2
400,T275,T275,T.J. Vogel,3,2
401,T275,T275,Duffy Waldorf,3,2
402,T275,T275,Marc Warren,2,2
403,T275,T275,Tom Watson,4,2
404,T275,T275,Michael Weaver,2,2
405,T275,T275,Matt Weibring,1,2
406,T275,T275,Trent Whitekiller,1,2
407,T275,T275,Bernd Wiesberger,2,2
408,T275,T275,Danny Willett,2,2
409,T275,T275,Peter Williamson,2,2
410,T275,T275,Chris Williams,5,2
411,T275,T275,Dean Wilson,2,2
412,T275,T275,Jeremiah Wooding,1,2
413,T275,T275,Gareth Wright,1,2
414,T415,T415,Thomas Aiken,2,1
415,T415,T415,Max Alverio,1,1
416,T415,T415,JC Anderson,1,1
417,T415,T415,Ashun Wu,1,1
418,T415,T415,Mark Baker,1,1
419,T415,T415,Craig Barlow,1,1
420,T415,T415,Kyle Bilodeau,1,1
421,T415,T415,Jay Don Blake,1,1
422,T415,T415,Michael Block,1,1
423,T415,T415,Grégory Bourdy,1,1
424,T415,T415,Matt Bova,1,1
425,T415,T415,David Bradshaw,1,1
426,T415,T415,Mark Brown,1,1
427,T415,T415,Brandon Brown,1,1
428,T415,T415,Tom Byrum,1,1
429,T415,T415,"Angel Cabrera, Jr.",1,1
430,T415,T415,Mark Calcavecchia,1,1
431,T415,T415,Michael Campbell,1,1
432,T415,T415,Kevin Carrigan,1,1
433,T415,T415,Jim Carter,1,1
434,T415,T415,Pat Carter,1,1
435,T415,T415,Keith Clearwater,1,1
436,T415,T415,Vince Covello,1,1
437,T415,T415,Ben Crenshaw,1,1
438,T415,T415,Joe Daley,1,1
439,T415,T415,Steve Dartnall,1,1
440,T415,T415,Eduardo De La Riva,1,1
441,T415,T415,Chip Deason,1,1
442,T415,T415,Chris Doak,1,1
443,T415,T415,Matt Dobyns,3,1
444,T415,T415,Alan Dunbar,1,1
445,T415,T415,Nick Faldo,1,1
446,T415,T415,Niclas Fasth,1,1
447,T415,T415,Jon Fiedler,1,1
448,T415,T415,Jack Fields,1,1
449,T415,T415,Edward Figueroa,1,1
450,T415,T415,Caine Fitzgerald,1,1
451,T415,T415,Matthew Fitzpatrick,1,1
452,T415,T415,Oscar Floren,1,1
453,T415,T415,Carlos Franco,1,1
454,T415,T415,Fred Funk,1,1
455,T415,T415,"Jim Gallagher, Jr.",1,1
456,T415,T415,Andrew Georgiou,1,1
457,T415,T415,Tano Goya,2,1
458,T415,T415,Glen Griffith,1,1
459,T415,T415,Mathias Grönberg,1,1
460,T415,T415,Brian Hadley,1,1
461,T415,T415,Kirk Hanefeld,1,1
462,T415,T415,Justin Harding,1,1
463,T415,T415,Matt Harmon,1,1
464,T415,T415,Tyrrell Hatton,1,1
465,T415,T415,Richard Hattori,1,1
466,T415,T415,Nolan Henke,1,1
467,T415,T415,Charlie Holland,2,1
468,T415,T415,Max Homa,1,1
469,T415,T415,David Howell,1,1
470,T415,T415,Mackenzie Hughes,2,1
471,T415,T415,Randall Hutchison,1,1
472,T415,T415,Jung-gon Hwang,1,1
473,T415,T415,Makoto Inoue,1,1
474,T415,T415,Stephan Jaeger,1,1
475,T415,T415,Steven Jeffress,1,1
476,T415,T415,Andrew Johnson,1,1
477,T415,T415,Steve Jones,1,1
478,T415,T415,Brendan Jones,1,1
479,T415,T415,Rikard Karlberg,1,1
480,T415,T415,K.T. Kim,1,1
481,T415,T415,Bio Kim,1,1
482,T415,T415,Hyung-Sung Kim,1,1
483,T415,T415,Satoshi Kodaira,2,1
484,T415,T415,Kenichi Kuboya,1,1
485,T415,T415,Chad Kurmel,1,1
486,T415,T415,Rob Labritz,1,1
487,T415,T415,Pablo Larrazabal,1,1
488,T415,T415,Darryn Lloyd,1,1
489,T415,T415,Mitch Lowe,1,1
490,T415,T415,Randy Lowry,1,1
491,T415,T415,Daisuke Maruyama,1,1
492,T415,T415,Gareth Maybin,1,1
493,T415,T415,Sean McCarty,1,1
494,T415,T415,Cory McElyea,1,1
495,T415,T415,Richard McEvoy,1,1
496,T415,T415,Paul McGinley,1,1
497,T415,T415,Joey McLister,1,1
498,T415,T415,Jay McLuen,1,1
499,T415,T415,David McNabb,1,1
500,T415,T415,Larry Mize,1,1
501,T415,T415,Scott Moran,1,1
502,T415,T415,George Murray,1,1
503,T415,T415,Grayson Murray,1,1
504,T415,T415,Jake Narro,1,1
505,T415,T415,Ryan Nelson,1,1
506,T415,T415,Matthew NeSmith,1,1
507,T415,T415,John Nieporte,1,1
508,T415,T415,Daniel Nisbet,1,1
509,T415,T415,Arron Oberholser,2,1
510,T415,T415,Daniel Obremski,1,1
511,T415,T415,Garrett Osborn,1,1
512,T415,T415,C.T. Pan,1,1
513,T415,T415,John Parry,1,1
514,T415,T415,Eddie Pepperell,1,1
515,T415,T415,Rod Perry,3,1
516,T415,T415,Josh Persons,1,1
517,T415,T415,Ryan Polzin,1,1
518,T415,T415,Andy Pope,1,1
519,T415,T415,Daniel Popovic,1,1
520,T415,T415,Garrick Porteous,1,1
521,T415,T415,Rhys Pugh,1,1
522,T415,T415,Fran Quinn,1,1
523,T415,T415,Jeff Quinney,1,1
524,T415,T415,Alvaro Quiros,1,1
525,T415,T415,Nathaniel Rau,1,1
526,T415,T415,Lee Rhind,1,1
527,T415,T415,Brian Ricketts,1,1
528,T415,T415,Derek Sanders,1,1
529,T415,T415,Paul Scaletta,1,1
530,T415,T415,Jason Schultz,1,1
531,T415,T415,Mark Sheftic,1,1
532,T415,T415,Kevin Shields,1,1
533,T415,T415,Conrad Shindler,1,1
534,T415,T415,Geoffrey Sisk,1,1
535,T415,T415,Sonny Skinner,1,1
536,T415,T415,Mike Small,1,1
537,T415,T415,Nathan Smith,1,1
538,T415,T415,Stuart Smith,1,1
539,T415,T415,Jesse Smith,2,1
540,T415,T415,Jeff Sorenson,1,1
541,T415,T415,Bob Sowards,1,1
542,T415,T415,Craig Stadler,1,1
543,T415,T415,Ben Stow,1,1
544,T415,T415,Miguel Suarez,1,1
545,T415,T415,Ryan Sullivan,1,1
546,T415,T415,Adam Svensson,1,1
547,T415,T415,Ted Tryba,1,1
548,T415,T415,Yoshinobu Tsukada,1,1
549,T415,T415,Yui Ueda,1,1
550,T415,T415,Harold Varner III,1,1
551,T415,T415,John Wade,1,1
552,T415,T415,Riley Wheeldon,1,1
553,T415,T415,Garrett Willis,1,1
554,T415,T415,Eugene Wong,1,1
555,T415,T415,Clayton Wonnell,1,1
556,T415,T415,Ian Woosnam,1,1
557,T415,T415,Ryan Yip,1,1
558,T415,T415,Ryan Zylstra,1,1
