,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
196,T167,T167,Rory McIlroy,11,3.0,
197,T167,T167,George McNeill,11,7.0,
198,T167,T167,Shaun Micheel,11,1.0,
199,T167,T167,Nick O'Hern,11,5.0,
200,T167,T167,Geoff Ogilvy,11,4.0,
201,T167,T167,David Ogrin,11,,
202,T167,T167,Rod Pampling,11,3.0,
203,T167,T167,Carl Pettersson,11,5.0,
204,T167,T167,Nick Price,11,,
205,T167,T167,Dicky Pride,11,8.0,
206,T167,T167,Tom Purtzer,11,,
207,T167,T167,Clarence Rose,11,,
208,T167,T167,Rory Sabbatini,11,6.0,
209,T167,T167,"Wes Short, Jr.",11,5.0,
210,T167,T167,Tim Simpson,11,,
211,T167,T167,Steve Stricker,11,7.0,
212,T167,T167,Chris Stroud,11,5.0,
213,T167,T167,Jim Thorpe,11,,
214,T167,T167,Nick Watney,11,7.0,
215,T167,T167,Boo Weekley,11,6.0,
216,T167,T167,Richard Zokol,11,,
217,T218,T218,Michael Allen,10,,
218,T218,T218,Arjun Atwal,10,1.0,
219,T218,T218,Phil Blackmar,10,,
220,T218,T218,Mark Carnevale,10,,
221,T218,T218,Lennie Clements,10,,
222,T218,T218,Chad Collins,10,,
223,T218,T218,Trevor Dodds,10,,
224,T218,T218,Ken Duke,10,4.0,
225,T218,T218,Ernie Els,10,4.0,
226,T218,T218,Bob Gilder,10,,
227,T218,T218,Bill Glasson,10,,
228,T218,T218,Lucas Glover,10,6.0,
229,T218,T218,David Gossett,10,,
230,T218,T218,Jeff Gove,10,5.0,
231,T218,T218,Hubert Green,10,,
232,T218,T218,Scott Gump,10,,
233,T218,T218,Dudley Hart,10,,
234,T218,T218,Nolan Henke,10,,
235,T218,T218,Russell Henley,10,10.0,
236,T218,T218,Justin Hicks,10,10.0,
237,T218,T218,J.B. Holmes,10,1.0,
238,T218,T218,Mike Hulbert,10,,
239,T218,T218,Steve Jones,10,2.0,
240,T218,T218,Matt Jones,10,8.0,
241,T218,T218,Kenny Knox,10,,
242,T218,T218,Steve Lowery,10,1.0,
243,T218,T218,Mark Lye,10,,
244,T218,T218,Len Mattiace,10,,
245,T218,T218,Kevin Na,10,6.0,
246,T218,T218,Larry Nelson,10,,
247,T218,T218,Greg Norman,10,,
248,T218,T218,Pat Perez,10,7.0,
249,T218,T218,Craig Perks,10,,
250,T218,T218,Tom Pernice Jr.,10,,
251,T218,T218,Chris Perry,10,,
252,T218,T218,Brett Quigley,10,1.0,
253,T218,T218,Jeff Quinney,10,,
254,T218,T218,Patrick Reed,10,10.0,
255,T218,T218,Justin Rose,10,8.0,
256,T218,T218,Heath Slocum,10,7.0,
257,T218,T218,Mike Smith,10,,
258,T218,T218,J.C. Snead,10,,
259,T218,T218,Kevin Streelman,10,8.0,
260,T218,T218,Brian Stuard,10,9.0,
261,T218,T218,Phil Tataurangi,10,,
262,T218,T218,Josh Teater,10,8.0,
263,T218,T218,Doug Tewell,10,,
264,T218,T218,Roland Thatcher,10,,
265,T218,T218,Nicholas Thompson,10,10.0,
266,T218,T218,Howard Twitty,10,,
267,T218,T218,Bobby Wadkins,10,,
268,T218,T218,Lanny Wadkins,10,,
269,T218,T218,Mark Wiebe,10,,
270,T271,T271,John Adams,9,,
271,T271,T271,Blake Adams,9,1.0,
272,T271,T271,Steve Allan,9,,
273,T271,T271,Tommy Armour III,9,,
274,T271,T271,Doug Barron,9,,
275,T271,T271,Andy Bean,9,,
276,T271,T271,Notah Begay III,9,,
277,T271,T271,Jonas Blixt,9,4.0,
278,T271,T271,Guy Boros,9,,
279,T271,T271,Bill Britton,9,,
280,T271,T271,Ángel Cabrera,9,6.0,
281,T271,T271,Bud Cauley,9,4.0,
282,T271,T271,Alex Cejka,9,1.0,
283,T271,T271,Chris Couch,9,,
284,T271,T271,Robert Damron,9,,
285,T271,T271,Jason Dufner,9,4.0,
286,T271,T271,Martin Flores,9,9.0,
287,T271,T271,Robin Freeman,9,,
288,T271,T271,Brad Fritsch,9,9.0,
289,T271,T271,"Jim Gallagher, Jr.",9,,
290,T271,T271,Robert Garrigus,9,5.0,
291,T271,T271,Kelly Gibson,9,,
292,T271,T271,Matt Gogel,9,,
293,T271,T271,Gary Hallberg,9,,
294,T271,T271,Padraig Harrington,9,4.0,
295,T271,T271,Morris Hatalsky,9,,
296,T271,T271,Mark Hayes,9,,
297,T271,T271,Brian Henninger,9,,
298,T271,T271,Jim Herman,9,9.0,
299,T271,T271,Ryuji Imada,9,3.0,
300,T271,T271,Trevor Immelman,9,2.0,
301,T271,T271,Hale Irwin,9,,
302,T271,T271,Brandt Jobe,9,4.0,
303,T271,T271,Brendan Jones,9,,
304,T271,T271,Jeff Klauk,9,4.0,
305,T271,T271,Hank Kuehne,9,2.0,
306,T271,T271,Martin Laird,9,5.0,
307,T271,T271,J.L. Lewis,9,,
308,T271,T271,Bob Lohr,9,,
309,T271,T271,Sandy Lyle,9,1.0,
310,T271,T271,Daisuke Maruyama,9,,
311,T271,T271,David Mathis,9,4.0,
312,T271,T271,William McGirt,9,9.0,
313,T271,T271,Spike McRoy,9,,
314,T271,T271,Colin Montgomerie,9,,
315,T271,T271,Arron Oberholser,9,1.0,
316,T271,T271,Greg Owen,9,4.0,
317,T271,T271,Ryan Palmer,9,7.0,
318,T271,T271,Dennis Paulson,9,,
319,T271,T271,John Riegger,9,,
320,T271,T271,John Rollins,9,7.0,
321,T271,T271,Ted Schulz,9,,
322,T271,T271,Adam Scott,9,5.0,
323,T271,T271,Patrick Sheehan,9,,
324,T271,T271,Mike Springer,9,,
325,T271,T271,Henrik Stenson,9,9.0,
326,T271,T271,Ron Streck,9,,
327,T271,T271,D.J. Trahan,9,4.0,
328,T271,T271,Omar Uresti,9,1.0,
329,T271,T271,Stan Utley,9,,
330,T271,T271,Tom Watson,9,2.0,
331,T271,T271,Brett Wetterich,9,,
332,T271,T271,Charlie Wi,9,5.0,
333,T271,T271,Dean Wilson,9,3.0,
334,T335,T335,Brad Adamonis,8,2.0,
335,T335,T335,Fulton Allem,8,,
336,T335,T335,Ian Baker-Finch,8,,
337,T335,T335,Ricky Barnes,8,8.0,
338,T335,T335,Rich Beem,8,,
339,T335,T335,Matt Bettencourt,8,3.0,
340,T335,T335,Michael Bradley,8,3.0,
341,T335,T335,Ken Brown,8,,
342,T335,T335,Curt Byrum,8,,
343,T335,T335,Michael Campbell,8,,
344,T335,T335,Paul Casey,8,2.0,
345,T335,T335,T.C. Chen,8,,
346,T335,T335,Daniel Chopra,8,,
347,T335,T335,Bobby Clampett,8,,
348,T335,T335,Keith Clearwater,8,,
349,T335,T335,Ben Crenshaw,8,,
350,T335,T335,Mike Donald,8,,
351,T335,T335,James Driscoll,8,4.0,
352,T335,T335,Scott Dunlap,8,,
353,T335,T335,Harris English,8,7.0,
354,T335,T335,Nick Faldo,8,,
355,T335,T335,Tommy Gainey,8,6.0,
356,T335,T335,Bobby Gates,8,5.0,
357,T335,T335,Tom Gillis,8,5.0,
358,T335,T335,Andres Gonzales,8,3.0,
359,T335,T335,James Hahn,8,8.0,
360,T335,T335,Miguel Angel Jiménez,8,4.0,
361,T335,T335,Anthony Kim,8,,
362,T335,T335,Steve Lamontagne,8,,
363,T335,T335,Marc Leishman,8,6.0,
364,T335,T335,Wayne Levi,8,,
365,T335,T335,Spencer Levin,8,,
366,T335,T335,Hunter Mahan,8,6.0,
367,T335,T335,John Mallinger,8,5.0,
368,T335,T335,Dick Mast,8,,
369,T335,T335,Parker McLachlin,8,1.0,
370,T335,T335,Matt McQuillan,8,,
371,T335,T335,Johnny Miller,8,,
372,T335,T335,Jodie Mudd,8,,
373,T335,T335,Jack Nicklaus,8,,
374,T335,T335,Seung-Yul Noh,8,5.0,
375,T335,T335,Sean O'Hair,8,5.0,
376,T335,T335,Cameron Percy,8,7.0,
377,T335,T335,Jack Renner,8,,
378,T335,T335,Tag Ridings,8,7.0,
379,T335,T335,Larry Rinker,8,,
380,T335,T335,Andres Romero,8,7.0,
381,T335,T335,Daniel Summerhays,8,8.0,
382,T335,T335,Lance Ten Broeck,8,,
383,T335,T335,Michael Thompson,8,4.0,
384,T335,T335,Esteban Toledo,8,,
385,T335,T335,Lee Trevino,8,,
386,T335,T335,Ted Tryba,8,,
387,T335,T335,Marc Turnesa,8,2.0,
388,T335,T335,Fred Wadsworth,8,,
389,T335,T335,D.A. Weibring,8,,
390,T335,T335,Matt Weibring,8,,
391,T335,T335,Lee Westwood,8,4.0,
392,T335,T335,Tim Wilkinson,8,,
393,T394,T394,JC Anderson,7,,
394,T394,T394,Eric Axley,7,1.0,
395,T394,T394,Charlie Beljan,7,4.0,
396,T394,T394,"David Berganio, Jr.",7,,
397,T394,T394,Justin Bolli,7,5.0,
398,T394,T394,Keegan Bradley,7,7.0,
399,T394,T394,David Branshaw,7,1.0,
400,T394,T394,Billy Ray Brown,7,,
401,T394,T394,José Coceres,7,,
402,T394,T394,Jason Day,7,5.0,
403,T394,T394,Graham DeLaet,7,7.0,
404,T394,T394,Todd Demsey,7,,
405,T394,T394,Ed Dougherty,7,,
406,T394,T394,Dave Eichelberger,7,,
407,T394,T394,David Graham,7,,
408,T394,T394,David Hearn,7,5.0,
409,T394,T394,Lon Hinkle,7,,
410,T394,T394,Gabriel Hjertstedt,7,,
411,T394,T394,Billy Horschel,7,7.0,
412,T394,T394,David Howell,7,,
413,T394,T394,John Huh,7,5.0,
414,T394,T394,Joe Inman,7,,
415,T394,T394,John Inman,7,,
416,T394,T394,Barry Jaeckel,7,,
417,T394,T394,Sung Kang,7,,
418,T394,T394,Russell Knox,7,5.0,
419,T394,T394,Billy Kratzert,7,,
420,T394,T394,Cliff Kresge,7,,
421,T394,T394,Kenichi Kuboya,7,,
422,T394,T394,Derek Lamely,7,,
423,T394,T394,Ken Looper,7,7.0,
424,T394,T394,Jarrod Lyle,7,,
425,T394,T394,Will MacKenzie,7,,
426,T394,T394,John Merrick,7,6.0,
427,T394,T394,Francesco Molinari,7,2.0,
428,T394,T394,Garth Mulroy,7,,
429,T394,T394,Tim Norris,7,,
430,T394,T394,Carl Paulson,7,,
431,T394,T394,"Ted Potter, Jr.",7,7.0,
432,T394,T394,Ian Poulter,7,5.0,
433,T394,T394,Greg Powers,7,,
434,T394,T394,Alex Prugh,7,,
435,T394,T394,Sam Randolph,7,,
436,T394,T394,Chi Chi Rodriguez,7,,
437,T394,T394,Bill Sander,7,,
438,T394,T394,Charl Schwartzel,7,5.0,
439,T394,T394,Jordan Spieth,7,7.0,
440,T394,T394,Scott Stallings,7,6.0,
441,T394,T394,Kyle Stanley,7,4.0,
442,T394,T394,Hideto Tanihara,7,2.0,
443,T394,T394,Vaughn Taylor,7,5.0,
444,T394,T394,Brendon Todd,7,3.0,
445,T394,T394,Cameron Tringale,7,6.0,
446,T394,T394,Greg Twiggs,7,,
447,T394,T394,Gary Woodland,7,5.0,
448,T394,T394,Y.E. Yang,7,4.0,
449,T450,T450,Isao Aoki,6,,
450,T450,T450,Sangmoon Bae,6,6.0,
451,T450,T450,Shane Bertsch,6,4.0,
452,T450,T450,Woody Blackburn,6,,
453,T450,T450,Kris Blanks,6,,
454,T450,T450,Joseph Bramlett,6,,
455,T450,T450,Scott Brown,6,6.0,
456,T450,T450,Alejandro Cañizares,6,,
457,T450,T450,Patrick Cantlay,6,5.0,
458,T450,T450,Roberto Castro,6,6.0,
459,T450,T450,Kevin Chappell,6,5.0,
460,T450,T450,Darren Clarke,6,1.0,
461,T450,T450,Paul Claxton,6,,
462,T450,T450,Will Claxton,6,4.0,
463,T450,T450,Jim Colbert,6,,
464,T450,T450,Nicolas Colsaerts,6,5.0,
465,T450,T450,Erik Compton,6,6.0,
466,T450,T450,Frank Conner,6,,
467,T450,T450,Jim Dent,6,,
468,T450,T450,John Fought,6,,
469,T450,T450,Stephen Gangluff,6,,
470,T450,T450,Scott Gardiner,6,6.0,
471,T450,T450,Gibby Gilbert,6,,
472,T450,T450,Ernie Gonzalez,6,,
473,T450,T450,Luke Guthrie,6,6.0,
474,T450,T450,Dan Halldorson,6,,
475,T450,T450,Anders Hansen,6,,
476,T450,T450,Peter Hanson,6,6.0,
477,T450,T450,Brian Harman,6,6.0,
478,T450,,Scott Hend,6,,
479,T450,T450,Mark Hensby,6,1.0,
480,T450,T450,Morgan Hoffmann,6,6.0,
481,T450,T450,Ryo Ishikawa,6,6.0,
482,T450,T450,Troy Kelly,6,3.0,
483,T450,T450,Kevin Kisner,6,1.0,
484,T450,T450,Colt Knost,6,6.0,
485,T450,T450,Barry Lane,6,,
486,T450,T450,D.H. Lee,6,6.0,
487,T450,T450,Danny Lee,6,4.0,
488,T450,T450,Richard Lee,6,4.0,
489,T450,T450,David Lingmerth,6,6.0,
490,T450,T450,Lyn Lott,6,,
491,T450,T450,Jamie Lovemark,6,,
492,T450,T450,Casey Martin,6,,
493,T450,T450,Gary McCord,6,,
494,T450,T450,Paul McGinley,6,,
495,T450,T450,Pat McGowan,6,,
496,T450,T450,Troy Merritt,6,,
497,T450,T450,Zack Miller,6,,
498,T450,T450,Jon Mills,6,,
499,T450,T450,John Morse,6,,
500,T450,T450,Bob Murphy,6,,
501,T450,T450,Jim Nelford,6,,
502,T450,T450,Andy North,6,,
503,T450,T450,Mac O'Grady,6,,
504,T450,T450,Peter Oosterhuis,6,,
505,T450,T450,Louis Oosthuizen,6,4.0,
506,T450,T450,Mark Pfeil,6,,
507,T450,T450,Michael Putnam,6,,
508,T450,T450,Victor Regalado,6,,
509,T450,T450,Kyle Reifers,6,5.0,
510,T450,T450,Alexandre Rocha,6,3.0,
511,T450,T450,Brett Rumford,6,,
512,T450,T450,Tom Scherrer,6,,
513,T450,T450,Sonny Skinner,6,,
514,T450,T450,Joey Snyder III,6,3.0,
515,T450,T450,Shawn Stefani,6,5.0,
516,T450,T450,Darron Stiles,6,3.0,
517,T450,T450,Robert Streb,6,6.0,
518,T450,T450,Leonard Thompson,6,,
519,T450,T450,Camilo Villegas,6,5.0,
520,T450,T450,Denis Watson,6,,
521,T450,T450,Lee Williams,6,6.0,
522,T450,T450,Garrett Willis,6,,
523,T524,T523,Joe Affrunti,5,5.0,
524,T524,T523,Mark Anderson,5,1.0,
525,T524,T523,Miller Barber,5,,
526,T524,T523,Jim Benepe,5,,
527,T524,T523,Tommy Biershenk,5,,
528,T524,T523,Thomas Bjørn,5,1.0,
529,T524,T523,Ryan Blaum,5,5.0,
530,T524,T523,Miguel Angel Carballo,5,,
531,T524,T523,Bobby Cole,5,,
532,T524,T523,Gavin Coles,5,,
533,T524,T523,Rod Curl,5,,
534,T524,T523,Terry Diehl,5,,
535,T524,T523,Bob Eastwood,5,,
536,T524,T523,Derek Ernst,5,5.0,
537,T524,T523,Matt Every,5,5.0,
538,T524,T523,Niclas Fasth,5,,
539,T524,T523,Forrest Fezler,5,,
540,T524,T523,Ross Fisher,5,5.0,
541,T524,T523,Nick Flanagan,5,,
542,T524,T523,Al Geiberger,5,,
543,T524,T523,Fabián Gómez,5,5.0,
544,T524,T523,Hunter Haas,5,3.0,
545,T524,T523,Phillip Hancock,5,,
546,T524,T523,Tom Jenkins,5,,
547,T524,T523,Robert Karlsson,5,4.0,
548,T524,T523,Martin Kaymer,5,5.0,
549,T524,T523,Ben Kohles,5,5.0,
550,T524,T523,Jason Kokrak,5,5.0,
551,T524,T523,Scott Langley,5,5.0,
552,T524,T523,Steve LeBrun,5,5.0,
553,T524,T523,Luke List,5,5.0,
554,T524,T523,David Lynn,5,5.0,
555,T524,T523,Ben Martin,5,,
556,T524,T523,Hideki Matsuyama,5,5.0,
557,T524,T523,Mike McCullough,5,,
558,T524,T523,Graeme McDowell,5,4.0,
559,T524,T523,Andrew McLardy,5,,
560,T524,T523,Henrik Norlander,5,5.0,
561,T524,T523,Jerry Pate,5,,
562,T524,T523,Jim Renner,5,,
563,T524,T523,Bill Rogers,5,,
564,T524,T523,John Schroeder,5,,
565,T524,T523,Jason Schultz,5,,
566,T524,T523,Tom Shaw,5,,
567,T524,T523,Jeev Milkha Singh,5,,
568,T524,T523,Mike Small,5,,
569,T524,T523,Mike Standly,5,,
570,T524,T523,Brendan Steele,5,5.0,
571,T524,T523,Roger Tambellini,5,,
572,T524,T523,Jaco Van Zyl,5,,
573,T524,T523,Aaron Watkins,5,5.0,
574,T524,T523,Tom Weiskopf,5,,
575,T524,T523,Chris Wilson,5,,
576,T524,T523,Casey Wittenberg,5,5.0,
577,T524,T523,Ian Woosnam,5,,
578,T579,T578,Thomas Aiken,4,,
579,T579,T578,Steven Alker,4,1.0,
580,T579,T578,Gary Christian,4,2.0,
581,T579,T578,Jeff Coston,4,,
582,T579,T578,Jon Curran,4,4.0,
583,T579,T578,Terry Dill,4,,
584,T579,T578,Dale Douglass,4,,
585,T579,T578,Simon Dyson,4,,
586,T579,T578,Lee Elder,4,,
587,T579,T578,Gonzalo Fernandez-Castaño,4,3.0,
588,T579,T578,Stephen Gallacher,4,1.0,
589,T579,T578,Adam Hadwin,4,1.0,
590,T579,T578,Hunter Hamrick,4,,
591,T579,T578,Matt Harmon,4,,
592,T579,T578,Billy Hurley III,4,,
593,T579,T578,J.J. Killeen,4,,
594,T579,T578,K.T. Kim,4,,
595,T579,T578,Bio Kim,4,,
596,T579,T578,Søren Kjeldsen,4,,
597,T579,T578,Doug LaBelle II,4,4.0,
598,T579,T578,Pat Lindsey,4,,
599,T579,T578,Eric Meierdierks,4,4.0,
600,T579,T578,Allen Miller,4,,
601,T579,T578,Edoardo Molinari,4,,
602,T579,T578,Patrick Moore,4,,
603,T579,T578,Bobby Nichols,4,,
604,T579,T578,Mike Nicolette,4,,
605,T579,T578,Jin Park,4,3.0,
606,T579,T578,John Peterson,4,4.0,
607,T579,T578,Gary Player,4,,
608,T579,T578,Alvaro Quiros,4,,
609,T579,T578,Jonathan Randolph,4,4.0,
610,T579,T578,Patrick Rodgers,4,4.0,
611,T579,T578,Anthony Rodriguez,4,,
612,T579,T578,Sam Saunders,4,3.0,
613,T579,T578,Peter Senior,4,,
614,T579,T578,Bob Shearer,4,,
615,T579,T578,Marcel Siem,4,4.0,
616,T579,T578,Geoffrey Sisk,4,,
617,T579,T578,Ed Sneed,4,,
618,T579,T578,Bob Sowards,4,,
619,T579,T578,Richard Sterne,4,4.0,
620,T579,T578,Andre Stolz,4,4.0,
621,T579,T578,Andrew Svoboda,4,4.0,
622,T579,T578,Kyle Thompson,4,,
623,T579,T578,Peter Tomasulo,4,4.0,
624,T579,T578,DeWitt Weaver,4,,
625,T579,T578,Steve Wheatcroft,4,2.0,
626,T627,T626,Alex Aragon,3,,
627,T627,T626,Wally Armstrong,3,,
