,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
0,1,1,Chris Kirk,15
1,2,2,Kevin Stadler,12
2,T3,T3,Steven Bowditch,11
3,T3,T3,Tim Clark,11
4,T3,T3,Charley Hoffman,11
5,T6,T6,Russell Henley,10
6,T6,T6,Justin Hicks,10
7,T6,T6,Zach Johnson,10
8,T6,T6,Jeff Overton,10
9,T6,T6,Patrick Reed,10
10,T6,T6,Brandt Snedeker,10
11,T6,T6,Nicholas Thompson,10
12,T6,T6,Jimmy Walker,10
13,T14,T14,Chad Campbell,9
14,T14,T14,Martin Flores,9
15,T14,T14,Brad Fritsch,9
16,T14,T14,Brian Gay,9
17,T14,T14,Jim Herman,9
18,T14,T14,Charles Howell III,9
19,T14,T14,Matt Kuchar,9
20,T14,T14,Justin Leonard,9
21,T14,T14,William McGirt,9
22,T14,T14,Bryce Molder,9
23,T14,T14,Henrik Stenson,9
24,T14,T14,Brian Stuard,9
25,T14,T14,Kevin Sutherland,9
26,T14,T14,Tiger Woods,9
27,T28,T28,Ricky Barnes,8
28,T28,T28,Brendon de Jonge,8
29,T28,T28,Bill Haas,8
30,T28,T28,James Hahn,8
31,T28,T28,Matt Jones,8
32,T28,T28,Tim Petrovic,8
33,T28,T28,Dicky Pride,8
34,T28,T28,Justin Rose,8
35,T28,T28,Kevin Streelman,8
36,T28,T28,Daniel Summerhays,8
37,T28,T28,Josh Teater,8
38,T39,T39,Jason Bohn,7
39,T39,T39,Keegan Bradley,7
40,T39,T39,K.J. Choi,7
41,T39,T39,Graham DeLaet,7
42,T39,T39,Luke Donald,7
43,T39,T39,Harris English,7
44,T39,T39,Jim Furyk,7
45,T39,T39,Billy Horschel,7
46,T39,T39,Ken Looper,7
47,T39,T39,George McNeill,7
48,T39,T39,Phil Mickelson,7
49,T39,T39,Ryan Moore,7
50,T39,T39,Ryan Palmer,7
51,T39,T39,Cameron Percy,7
52,T39,T39,Pat Perez,7
53,T39,T39,D.A. Points,7
54,T39,T39,"Ted Potter, Jr.",7
55,T39,T39,Tag Ridings,7
56,T39,T39,John Rollins,7
57,T39,T39,Andres Romero,7
58,T39,T39,Webb Simpson,7
59,T39,T39,Heath Slocum,7
60,T39,T39,Jordan Spieth,7
61,T39,T39,Steve Stricker,7
62,T39,T39,Nick Watney,7
63,T64,T64,Stephen Ames,6
64,T64,T64,Stuart Appleby,6
65,T64,T64,Sangmoon Bae,6
66,T64,T64,Cameron Beckman,6
67,T64,T64,Scott Brown,6
68,T64,T64,Ángel Cabrera,6
69,T64,T64,Roberto Castro,6
70,T64,T64,Erik Compton,6
71,T64,T64,Bob Estes,6
72,T64,T64,Tommy Gainey,6
73,T64,T64,Scott Gardiner,6
74,T64,T64,Lucas Glover,6
75,T64,T64,Luke Guthrie,6
76,T64,T64,Peter Hanson,6
77,T64,T64,Brian Harman,6
78,T64,T64,Morgan Hoffmann,6
79,T64,T64,Ryo Ishikawa,6
80,T64,T64,Jerry Kelly,6
81,T64,T64,Colt Knost,6
82,T64,T64,D.H. Lee,6
83,T64,T64,Marc Leishman,6
84,T64,T64,David Lingmerth,6
85,T64,T64,Hunter Mahan,6
86,T64,T64,John Merrick,6
87,T64,T64,Kevin Na,6
88,T64,T64,Rory Sabbatini,6
89,T64,T64,Scott Stallings,6
90,T64,T64,Robert Streb,6
91,T64,T64,Cameron Tringale,6
92,T64,T64,Boo Weekley,6
93,T64,T64,Lee Williams,6
94,T64,T64,Mark Wilson,6
95,T96,T96,Joe Affrunti,5
96,T96,T96,Aaron Baddeley,5
97,T96,T96,Ryan Blaum,5
98,T96,T96,Justin Bolli,5
99,T96,T96,Patrick Cantlay,5
100,T96,T96,Kevin Chappell,5
101,T96,T96,Stewart Cink,5
102,T96,T96,Nicolas Colsaerts,5
103,T96,T96,Ben Crane,5
104,T96,T96,Brian Davis,5
105,T96,T96,Jason Day,5
106,T96,T96,Derek Ernst,5
107,T96,T96,Matt Every,5
108,T96,T96,Ross Fisher,5
109,T96,T96,Robert Garrigus,5
110,T96,T96,Bobby Gates,5
111,T96,T96,Tom Gillis,5
112,T96,T96,Fabián Gómez,5
113,T96,T96,Retief Goosen,5
114,T96,T96,Jeff Gove,5
115,T96,T96,David Hearn,5
116,T96,T96,John Huh,5
117,T96,T96,Dustin Johnson,5
118,T96,T96,Martin Kaymer,5
119,T96,T96,Russell Knox,5
120,T96,T96,Ben Kohles,5
121,T96,T96,Jason Kokrak,5
122,T96,T96,Martin Laird,5
123,T96,T96,Scott Langley,5
124,T96,T96,Steve LeBrun,5
125,T96,T96,Luke List,5
126,T96,T96,Bill Lunde,5
127,T96,T96,David Lynn,5
128,T96,T96,Jeff Maggert,5
129,T96,T96,John Mallinger,5
130,T96,T96,Steve Marino,5
131,T96,T96,Hideki Matsuyama,5
132,T96,T96,Seung-Yul Noh,5
133,T96,T96,Henrik Norlander,5
134,T96,T96,Sean O'Hair,5
135,T96,T96,Nick O'Hern,5
136,T96,T96,Joe Ogilvie,5
137,T96,T96,Carl Pettersson,5
138,T96,T96,Ian Poulter,5
139,T96,T96,Chez Reavie,5
140,T96,T96,Kyle Reifers,5
141,T96,T96,Charl Schwartzel,5
142,T96,T96,Adam Scott,5
143,T96,T96,John Senden,5
144,T96,T96,"Wes Short, Jr.",5
145,T96,T96,Vijay Singh,5
146,T96,T96,Brendan Steele,5
147,T96,T96,Shawn Stefani,5
148,T96,T96,Chris Stroud,5
149,T96,T96,Vaughn Taylor,5
150,T96,T96,Bo Van Pelt,5
151,T96,T96,Camilo Villegas,5
152,T96,T96,Johnson Wagner,5
153,T96,T96,Aaron Watkins,5
154,T96,T96,Bubba Watson,5
155,T96,T96,Charlie Wi,5
156,T96,T96,Casey Wittenberg,5
157,T96,T96,Gary Woodland,5
158,T159,T159,Woody Austin,4
159,T159,T159,Charlie Beljan,4
160,T159,T159,Shane Bertsch,4
161,T159,T159,Jonas Blixt,4
162,T159,T159,Jonathan Byrd,4
163,T159,T159,Bud Cauley,4
164,T159,T159,Greg Chalmers,4
165,T159,T159,Will Claxton,4
166,T159,T159,Jon Curran,4
167,T159,T159,John Daly,4
168,T159,T159,Glen Day,4
169,T159,T159,James Driscoll,4
170,T159,T159,Jason Dufner,4
171,T159,T159,Ken Duke,4
172,T159,T159,Joe Durant,4
173,T159,T159,Ernie Els,4
174,T159,T159,Steve Flesch,4
175,T159,T159,Rickie Fowler,4
176,T159,T159,Nathan Green,4
177,T159,T159,Padraig Harrington,4
178,T159,T159,J.J. Henry,4
179,T159,T159,Freddie Jacobson,4
180,T159,T159,Miguel Angel Jiménez,4
181,T159,T159,Brandt Jobe,4
182,T159,T159,Robert Karlsson,4
183,T159,T159,Jeff Klauk,4
184,T159,T159,Doug LaBelle II,4
185,T159,T159,Danny Lee,4
186,T159,T159,Richard Lee,4
187,T159,T159,David Mathis,4
188,T159,T159,Troy Matteson,4
189,T159,T159,Graeme McDowell,4
190,T159,T159,Eric Meierdierks,4
191,T159,T159,Geoff Ogilvy,4
192,T159,T159,Louis Oosthuizen,4
193,T159,T159,Greg Owen,4
194,T159,T159,John Peterson,4
195,T159,T159,Scott Piercy,4
196,T159,T159,Jonathan Randolph,4
197,T159,T159,Patrick Rodgers,4
198,T159,T159,Marcel Siem,4
199,T159,T159,Paul Stankowski,4
200,T159,T159,Kyle Stanley,4
201,T159,T159,Richard Sterne,4
202,T159,T159,Andre Stolz,4
203,T159,T159,Andrew Svoboda,4
204,T159,T159,Michael Thompson,4
205,T159,T159,Peter Tomasulo,4
206,T159,T159,D.J. Trahan,4
207,T159,T159,Duffy Waldorf,4
208,T159,T159,Mike Weir,4
209,T159,T159,Lee Westwood,4
210,T159,T159,Y.E. Yang,4
211,T212,T212,Robert Allenby,3
212,T212,T212,Billy Andrade,3
213,T212,T212,Blayne Barber,3
214,T212,T212,Matt Bettencourt,3
215,T212,T212,Michael Bradley,3
216,T212,T212,Russ Cochran,3
217,T212,T212,Marco Dawson,3
218,T212,T212,Chris DiMarco,3
219,T212,T212,Gonzalo Fernandez-Castaño,3
220,T212,T212,Sergio Garcia,3
221,T212,T212,Andres Gonzales,3
222,T212,T212,Branden Grace,3
223,T212,T212,Hunter Haas,3
224,T212,T212,Tim Herron,3
225,T212,T212,Ryuji Imada,3
226,T212,T212,Troy Kelly,3
227,T212,T212,Michael Letzig,3
228,T212,T212,Davis Love III,3
229,T212,T212,Billy Mayfair,3
230,T212,T212,Rory McIlroy,3
231,T212,T212,Thorbjørn Olesen,3
232,T212,T212,Rod Pampling,3
233,T212,T212,Jin Park,3
234,T212,T212,Alistair Presnell,3
235,T212,T212,Alexandre Rocha,3
236,T212,T212,Sam Saunders,3
237,T212,T212,Joey Snyder III,3
238,T212,T212,Darron Stiles,3
239,T212,T212,Brendon Todd,3
240,T212,T212,David Toms,3
241,T212,T212,Marc Warren,3
