,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
45,T46,T46,Retief Goosen,9,156,74.0
46,T46,T46,Seung-Yul Noh,25,156,2.0
47,T48,T48,Sergio Garcia,17,155,51.0
48,T48,T48,Tag Ridings,24,155,2.0
49,T50,T50,Ernie Els,19,154,154.0
50,T50,T50,Jerry Kelly,22,154,9.0
51,T52,T52,Ben Crane,21,152,2.0
52,T52,T52,David Mathis,24,152,7.0
53,T54,T54,Ricky Barnes,26,151,13.0
54,T54,T54,Luke Donald,17,151,151.0
55,T56,T56,Steven Bowditch,22,150,6.0
56,T56,T56,Greg Chalmers,25,150,19.0
57,T56,T56,John Merrick,23,150,4.0
58,T56,T56,Scott Verplank,14,150,2.0
59,T56,T56,Mark Wilson,19,150,6.0
60,T61,T61,Justin Leonard,24,149,75.0
61,T61,T61,Matteo Manassero,9,149,149.0
62,T63,T63,Robert Garrigus,22,148,13.0
63,T63,T63,Josh Teater,24,148,30.0
64,T65,T65,Brad Fritsch,24,147,21.0
65,T65,T65,Jim Furyk,22,147,68.0
66,T67,T67,Jason Day,21,146,22.0
67,T67,T67,Tommy Gainey,28,146,9.0
68,T67,T67,Phil Mickelson,21,146,29.0
69,T70,T70,Bryce Molder,24,144,23.0
70,T70,T70,Bubba Watson,21,144,6.0
71,72,72,Roberto Castro,29,143,39.0
72,73,73,Colt Knost,25,142,26.0
73,T74,T74,Bill Haas,25,141,12.0
74,T74,T74,D.H. Lee,22,141,20.0
75,76,76,Scott Brown,21,140,10.0
76,77,77,Russell Henley,24,138,63.0
77,T78,T78,Steve Stricker,13,136,35.0
78,T78,T78,Tiger Woods,16,136,63.0
79,80,80,J.J. Henry,26,135,49.0
80,T81,T81,Lucas Glover,23,134,2.0
81,T81,T81,David Lynn,22,134,71.0
82,T81,T81,Troy Matteson,24,134,6.0
83,T81,T81,Henrik Norlander,22,134,21.0
84,T85,T85,Zach Johnson,24,133,15.0
85,T85,T85,Sean O'Hair,22,133,6.0
86,T85,T85,D.A. Points,28,133,16.0
87,T85,T85,Chez Reavie,22,133,25.0
88,T89,T89,Cameron Beckman,8,132,132.0
89,T89,T89,Billy Horschel,26,132,30.0
90,T89,T89,Johnson Wagner,24,132,42.0
91,T92,T92,Luke Guthrie,27,130,7.0
92,T92,T92,Morgan Hoffmann,20,130,14.0
93,T92,T92,Davis Love III,15,130,
94,T92,T92,Bill Lunde,10,130,130.0
95,T92,T92,Pat Perez,22,130,1.0
96,T97,T97,Harris English,26,129,39.0
97,T97,T97,Bobby Gates,20,129,29.0
98,T97,T97,John Mallinger,12,129,42.0
99,100,100,Brandt Snedeker,23,127,86.0
100,T101,T101,James Driscoll,23,126,21.0
101,T101,T101,David Hearn,26,126,15.0
102,T101,T101,Doug LaBelle II,23,126,25.0
103,T101,T101,Rory McIlroy,16,126,49.0
104,105,105,Rod Pampling,16,125,26.0
105,T106,T106,Padraig Harrington,17,124,22.0
106,T106,T106,Richard Lee,24,124,108.0
107,T106,T106,Ryan Moore,22,124,49.0
108,T106,T106,Chris Williams,5,124,6.0
109,T110,T110,Bud Cauley,24,123,1.0
110,T110,T110,"Ted Potter, Jr.",22,123,7.0
111,T110,T110,"Wes Short, Jr.",15,123,33.0
112,T110,T110,Marcel Siem,9,123,
113,T114,T114,Peter Hanson,15,122,21.0
114,T114,T114,Charles Howell III,26,122,18.0
115,T114,T114,Lee Janzen,11,122,46.0
116,T114,T114,Jesper Parnevik,13,122,48.0
117,T118,T118,Fred Couples,4,121,29.0
118,T118,T118,Greg Owen,24,121,20.0
119,T118,T118,Robert Streb,25,121,24.0
120,T121,T121,Joe Affrunti,5,120,3.0
121,T121,T121,Graham DeLaet,26,120,7.0
122,T123,T123,Aaron Baddeley,24,119,74.0
123,T123,T123,K.J. Choi,24,119,62.0
124,T123,T123,David Lingmerth,23,119,5.0
125,T123,T123,George McNeill,21,119,22.0
126,T127,T127,Jonas Blixt,24,118,40.0
127,T127,T127,Keegan Bradley,25,118,112.0
128,T127,T127,Nathan Green,9,118,10.0
129,T127,T127,Jimmy Walker,24,118,41.0
130,131,131,Trevor Immelman,24,117,
131,T132,T132,Tim Clark,20,116,3.0
132,T132,T132,Jin Park,20,116,25.0
133,T134,T134,Justin Hicks,25,115,27.0
134,T134,T134,Billy Mayfair,14,115,6.0
135,T134,T134,Jeff Overton,24,115,28.0
136,137,137,Joey Snyder III,15,114,12.0
137,T138,T138,Fabián Gómez,23,113,15.0
138,T138,T138,Justin Rose,17,113,3.0
139,140,140,Chris DiMarco,11,112,16.0
140,T141,T141,Derek Ernst,21,111,30.0
141,T141,T141,Freddie Jacobson,19,111,56.0
142,T141,T141,Lee Westwood,19,111,8.0
143,T144,T144,Erik Compton,24,110,11.0
144,T144,T144,Boo Weekley,27,110,7.0
145,T146,T146,Alex Noren,5,109,16.0
146,T146,T146,Alexandre Rocha,3,109,2.0
147,T148,T148,Gary Christian,10,108,1.0
148,T148,T148,Justin Thomas,2,108,108.0
149,T148,T148,Mike Weir,22,108,25.0
150,T151,T151,Chad Campbell,25,107,12.0
151,T151,T151,Tim Herron,15,107,13.0
152,T151,T151,Jason Kokrak,25,107,11.0
153,T151,T151,Nick Watney,26,107,10.0
154,T155,T155,Justin Bolli,23,106,4.0
155,T155,T155,Vijay Singh,19,106,4.0
156,T155,T155,Scott Stallings,27,106,
157,T155,T155,Bo Van Pelt,22,106,36.0
158,T159,T159,Rickie Fowler,22,105,
159,T159,T159,Alistair Presnell,23,105,
160,T159,T159,Patrick Reed,26,105,8.0
161,T159,T159,Rory Sabbatini,27,105,79.0
162,T159,T159,Y.E. Yang,19,105,53.0
163,164,164,Dustin Johnson,22,104,1.0
164,T165,T165,Kyle Stanley,24,103,4.0
165,T165,T165,Duffy Waldorf,3,103,58.0
166,T167,T167,Robert Allenby,24,102,11.0
167,T167,T167,Stephen Ames,19,102,4.0
168,T167,T167,Glen Day,6,102,49.0
169,T167,T167,Jeff Klauk,8,102,9.0
170,T167,T167,Dicky Pride,23,102,102.0
171,T167,T167,Daniel Summerhays,26,102,6.0
172,T167,T167,Andrew Svoboda,18,102,5.0
173,T174,T174,Charlie Beljan,24,101,2.0
174,T174,T174,Michael Thompson,22,101,24.0
175,T176,T176,Troy Kelly,10,100,37.0
176,T176,T176,Vaughn Taylor,16,100,88.0
177,T178,T178,David Duval,8,99,28.0
178,T178,T178,Thorbjørn Olesen,11,99,31.0
179,T180,T180,Jonathan Byrd,16,98,14.0
180,T180,T180,Michael Letzig,17,98,10.0
181,T180,T180,Nick O'Hern,10,98,28.0
182,T183,T183,Ángel Cabrera,21,97,32.0
183,T183,T183,Matt Every,28,97,7.0
184,T185,T185,Billy Andrade,3,96,3.0
185,T185,T185,Hank Kuehne,5,96,2.0
186,T185,T185,Ian Poulter,16,96,11.0
187,T188,T188,Nicolas Colsaerts,17,95,4.0
188,T188,T188,Scott Gardiner,23,95,6.0
189,T188,T188,Adam Scott,16,95,1.0
190,T191,T191,Chris Kirk,24,94,4.0
191,T191,T191,Guan Tian Liang,5,94,35.0
192,T191,T191,David Toms,16,94,25.0
193,T194,T194,Henrik Stenson,18,92,18.0
194,T194,T194,Brendon Todd,10,92,20.0
195,T194,T194,Peter Tomasulo,10,92,29.0
196,T197,T197,Will Claxton,24,91,13.0
197,T197,T197,Chris Riley,3,91,6.0
198,T199,T199,Marcus Fraser,6,90,90.0
199,T199,T199,Thongchai Jaidee,4,90,11.0
200,T199,T199,Thaworn Wiratchant,3,90,2.0
201,T202,T202,Martin Laird,21,89,44.0
202,T202,T202,Scott Piercy,24,89,16.0
203,T202,T202,D.J. Trahan,16,89,7.0
204,T205,T205,Ryo Ishikawa,23,88,1.0
205,T205,T205,Aaron Watkins,19,88,14.0
206,T207,T207,Martin Flores,25,87,1.0
207,T207,T207,Jeff Gove,17,87,1.0
208,T207,T207,Scott Jamieson,3,87,
209,T207,T207,Cameron Tringale,24,87,84.0
210,T211,T211,Joe Durant,7,85,52.0
211,T211,T211,John Peterson,6,85,3.0
212,T211,T211,Chris Wood,5,85,85.0
213,T214,T214,Louis Oosthuizen,12,84,10.0
214,T214,T214,Tim Petrovic,12,84,10.0
215,T216,T216,Ben Curtis,20,83,40.0
216,T216,T216,Russell Knox,11,83,66.0
217,T216,T216,Joe Ogilvie,15,83,14.0
218,T219,T219,Matt Bettencourt,9,81,7.0
219,T219,T219,Ross Fisher,15,81,1.0
220,T221,T221,Kevin Chappell,24,80,48.0
221,T221,T221,Jon Curran,3,80,80.0
222,T221,T221,Geoff Ogilvy,19,80,16.0
223,T224,T224,Paul Casey,7,79,28.0
224,T224,T224,Hunter Haas,5,79,10.0
225,T226,T226,Michael Bradley,21,78,5.0
226,T226,T226,Andres Gonzales,17,78,34.0
227,T226,T226,Heath Slocum,9,78,1.0
228,229,229,Woody Austin,8,77,1.0
229,T230,T230,Rafa Cabrera Bello,5,76,76.0
230,T230,T230,Jason Dufner,22,76,44.0
231,232,232,Gonzalo Fernandez-Castaño,12,75,19.0
232,233,233,John Daly,12,74,13.0
233,234,234,Richard Sterne,7,73,27.0
234,T235,T235,Sangmoon Bae,26,72,18.0
235,T235,T235,Shane Bertsch,1,72,72.0
236,T235,T235,Franklin Corpening,1,72,72.0
237,T235,T235,Charlie Holland,2,72,72.0
238,T235,T235,Andrew Johnson,1,72,72.0
239,T235,T235,Jeff Maggert,21,72,
240,T235,T235,Mark Silvers,2,72,72.0
241,T235,T235,Toru Taniguchi,2,72,72.0
242,T235,T235,Marc Turnesa,2,72,72.0
243,T235,T235,Steve Wheatcroft,1,72,72.0
244,T245,T245,Bart Bryant,2,71,39.0
245,T245,T245,Branden Grace,12,71,8.0
246,T245,T245,Hideki Matsuyama,7,71,24.0
247,T245,T245,Graeme McDowell,16,71,4.0
248,T249,T249,George Coetzee,11,70,42.0
249,T249,T249,Donald Constable,16,70,31.0
250,T249,T249,Jim Herman,19,70,7.0
251,T249,T249,John Huh,28,70,3.0
252,T253,T253,Steve Flesch,6,69,12.0
253,T253,T253,Adam Hadwin,3,69,26.0
254,T253,T253,Ryuji Imada,7,69,23.0
255,T253,T253,Luke List,24,69,
256,T253,T253,Kevin Na,8,69,10.0
257,T253,T253,Kenny Perry,3,69,9.0
258,T259,T259,Arjun Atwal,8,68,26.0
259,T259,T259,Rafael Campos,1,68,3.0
260,T259,T259,Darren Clarke,3,68,8.0
261,T259,T259,Stephen Gallacher,5,68,36.0
262,T259,T259,Martin Kaymer,17,68,25.0
263,T259,T259,José María Olazábal,2,68,39.0
264,T265,T265,Patrick Cantlay,7,67,20.0
265,T265,T265,Jason Gore,4,67,6.0
266,T265,T265,Scott McCarron,8,67,9.0
267,T268,T268,Tom Lehman,2,66,11.0
268,T268,T268,Darron Stiles,20,66,15.0
269,T270,T270,Robert Karlsson,18,65,13.0
270,T270,T270,Paul Lawrie,7,65,12.0
271,T270,T270,Ken Looper,2,65,10.0
272,273,273,Peter Uihlein,4,64,15.0
273,T274,T274,Kiradech Aphibarnrat,3,63,13.0
274,T274,T274,Corey Pavin,2,63,63.0
275,T274,T274,Kyle Reifers,4,63,35.0
276,T277,T277,Jamie Donaldson,10,62,7.0
277,T277,T277,Kelly Kraft,2,62,62.0
278,T277,T277,Mark O'Meara,3,62,7.0
279,T280,T280,Blake Adams,2,61,4.0
280,T280,T280,Ryan Blaum,3,61,22.0
281,T280,T280,Steven Fox,9,61,17.0
282,T280,T280,J.B. Holmes,5,61,5.0
283,T280,T280,Neal Lancaster,6,61,3.0
284,T285,T285,Stephen Gangluff,2,59,1.0
285,T285,T285,Mikko Ilonen,3,59,59.0
286,287,287,Si Woo Kim,8,58,2.0
287,288,288,Shane Lowry,9,56,3.0
288,289,289,John Kimbell,1,55,16.0
289,T290,T290,Eric Axley,2,54,54.0
290,T290,T290,Sam Saunders,1,54,54.0
291,T290,T290,Steven Tiley,1,54,54.0
292,T290,T290,Jaco Van Zyl,3,54,33.0
293,T294,T294,Michael Block,1,53,
294,T294,T294,Eric Meierdierks,19,53,5.0
295,T296,T296,Brad Adamonis,2,52,12.0
296,T296,T296,Rich Beem,3,52,14.0
297,T296,T296,Matthew Fitzpatrick,1,52,4.0
298,T296,T296,Miguel Angel Jiménez,3,52,22.0
299,300,300,Satoshi Kodaira,2,51,23.0
300,T301,T301,Blayne Barber,3,50,6.0
301,T301,T301,Steve Jones,1,50,50.0
302,T301,T301,John Parry,1,50,11.0
303,T301,T301,Jeremiah Wooding,1,50,6.0
304,T305,T305,Paul Goydos,2,49,12.0
305,T305,T305,Jesse Smith,2,49,49.0
306,T307,T307,David Branshaw,1,48,48.0
307,T307,T307,Jorge Garcia,1,48,3.0
308,309,309,Mackenzie Hughes,2,47,47.0
309,T310,T310,Wil Collins,2,46,46.0
310,T310,T310,Mike Hendry,1,46,4.0
311,T310,T310,Danny Lee,1,46,14.0
312,T310,T310,Francesco Molinari,9,46,43.0
313,T310,T310,Rod Perry,3,46,15.0
314,T310,T310,Tom Watson,4,46,
315,T316,T316,Zack Fischer,4,45,6.0
316,T316,T316,Arron Oberholser,2,45,1.0
317,T316,T316,Michael Weaver,2,45,12.0
318,T319,T319,Thomas Bjørn,4,44,
319,T319,T319,Matt Dobyns,3,44,8.0
320,T319,T319,Scott Harrington,1,44,13.0
321,T319,T319,Frank Lickliter II,3,44,40.0
322,T319,T319,Peter Lonard,1,44,19.0
323,T319,T319,Roger Sloan,1,44,9.0
324,T319,T319,Peter Williamson,2,44,27.0
325,T326,T326,Ted Purdy,3,42,19.0
326,T326,T326,Patrick Rodgers,1,42,16.0
327,T326,T326,Sebastián Vázquez,1,42,6.0
328,T326,T326,Marc Warren,2,42,13.0
329,T330,T330,Russ Cochran,1,41,41.0
330,T330,T330,Shaun Micheel,5,41,
331,T330,T330,T.J. Vogel,3,41,41.0
332,T330,T330,Dean Wilson,2,41,41.0
333,T334,T334,Steven Alker,2,40,7.0
334,T334,T334,Mark Brown,1,40,6.0
335,T334,T334,Marco Dawson,1,40,25.0
336,T334,T334,K.T. Kim,1,40,
337,T338,T338,Todd Hamilton,4,39,39.0
338,T338,T338,Kevin Kisner,1,39,39.0
339,T338,T338,Sandy Lyle,2,39,8.0
340,T338,T338,Danny Willett,2,39,8.0
341,T342,T342,Grégory Bourdy,1,38,38.0
342,T342,T342,Bernhard Langer,1,38,8.0
343,T342,T342,Kelly Mitchum,2,38,38.0
344,T342,T342,C.T. Pan,1,38,
345,346,346,Mark Brooks,2,37,37.0
346,T347,T347,Kevin Carrigan,1,36,36.0
347,T347,T347,Jim Carter,1,36,36.0
348,T347,T347,Pat Carter,1,36,36.0
349,T347,T347,Robert Damron,1,36,36.0
350,T347,T347,Caine Fitzgerald,1,36,36.0
351,T347,T347,David Frost,1,36,35.0
352,T347,T347,Fred Funk,1,36,36.0
353,T347,T347,Cody Gribble,1,36,36.0
354,T347,T347,Mark Hensby,1,36,36.0
355,T347,T347,Stephan Jaeger,1,36,36.0
356,T347,T347,Brendan Jones,1,36,36.0
357,T347,T347,Randy Lowry,1,36,36.0
358,T347,T347,Parker McLachlin,2,36,36.0
359,T347,T347,Jay McLuen,1,36,36.0
360,T347,T347,Bryn Parry,1,36,36.0
361,T347,T347,David Peoples,1,36,36.0
362,T347,T347,Justin Peters,1,36,36.0
363,T347,T347,Jason Schultz,1,36,36.0
364,T347,T347,Kevin Shields,1,36,36.0
365,T347,T347,Bob Sowards,1,36,36.0
366,T347,T347,Riley Wheeldon,1,36,36.0
367,T347,T347,Eugene Wong,1,36,36.0
368,T369,T369,Kyle Bilodeau,1,35,35.0
369,T369,T369,Joe Daley,1,35,35.0
370,T369,T369,Kent Jones,1,35,1.0
371,T369,T369,Shiv Kapur,1,35,6.0
372,T369,T369,Michael Kim,2,35,26.0
373,T374,T374,Mark Anderson,1,34,34.0
374,T374,T374,Chip Deason,1,34,34.0
375,T374,T374,Oliver Fisher,1,34,34.0
376,T374,T374,Robert Gamez,3,34,18.0
377,T374,T374,Shingo Katayama,1,34,4.0
378,T374,T374,Rob Labritz,1,34,1.0
379,T374,T374,Pablo Larrazabal,1,34,1.0
380,T374,T374,Matthew NeSmith,1,34,34.0
381,T374,T374,Kevin Phelan,1,34,4.0
382,T374,T374,Brett Quigley,1,34,34.0
383,T374,T374,Richie Ramsay,4,34,13.0
384,T374,T374,Paul Stankowski,1,34,6.0
385,T386,T386,Mathew Goggin,1,33,4.0
386,T386,T386,Edward Loar,2,33,17.0
387,T386,T386,Joey McLister,1,33,2.0
388,T386,T386,Chris Naegel,1,33,2.0
389,T386,T386,Chris Starkjohann,1,33,33.0
390,T391,T391,Bio Kim,1,32,2.0
391,T391,T391,Jonathan Randolph,1,32,28.0
392,T391,T391,Conrad Shindler,1,32,32.0
393,T394,T394,Craig Barlow,1,31,31.0
394,T394,T394,Mathias Grönberg,1,31,1.0
395,T394,T394,Brian Hadley,1,31,4.0
396,T394,T394,Michael McCabe,1,31,4.0
397,T394,T394,Nathan Smith,1,31,31.0
398,T394,T394,Matt Weibring,1,31,1.0
399,T400,T400,"Jim Gallagher, Jr.",1,30,5.0
400,T400,T400,Brooks Koepka,2,30,14.0
401,T400,T400,Steve Lowery,1,30,5.0
402,T400,T400,Fran Quinn,1,30,30.0
403,T400,T400,Brett Rumford,3,30,
404,T400,T400,Andre Stolz,1,30,1.0
405,T406,T406,Albin Choi,1,29,29.0
406,T406,T406,Robin Freeman,1,29,29.0
407,T406,T406,Andrew Georgiou,1,29,29.0
408,T406,T406,John Hurley,1,29,6.0
409,T406,T406,Skip Kendall,2,29,14.0
410,T406,T406,Jeff Martin,1,29,29.0
411,T406,T406,Lloyd Saltman,1,29,6.0
412,T406,T406,Peter Senior,1,29,9.0
413,T406,T406,Hideto Tanihara,1,29,29.0
414,T406,T406,Jhonattan Vegas,3,29,15.0
415,T406,T406,Trent Whitekiller,1,29,29.0
416,T406,T406,Ryan Zylstra,1,29,6.0
417,T418,T418,"Angel Cabrera, Jr.",1,28,7.0
418,T418,T418,David Howell,1,28,1.0
419,T418,T418,Scott Moran,1,28,
420,T418,T418,Andy Pope,1,28,28.0
421,T418,T418,Nate Smith,1,28,10.0
422,T418,T418,Ben Stow,1,28,28.0
423,T418,T418,Harold Varner III,1,28,
424,T418,T418,Gareth Wright,1,28,8.0
425,T426,T426,Todd Baek,1,27,27.0
426,T426,T426,Hiroyuki Fujita,5,27,4.0
427,T426,T426,Glen Griffith,1,27,7.0
428,T426,T426,Peter Laws,1,27,3.0
429,T430,T430,JC Anderson,1,26,3.0
430,T430,T430,Eduardo De La Riva,1,26,21.0
431,T430,T430,Matt Fast,1,26,9.0
432,T430,T430,Jung-gon Hwang,1,26,6.0
433,T430,T430,Garrett Osborn,1,26,1.0
434,T430,T430,Garrick Porteous,1,26,5.0
435,T430,T430,Paul Scaletta,1,26,9.0
436,T430,T430,Ryan Sullivan,1,26,
437,T438,T438,Max Alverio,1,25,25.0
438,T438,T438,Brandon Brown,1,25,4.0
439,T438,T438,Alex Cejka,2,25,8.0
440,T438,T438,Niclas Fasth,1,25,25.0
441,T438,T438,Grant Forrest,1,25,4.0
442,T438,T438,Peter Hedblom,1,25,16.0
443,T438,T438,Morten Orum Madsen,1,25,18.0
444,T438,T438,Jimmy Mullen,1,25,14.0
445,T438,T438,Daniel Obremski,1,25,25.0
446,T438,T438,Josh Persons,1,25,25.0
447,T438,T438,David Skinns,1,25,10.0
448,T449,T449,Vince Covello,1,24,11.0
449,T449,T449,Brad Faxon,1,24,11.0
450,T449,T449,Edward Figueroa,1,24,24.0
451,T449,T449,Joost Luiten,1,24,24.0
452,T449,T449,Bobby Massa,1,24,2.0
453,T449,T449,Gareth Maybin,1,24,24.0
454,T449,T449,David Muttitt,1,24,11.0
455,T449,T449,Ryan Nelson,1,24,24.0
456,T449,T449,Bret Nutt,1,24,7.0
457,T449,T449,Jeff Quinney,1,24,24.0
458,T459,T459,Tom Byrum,1,23,23.0
459,T459,T459,Simon Khan,1,23,4.0
460,T459,T459,Chase Seiffert,1,23,23.0
461,T459,T459,Omar Uresti,1,23,12.0
462,T463,T463,Eric Banks,1,22,13.0
463,T463,T463,Matt Bova,1,22,4.0
464,T463,T463,Bob Gaus,1,22,22.0
465,T463,T463,Max Homa,1,22,2.0
466,T463,T463,Hyung-Sung Kim,1,22,22.0
467,T463,T463,Paul McGinley,1,22,22.0
468,T463,T463,Miguel Suarez,1,22,13.0
469,T463,T463,Adam Svensson,1,22,4.0
470,T463,T463,Ian Woosnam,1,22,8.0
471,T472,T472,Corey Conners,1,21,21.0
472,T472,T472,Jeff Curl,1,21,9.0
473,T472,T472,Gavin Hall,1,21,8.0
474,T472,T472,Kirk Hanefeld,1,21,21.0
475,T472,T472,Steven Ihm,1,21,1.0
476,T472,T472,Daniel Popovic,1,21,3.0
477,T472,T472,Mark Sheftic,1,21,4.0
478,T472,T472,Geoffrey Sisk,1,21,21.0
479,T472,T472,Mike Small,1,21,14.0
480,T472,T472,Yoshinobu Tsukada,1,21,3.0
481,T472,T472,Bernd Wiesberger,2,21,21.0
482,T483,T483,Keith Clearwater,1,20,8.0
483,T483,T483,Chris Doak,1,20,10.0
484,T483,T483,Jon Fiedler,1,20,
485,T483,T483,Carlos Franco,1,20,4.0
486,T483,T483,John Hahn,1,20,15.0
487,T483,T483,Cliff Kresge,1,20,20.0
488,T483,T483,Derek Sanders,1,20,15.0
489,T483,T483,Stuart Smith,1,20,10.0
490,T483,T483,Jeff Sorenson,1,20,20.0
491,T492,T492,Mark Brown,1,19,4.0
492,T492,T492,Kevin Carll,1,19,19.0
493,T492,T492,Richard Hattori,1,19,19.0
494,T492,T492,Yuta Ikeda,1,19,19.0
495,T492,T492,Darryn Lloyd,1,19,19.0
496,T492,T492,Mitch Lowe,1,19,7.0
497,T492,T492,Larry Mize,1,19,2.0
498,T492,T492,Nathaniel Rau,1,19,16.0
499,T492,T492,Brian Ricketts,1,19,3.0
500,T501,T501,Jack Fields,1,18,2.0
501,T501,T501,Tano Goya,2,18,10.0
502,T501,T501,Nolan Henke,1,18,18.0
503,T501,T501,Kohki Idoki,1,18,17.0
504,T501,T501,Chad Kurmel,1,18,17.0
505,T501,T501,John Nieporte,1,18,3.0
506,T501,T501,Daniel Nisbet,1,18,17.0
507,T501,T501,Alvaro Quiros,1,18,18.0
508,T501,T501,Ted Tryba,1,18,18.0
509,T510,T510,Thomas Aiken,2,17,17.0
510,T510,T510,Connor Arendell,1,17,5.0
511,T510,T510,Kris Blanks,1,17,11.0
512,T510,T510,David Bradshaw,1,17,17.0
513,T510,T510,Brandon Crick,1,17,3.0
514,T510,T510,Chesson Hadley,1,17,17.0
515,T510,T510,Rikard Karlberg,1,17,17.0
516,T510,T510,Andrew McLardy,1,17,3.0
517,T510,T510,Jake Narro,1,17,17.0
518,T510,T510,Michael Putnam,1,17,9.0
519,T520,T520,Mark Calcavecchia,1,16,16.0
520,T520,T520,Alan Dunbar,1,16,11.0
521,T520,T520,Justin Harding,1,16,16.0
522,T520,T520,Matt Harmon,1,16,6.0
523,T520,T520,Tyrrell Hatton,1,16,16.0
524,T520,T520,Daisuke Maruyama,1,16,3.0
525,T520,T520,Cory McElyea,1,16,16.0
526,T527,T527,Mark Baker,1,15,13.0
527,T527,T527,Steven Jeffress,1,15,5.0
528,T527,T527,George Murray,1,15,7.0
529,T527,T527,Lee Rhind,1,15,4.0
530,T527,T527,Sonny Skinner,1,15,2.0
531,T527,T527,Yui Ueda,1,15,12.0
532,T527,T527,John Wade,1,15,4.0
533,T527,T527,Clayton Wonnell,1,15,1.0
534,T527,T527,Ryan Yip,1,15,1.0
535,T536,T536,Michael Campbell,1,14,2.0
536,T536,T536,Charles Frost,1,14,13.0
537,T536,T536,Chip Sullivan,1,14,11.0
538,T536,T536,Roger Tambellini,1,14,11.0
539,T536,T536,Garrett Willis,1,14,13.0
540,T541,T541,Ben Crenshaw,1,13,12.0
541,T541,T541,Nick Faldo,1,13,
542,T541,T541,Oscar Floren,1,13,3.0
543,T541,T541,Randall Hutchison,1,13,5.0
544,T541,T541,Richard McEvoy,1,13,2.0
545,T541,T541,David McNabb,1,13,8.0
546,T541,T541,Ryan Polzin,1,13,9.0
547,T541,T541,Rhys Pugh,1,13,2.0
548,T549,T549,Eddie Pepperell,1,12,12.0
549,T549,T549,Craig Stadler,1,12,12.0
550,T551,T551,Steve Dartnall,1,11,11.0
551,T551,T551,Kenichi Kuboya,1,11,9.0
552,T553,T553,Daniel Balin,1,10,3.0
553,T553,T553,Makoto Inoue,1,10,2.0
554,T555,T555,Jay Don Blake,1,9,4.0
555,T555,T555,Carl Cooper,1,9,8.0
556,T557,T557,Ashun Wu,1,8,5.0
557,T557,T557,Sean McCarty,1,8,8.0
558,T557,T557,Grayson Murray,1,8,3.0
559,T557,T557,John Stoltz,1,8,7.0
