,Scoring_Rating_RANK THIS WEEK,Scoring_Rating_RANK LAST WEEK,Scoring_Rating_PLAYER NAME,Scoring_Rating_EVENTS,Scoring_Rating_RATING
0,1,1,Joel Kribel,1,9.2
1,2,2,Colin Montgomerie,3,8.8
2,2,2,Vijay Singh,21,8.8
3,2,2,Henrik Stenson,2,8.8
4,5,5,Darren Clarke,8,8.7
5,5,5,Peter Tomasulo,2,8.7
6,5,5,Tiger Woods,14,8.7
7,8,8,Luke Donald,11,8.6
8,8,8,Ernie Els,8,8.6
9,8,8,Jim Furyk,19,8.6
10,11,11,Davis Love III,13,8.5
11,11,11,Kenny Perry,14,8.5
12,11,11,David Toms,15,8.5
13,14,14,Scott Dunlap,2,8.4
14,14,14,Sergio Garcia,13,8.4
15,14,14,Tim Herron,19,8.4
16,14,14,Scott Hoch,1,8.4
17,14,14,Richard Johnson,9,8.4
18,14,14,Phil Mickelson,14,8.4
19,14,14,Loren Roberts,10,8.4
20,21,21,Doug Barron,11,8.3
21,21,21,Jeff Brehaut,12,8.3
22,21,21,Bart Bryant,18,8.3
23,21,21,Ángel Cabrera,5,8.3
24,21,21,Tim Clark,16,8.3
25,21,21,Chris Couch,1,8.3
26,21,21,Brad Faxon,12,8.3
27,21,21,Lucas Glover,16,8.3
28,21,21,Zach Johnson,19,8.3
29,21,21,Jerry Kelly,17,8.3
30,21,21,Matt Kuchar,9,8.3
31,21,21,Spencer Levin,3,8.3
32,21,21,Paul McGinley,3,8.3
33,21,21,José María Olazábal,11,8.3
34,21,21,Michael Putnam,3,8.3
35,21,21,Tom Scherrer,2,8.3
36,21,21,Craig Stadler,4,8.3
37,21,21,Bob Tway,15,8.3
38,21,21,Brett Wetterich,10,8.3
39,40,40,Robert Allenby,15,8.2
40,40,40,Rich Beem,7,8.2
41,40,40,Craig Bowden,6,8.2
42,40,40,K.J. Choi,12,8.2
43,40,40,Fred Couples,10,8.2
44,40,40,Brian Davis,15,8.2
45,40,40,Bradley Dredge,1,8.2
46,40,40,David Frost,2,8.2
47,40,40,Scott Gutschewski,14,8.2
48,40,40,Bob Heintz,9,8.2
49,40,40,Glen Hnatiuk,7,8.2
50,40,40,Charles Howell III,17,8.2
51,40,40,Jonathan Kaye,14,8.2
52,40,40,Shigeki Maruyama,21,8.2
53,40,40,Billy Mayfair,26,8.2
54,40,40,Spike McRoy,4,8.2
55,40,40,Arron Oberholser,12,8.2
56,40,40,Joe Ogilvie,17,8.2
57,40,40,Rod Pampling,17,8.2
58,40,40,David Peoples,4,8.2
59,40,40,Pat Perez,16,8.2
60,40,40,Scott Piercy,3,8.2
61,40,40,Brett Quigley,17,8.2
62,40,40,Tag Ridings,16,8.2
63,40,40,Rory Sabbatini,13,8.2
64,40,40,Adam Scott,13,8.2
65,40,40,Brandt Snedeker,1,8.2
66,40,40,Vaughn Taylor,19,8.2
67,40,40,Esteban Toledo,2,8.2
68,40,40,D.J. Trahan,13,8.2
69,70,70,Michael Allen,14,8.1
70,70,70,Billy Andrade,16,8.1
71,70,70,Stuart Appleby,15,8.1
72,70,70,Woody Austin,20,8.1
73,70,70,Craig Barlow,13,8.1
74,70,70,Jason Bohn,17,8.1
75,70,70,Olin Browne,18,8.1
76,70,70,Mark Calcavecchia,18,8.1
77,70,70,Chad Campbell,18,8.1
78,70,70,Alex Cejka,13,8.1
79,70,70,Stewart Cink,18,8.1
80,70,70,Erik Compton,1,8.1
81,70,70,James Driscoll,11,8.1
82,70,70,Bob Estes,20,8.1
83,70,70,Dan Forsman,9,8.1
84,70,70,Harrison Frazar,20,8.1
85,70,70,Fred Funk,20,8.1
86,70,70,Donnie Hammond,1,8.1
87,70,70,Matt Hendrix,1,8.1
88,70,70,Yasuharu Imano,1,8.1
89,70,70,Per-Ulrik Johansson,3,8.1
90,70,70,Stephen Leaney,16,8.1
91,70,70,Jeff Maggert,13,8.1
92,70,70,Ryan Moore,8,8.1
93,70,70,Greg Owen,17,8.1
94,70,70,Brenden Pappas,10,8.1
95,70,70,Carl Pettersson,20,8.1
96,70,70,Phillip Price,12,8.1
97,70,70,Tom Purtzer,1,8.1
98,70,70,Justin Rose,21,8.1
99,70,70,Charl Schwartzel,1,8.1
100,70,70,"Wes Short, Jr.",7,8.1
101,70,70,Heath Slocum,21,8.1
102,70,70,Jeff Sluman,20,8.1
103,70,70,Kevin Sutherland,18,8.1
104,70,70,Kirk Triplett,8,8.1
105,70,70,Bo Van Pelt,21,8.1
106,70,70,Scott Verplank,17,8.1
107,70,70,Camilo Villegas,1,8.1
108,70,70,Charles Warren,15,8.1
109,70,70,Mike Weir,9,8.1
110,111,111,Stephen Ames,15,8.0
111,111,111,Arjun Atwal,16,8.0
112,111,111,Jaxon Brigman,2,8.0
113,111,111,Daniel Chopra,19,8.0
114,111,111,Paul Claxton,10,8.0
115,111,111,José Coceres,7,8.0
116,111,111,Chris DiMarco,14,8.0
117,111,111,Joe Durant,15,8.0
118,111,111,Carlos Franco,14,8.0
119,111,111,Jay Haas,10,8.0
120,111,111,Hunter Haas,13,8.0
121,111,111,Dudley Hart,17,8.0
122,111,111,J.J. Henry,19,8.0
123,111,111,David Howell,5,8.0
124,111,111,Trevor Immelman,5,8.0
125,111,111,Freddie Jacobson,12,8.0
126,111,111,Lee Janzen,10,8.0
127,111,111,Brandt Jobe,20,8.0
128,111,111,Neal Lancaster,18,8.0
129,111,111,Bernhard Langer,10,8.0
130,111,111,Justin Leonard,13,8.0
131,111,111,J.L. Lewis,17,8.0
132,111,111,Graeme McDowell,8,8.0
133,111,111,Rocco Mediate,15,8.0
134,111,111,Sean Murphy,1,8.0
135,111,111,Kevin Na,15,8.0
136,111,111,Sean O'Hair,21,8.0
137,111,111,Ryan Palmer,16,8.0
138,111,111,Corey Pavin,13,8.0
139,111,111,Tom Pernice Jr.,21,8.0
140,111,111,D.A. Points,14,8.0
141,111,111,Joey Snyder III,19,8.0
142,111,111,Chris Starkjohann,2,8.0
143,111,111,Darron Stiles,13,8.0
144,111,111,Steve Stricker,10,8.0
145,111,111,Ted Tryba,1,8.0
146,111,111,Duffy Waldorf,14,8.0
147,111,111,Nick Watney,14,8.0
148,111,111,Dean Wilson,17,8.0
149,111,111,Mark Wilson,11,8.0
150,151,151,Paul Azinger,10,7.9
151,151,151,Aaron Baddeley,16,7.9
152,151,151,Brian Bateman,17,7.9
153,151,151,Guy Boros,3,7.9
154,151,151,Michael Bradley,2,7.9
155,151,151,Ben Crane,16,7.9
156,151,151,Marco Dawson,18,7.9
157,151,151,Jay Delsing,7,7.9
158,151,151,David Edwards,3,7.9
159,151,151,Steve Elkington,13,7.9
160,151,151,Nick Faldo,2,7.9
161,151,151,Kenneth Ferrie,2,7.9
162,151,151,Todd Fischer,16,7.9
163,151,151,Robert Gamez,17,7.9
164,151,151,Brian Gay,18,7.9
165,151,151,Nick Gilliam,1,7.9
166,151,151,Tom Gillis,12,7.9
167,151,151,Matt Gogel,11,7.9
168,151,151,Retief Goosen,11,7.9
169,151,151,Jason Gore,5,7.9
170,151,151,Mathias Grönberg,11,7.9
171,151,151,Bill Haas,4,7.9
172,151,151,Todd Hamilton,14,7.9
173,151,151,Padraig Harrington,10,7.9
174,151,151,J.P. Hayes,9,7.9
175,151,151,Brian Henninger,1,7.9
176,151,151,John Huston,14,7.9
177,151,151,Ryuji Imada,14,7.9
178,151,151,Jason Knutzon,1,7.9
179,151,151,Franklin Langham,13,7.9
180,151,151,Frank Lickliter II,17,7.9
181,151,151,Steve Lowery,17,7.9
182,151,151,Hunter Mahan,19,7.9
183,151,151,Steve Marino,1,7.9
184,151,151,Nick O'Hern,6,7.9
185,151,151,Geoff Ogilvy,19,7.9
186,151,151,Jesper Parnevik,17,7.9
187,151,151,Nick Price,9,7.9
188,151,151,John Rollins,18,7.9
189,151,151,John Senden,22,7.9
190,151,151,Hidemichi Tanaka,19,7.9
191,151,151,Roland Thatcher,12,7.9
192,151,151,Omar Uresti,15,7.9
193,194,194,Tommy Armour III,22,7.8
194,194,194,Briny Baird,18,7.8
195,194,194,Colby Beckstrom,1,7.8
196,194,194,Thomas Bjørn,1,7.8
197,194,194,Steven Bowditch,1,7.8
198,194,194,Jonathan Byrd,21,7.8
199,194,194,Steve Collins,1,7.8
200,194,194,Robert Damron,16,7.8
201,194,194,Stephen Gangluff,1,7.8
202,194,194,Brent Geiberger,10,7.8
203,194,194,Paul Goydos,9,7.8
204,194,194,Kelly Grunewald,1,7.8
205,194,194,Scott Hend,9,7.8
206,194,194,Peter Jacobsen,4,7.8
207,194,194,Kent Jones,17,7.8
208,194,194,Brendan Jones,14,7.8
209,194,194,Andrew Magee,13,7.8
210,194,194,Scott McCarron,14,7.8
211,194,194,Jim McGovern,1,7.8
212,194,194,Shaun Micheel,11,7.8
213,194,194,Craig Parry,8,7.8
214,194,194,Tim Petrovic,16,7.8
215,194,194,Patrick Sheehan,20,7.8
216,194,194,Joey Sindelar,23,7.8
217,194,194,Chris Smith,14,7.8
218,194,194,Kevin Stadler,14,7.8
219,194,194,Kevin Streelman,1,7.8
220,194,194,Lee Westwood,9,7.8
221,194,194,Jay Williamson,11,7.8
222,223,223,Steve Allan,17,7.7
223,223,223,Cameron Beckman,16,7.7
224,223,223,Justin Bolli,10,7.7
225,223,223,Danny Briggs,8,7.7
226,223,223,Tom Byrum,15,7.7
227,223,223,John Cook,9,7.7
228,223,223,John Daly,12,7.7
229,223,223,John Elliott,6,7.7
230,223,223,Niclas Fasth,2,7.7
231,223,223,Steve Flesch,11,7.7
232,223,223,Gavin Flint,1,7.7
233,223,223,Michael Harris,2,7.7
234,223,223,Jeff Hart,9,7.7
235,223,223,David Hearn,10,7.7
236,223,223,Bradley Hughes,6,7.7
237,223,223,Skip Kendall,8,7.7
238,223,223,Brad Lardon,2,7.7
239,223,223,Ian Leggatt,3,7.7
240,223,223,Tom Lehman,12,7.7
241,223,223,Peter Lonard,15,7.7
242,223,223,Will MacKenzie,12,7.7
243,223,223,Larry Mize,8,7.7
244,223,223,Dennis Paulson,8,7.7
245,223,223,Carl Paulson,6,7.7
246,223,223,Ted Purdy,25,7.7
247,223,223,Chris Riley,7,7.7
248,223,223,Marcel Siem,1,7.7
249,223,223,Scott Simpson,3,7.7
250,223,223,Mario Tiziani,11,7.7
251,223,223,Grant Waite,3,7.7
252,223,223,Jimmy Walker,4,7.7
253,223,223,Charlie Wi,11,7.7
254,223,223,Y.E. Yang,1,7.7
255,256,256,D.J. Brigman,10,7.6
256,256,256,Mark Brooks,10,7.6
257,256,256,Danny Ellis,4,7.6
258,256,256,Brad Fabel,1,7.6
259,256,256,Bill Glasson,6,7.6
260,256,256,Steve Jones,6,7.6
261,256,256,Wayne Levi,1,7.6
262,256,256,Blaine McCallister,5,7.6
263,256,256,John Morgan,2,7.6
264,256,256,Ian Poulter,6,7.6
265,256,256,John Riegger,2,7.6
266,256,256,Mike Springer,2,7.6
267,256,256,Garrett Willis,3,7.6
268,269,269,Chris Anderson,7,7.5
269,269,269,Paul Casey,3,7.5
270,269,269,Gavin Coles,13,7.5
271,269,269,Glen Day,13,7.5
272,269,269,Paul Gow,12,7.5
273,269,269,Tetsuji Hiratsuka,1,7.5
274,269,269,John Maginnes,1,7.5
275,269,269,James McLean,1,7.5
276,269,269,Craig Perks,6,7.5
277,269,269,Ben Portie,1,7.5
278,269,269,Dicky Pride,2,7.5
279,269,269,Rob Rashell,6,7.5
280,269,269,Mike Standly,1,7.5
281,269,269,Toru Taniguchi,2,7.5
282,269,269,Tjaart van der Walt,9,7.5
283,269,269,Casey Wittenberg,3,7.5
284,285,285,Jason Allred,8,7.4
